Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12
"7693","Spells\Lightning_Twilight_Cast_Hand.mdx","0","0","10","0.1","10","1","0","0","0","0","0","0"
"7694","spells\arcanepower_state_chest.mdx","0","0","15","0.01","100","1","0","0","0","0","0","0"
"7695","Spells\LightningBolt_Impact_Chest.mdx","0","0","15","0.01","100","1","0","0","0","0","0","0"
"7696","spells\Archimonde_Blue_Fire.mdx","0","0","0.05","0.01","100","1","0","0","0","0","0","0"
"7698","world\goober\g_dragoneggblack.mdx","0","0","0.4","0.1","10","1","0","0","0","0","0","0"
"7699","spells\watersteam_impact.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7700","Spells\BlindingShot_Impact.mdx","0","0","0.1","0.01","100","1","0","0","0","0","0","0"
"7701","Spells\TwilightsHammer_Portal.mdx","0","0","0.5","0.01","100","1","0","0","0","0","0","0"
"7702","spells\xplosion_twilight_impact.mdx","0","0","0.5","0.1","10","1","0","0","0","0","0","0"
"7703","world\goober\g_mummytroll.mdx","0","0","1","0","0","1","0","0","0","0","0","0"
"7704","spells\Xplosion_Dust_Impact.mdx","0","0","5","0.01","100","1","0","0","0","0","0","0"
"7705","spells\shadow_vortex.mdx","0","0","2","0.1","10","1","0","0","0","0","0","0"
"7706","Spells\EntanglingRoots_State.mdx","0","0","2","0.01","100","1","0","0","0","0","0","0"
"7707","Spells\Twilight_Archimonde_Fire.mdx","0","0","0.5","0.1","10","1","0","0","0","0","0","0"
"7708","spells\warrior_heroic_leap.mdx","0","0","0.25","0.1","10","1","0","0","0","0","0","0"
"7709","Spells\Eden_Growth.mdx","0","0","2","0.1","10","1","0","0","0","0","0","0"
"7710","Spells\Druid_Stampeding_Roar_01.mdx","0","0","2","0.01","100","1","0","0","0","0","0","0"
"7711","Spells\NatureZone.mdx","0","0","8","0.1","100","1","0","0","0","0","0","0"
"7712","Spells\NatureBeam_State_Base.mdx","0","0","5","0.1","10","1","0","0","0","0","0","0"
"7713","spells\frostycircle_nature.mdx","0","0","4","0.1","10","1","0","0","0","0","0","0"
"7714","spells\frosttrap_aura.mdx","0","0","4","0.01","100","1","0","0","0","0","0","0"
"7715","spells\OilLiquidBreath.mdx","0","0","6","0.01","100","1","0","0","0","0","0","0"
"7716","spells\windblast.mdx","0","0","5","0.1","10","1","0","0","0","0","0","0"
"7717","spells\rogue_vendetta_01.mdx","0","0","1","0.01","6","1","0","0","0","0","0","0"
"7718","world\generic\goblin\passivedoodads\lostisles\goblinbottle_01.mdx","0","0","0.8","0.1","10","1","0","0","0","0","0","0"
"7719","world\generic\human\passive doodads\gunshop\gunshopbomb.mdx","0","0","0.5","0.1","10","1","0","0","0","0","0","0"
"7720","world\generic\human\passive doodads\gunshop\gunlongrifle.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7721","world\expansion02\doodads\generic\inscription\inscription_scroll_rolledblank.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7722","spells\holydivineshieldgreen_state_base.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7723","spells\hungerforblood_state.mdx","0","0","0.5","0.01","100","1","0","0","0","0","0","0"
"7724","Spells\RighteousnessAura_Base.mdx","0","0","50","0.01","100","1","0","0","0","0","0","0"
"7725","spells\blueradiationfog.mdx","0","0","0.25","0.01","100","1","0","0","0","0","0","0"
"7726","Spells\RetributionAura_Base.mdx","0","0","50","0.01","100","1","0","0","0","0","0","0"
"7727","spells\holyzone.mdx","0","0","15","0.01","100","1","0","0","0","0","0","0"
"7730","spells\shaman_windshear.mdx","0","0","4","0.01","100","1","0","0","0","0","0","0"
"7731","Spells\Cyclone_NoDebris.mdx","0","0","0.65","0.01","100","1","0","0","0","0","0","0"
"7732","Spells\Banish_Chest.mdx","0","0","0.15","0.01","100","1","0","0","0","0","0","0"
"7733","world\generic\activedoodads\spellportals\portal_isleofconquestalliance.mdx","0","0","2","0.01","100","1","0","0","0","0","0","0"
"7734","spells\priest_mindshear.mdx","0","0","1.5","0.01","1","1","0","0","0","0","0","0"
"7735","spells\priest_mindshear.mdx","0","0","0.5","0.01","1","1","0","0","0","0","0","0"
"7736","spells\shadowword_death_impact.mdx","0","0","0.5","0.01","100","1","0","0","0","0","0","0"
"7737","Spells\Twilight_FlameCircleEffect.mdx","0","0","0.5","0.01","100","1","0","0","0","0","0","0"
"7738","Spells\Twilight_FlameCircleEffect.mdx","0","0","0.25","0.01","100","1","0","0","0","0","0","0"
"7739","Spells\DragonBreath_Shadow.mdx","0","0","0.4","0.01","100","1","0","0","0","0","0","0"
"7740","spells\Xplosion_Fire_Impact.mdx","0","0","0.18","0.01","100","1","0","0","0","0","0","0"
"7741","spells\missile_bomb.mdx","0","0","0.55","0.01","100","1","0","0","0","0","0","0"
"7742","world\environment\doodad\generaldoodads\steamclouds\generic_steam_cloud_purple.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7743","world\environment\doodad\generaldoodads\steamclouds\generic_steam_cloud_purple.mdx","0","0","5","0.1","10","1","0","0","0","0","0","0"
"7744","spells\burrowearth_brown_missile_v2.mdx","0","0","0.4","0.01","100","1","0","0","0","0","0","0"
"7745","spells\poison_impactdot_med_base.mdx","0","0","0.65","0.01","100","1","0","0","0","0","0","0"
"7746","spells\xplosion_fire_impact.mdx","0","0","0.3","0.01","100","1","0","0","0","0","0","0"
"7747","world\expansion02\doodads\ulduar\ul_swirl_orb_cloud.mdx","0","0","0.15","0.15","0.15","1","0","0","0","0","0","0"
"7748","Spells\LightningStorm_Cloud_State.mdx","0","0","3","0.01","100","1","0","0","0","0","0","0"
"7749","world\expansion02\doodads\ulduar\ul_swirl_orb_cloud.mdx","0","0","0.1","0.1","0.1","1","0","0","0","0","0","0"
"7750","world\expansion02\doodads\ulduar\ul_swirl_orb_cloud.mdx","0","0","0.05","0.05","0.05","1","0","0","0","0","0","0"
"7751","Spells\PoisonElemental_Orange_Impact_Base.mdx","0","0","1.5","0.1","100","1","0","0","0","0","0","0"
"7752","Spells\Poison_ImpactDot_Orange_Med_Base.mdx","0","0","0.5","0.1","100","1","0","0","0","0","0","0"
"7753","world\expansion02\doodads\ulduar\ul_swirl_orb_cloud.mdx","0","0","0.02","0.02","0.02","1","0","0","0","0","0","0"
"7754","spells\enchantments\sunfireglow_high.mdx","0","0","5","0.01","100","1","0","0","0","0","0","0"
"7755","spells\Acid_Ground_Cloud.mdx","0","0","3","0.1","10","1","0","0","0","0","0","0"
"7756","Spells\Nature_PreCast_Low_Hand.mdx","0","0","2","0.01","100","1","0","0","0","0","0","0"
"7757","spells\warlock_focus_shadow_impact.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7759","spells\shadow_nova_area.mdx","0","0","0.3","0.01","100","1","0","0","0","0","0","0"
"7760","spells\banish_chest_yellow.mdx","0","0","3","0.01","100","1","0","0","0","0","0","0"
"7761","Spells\Priest_PowerWardBarrier.mdx","0","0","0.5","0.01","100","1","0","0","0","0","0","0"
"7762","spells\shadowflame_caster.mdx","0","0","0.5","0.01","100","1","0","0","0","0","0","0"
"7763","spells\MagicBurst_Impact.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7764","spells\MagicBurst_Impact.mdx","0","0","0.75","0.01","100","1","0","0","0","0","0","0"
"7765","spells\hellfire_area_base.mdx","0","0","0.15","0.01","100","1","0","0","0","0","0","0"
"7766","world\goober\g_fireworklauncher02.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7767","world\generic\goblin\passivedoodads\lostisles\goblin_crate_05.mdx","0","0","0.33","0.1","10","1","0","0","0","0","0","0"
"7768","","0","0","0.8","0.1","10","1","0","0","0","0","0","0"
"7769","spells\deathknight_antimagiczone_green.mdx","0","0","2","0.01","100","1","0","0","0","0","0","0"
"7770","spells\goo_splash_stateblack.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7771","Spells\Warlock_Demon_Soul_Impact_base.mdx","0","0","2.5","0.1","10","1","0","0","0","0","0","0"
"7772","Spells\DruidMorph_Impact_Base.mdx","0","0","3.5","0.01","100","1","0","0","0","0","0","0"
"7773","Spells\Cleave_Cast_Base.mdx","0","0","3","0.01","100","1","0","0","0","0","0","0"
"7774","Spells\Whirlwind_State_Base.mdx","0","0","2.5","0.01","100","1","0","0","0","0","0","0"
"7775","world\expansion03\doodads\deepholm\glow\deepholm_redglow_01.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7776","spells\bloodqueen_fire.mdx","0","0","0.5","0.1","10","1","0","0","0","0","0","0"
"7777","Spells\FlameBreath_Blue.mdx","0","0","0.1","0.01","100","1","0","0","0","0","0","0"
"7778","Spells\FlameBreath_Blue.mdx","0","0","0.05","0.01","100","1","0","0","0","0","0","0"
"7779","spells\bloodyexplosiongreen.mdx","0","0","2","0.1","10","1","0","0","0","0","0","0"
"7780","Spells\LesserHeal_Base.mdx","0","0","0.3","0.01","100","1","0","0","0","0","0","0"
"7781","Spells\HolyDivineShieldGreen_State_Base.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7782","spells\Warrior_ShockWave_NoPulse.mdx","0","0","0.25","0.01","10","1","0","0","0","0","0","0"
"7783","spells\frosttrap_aura_nomist_refelctive.mdx","0","0","2","0.01","100","1","0","0","0","0","0","0"
"7784","Spells\Blizzard_Spawn.mdx","0","0","2","0.1","10","1","0","0","0","0","0","0"
"7785","Spells\DragonBreath_Shadow.mdx","0","0","4","0.01","100","1","0","0","0","0","0","0"
"7786","Spells\DragonBreath_Shadow.mdx","0","0","3","0.01","100","1","0","0","0","0","0","0"
"7787","spells\deathknight_necrotic_strike_impact.mdx","0","0","1","0.01","3","1","0","0","0","0","0","0"
"7788","spells\deathknight_necrotic_strike_state.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7789","world\goober\g_scourgerunecirclecrystal.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7790","world\goober\g_scourgerunecirclecrystal.mdx","0","0","0.75","0.01","100","1","0","0","0","0","0","0"
"7791","world\goober\g_runegroundgreen01.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7792","world\goober\g_runegroundgreen01.mdx","0","0","0.75","0.01","100","1","0","0","0","0","0","0"
"7793","spells\diseasecloud.mdx","0","0","0.75","0.1","10","1","0","0","0","0","0","0"
"7794","spells\implosivegaseous_nova.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7795","spells\sonicwave_missile_v2.mdx","0","0","5","0.01","100","1","0","0","0","0","0","0"
"7796","Spells\Twilight_Archimonde_Fire.mdx","0","0","1.5","0.1","10","1","0","0","0","0","0","0"
"7797","Spells\Archimonde_PinkFire.mdx","0","0","1.5","0.01","100","1","0","0","0","0","0","0"
"7798","Spells\Twilight_Archimonde_Fire.mdx","0","0","3","0.1","10","1","0","0","0","0","0","0"
"7799","Spells\Archimonde_PinkFire.mdx","0","0","2","0.01","100","1","0","0","0","0","0","0"
"7800","spells\bloodqueen_fire.mdx","0","0","2.5","0.1","10","1","0","0","0","0","0","0"
"7801","Spells\NatureZone.mdx","0","0","3.2","0.1","100","1","0","0","0","0","0","0"
"7803","spells\confused_state_head.mdx","0","0","3","0.01","100","1","0","0","0","0","0","0"
"7804","spells\largebluegreenradiationfog.mdx","0","0","25","0.01","100","1","0","0","0","0","0","0"
"7805","spells\largebluegreenradiationfog.mdx","0","0","10","0.01","100","1","0","0","0","0","0","0"
"7806","spells\shaman_spiritlink.mdx","0","0","0.25","0.01","100","1","0","0","0","0","0","0"
"7807","spells\mage_timewarp_precast_01.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7808","spells\mage_curtainoffrost_impact.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7809","spells\burrowearth_brown_missile_v2.mdx","0","0","3","0.1","10","1","0","0","0","0","0","0"
"7810","Spells\Cyclone_NoDebris.mdx","0","0","0.5","0.01","100","1","0","0","0","0","0","0"
"7811","spells\floatingminenexuspulse.mdx","0","0","6","0.1","10","1","0","0","0","0","0","0"
"7812","spells\floatingminenexuspulse.mdx","0","0","4","0.1","10","1","0","0","0","0","0","0"
"7813","spells\floatingminenexuspulse.mdx","0","0","3","0.1","10","1","0","0","0","0","0","0"
"7814","spells\floatingminenexuspulse.mdx","0","0","2","0.1","10","1","0","0","0","0","0","0"
"7815","Spells\TwilightsHammer_Portal.mdx","0","0","0.25","0.01","100","1","0","0","0","0","0","0"
"7816","Spells\Mage_Timewarp_Precast_01.mdx","0","0","2","0.01","100","1","0","0","0","0","0","0"
"7818","Spells\Mage_Timewarp_Precast_01.mdx","0","0","3","0.01","100","1","0","0","0","0","0","0"
"7819","Spells\Mage_Timewarp_Precast_01.mdx","0","0","4","0.01","100","1","0","0","0","0","0","0"
"7820","World\Generic\ActiveDoodads\InstancePortal\Summon_Ritual.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7821","spells\Smoke_Dark_Slow.mdx","0","0","1","0.1","100","1","0","0","0","0","0","0"
"7822","Spells\ChainLightning_Impact_Chest.mdx","0","0","1.5","0.01","100","1","0","0","0","0","0","0"
"7823","spells\enchantments\greenflame_low.mdx","0","0","0.1","0.1","10","1","0","0","0","0","0","0"
"7824","spells\enchantments\greenglow_high.mdx","0","0","0.1","0.01","100","1","0","0","0","0","0","0"
"7825","world\generic\passivedoodads\particleemitters\blacksmith_smoke.mdx","0","0","0.33","0.01","100","1","0","0","0","0","0","0"
"7826","world\generic\passivedoodads\particleemitters\bubblesbsideways.mdx","0","0","2","0.1","20","1","0","0","0","0","0","0"
"7827","world\expansion03\doodads\dragonmaw\banners\dragonmaw_banner01.mdx","0","0","0.3","0.1","10","1","0","0","0","0","0","0"
"7828","world\expansion03\doodads\abyssalmaw\coral\abyssal_maw_shell_01.mdx","0","0","0.75","0.1","10","1","0","0","0","0","0","0"
"7829","world\expansion03\doodads\vashjir\shells\vj_giant_shells10.mdx","0","0","0.11","0.1","10","1","0","0","0","0","0","0"
"7830","world\expansion03\doodads\vashjir\shells\vj_giant_shells03.mdx","0","0","0.09","0.1","10","1","0","0","0","0","0","0"
"7831","world\expansion03\doodads\vashjir\shells\vj_giant_shells06.mdx","0","0","0.09","0.1","10","1","0","0","0","0","0","0"
"7832","world\expansion03\doodads\vashjir\shells\vj_giant_shells08.mdx","0","0","0.1","0.1","10","1","0","0","0","0","0","0"
"7833","world\expansion03\doodads\wildhammer\banner\wildhammer_banner_01.mdx","0","0","0.75","0.1","10","1","0","0","0","0","0","0"
"7834","Spells\FrostyCircle_Fire.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7835","Spells\FrostyCircle_Fire.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7836","Spells\FrostyCircle_Fire.mdx","0","0","2","0.1","10","1","0","0","0","0","0","0"
"7837","world\expansion03\doodads\wildhammer\banner\wildhammer_banner_01.mdx","0","0","0.6","0.1","10","1","0","0","0","0","0","0"
"7838","Spells\Magic_Impact_Chest.mdx","0","0","0.4","0.01","100","1","0","0","0","0","0","0"
"7839","spells\frostycircle_shadow.mdx","0","0","3","0.1","10","1","0","0","0","0","0","0"
"7840","Spells\FrostyCircle_Fire.mdx","0","0","3","0.1","10","1","0","0","0","0","0","0"
"7841","Spells\Water_Nova.mdx","0","0","0.3","0.01","100","1","0","0","0","0","0","0"
"7842","Spells\Bubble_Spell.mdx","0","0","0.3","0.01","100","1","0","0","0","0","0","0"
"7843","world\expansion03\doodads\vashjir\anemone\vj_anemonesm03.mdx","0","0","0.05","0.1","10","1","0","0","0","0","0","0"
"7844","Spells\Canon_Impact_Dust.mdx","0","0","0.4","0.01","100","1","0","0","0","0","0","0"
"7845","spells\shaman_unleashedwind_01.mdx","0","0","3","0.01","100","1","0","0","0","0","0","0"
"7846","spells\seepinggaseous_nova.mdx","0","0","0.3","0.01","100","1","0","0","0","0","0","0"
"7847","Spells\SonicBoom_Missile_High.mdx","0","0","0.75","0.01","100","1","0","0","0","0","0","0"
"7848","World\Expansion03\Doodads\Vashjir\Sparkles\Vashjir_Sparkles01.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7849","World\Expansion03\Doodads\Vashjir\Sparkles\Vashjir_Sparkles01.mdx","0","0","0.5","0.01","100","1","0","0","0","0","0","0"
"7850","World\Expansion03\Doodads\Vashjir\Sparkles\Vashjir_Sparkles01.mdx","0","0","0.25","0.01","100","1","0","0","0","0","0","0"
"7851","Spells\Shaman_Unleashedwind_01.mdx","0","0","0.3","0.1","100","1","0","0","0","0","0","0"
"7852","Spells\Mage_Timewarp_Precast_01.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7855","Spells\DragonBreath_Shadow.mdx","0","0","0.75","0.01","100","1","0","0","0","0","0","0"
"7856","World\Expansion03\Doodads\Vashjir\Sparkles\Vashjir_Sparkles01.mdx","0","0","0.75","0.01","100","1","0","0","0","0","0","0"
"7857","spells\abyssal_coral_lamp_lightning.mdx","0","0","0.3","0.1","10","1","0","0","0","0","0","0"
"7858","Spells\Shadow_Vol_Fog.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7859","world\expansion02\doodads\sholazarbasin\rainbow\sholazar_rainbow.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7860","Spells\Twilight_HellFire_FirePuff_Caster_Base.mdx","0","0","2","0.1","10","1","0","0","0","0","0","0"
"7861","Spells\Archimonde_PinkFire.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7862","Spells\Archimonde_PinkFire.mdx","0","0","0.5","0.01","100","1","0","0","0","0","0","0"
"7863","Spells\Archimonde_PinkFire.mdx","0","0","3","0.01","100","1","0","0","0","0","0","0"
"7864","World\Expansion01\Doodads\TheExodar\Passivedoodads\Paladin_energy_FX\Exodar_Paladin_Shrine_EnergyFX.mdx","0","0","0.2","0.01","10","1","0","0","0","0","0","0"
"7865","Spells\Twilight_FlameCircleEffect.mdx","0","0","4","0.01","100","1","0","0","0","0","0","0"
"7866","Spells\Twilight_FlameCircleEffect.mdx","0","0","3","0.01","100","1","0","0","0","0","0","0"
"7867","Spells\Twilight_FlameCircleEffect.mdx","0","0","2","0.01","100","1","0","0","0","0","0","0"
"7868","world\expansion03\doodads\vashjir\shells\vj_giant_shells01.mdx","0","0","0.05","0.01","10","1","0","0","0","0","0","0"
"7869","interface\buttons\talktome.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7870","world\khazmodan\blackrock\passivedoodads\golemparts\cannongolemcannon.mdx","0","0","1.1","0.1","10","1","0","0","0","0","0","0"
"7871","World\Generic\Goblin\PassiveDoodads\LostIsles\DivingHelm.mdx","0","0","1.5","0.1","10","1","0","0","0","0","0","0"
"7872","spells\jetpack.mdx","0","0","1.6","0.01","100","1","0","0","0","0","0","0"
"7873","world\generic\tauren\passive doodads\baskets\largebasket01.mdx","0","0","0.5","0.1","10","1","0","0","0","0","0","0"
"7874","world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_horde02.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7875","World\Dungeon\GoldshireInn\InnBarrel\InnBarrel.mdx","0","0","0.4","0.1","10","1","0","0","0","0","0","0"
"7876","Spells\LightningBolt_Impact_Chest.mdx","0","0","7","0.01","100","1","0","0","0","0","0","0"
"7877","world\expansion03\doodads\deepholm\minerals\deepholm_mineralcrystal01_green.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7878","Spells\Twilight_Archimonde_Fire.mdx","0","0","0.15","0.1","10","1","0","0","0","0","0","0"
"7879","spells\boneguardrockspike_spell.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7880","spells\hunter_traplauncher_frostmissile.mdx","0","0","1","0.01","10","1","0","0","0","0","0","0"
"7881","Spells\CallLightning_Impact.mdx","0","0","4","0.01","100","1","0","0","0","0","0","0"
"7882","spells\mage_timewarp_impact_01.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7883","Spells\Xplosion_Dust_Impact.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7884","spells\acidburn_red.mdx","0","0","2","0.01","100","1","0","0","0","0","0","0"
"7885","spells\acidburn_red.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7886","creature\greaterslime\greaterslimemercury.mdx","0","0","0.1","0","0","1","0","0","0","0","0","0"
"7887","world\expansion03\doodads\deepholm\mercurypools\deepholm_mercurydrip01.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7888","Spells\Impact_Dark.mdx","0","0","0.25","0.1","10","1","0","0","0","0","0","0"
"7889","interface\buttons\talktomered.mdx","0","0","1","1","10","1","0","0","0","0","0","0"
"7890","Spells\Shadow_Vortex_Precast.mdx","0","0","0.25","0.01","100","1","0","0","0","0","0","0"
"7891","Spells\DarkRitual_PreCast_Base.mdx","0","0","5","0.01","100","1","0","0","0","0","0","0"
"7892","spells\sonicwave_missile_v2.mdx","0","0","0.5","0.01","100","1","0","0","0","0","0","0"
"7893","SPELLS\DeathKnight_Strangulate_Chain.mdx","0","0","1.1","0.01","100","1","0","0","0","0","0","0"
"7894","spells\shaman_unleashedearth_01.mdx","0","0","3","0.01","100","1","0","0","0","0","0","0"
"7895","Spells\Shadow_Vortex_2.mdx","0","0","0.6","0.1","10","1","0","0","0","0","0","0"
"7896","world\expansion03\doodads\worgen\items\worgen_wheelbarrow01.mdx","0","0","0.65","0.1","10","1","0","0","0","0","0","0"
"7899","spells\shaman_earthquake.mdx","0","0","3","0.01","100","1","0","0","0","0","0","0"
"7900","test\guildflagtest.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7901","spells\priest_mind_spike_01.mdx","0","0","1","0.5","1.5","1","0","0","0","0","0","0"
"7902","spells\priest_inner_will_01.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7903","spells\priest_leapoffate_impact_02.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7904","World\Expansion03\Doodads\GrimBatol\Lava\GrimBatol_Lava_Splash_01.mdx","0","0","0.35","0.01","100","1","0","0","0","0","0","0"
"7905","spells\antimagic_state_red.mdx","0","0","12","0.1","100","1","0","0","0","0","0","0"
"7907","spells\firebomb_missle.mdx","0","0","15.2","0.01","100","1","0","0","0","0","0","0"
"7908","spells\DragonBreath_Fire.mdx","0","0","3","0.01","100","1","0","0","0","0","0","0"
"7909","Spells\Shadow_Vortex_2.mdx","0","0","0.04","0.01","100","1","0","0","0","0","0","0"
"7910","item\objectcomponents\weapon\mace_1h_hammeroftwilight_d_01.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7911","World\Generic\Human\Passive Doodads\Buckets\Bucket.mdx","0","0","0.4","0.01","100","1","0","0","0","0","0","0"
"7912","world\goober\g_water_buckets_03.mdx","0","0","0.8","0.01","100","1","0","0","0","0","0","0"
"7913","Spells\WaterSteam_Impact.mdx","0","0","0.75","0.01","100","1","0","0","0","0","0","0"
"7914","world\expansion03\doodads\generic\flying_zeppelin.mdx","0","0","0.75","0.1","10","1","0","0","0","0","0","0"
"7915","world\expansion03\doodads\generic\flying_horde_zeppelin.mdx","0","0","0.9","0.1","10","1","0","0","0","0","0","0"
"7916","world\expansion03\doodads\uldum\blowingsand\uldum_blowing_sand.mdx","0","0","0.5","0.1","10","1","0","0","0","0","0","0"
"7917","Spells\fireforceshield_purple.mdx","0","0","2","0.01","100","1","0","0","0","0","0","0"
"7918","world\expansion01\doodads\generic\bloodelf\lantern\be_lantern01.mdx","0","0","0.75","0.1","10","1","0","0","0","0","0","0"
"7919","spells\fireforceshield_yellow.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7920","spells\focused_attacks_impact.mdx","0","0","2","0.01","100","1","0","0","0","0","0","0"
"7921","SPELLS\DeathKnight_Strangulate_Chain.mdx","0","0","1.85","0.01","100","1","0","0","0","0","0","0"
"7922","world\expansion03\doodads\twilighthammer\cage\twilightshammer_cage_01.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7923","Spells\IntimidatingShout_Cast_Base.mdx","0","0","3","0.01","100","1","0","0","0","0","0","0"
"7924","creature\titanorb\titanorb_02.mdx","0","0","0.5","0.01","100","1","0","0","0","0","0","0"
"7925","Spells\Cleave_Impact_Chest.mdx","0","0","2","0.01","100","1","0","0","0","0","0","0"
"7926","spells\enchantments\sunfireglow_high.mdx","0","0","25","0.01","100","1","0","0","0","0","0","0"
"7927","spells\priest_chakra_yellow.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7928","spells\priest_chakra_blue.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7929","spells\priest_chakra_green.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7930","spells\priest_chakra_red.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7931","Spells\BloodyExplosion.mdx","0","0","0.25","0.01","100","1","0","0","0","0","0","0"
"7932","world\generic\activedoodads\spellportals\mageportal_exodar.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7933","World\Generic\PassiveDoodads\ValentinesDay\ValentinesRibbon01huge.mdx","0","0","0.05","0.01","10","1","0","0","0","0","0","0"
"7934","spells\priest_shadowyapparition_01.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7935","world\generic\magehunter\passive doodads\brazier\mh_fireball_high_01.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7936","spells\Meteor_Ball_Missile.mdx","0","0","0.1","0.01","100","1","0","0","0","0","0","0"
"7937","Spells\Priest_PowerInfusion.mdx","0","0","0.25","0.1","10","1","0","0","0","0","0","0"
"7938","spells\firebomb_missle.mdx","0","0","0.11","0.01","100","1","0","0","0","0","0","0"
"7939","Spells\Priest_PowerInfusion.mdx","0","0","0.2","0.1","10","1","0","0","0","0","0","0"
"7940","Spells\Priest_PowerInfusion.mdx","0","0","0.15","0.1","10","1","0","0","0","0","0","0"
"7941","Spells\Priest_Shadowyapparition_01.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7942","Spells\Priest_Shadowyapparition_01.mdx","0","0","3","0.01","100","1","0","0","0","0","0","0"
"7943","Spells\Warlock_Demon_Soul_Impact.mdx","0","0","10","0.01","100","1","0","0","0","0","0","0"
"7944","spells\catmark_orange.mdx","0","0","3","0.01","100","1","0","0","0","0","0","0"
"7945","World\Azeroth\Westfall\PassiveDoodads\ElementalVortex\Westfall_ElementalVortex.mdx","0","0","0.25","0.1","10","1","0","0","0","0","0","0"
"7946","Spells\Shaman_Unleashedwind_01.mdx","0","0","2","0.1","100","1","0","0","0","0","0","0"
"7947","world\expansion03\doodads\pygmy\items\pygmy_warriorhelm.mdx","0","0","1","0.1","10","1","0","0","0","0","0","0"
"7949","Spells\PyroBlast_Missile.mdx","0","0","1.5","0.75","2.25","1","0","0","0","0","0","0"
"7950","World\Expansion03\Doodads\Deepholm\Stalagtites\Deepholm_Stalagtite01.mdx","0","0","2","0.01","100","1","0","0","0","0","0","0"
"7951","Spells\Mage_RainOfFire_Spawn.mdx","0","0","0.25","0.1","10","1","0","0","0","0","0","0"
"7952","world\environment\doodad\generaldoodads\steamclouds\generic_steam_cloud_deepholm.mdx","0","0","5","0.1","10","1","0","0","0","0","0","0"
"7953","spells\catmark_orange.mdx","0","0","1","0.01","100","1","0","0","0","0","0","0"
"7954","creature\spells\goo_splash_statefire.mdx","0","0","1","0.1","100","1","0","0","0","0","0","0"
"7955","world\generic\human\passive doodads\spidereggsground\cavekoboldspidereggsground.mdx","0","0","1","1","10","1","0","0","0","0","0","0"
"7956","Spells\Priest_PowerInfusion.mdx","0","0","2","0.1","10","1","0","0","0","0","0","0"
