Id,Unknown0,Unknown1,Unknown2
"678","%s shivers beside %s. Chilling!","128","0"
"679","%s shivers beside you. Chilling!","128","1"
"680","You shiver beside %s. Chilling!","128","2"
"681","%s shivers in his boots. Chilling!","128","4"
"682","You shiver in your boots. Chilling!","128","6"
"683","%s shivers in her boots. Chilling!","128","12"
"684","%s shoos %s away. Be gone pest!","129","0"
"685","%s shoos you away. Be gone pest!","129","1"
"686","You shoo %s away. Be gone pest!","129","2"
"687","%s shoos the measly pests away.","129","4"
"688","You shoo the measly pests away.","129","6"
"689","%s slaps %s across the face. Ouch!","130","0"
"690","%s slaps you across the face. Ouch!","130","1"
"691","You slap %s across the face. Ouch!","130","2"
"692","%s slaps himself across the face. Ouch!","130","4"
"693","You slap yourself across the face. Ouch!","130","6"
"694","%s slaps herself across the face. Ouch!","130","12"
"695","%s smirks slyly at %s.","131","0"
"696","%s smirks slyly at you.","131","1"
"697","You smirk slyly at %s.","131","2"
"698","A sly smirk spreads across %s's face.","131","4"
"699","A sly smirk spreads across your face.","131","6"
"700","%s sniffs %s.","132","0"
"701","%s sniffs you.","132","1"
"702","You sniff %s.","132","2"
"703","%s sniffs the air around him.","132","4"
"704","You sniff the air around you.","132","6"
"705","%s sniffs the air around her.","132","12"
"706","%s snubs %s.","133","0"
"707","%s snubs you.","133","1"
"708","You snub %s.","133","2"
"709","%s snubs all of the lowly peons around him.","133","4"
"710","You snub all of the lowly peons around you.","133","6"
"711","%s snubs all of the lowly peons around her.","133","12"
"712","%s soothes %s. There, there...things will be ok.","134","0"
"713","%s soothes you. There, there...things will be ok.","134","1"
"714","You soothe %s. There, there...things will be ok.","134","2"
"715","%s needs to be soothed.","134","4"
"716","You need to be soothed.","134","6"
"717","%s smells %s. Wow, someone stinks!","135","0"
"718","%s smells you. Wow, someone stinks!","135","1"
"719","You smell %s. Wow, someone stinks!","135","2"
"720","%s smells the air around him. Wow, someone stinks!","135","4"
"721","You smell the air around you. Wow, someone stinks!","135","6"
"722","%s smells the air around her. Wow, someone stinks!","135","12"
"723","%s makes a taunting gesture at %s. Bring it!","136","0"
"724","%s makes a taunting gesture at you. Bring it!","136","1"
"725","You make a taunting gesture at %s. Bring it!","136","2"
"726","%s taunts everyone around him. Bring it fools!","136","4"
"727","You taunt everyone around you. Bring it fools!","136","6"
"728","%s taunts everyone around her. Bring it fools!","136","12"
"729","%s teases %s.","137","0"
"730","%s teases you.","137","1"
"731","You tease %s.","137","2"
"732","%s is such a tease.","137","4"
"733","You are such a tease.","137","6"
"734","%s lets %s know he is thirsty. Spare a drink?","138","0"
"735","%s lets you know he is thirsty. Spare a drink?","138","1"
"736","You let %s know you are thirsty. Spare a drink?","138","2"
"737","%s is so thirsty. Can anyone spare a drink?","138","4"
"738","You are so thirsty. Can anyone spare a drink?","138","6"
"739","%s lets %s know she is thirsty. Spare a drink?","138","8"
"740","%s lets you know she is thirsty. Spare a drink?","138","9"
"741","%s vetoes %s's motion.","139","0"
"742","%s vetoes your motion.","139","1"
"743","You veto %s's motion.","139","2"
"744","%s vetoes the motion on the floor.","139","4"
"745","You veto the motion on the floor.","139","6"
"746","%s snickers at %s.","140","0"
"747","%s snickers at you.","140","1"
"748","You snicker at %s.","140","2"
"749","%s quietly snickers to himself.","140","4"
"750","You quietly snicker to yourself.","140","6"
"751","%s quietly snickers to herself.","140","12"
"752","%s tickles %s.  Hee hee!","142","0"
"753","%s tickles you.  Hee hee!","142","1"
"754","You tickle %s.  Hee hee!","142","2"
"755","%s wants to be tickled.  Hee hee!","142","4"
"756","You want to be tickled.  Hee hee!","142","6"
"757","%s plays the world's smallest violin for %s.","143","0"
"758","%s plays the world's smallest violin for you.","143","1"
"759","You play the world's smallest violin for %s.","143","2"
"760","%s begins to play the world's smallest violin.","143","4"
"761","You begin to play the world's smallest violin.","143","6"
"762","%s smiles at %s.","163","0"
"763","%s smiles at you.","163","1"
"764","You smile at %s.","163","2"
"765","%s smiles.","163","4"
"766","You smile.","163","6"
"777","%s lets %s know that she is ready!","126","8"
"778","%s makes a rude gesture at %s.","183","0"
"779","%s makes a rude gesture at you.","183","1"
"780","You make a rude gesture at %s.","183","2"
"781","%s makes a rude gesture.","183","4"
"782","You make a rude gesture.","183","6"
"797","%s looks down upon %s with pity.","203","0"
"798","%s looks down upon you with pity.","203","1"
"799","You look down upon %s with pity.","203","2"
"800","%s pities those around him.","203","4"
"801","%s pities those around her.","203","12"
"802","You pity those around you.","203","6"
"803","%s growls menacingly at %s.","204","0"
"804","%s growls menacingly at you.","204","1"
"805","You growl menacingly at %s.","204","2"
"806","%s growls menacingly.","204","4"
"807","You growl menacingly.","204","6"
"808","%s barks at %s.","205","0"
"809","%s barks at you.","205","1"
"810","You bark at %s.","205","2"
"811","%s barks. Woof woof!","205","4"
"812","You bark. Woof woof!","205","6"
"817","%s is scared of %s.","223","0"
"818","%s is scared of you.","223","1"
"819","You are scared of %s.","223","2"
"820","%s is scared!","223","4"
"821","You are scared!","223","6"
"822","%s flops about helplessly around %s.","224","0"
"823","%s flops about helplessly around you.","224","1"
"824","You flop about helplessly around %s.","224","2"
"825","%s flops about helplessly.","224","4"
"826","You flop about helplessly.","224","6"
"827","%s loves %s.","225","0"
"828","%s loves you.","225","1"
"829","You love %s.","225","2"
"830","%s feels the love.","225","4"
"831","You feel the love.","225","6"
"832","%s moos at %s. Mooooooooooo.","226","0"
"833","%s moos at you. Mooooooooooo.","226","1"
"834","You moo at %s. Mooooooooooo.","226","2"
"835","%s moos. Mooooooooooo.","226","4"
"836","Mooooooooooo.","226","6"
"837","%s commends %s on a job well done.","243","0"
"838","%s commends you on a job well done.","243","1"
"839","You commend %s on a job well done.","243","2"
"840","%s commends everyone on a job well done.","243","4"
"841","You commend everyone on a job well done.","243","6"
"862","","303","0"
"863","","303","1"
"864","","303","2"
"865","%s cries out for help!","303","4"
"866","You cry out for help!","303","6"
"867","%s points out the incoming enemy, %s!","304","0"
"868","%s points you out as an incoming enemy!","304","1"
"869","You point out %s as an incoming enemy!","304","2"
"870","%s warns everyone of incoming enemies!","304","4"
"871","You warn everyone of incoming enemies!","304","6"
"872","","305","0"
"873","","305","1"
"874","","305","2"
"875","%s starts to charge.","305","4"
"876","You start to charge.","305","6"
"877","%s yells for %s to flee!","306","0"
"878","%s yells for you to flee!","306","1"
"879","You yell for %s to flee!","306","2"
"880","%s yells for everyone to flee!","306","4"
"881","You yell for everyone to flee!","306","6"
"882","%s tells you to attack %s.","307","0"
"883","%s tells everyone to attack you.","307","1"
"884","You tell everyone to attack %s.","307","2"
"885","%s tells you to attack something.","307","4"
"886","You tell everyone to attack something.","307","6"
"887","%s is low on mana.","323","4"
"888","You announce that you have low mana!","323","6"
"889","%s motions for %s to follow.","324","0"
"890","%s motions for you to follow.","324","1"
"891","You motion for %s to follow.","324","2"
"892","%s motions for you to follow.","324","4"
"893","You motion for everyone to follow.","324","6"
"894","%s asks %s to wait.","325","0"
"895","%s asks you to wait.","325","1"
"896","You ask %s to wait.","325","2"
"897","%s asks you to wait.","325","4"
"898","You ask everyone to wait.","325","6"
"899","%s calls out for healing!","326","4"
"900","You call out for healing!","326","6"
"901","%s orders you to open fire.","327","4"
"902","You give the order to open fire.","327","6"
"903","%s flirts with %s.","328","0"
"904","%s flirts with you.","328","1"
"905","You flirt with %s.","328","2"
"906","%s flirts.","328","4"
"907","You flirt.","328","6"
"908","%s tells a joke to %s.","329","0"
"909","%s tells you a joke.","329","1"
"910","You tell %s a joke.","329","2"
"911","%s tells a joke.","329","4"
"912","You tell a joke.","329","6"
"913","%s claps for %s, clearly unimpressed.","343","0"
"914","%s claps for you, clearly unimpressed.","343","1"
"915","You clap for %s, clearly unimpressed.","343","2"
"916","%s claps half-heartedly, clearly unimpressed.","343","4"
"917","You clap half-heartedly, clearly unimpressed.","343","6"
"918","%s winks slyly at %s.","363","0"
"919","%s winks slyly at you.","363","1"
"920","You wink slyly at %s.","363","2"
"921","%s winks slyly.","363","4"
"922","You wink slyly.","363","6"
"923","%s gently pats %s.","364","0"
"924","%s gently pats you.","364","1"
"925","You gently pat %s.","364","2"
"926","%s needs a pat.","364","4"
"927","You need a pat.","364","6"
"928","%s thinks %s is serious.","365","0"
"929","%s thinks you are serious.","365","1"
"930","You think %s is serious.","365","2"
"931","%s thinks this is serious business.","365","4"
"932","You think this is serious business.","365","6"
"933","%s wishes %s good luck.","367","0"
"934","%s wishes you good luck.","367","1"
"935","You wish %s good luck.","367","2"
"936","%s wishes for some good luck.","367","4"
"937","You wish for some good luck.","367","6"
"938","%s blames %s for everything.","368","0"
"939","%s blames you for everything.","368","1"
"940","You blame %s for everything.","368","2"
"941","%s blames himself for what happened.","368","4"
"942","You blame yourself for what happened.","368","6"
"943","%s blames herself for what happened.","368","12"
"944","%s stares blankly at %s.","369","0"
"945","%s stares blankly at you.","369","1"
"946","You stare blankly at %s.","369","2"
"947","%s stares blankly at his surroundings.","369","4"
"948","You stare blankly at your surroundings.","369","6"
"949","%s stares blankly at her surroundings.","369","12"
"950","%s brandishes his weapon fiercely at %s.","370","0"
"951","%s brandishes his weapon fiercely at you.","370","1"
"952","You brandish your weapon fiercely at %s.","370","2"
"953","%s brandishes his weapon fiercely.","370","4"
"954","You brandish your weapon fiercely.","370","6"
"955","%s brandishes her weapon fiercely at %s.","370","8"
"956","%s brandishes her weapon fiercely at you.","370","9"
"957","%s brandishes her weapon fiercely.","370","12"
"958","%s tells %s to take a deep breath.","371","0"
"959","%s tells you to take a deep breath.","371","1"
"960","You tell %s to take a deep breath.","371","2"
"961","%s takes a deep breath.","371","4"
"962","You take a deep breath.","371","6"
"963","%s disagrees with %s.","372","0"
"964","%s disagrees with you.","372","1"
"965","You disagree with %s.","372","2"
"966","%s disagrees.","372","4"
"967","You disagree.","372","6"
"968","%s doubts %s.","373","0"
"969","%s doubts you.","373","1"
"970","You doubt %s.","373","2"
"971","%s doubts the situation will end in his favor.","373","4"
"972","You doubt the situation will end in your favor.","373","6"
"973","%s doubts the situation will end in her favor.","373","12"
"974","%s is embarrassed by %s.","374","0"
"975","%s is embarrassed by you.","374","1"
"976","You are embarrassed by %s.","374","2"
"977","%s flushes with embarrassment.","374","4"
"978","You flush with embarrassment.","374","6"
"979","%s encourages %s.","375","0"
"980","%s encourages you. You can do it!","375","1"
"981","You encourage %s.","375","2"
"982","%s encourages everyone around him. You can do it!","375","4"
"983","You encourage everyone around you.","375","6"
"984","%s encourages everyone around her. You can do it!","375","12"
"985","%s warns %s that an enemy is near.","376","0"
"986","%s warns you that an enemy is near.","376","1"
"987","You warn %s that an enemy is near.","376","2"
"988","%s warns everyone that an enemy is near.","376","4"
"989","You warn everyone that an enemy is near.","376","6"
"990","%s raises his eyebrow inquisitively at %s.","377","0"
"991","%s raises his eyebrow inquisitively at you.","377","1"
"992","You raise your eyebrow inquisitively at %s.","377","2"
"993","%s raises his eyebrow inquisitively.","377","4"
"994","You raise your eyebrow inquisitively.","377","6"
"995","%s raises her eyebrow inquisitively at %s.","377","8"
"996","%s raises her eyebrow inquisitively at you.","377","9"
"997","%s raises her eyebrow inquisitively.","377","12"
"998","%s raises a drink to %s.  Cheers!","378","0"
"999","%s raises a drink to you. Cheers!","378","1"
"1000","You raise a drink to %s.  Cheers!","378","2"
"1001","%s raises a drink in the air before chugging it down.  Cheres!","378","4"
"1002","You raise a drink in the air before chugging it down.  Cheers!","378","6"
"1003","%s thinks %s has failed.","379","0"
"1004","%s thinks you have failed.","379","1"
"1005","","379","8"
"1006","","379","9"
"1007","You think %s has failed.","379","2"
"1008","%s has failed.","379","4"
"1009","You have failed.","379","6"
"1010","%s gives %s a high five!","380","0"
"1011","%s gives you a high five!","380","1"
"1012","You give %s a high five!","380","2"
"1013","%s puts up his hand for a high five.","380","4"
"1014","You put up your hand for a high five.","380","6"
"1015","%s puts up her hand for a high five.","380","12"
"1016","%s looks at %s absently.","381","0"
"1017","%s looks at you absently.","381","1"
"1018","You look at %s absently.","381","2"
"1019","%s looks absent-minded.","381","4"
"1020","You look absent-minded.","381","6"
"1021","%s puts his arm around %s's shoulder.","382","0"
"1022","%s puts his arm around your shoulder.","382","1"
"1023","You put your arm around %s's shoulder.","382","2"
"1024","%s puts her arm around %s's shoulder.","382","8"
"1025","%s puts her arm around your shoulder.","382","9"
"1026","%s stares at %s in awe.","383","0"
"1027","%s stares at you in awe.","383","1"
"1028","You stare at %s in awe.","383","2"
"1029","%s looks around in awe.","383","4"
"1030","You look around in awe.","383","6"
"1031","%s digs through his backpack.","384","4"
"1032","You dig through your backpack.","384","6"
"1033","%s digs through her backpack","384","12"
"1034","%s has a bad feeling about this...","385","4"
"1035","You have a bad feeling about this...","385","6"
"1036","%s challenges %s to a duel.","386","0"
"1037","%s challenges you to a duel.","386","1"
"1038","You challenge %s to a duel.","386","2"
"1039","%s puts out a challenge to everyone. Bring it on!","386","4"
"1040","You put out a challenge to everyone. Bring it on!","386","6"
"1041","%s encourages %s to chug. CHUG! CHUG! CHUG!","387","0"
"1042","%s encourages you to chug. CHUG! CHUG! CHUG!","387","1"
"1043","You encourage %s to chug. CHUG! CHUG! CHUG!","387","2"
"1044","%s takes a mighty quaff of his beverage.","387","4"
"1045","You take a mighty quaff of your beverage.","387","6"
"1046","%s takes a mighty quaff of her beverage.","387","12"
"1053","%s reached a new level. DING!","389","4"
"1054","You reached a new level. DING!","389","6"
"1055","","389","12"
"1056","%s looks at %s and covers his face with his palm.","390","0"
"1057","%s looks at you and covers his face with his palm.","390","1"
"1058","You look at %s and cover your face with your palm.","390","2"
"1059","%s covers his face with his palm.","390","4"
"1060","You cover your face with your palm.","390","6"
"1061","%s looks at %s and covers her face with her palm.","390","8"
"1062","%s looks at you and covers her face with her palm.","390","9"
"1063","%s covers her face with her palm.","390","12"
"1064","%s faints at the sight of %s.","391","0"
"1065","%s faints at the sight of you.","391","1"
"1066","You faint at the sight of %s.","391","2"
"1067","%s faints.","391","4"
"1068","You faint.","391","6"
"1069","%s tells %s to go.","392","0"
"1070","%s tells you to go.","392","1"
"1071","You tell %s to go.","392","2"
"1072","%s tells everyone to go.","392","4"
"1073","You tell everyone to go.","392","6"
"1074","%s tells %s that he must be going.","393","0"
"1075","%s tells you that he must be going.","393","1"
"1076","You tell %s that you must be going.","393","2"
"1077","%s must be going.","393","4"
"1078","You must be going.","393","6"
"1079","%s tells %s that she must be going.","393","8"
"1080","%s tells you that she must be going.","393","9"
"1081","%s glowers at %s.","394","0"
"1082","%s glowers at you.","394","1"
"1083","You glower at %s.","394","2"
"1084","%s glowers at everyone around him.","394","4"
"1085","You glower at averyone around you.","394","6"
"1086","%s glowers at everyone around her.","394","12"
"1087","%s is getting a headache from %s's antics.","395","0"
"1088","%s is getting a headache from your antics.","395","1"
"1089","You are getting a headache from %s's antics.","395","2"
"1090","%s is getting a headache.","395","4"
"1091","You are getting a headache.","395","6"
"1092","%s hiccups loudly.","396","4"
"1093","You hiccup loudly.","396","6"
"1100","%s hisses at %s.","398","0"
"1101","%s hisses at you.","398","1"
"1102","You hiss at %s.","398","2"
"1103","%s hisses at everyone around him.","398","4"
"1104","You hiss at everyone around you.","398","6"
"1105","%s hisses at everyone around her.","398","12"
"1106","%s holds %s's hand.","399","0"
"1107","%s holds your hand.","399","1"
"1108","You hold %s's hand.","399","2"
"1114","%s tells %s to hurry up.","401","0"
"1115","%s tells you to hurry up.","401","1"
"1116","You tell %s to hurry up.","401","2"
"1117","%s tries to pick up the pace.","401","4"
"1118","You try to pick up the pace.","401","6"
"1119","%s has an idea!","402","4"
"1120","You have an idea!","402","6"
"1121","%s is jealous of %s.","403","0"
"1122","%s is jealous of you.","403","1"
"1123","You are jealous of %s.","403","2"
"1124","%s is jealous of everyone around him.","403","4"
"1125","You are jealous of everyone around you.","403","6"
"1126","%s is jealous of everyone around her.","403","12"
"1127","%s wishes %s the best of luck.","404","0"
"1128","%s wishes you the best of luck.","404","1"
"1129","You wish %s the best of luck.","404","2"
"1130","%s wishes everyone good luck.","404","4"
"1131","You wish everyone good luck.","404","6"
"1132","%s pulls out his map.","405","4"
"1133","You pull out your map.","405","6"
"1134","%s pulls out her map.","405","12"
"1135","%s pleads with %s for mercy.","406","0"
"1136","%s pleads with you for mercy.","406","1"
"1137","You plead with %s for mercy.","406","2"
"1138","%s pleads for mercy.","406","4"
"1139","You plead for mercy.","406","6"
"1140","%s mutters angrily at %s. Hmmmph!","407","0"
"1141","%s mutters angrily at you. Hmmmph!","407","1"
"1142","You mutter angrily at %s. Hmmmph!","407","2"
"1143","%s mutters angrily to himself. Hmmmph!","407","4"
"1144","You mutter angrily to yourself. Hmmmph!","407","6"
"1145","%s mutters angrily to herself. Hmmmph!","407","12"
"1146","%s looks at %s nervously.","408","0"
"1147","%s looks at you nervously.","408","1"
"1148","You look at %s nervously.","408","2"
"1149","%s looks around nervously.","408","4"
"1150","You look around nervously.","408","6"
"1151","%s attempts to make %s an offer they can't refuse.","409","0"
"1152","%s attempts to make you an offer you can't refuse.","409","1"
"1153","You attempt to make %s an offer they can't refuse.","409","2"
"1154","%s pets %s.","410","0"
"1155","%s pets you.","410","1"
"1156","You pet %s.","410","2"
"1157","%s pinches %s.","411","0"
"1158","%s pinches you.","411","1"
"1159","You pinch %s.","411","2"
"1160","%s pinches himself.","411","4"
"1161","You pinch yourself.","411","6"
"1162","%s pinches herself.","411","12"
"1168","%s is proud of %s.","413","0"
"1169","%s is proud of you.","413","1"
"1170","You are proud of %s.","413","2"
"1171","%s is proud of himself.","413","4"
"1172","You are proud of yourself.","413","6"
"1173","%s is proud of herself.","413","12"
"1174","%s makes %s a promise.","414","0"
"1175","%s makes you a promise.","414","1"
"1176","You make %s a promise.","414","2"
"1177","%s checks %s for a pulse. Oh no!","415","0"
"1178","%s checks you for a pulse.","415","1"
"1179","You check %s for a pulse. Oh no!","415","2"
"1180","%s checks his own pulse.","415","4"
"1181","You check your own pulse.","415","6"
"1182","%s punches %s's shoulder.","416","0"
"1183","%s punches your shoulder.","416","1"
"1184","You punch %s's shoulder.","416","2"
"1185","%s pouts at %s.","417","0"
"1186","%s pouts at you.","417","1"
"1187","You pout at %s.","417","2"
"1188","%s pouts at everyone around him.","417","4"
"1189","You pout at everyone around you.","417","6"
"1190","%s pouts at everyone around her.","417","12"
"1191","%s is filled with regret.","418","4"
"1192","You are filled with regret.","418","6"
"1193","","418","12"
"1199","%s vows revenge on %s.","420","0"
"1200","%s vows revenge on you.","420","1"
"1201","You vow revenge on %s.","420","2"
"1202","%s vows he will have his revenge.","420","4"
"1203","You vow you will have your revenge.","420","6"
"1204","%s vows she will have her revenge.","420","12"
"1205","%s rolls his eyes at %s.","421","0"
"1206","%s rolls his eyes at you.","421","1"
"1207","You roll your eyes at %s.","421","2"
"1208","%s rolls his eyes.","421","4"
"1209","You roll your eyes.","421","6"
"1210","%s rolls her eyes at %s.","421","8"
"1211","%s rolls her eyes at you.","421","9"
"1212","%s rolls her eyes.","421","12"
"1213","%s ruffles %s's hair.","422","0"
"1214","%s ruffles your hair.","422","1"
"1215","You ruffle %s's hair.","422","2"
"1216","%s ruffles his hair.","422","4"
"1217","You ruffle your hair.","422","6"
"1218","%s ruffles her hair.","422","12"
"1219","%s hangs his head dejectedly.","423","4"
"1220","You hang your head dejectedly.","423","6"
"1221","%s hangs her head dejectedly.","423","12"
"1222","%s scoffs at %s.","424","0"
"1223","%s scoffs at you.","424","1"
"1224","You scoff at %s.","424","2"
"1225","%s scoffs.","424","4"
"1226","You scoff.","424","6"
"1227","%s scolds %s.","425","0"
"1228","%s scolds you.","425","1"
"1229","You scold %s.","425","2"
"1230","%s scolds himself.","425","4"
"1231","You scold yourself.","425","6"
"1232","%s scolds herself.","425","12"
"1233","%s scowls at %s.","426","0"
"1234","%s scowls at you.","426","1"
"1235","You scowl at %s.","426","2"
"1236","%s scowls.","426","4"
"1237","You scowl.","426","6"
"1238","%s scowls.","426","12"
"1239","%s searches for something.","427","4"
"1240","You search for something.","427","6"
"1241","%s shakes his fist at %s.","428","0"
"1242","%s shakes his fist at you.","428","1"
"1243","You shake your fist at %s.","428","2"
"1244","%s shakes his fist.","428","4"
"1245","You shake your fist.","428","6"
"1246","%s shakes her fist at %s.","428","8"
"1247","%s shakes her fist at you.","428","9"
"1248","%s shakes her fist.","428","12"
"1249","%s's eyes shift back and forth suspiciously.","429","4"
"1250","Your eyes shift back and forth suspiciously.","429","6"
"1251","%s shudders at the sight of %s.","430","0"
"1252","%s shudders at the sight of you.","430","1"
"1253","You shudder at the sight of %s.","430","2"
"1254","%s shudders.","430","4"
"1255","You shudder.","430","6"
"1256","%s gives %s the signal.","431","0"
"1257","%s gives you the signal.","431","1"
"1258","You give %s the signal.","431","2"
"1259","%s gives the signal.","431","4"
"1260","You give the signal.","431","6"
"1261","","431","12"
"1262","%s tells %s to be quiet. Shhh!","432","0"
"1263","%s tells you to be quiet. Shhh!","432","1"
"1264","You tell %s to be quiet. Shhh!","432","2"
"1265","%s tells everyone to be quiet. Shhh!","432","4"
"1266","You tell everyone to be quiet. Shhh!","432","6"
"1267","%s serenades %s with a song.","433","0"
"1268","%s serenades you with a song.","433","1"
"1269","You serenade %s with a song.","433","2"
"1270","%s bursts into song.","433","4"
"1271","You burst into song.","433","6"
"1272","%s smacks %s upside the head.","434","0"
"1273","%s smacks you upside the head.","434","1"
"1274","You smack %s upside the head.","434","2"
"1275","%s tries to sneak away from %s.","435","0"
"1276","%s tries to sneak away from you.","435","1"
"1277","You try to sneak away from %s.","435","2"
"1278","%s tries to sneak away.","435","4"
"1279","You try to sneak away.","435","6"
"1280","%s sneezes on %s. Achoo!","436","0"
"1281","%s sneezes on you. Achoo!","436","1"
"1282","You sneeze on %s. Achoo!","436","2"
"1283","%s sneezes. Achoo!","436","4"
"1284","You sneeze. Achoo!","436","6"
"1285","%s snorts derisively at %s.","437","0"
"1286","%s snorts derisively at you.","437","1"
"1287","You snort derisively at %s.","437","2"
"1288","%s snorts.","437","4"
"1289","You snort.","437","6"
"1290","%s squeals at %s.","438","0"
"1291","%s squeals at you.","438","1"
"1292","You squeal at %s.","438","2"
"1293","%s squeals like a pig.","438","4"
"1294","You squeal like a pig.","438","6"
"1295","%s tells %s to stop attacking.","439","0"
"1296","%s tells you to stop attacking.","439","1"
"1297","You tell %s to stop attacking.","439","2"
"1298","%s tells everyone to stop attacking.","439","4"
"1299","You tell everyone to stop attacking.","439","6"
"1300","%s is suspicious of %s.","440","0"
"1301","%s is suspicious of you.","440","1"
"1302","You are suspicious of %s.","440","2"
"1303","%s narrows his eyes in suspicion.","440","4"
"1304","You narrow your eyes in suspicion.","440","6"
"1305","%s thinks about %s.","441","0"
"1306","%s thinks about you.","441","1"
"1307","You think about %s.","441","2"
"1308","%s is lost in thought.","441","4"
"1309","You are lost in thought.","441","6"
"1310","%s offers %s a truce.","442","0"
"1311","%s offers you a truce.","442","1"
"1312","You offer %s a truce.","442","2"
"1313","%s twiddles his thumbs.","443","4"
"1314","You twiddle your thumbs.","443","6"
"1315","%s twiddles her thumbs.","443","12"
"1316","%s warns %s.","444","0"
"1317","%s warns you.","444","1"
"1318","You warn %s.","444","2"
"1319","%s warns everyone.","444","4"
"1320","You warn everyone.","444","6"
"1321","%s snaps his fingers at %s.","445","0"
"1322","%s snaps his fingers at you.","445","1"
"1323","You snap your fingers at %s.","445","2"
"1324","%s snaps his fingers.","445","4"
"1325","You snap your fingers.","445","6"
"1326","%s snaps her fingers at %s.","445","8"
"1327","%s snaps her fingers at you.","445","9"
"1328","%s snaps her fingers.","445","12"
"1329","%s narrows her eyes in suspicion.","440","12"
"1330","%s stretches his arms out.","382","4"
"1331","You stretch your arms out.","382","6"
"1332","%s stretches her arms out.","382","12"
"1333","%s has a bad feeling about %s.","385","0"
"1334","%s has a bad feeling about you.","385","1"
"1335","You have a bad feeling about %s.","385","2"
"1336","%s thinks %s is charming.","446","0"
"1337","%s thinks you're charming.","446","1"
"1338","You think %s is charming.","446","2"
"1339","%s puts on the charm.","446","4"
"1340","You put on the charm.","446","6"
"1341","%s covers %s's ears.","447","0"
"1342","%s covers your ears.","447","1"
"1343","You cover %s's ears.","447","2"
"1344","%s covers his ears.","447","4"
"1345","You cover your ears.","447","6"
"1346","%s covers her ears.","447","12"
"1347","%s crosses his arms at %s. Hmph!","448","0"
"1348","%s crosses his arms at you. Hmph!","448","1"
"1349","You cross your arms at %s. Hmph!","448","2"
"1350","%s crosses his arms.","448","4"
"1351","You cross your arms.","448","6"
"1352","%s crosses her arms at %s. Hmph!","448","8"
"1353","%s crosses her arms at you. Hmph!","448","9"
"1354","%s crosses her arms.","448","12"
"1355","%s congratulates %s on a new level. DING!","389","0"
"1356","%s congratulates you on a new level. DING!","389","1"
"1357","You congratulate %s on a new level. DING!","389","2"
"1358","%s looks at %s.","449","0"
"1359","%s looks at you.","449","1"
"1360","You look at %s.","449","2"
"1361","%s looks around.","449","4"
"1362","You look around.","449","6"
"1363","%s wishes someone would hold his hand.","399","4"
"1364","You wish someone would hold your hand.","399","6"
"1365","%s wishes someone would hold her hand.","399","12"
"1366","%s wants to make an offer.","409","4"
"1367","You want to make an offer.","409","6"
"1368","%s needs to be petted.","410","4"
"1369","You need to be petted.","410","6"
"1370","%s punches himself.","416","4"
"1371","You punch yourself.","416","6"
"1372","%s punches herself.","416","12"
"1373","%s thinks that %s will regret it.","418","0"
"1374","%s thinks that you will regret it.","418","1"
"1375","You think that %s will regret it.","418","2"
"1376","%s searches %s for something.","427","0"
"1377","%s searches you for something.","427","1"
"1378","You search %s for something.","427","2"
"1379","%s objects to %s.","450","0"
"1380","%s objects to you.","450","1"
"1381","You object to %s.","450","2"
"1382","%s OBJECTS!","450","4"
"1383","You OBJECT!","450","6"
"1384","%s gives %s a shifty look.","429","0"
"1385","%s gives you a shifty look.","429","1"
"1386","You give %s a shifty look.","429","2"
"1387","%s smacks his forehead.","434","4"
"1388","You smack your forehead.","434","6"
"1389","%s smacks her forehead.","434","12"
"1390","%s offers a truce.","442","4"
"1391","You offer a truce.","442","6"
"1392","%s sweats at the sight of %s.","451","0"
"1393","%s sweats at the sight of you.","451","1"
"1394","You sweat at the sight of %s.","451","2"
"1395","%s is sweating.","451","4"
"1396","You are sweating.","451","6"
"1397","%s checks her own pulse.","415","12"
"1398","%s was happy to help %s.","453","0"
"1399","%s was happy to help you.","453","1"
"1400","You were happy to help %s.","453","2"
"1401","%s was happy to help.","453","4"
"1402","You were happy to help.","453","6"
"1660","%s kicks at %s.","506","0"
"1661","%s kicks at you.","506","1"
"1662","You kick at %s.","506","2"
"1663","%s kicks into the air.","506","4"
"1664","You kick into the air.","506","6"
"1665","%s kicks into the air.","506","12"
"1666","%s cheers for the Alliance!","507","0"
"1667","%s cheers for the Alliance!","507","1"
"1668","You cheer for the Alliance!","507","2"
"1669","%s cheers for the Horde!","508","0"
"1670","%s cheers for the Horde!","508","1"
"1671","You cheer for the Horde!","508","2"
"1729","%s is blown away by %s.","517","0"
"1730","%s is blown away by you.","517","1"
"1731","You are blown away by %s.","517","2"
"1732","%s is blown away.","517","4"
"1733","You are blown away.","517","6"
"1734","%s is blown away.","517","12"
"1735","%s made a mistake.","518","0"
"1736","%s made a mistake.","518","1"
"1737","You made a mistake.","518","2"
"1738","%s made a mistake.","518","4"
"1739","You made a mistake.","518","6"
"1740","%s made a mistake.","518","12"
"1741","%s cheers for the Alliance!","519","0"
"1742","%s cheers for the Alliance!","519","1"
"1743","You cheer for the Alliance!","519","2"
"1744","%s cheers for the Horde!","520","0"
"1745","%s cheers for the Horde!","520","1"
"1746","You cheer for the Horde!","520","2"
"1747","%s cheers for the Alliance!","507","4"
"1748","You cheer for the Alliance!","507","6"
"1749","%s cheers for the Horde!","508","4"
