Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13
"2154","Brann Spankin' New","Defeat the Tribunal of Ages encounter in the Halls of Stone on Heroic Difficulty without allowing Brann Bronzebeard to take any damage.","0","","599","0","14806","58","3286","0","8985","-1","10","0"
"2155","Abuse the Ooze","Defeat Sjonnir the Ironshaper in the Halls of Stone on Heroic Difficulty and kill 5 Iron Sludges during the encounter.","0","","599","0","14806","57","1541","0","10047","-1","10","0"
"2156","My Girl Loves to Skadi All the Time","Defeat Skadi the Ruthless in Utgarde Pinnacle on Heroic Difficulty after having killed Grauf from 100% to dead in a single pass.","0","","575","0","14806","66","3319","0","10713","-1","10","0"
"2157","King's Bane","Defeat King Ymiron in Utgarde Pinnacle on Heroic Difficulty without anyone in the party triggering Bane.","0","","575","0","14806","67","3321","0","14654","-1","10","0"
"2176","And They Would All Go Down Together (10 player)","Defeat the 4 Horsemen in Naxxramas, ensuring that they all die within 15 seconds of each other in 10-player mode.","0","","533","0","14922","35","3005","0","13108","-1","10","0"
"2177","And They Would All Go Down Together (25 player)","Defeat the 4 Horsemen in Naxxramas, ensuring that they all die within 15 seconds of each other in 25-player mode.","0","","533","0","14922","36","3005","0","13179","-1","10","0"
"2178","Shocking! (10 player)","Defeat Thaddius in Naxxramas without anyone in the raid crossing the negative and positive charges in 10-player mode.","0","","533","0","14922","29","1886","0","10614","-1","10","0"
"2179","Shocking! (25 player)","Defeat Thaddius in Naxxramas without anyone in the raid crossing the negative and positive charges in 25 player mode.","0","","533","0","14922","30","1886","0","15137","-1","10","0"
"2180","Subtraction (10 player)","Defeat Thaddius in Naxxramas with less than 9 players in 10-player mode.","0","","533","0","14922","31","1885","0","11179","-1","10","0"
"2181","Subtraction (25 player)","Defeat Thaddius in Naxxramas with less than 21 players in 25-player mode.","0","","533","0","14922","32","1885","0","11207","-1","10","0"
"2182","Spore Loser (10 player)","Defeat Loatheb in Naxxramas without killing any spores in 10-player mode.","0","","533","0","14922","33","3099","0","9803","-1","10","0"
"2183","Spore Loser (25 player)","Defeat Loatheb in Naxxramas without killing any spores in 25-player mode.","0","","533","0","14922","34","3099","0","9806","-1","10","0"
"2184","Just Can't Get Enough (10 player)","Defeat Kel'Thuzad in Naxxramas while killing at least 18 abominations in his chamber in 10 player mode.","0","","533","0","14922","39","2623","0","9957","-1","10","0"
"2185","Just Can't Get Enough (25 player)","Defeat Kel'Thuzad in Naxxramas while killing at least 18 abominations in his chamber in 25-player mode.","0","","533","0","14922","40","2623","0","14667","-1","10","0"
"2186","The Immortal","Within one raid lockout period, defeat every boss in Naxxramas without allowing any raid member to die during any of the boss encounters in 25-player mode.","2048","Title Reward: The Immortal","533","0","15278","8","2143","0","12500","-1","0","0"
"2187","The Undying","Within one raid lockout period, defeat every boss in Naxxramas without allowing any raid member to die during any of the boss encounters in 10-player mode.","2048","Title Reward: The Undying","533","0","15278","7","2292","0","11133","-1","0","0"
"2188","Leeeeeeeeeeeeeroy!","Kill 50 rookery whelps within 15 seconds.","2048","Title: Jenkins","229","0","15277","2","3495","0","12368","-1","0","0"
"2189","Artillery Expert","Destroy 5 vehicles using a turret in a single battle.","0","","607","0","14881","12","1617","0","11210","-1","10","0"
"2190","Drop It Now!","Kill 5 players carrying seaforium in a single battle.","0","","607","0","14881","14","2908","0","12371","-1","10","0"
"2191","Ancient Courtyard Protector","Kill 100 players in the Courtyard of the Ancients.","0","","607","0","14881","16","856","0","8939","-1","10","0"
"2192","Not Even a Scratch","Win a Strand of the Ancients battle without losing any siege vehicles.","0","","607","0","14881","10","457","0","12291","0","10","0"
"2193","Explosives Expert","Plant 5 Seaforium charges which successfully damage a wall in a single battle.","0","","607","0","14881","8","355","0","8967","-1","10","0"
"2194","Master of Strand of the Ancients","Complete the Strand of the Ancients achievements listed below.","135168","","-1","0","14881","17","3402","0","8970","-1","25","0"
"2199","Wintergrasp Ranger","Kill 10 players in each of the Wintergrasp areas listed below.","0","","571","0","14901","4","2945","0","10467","-1","10","0"
"2200","Defense of the Ancients","Defend the beach without losing any walls.","0","","607","0","14881","6","276","0","14195","0","10","0"
"2219","Total deaths in 5-player Heroic dungeons","Total deaths in 5-player heroic dungeons","1","","-1","0","125","3","1","0","13770","-1","0","0"
"2256","Northern Exposure","Kill one of the extremely rare and hard to find Northrend creatures listed below.","0","","-1","0","14780","10","3637","0","9821","-1","10","1"
"2257","Frostbitten","Kill all of the extremely rare and hard to find Northrend creatures listed below.","131072","","-1","2256","14780","11","3638","2256","8942","-1","25","0"
"2277","Summons accepted","Summons accepted","1","","-1","0","134","2","1","0","9846","-1","0","0"
"2316","Brutal Nether Drake","Obtain the Brutal Nether Drake from Arena Season 4 of The Burning Crusade.","2048","","-1","0","15269","21","2333","0","12530","-1","0","1"
"2336","Insane in the Membrane","Raise your reputation to Honored with the Bloodsail Buccaneers, and Exalted with Booty Bay, Everlook, Gadgetzan, Ratchet, Darkmoon Faire, and Ravenholdt.","2048","Title Reward: The Insane","-1","0","15273","5","2938","0","10687","-1","0","0"
"2357","Dreadsteed of Xoroth","Completed the Dreadsteed of Xoroth warlock quest.","2048","","-1","0","15234","4","1715","0","8825","-1","0","0"
"2358","Charger","Completed the paladin quest to obtain a Charger.","2048","","-1","0","15234","1","1716","0","11196","-1","0","1"
"2359","Swift Flight Form","Completed the druid quest to obtain Swift Flight Form.","2048","","-1","0","15234","5","2274","0","11200","-1","0","0"
"2396","Battleground played the most","Battleground played the most","1","","-1","0","153","2","1","839","11279","-1","0","0"
"2397","Battleground won the most","Battleground won the most","1","","-1","0","153","4","1","840","8828","-1","0","0"
"2398","WoW's 4th Anniversary","Logged in during WoW's 4th Anniversary.","2048","","-1","0","15274","29","2917","0","11204","-1","0","0"
"2416","Hard Boiled","Lay an egg in Un'Goro Crater's Golakka Hot Springs as a rabbit during the Noblegarden celebration.","0","","-1","0","159","6","3711","0","12294","-1","10","0"
"2417","Chocolate Lover","Eat 25 Noblegarden Chocolates during the Noblegarden celebration.","0","","-1","0","159","2","3706","0","13182","-1","10","0"
"2418","Chocoholic","Eat 100 Noblegarden Chocolates during the Noblegarden celebration.","0","","-1","2417","159","3","3706","0","8673","-1","10","0"
"2419","Spring Fling","Find your pet Spring Rabbit another one to love in each of the towns listed below.","0","","-1","0","159","7","3202","0","12297","1","10","0"
"2420","Noble Garden","Hide a Brightly Colored Egg in Silvermoon City.","0","","-1","0","159","9","3329","0","10044","0","10","0"
"2421","Noble Garden","Hide a Brightly Colored Egg in Stormwind City.","0","","-1","0","159","10","3329","0","9960","1","10","0"
"2422","Shake Your Bunny-Maker","Use Spring Flowers to place rabbit ears upon females of at least 18th level.","0","","-1","0","159","11","1216","0","14735","-1","10","0"
"2436","Desert Rose","Use Spring Robes to plant a flower in each of the deserts listed below.","0","","-1","0","159","12","3060","0","9963","-1","10","0"
"2456","Vampire Hunter","Slew Prince Tenris Mirkblood and acquired his Vampiric Batling pet.","2048","","-1","0","15274","1","1577","0","15013","-1","0","1"
"2476","Destruction Derby","Destroy each of the vehicles listed below.","0","","571","0","14901","6","3505","0","9970","0","10","0"
"2496","The Fifth Element","Obtain an Aqual Quintessence.","2048","","-1","0","15271","7","2134","0","9976","-1","0","0"
"2497","Spring Fling","Find your pet Spring Rabbit another one to love in each of the towns listed below.","0","","-1","0","159","8","3202","0","12524","0","10","0"
"2516","Lil' Game Hunter","Collect 75 unique pets.","135168","Reward: Little Fawn","-1","1250","15118","5","1522","0","22158","-1","10","0"
"2536","Mountain o' Mounts","Obtain 100 mounts (usable by a single character).","135168","Reward: Blue Dragonhawk Mount","-1","2143","15248","11","2328","0","3059","1","10","0"
"2537","Mountain o' Mounts","Obtain 100 mounts (usable by a single character).","135168","Reward: Red Dragonhawk Mount","-1","2143","15248","16","2328","0","14389","0","10","0"
"2556","Pest Control","Slay the following pests.","0","","-1","0","92","51","1586","0","12388","-1","10","0"
"2557","To All The Squirrels Who Shared My Life","Show more critters of Azeroth how much you /love them.","0","","-1","0","92","48","3132","0","8808","-1","10","0"
"2576","Blushing Bride","Kiss someone wearing an Elegant Dress while wearing a White Tuxedo Shirt and Black Tuxedo Pants.","0","","-1","0","159","13","694","0","13779","-1","10","0"
"2596","Mr. Bigglesworth kills","Mr. Bigglesworth kills","1","","533","0","14823","40","1700","0","13782","-1","10","0"
"2676","I Found One!","Find a Brightly Colored Egg.","0","","-1","0","159","1","3202","0","9112","-1","10","0"
"2716","Dual Talent Specialization","Visit your class trainer when you are at least level 30 and activate your Dual Talent Specialization.","2048","","-1","0","15234","8","2970","0","9654","-1","0","0"
"2756","Argent Aspiration","Train to compete in the Argent Tournament by becoming an Aspirant for your race's faction.","0","","-1","0","14941","1","3805","0","10432","-1","10","1"
"2758","Argent Valor","Train to compete in the Argent Tournament by becoming a Valiant for your race's faction.","0","","-1","2756","14941","2","3744","0","8399","-1","10","1"
"2760","Exalted Champion of Darnassus","Earn exalted status with and the right to represent Darnassus in the Argent Tournament.","0","Title Reward: of Darnassus","-1","2777","14941","8","3801","0","7110","1","10","0"
"2761","Exalted Champion of the Exodar","Earn exalted status with and the right to represent the Exodar in the Argent Tournament.","0","Title Reward: of the Exodar","-1","2778","14941","10","3796","0","7896","1","10","0"
"2762","Exalted Champion of Gnomeregan","Earn exalted status with and the right to represent the Gnomeregan Exiles in the Argent Tournament.","0","Title Reward: of Gnomeregan","-1","2779","14941","12","3799","0","6991","1","10","0"
"2763","Exalted Champion of Ironforge","Earn exalted status with and the right to represent Ironforge in the Argent Tournament.","0","Title Reward: of Ironforge","-1","2780","14941","14","3797","0","11149","1","10","0"
"2764","Exalted Champion of Stormwind","Earn exalted status with and the right to represent Stormwind in the Argent Tournament.","0","Title Reward: of Stormwind","-1","2781","14941","16","3800","0","10356","1","10","0"
"2765","Exalted Champion of Orgrimmar","Earn exalted status with and the right to represent Orgrimmar in the Argent Tournament.","0","Title Reward: of Orgrimmar","-1","2783","14941","21","3802","0","7900","0","10","0"
"2766","Exalted Champion of Sen'jin","Earn exalted status with and the right to represent Sen'jin in the Argent Tournament.","0","Title Reward: of Sen'jin","-1","2784","14941","23","3804","0","14356","0","10","0"
"2767","Exalted Champion of Silvermoon City","Earn exalted status with and the right to represent Silvermoon City in the Argent Tournament.","0","Title Reward: of Silvermoon","-1","2785","14941","25","3795","0","8471","0","10","0"
"2768","Exalted Champion of Thunder Bluff","Earn exalted status with and the right to represent Thunder Bluff in the Argent Tournament.","0","Title Reward: of Thunder Bluff","-1","2786","14941","27","3803","0","8559","0","10","0"
"2769","Exalted Champion of the Undercity","Earn exalted status with and the right to represent the Undercity in the Argent Tournament.","0","Title Reward: of the Undercity","-1","2787","14941","29","3798","0","8064","0","10","0"
"2770","Exalted Champion of the Alliance","Earn exalted status with and the right to represent every Alliance race's faction in the Argent Tournament.","131072","","-1","2782","14941","18","3807","0","8504","1","10","0"
"2771","Exalted Champion of the Horde","Earn exalted status with and the right to represent every Horde race's faction in the Argent Tournament.","131072","","-1","2788","14941","31","3806","0","8563","0","10","0"
"2772","Tilted!","Defeat another player in a mounted duel at the Argent Tournament.","0","","-1","0","14941","3","370","0","8501","-1","10","0"
"2773","It's Just a Flesh Wound","Unmask and defeat the Black Knight at the Argent Tournament.","0","","-1","0","14941","5","2737","0","7642","-1","10","0"
"2777","Champion of Darnassus","Earn the right to represent Darnassus in the Argent Tournament.","0","","-1","0","14941","7","3801","0","8074","1","10","0"
"2778","Champion of the Exodar","Earn the right to represent the Exodar in the Argent Tournament.","0","","-1","0","14941","9","3796","0","10439","1","10","0"
"2779","Champion of Gnomeregan","Earn the right to represent the Gnomeregan Exiles in the Argent Tournament.","0","","-1","0","14941","11","3799","0","7645","1","10","0"
"2780","Champion of Ironforge","Earn the right to represent Ironforge in the Argent Tournament.","0","","-1","0","14941","13","3797","0","7706","1","10","0"
"2781","Champion of Stormwind","Earn the right to represent Stormwind in the Argent Tournament.","0","","-1","0","14941","15","3800","0","8601","1","10","0"
"2782","Champion of the Alliance","Earn the right to represent every Alliance race's faction in the Argent Tournament.","131072","","-1","0","14941","17","3807","0","2159","1","10","0"
"2783","Champion of Orgrimmar","Earn the right to represent Orgrimmar in the Argent Tournament.","0","","-1","0","14941","20","3802","0","4811","0","10","0"
"2784","Champion of Sen'jin","Earn the right to represent Sen'jin in the Argent Tournament.","0","","-1","0","14941","22","3804","0","8061","0","10","0"
"2785","Champion of Silvermoon City","Earn the right to represent Silvermoon City in the Argent Tournament.","0","","-1","0","14941","24","3795","0","2166","0","10","0"
"2786","Champion of Thunder Bluff","Earn the right to represent Thunder Bluff in the Argent Tournament.","0","","-1","0","14941","26","3803","0","8511","0","10","0"
"2787","Champion of the Undercity","Earn the right to represent the Undercity in the Argent Tournament.","0","","-1","0","14941","28","3798","0","8991","0","10","0"
"2788","Champion of the Horde","Earn the right to represent every Horde race's faction in the Argent Tournament.","131072","","-1","0","14941","30","3806","0","3425","0","10","0"
"2796","Brew of the Month","Join the Brew of the Month club.","0","","-1","0","162","5","3082","0","11033","-1","10","1"
"2798","Noble Gardener","Complete the Noblegarden achievements listed below.","131072","Title Reward: the Noble","-1","0","155","3","3202","0","8116","-1","10","0"
"2816","Exalted Argent Champion of the Horde","Earn exalted status with and the right to represent every Horde race's faction in the Argent Tournament.","131072","Title Reward: Crusader. Unlocks Crusader dailies at the Argent Tournament.","-1","2771","14941","32","3806","0","10314","0","10","0"
"2817","Exalted Argent Champion of the Alliance","Earn exalted status with and the right to represent every Alliance race's faction in the Argent Tournament.","131072","Title Reward: Crusader. Unlocks Crusader dailies at the Argent Tournament.","-1","2770","14941","19","3807","0","10735","1","10","0"
"2836","Lance a Lot","Best a rider of every racial faction at the Argent Tournament.","0","","-1","0","14941","4","370","0","8514","-1","10","0"
"2856","Flame Leviathan kills (Ulduar 10 player)","Flame Leviathan kills (Ulduar 10 player)","1","","603","0","14823","62","1700","0","9115","-1","10","0"
"2857","Razorscale kills (Ulduar 10 player)","Razorscale kills (Ulduar 10 player)","1","","603","0","14823","63","1700","0","7229","-1","10","0"
"2858","Ignis the Furnace Master kills (Ulduar 10 player)","Ignis the Furnace Master kills (Ulduar 10 player)","1","","603","0","14823","64","1700","0","12332","-1","10","0"
"2859","XT-002 Deconstructor kills (Ulduar 10 player)","XT-002 Deconstructor kills (Ulduar 10 player)","1","","603","0","14823","65","1700","0","13158","-1","10","0"
"2860","Assembly of Iron kills (Ulduar 10 player)","Assembly of Iron kills (Ulduar 10 player)","1","","603","0","14823","66","1700","0","14884","-1","10","0"
"2861","Kologarn kills (Ulduar 10 player)","Kologarn kills (Ulduar 10 player)","1","","603","0","14823","67","1700","0","14887","-1","10","0"
"2862","Hodir victories (Ulduar 10 player)","Hodir victories (Ulduar 10 player)","1","","603","0","14823","69","1700","0","10183","-1","10","0"
"2863","Thorim victories (Ulduar 10 player)","Thorim victories (Ulduar 10 player)","1","","603","0","14823","70","1700","0","8479","-1","10","0"
"2864","Freya victories (Ulduar 10 player)","Freya victories (Ulduar 10 player)","1","","603","0","14823","71","1700","0","12335","-1","10","0"
"2865","Mimiron victories (Ulduar 10 player)","Mimiron victories (Ulduar 10 player)","1","","603","0","14823","72","1700","0","8235","-1","10","0"
"2866","General Vezax kills (Ulduar 10 player)","General Vezax kills (Ulduar 10 player)","1","","603","0","14823","73","1700","0","7217","-1","10","0"
"2867","Algalon the Observer kills (Ulduar 10 player)","Algalon the Observer kills (Ulduar 10 player)","1","","603","0","14823","75","1700","0","8446","-1","10","0"
"2868","Auriaya kills (Ulduar 10 player)","Auriaya kills (Ulduar 10 player)","1","","603","0","14823","68","1700","0","12338","-1","10","0"
"2869","Yogg-Saron kills (Ulduar 10 player)","Yogg-Saron kills (Ulduar 10 player)","1","","603","0","14823","74","1700","0","13983","-1","10","0"
"2870","Emalon the Storm Watcher kills (Wintergrasp 10 player)","Emalon the Storm Watcher kills (Wintergrasp 10 player)","1","","624","0","14823","90","187","0","14890","-1","10","0"
"2872","Flame Leviathan kills (Ulduar 25 player)","Flame Leviathan kills (Ulduar 25 player)","1","","603","0","14823","76","1700","0","14893","-1","10","0"
"2873","Razorscale kills (Ulduar 25 player)","Razorscale kills (Ulduar 25 player)","1","","603","0","14823","77","1700","0","14423","-1","10","0"
"2874","Ignis the Furnace Master kills (Ulduar 25 player)","Ignis the Furnace Master kills (Ulduar 25 player)","1","","603","0","14823","78","1700","0","14340","-1","10","0"
"2875","Kologarn kills (Ulduar 25 player)","Kologarn kills (Ulduar 25 player)","1","","603","0","14823","81","1700","0","9039","-1","10","0"
"2879","Mimiron victories (Ulduar 25 player)","Mimiron victories (Ulduar 25 player)","1","","603","0","14823","86","1700","0","8485","-1","10","0"
"2880","General Vezax kills (Ulduar 25 player)","General Vezax kills (Ulduar 25 player)","1","","603","0","14823","87","1700","0","7816","-1","10","0"
"2881","Algalon the Observer kills (Ulduar 25 player)","Algalon the Observer kills (Ulduar 25 player)","1","","603","0","14823","89","1700","0","14299","-1","10","0"
"2882","Auriaya kills (Ulduar 25 player)","Auriaya kills (Ulduar 25 player)","1","","603","0","14823","82","1700","0","13080","-1","10","0"
"2883","Yogg-Saron kills (Ulduar 25 player)","Yogg-Saron kills (Ulduar 25 player)","1","","603","0","14823","88","1700","0","14366","-1","10","0"
"2884","XT-002 Deconstructor kills (Ulduar 25 player)","XT-002 Deconstructor kills (Ulduar 25 player)","1","","603","0","14823","79","1700","0","8482","-1","10","0"
"2885","Assembly of Iron kills (Ulduar 25 player)","Assembly of Iron kills (Ulduar 25 player)","1","","603","0","14823","80","1700","0","14398","-1","10","0"
"2886","The Siege of Ulduar (10 player)","Defeat the bosses of The Siege area of Ulduar in 10-player mode.","0","","603","0","14922","65","3844","0","13083","-1","10","0"
"2887","The Siege of Ulduar (25 player)","Defeat the bosses of The Siege area of Ulduar in 25-player mode.","0","","603","0","14922","66","3844","0","13089","-1","10","0"
"2888","The Antechamber of Ulduar (10 player)","Defeat the bosses of The Antechamber area of Ulduar in 10-player mode.","0","","603","0","14922","67","3846","0","7861","-1","10","0"
"2889","The Antechamber of Ulduar (25 player)","Defeat the bosses of The Antechamber area of Ulduar in 25-player mode.","0","","603","0","14922","68","3846","0","14401","-1","10","0"
"2890","The Keepers of Ulduar (10 player)","Defeat the Keeper bosses of Ulduar in 10-player mode.","0","","603","0","14922","69","3847","0","12575","-1","10","0"
"2891","The Keepers of Ulduar (25 player)","Defeat the Keeper bosses of Ulduar in 25-player mode.","0","","603","0","14922","70","3847","0","10322","-1","10","0"
"2892","The Descent into Madness (10 player)","Defeat the bosses of The Descent into Madness area of Ulduar in 10-player mode.","0","","603","0","14922","71","3848","0","7527","-1","10","0"
"2893","The Descent into Madness (25 player)","Defeat the bosses of The Descent into Madness area of Ulduar in 25-player mode.","0","","603","0","14922","72","3848","0","10719","-1","10","0"
"2894","The Secrets of Ulduar (10 player)","Defeat every boss in Ulduar in 10-player mode.","131072","","-1","0","14922","73","3849","0","12341","-1","25","0"
"2895","The Secrets of Ulduar (25 player)","Defeat every boss in Ulduar in 25-player mode.","131072","","-1","0","14922","74","3849","0","14105","-1","25","0"
"2903","Champion of Ulduar","Defeat each boss in Ulduar in 10-player mode without allowing any raid member to die to that boss at any point during that raid lockout period.","2048","Title Reward: Champion of Ulduar","603","0","15278","9","2292","0","12633","-1","0","0"
"2904","Conqueror of Ulduar","Defeat each boss in Ulduar in 25-player mode without allowing any raid member to die to that boss at any point during that raid lockout period.","2048","Title Reward: Conqueror of Ulduar","603","0","15278","10","2143","0","14369","-1","0","0"
"2905","Unbroken (10 player)","Defeat Flame Leviathan on the first try without anyone repairing their vehicle in 10-player mode.","0","","603","0","14922","77","325","0","12308","-1","10","0"
"2906","Unbroken (25 player)","Defeat Flame Leviathan on the first try without anyone repairing their vehicle in 25-player mode.","0","","603","0","14922","78","325","0","10127","-1","10","0"
"2907","Three Car Garage (10 player)","Defeat Flame Leviathan while in each of the following vehicles in 10-player mode.","0","","603","0","14922","79","656","0","8994","-1","10","0"
"2908","Three Car Garage (25 player)","Defeat Flame Leviathan while in each of the following vehicles in 25-player mode.","0","","603","0","14922","80","656","0","7819","-1","10","0"
"2909","Take Out Those Turrets (10 player)","Destroy a Flame Leviathan Defense Turret in 10-player mode.","0","","603","0","14922","81","3854","0","14938","-1","10","0"
"2910","Take Out Those Turrets (25 player)","Destroy a Flame Leviathan Defense Turret in 25-player mode.","0","","603","0","14922","82","2589","0","10752","-1","10","0"
"2911","Shutout (10 player)","Defeat Flame Leviathan without causing a System Shutdown in 10-player mode.","0","","603","0","14922","83","3504","0","7270","-1","10","0"
"2912","Shutout (25 player)","Defeat Flame Leviathan without causing a System Shutdown in 25-player mode.","0","","603","0","14922","84","3504","0","9707","-1","10","0"
"2913","Orbital Bombardment (10 player)","Defeat Flame Leviathan with at least 1 Orbital Defense System active in 10-player mode.","0","","603","0","14922","85","554","0","10374","-1","10","0"
"2914","Orbital Devastation (10 player)","Defeat Flame Leviathan with at least 2 Orbital Defense Systems active in 10-player mode.","0","","603","2913","14922","86","287","0","7866","-1","10","0"
"2915","Nuked from Orbit (10 player)","Defeat Flame Leviathan with at least 3 Orbital Defense Systems active in 10-player mode.","0","","603","2914","14922","87","3850","0","11276","-1","10","0"
"2916","Orbital Devastation (25 player)","Defeat Flame Leviathan with 2 Orbital Defense Systems active in 25-player mode.","0","","603","2918","14922","90","287","0","10442","-1","10","0"
"2917","Nuked from Orbit (25 player)","Defeat Flame Leviathan with 3 Orbital Defense Systems active in 25-player mode.","0","","603","2916","14922","91","3850","0","8613","-1","10","0"
"2918","Orbital Bombardment (25 player)","Defeat Flame Leviathan with 1 Orbital Defense System active in 25-player mode.","0","","603","0","14922","89","554","0","10445","-1","10","0"
"2919","A Quick Shave (10 player)","Defeat Razorscale without allowing her to fly into the air more than once in 10-player mode.","0","","603","0","14922","93","3851","0","7858","-1","10","0"
"2921","A Quick Shave (25 player)","Defeat Razorscale without allowing her to fly into the air more than once in 25-player mode.","0","","603","0","14922","94","3851","0","14111","-1","10","0"
"2923","Iron Dwarf, Medium Rare (10 player)","Defeat 25 Dark Rune Guardian Dwarves with Razorscale's Flame Breath in 10-player mode.","0","","603","0","14922","95","3853","0","14947","-1","10","0"
"2924","Iron Dwarf, Medium Rare (25 player)","Defeat 25 Dark Rune Guardian Dwarves with Razorscale's Flame Breath in 25-player mode.","0","","603","0","14922","96","3853","0","9710","-1","10","0"
"2925","Shattered (10 player)","Defeat Ignis the Furnace Master after shattering 2 Iron Constructs within 5 seconds in 10-player mode.","0","","603","0","14922","97","976","0","8005","-1","10","0"
"2926","Shattered (25 player)","Defeat Ignis the Furnace Master after shattering 2 Iron Constructs within 5 seconds in 25-player mode.","0","","603","0","14922","98","976","0","9754","-1","10","0"
"2927","Hot Pocket (10 player)","Survive being thrown into Ignis the Furnace Master's Slag Pot in 10-player mode.","0","","603","0","14922","99","31","0","8755","-1","10","0"
"2928","Hot Pocket (25 player)","Survive being thrown into Ignis the Furnace Master's Slag Pot in 25-player mode.","0","","603","0","14922","100","31","0","12505","-1","10","0"
"2929","Stokin' the Furnace (25 player)","Defeat Ignis the Furnace Master in 4 minutes in 25-player mode.","0","","603","0","14922","102","3855","0","10617","-1","10","0"
"2930","Stokin' the Furnace (10 player)","Defeat Ignis the Furnace Master in 4 minutes in 10-player mode.","0","","603","0","14922","101","3855","0","7694","-1","10","0"
"2931","Nerf Engineering (10 player)","Defeat XT-002 Deconstructor without him recovering any health from XS-013 in 10-player mode.","0","","603","0","14922","103","3857","0","8773","-1","10","0"
"2932","Nerf Engineering (25 player)","Defeat XT-002 Deconstructor without him recovering any health from XS-013 Scrapbots in 25-player mode.","0","","603","0","14922","104","3857","0","10746","-1","10","0"
"2933","Nerf Scrapbots (10 player)","Defeat 20 XS-013 Scrapbots within 12 seconds using XE-321 Boombots in 10-player mode.","0","","603","0","14922","105","2565","0","8321","-1","10","0"
"2934","Nerf Gravity Bombs (10 player)","Defeat XT-002 Deconstructor without any raid member dying from a Gravity Bomb in 10-player mode.","0","","603","0","14922","107","1755","0","10287","-1","10","0"
"2935","Nerf Scrapbots (25 player)","Defeat 20 XS-013 Scrapbots within 12 seconds using XE-321 Boombots in 25-player mode.","0","","603","0","14922","106","2565","0","10186","-1","10","0"
"2936","Nerf Gravity Bombs (25 player)","Defeat XT-002 Deconstructor without any raid member dying from a Gravity Bomb in 25-player mode.","0","","603","0","14922","108","1755","0","9939","-1","10","0"
"2937","Must Deconstruct Faster (10 player)","Defeat XT-002 Deconstructor in 205 seconds in 10-player mode.","0","","603","0","14922","109","3811","0","10710","-1","10","0"
"2938","Must Deconstruct Faster (25 player)","Defeat XT-002 Deconstructor in 205 seconds in 25-player mode.","0","","603","0","14922","110","3811","0","15004","-1","10","0"
"2939","I Choose You, Runemaster Molgeim (10 player)","Defeat the Assembly of Iron with Runemaster Molgeim as the last member alive in 10-player mode.","0","","603","0","14922","113","3858","0","10305","-1","10","0"
"2940","I Choose You, Stormcaller Brundir (10 player)","Defeat the Assembly of Iron with Stormcaller Brundir as the last member alive in 10-player mode.","0","","603","0","14922","115","3858","0","15303","-1","10","0"
"2941","I Choose You, Steelbreaker (10 player)","Defeat the Assembly of Iron with Steelbreaker as the last member alive in 10-player mode.","0","","603","0","14922","117","3858","0","7117","-1","10","0"
"2942","I Choose You, Runemaster Molgeim (25 player)","Defeat the Assembly of Iron with Runemaster Molgeim as the last member alive in 25-player mode.","0","","603","0","14922","114","3858","0","8324","-1","10","0"
"2943","I Choose You, Stormcaller Brundir (25 player)","Defeat the Assembly of Iron with Stormcaller Brundir as the last member alive in 25-player mode.","0","","603","0","14922","116","3858","0","8327","-1","10","0"
"2944","I Choose You, Steelbreaker (25 player)","Defeat the Assembly of Iron with Steelbreaker as the last member alive in 25-player mode.","0","","603","0","14922","118","3858","0","13155","-1","10","0"
"2945","But I'm On Your Side (10 player)","Defeat the Assembly of Iron while under the effect of an Iron Boot Flask in 10-player mode.","0","","603","0","14922","119","1763","0","7853","-1","10","1"
"2946","But I'm On Your Side (25 player)","Defeat the Assembly of Iron while under the effect of an Iron Boot Flask in 25-player mode.","0","","603","0","14922","120","1763","0","7845","-1","10","1"
"2947","Can't Do That While Stunned (10 player)","Defeat the Assembly of Iron without allowing Stormcaller Brundir to damage anyone with Chain Lightning or Lightning Whirl in 10-player mode.","0","","603","0","14922","121","320","0","9716","-1","10","1"
"2948","Can't Do That While Stunned (25 player)","Defeat the Assembly of Iron without allowing Stormcaller Brundir to damage anyone with Chain Lightning or Lightning Whirl in 25-player mode.","0","","603","0","14922","122","320","0","9849","-1","10","1"
"2951","With Open Arms (10 player)","Defeat Kologarn without destroying either of his arms in 10-player mode.","0","","603","0","14922","123","3859","0","15007","-1","10","0"
"2952","With Open Arms (25 player)","Defeat Kologarn without destroying either of his arms in 25-player mode.","0","","603","0","14922","124","3859","0","15010","-1","10","0"
"2953","Disarmed (10 player)","Destroy both of Kologarn's arms and then Kologarn himself within 12 seconds in 10-player mode.","0","","603","0","14922","125","560","0","7827","-1","10","1"
"2954","Disarmed (25 player)","Destroy both of Kologarn's arms and then Kologarn himself within 12 seconds in 25-player mode.","0","","603","0","14922","126","560","0","11263","-1","10","1"
"2955","If Looks Could Kill (10 player)","Defeat Kologarn without any raid member being hit by Focused Eyebeams in 10-player mode.","0","","603","0","14922","127","2446","0","11260","-1","10","0"
"2956","If Looks Could Kill (25 player)","Defeat Kologarn without any raid member being hit by Focused Eyebeams in 25-player mode.","0","","603","0","14922","128","2446","0","11266","-1","10","0"
