Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1_0,Unknown1_1,Unknown1_2,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown11
"3066","-8689.14","352.431","146.451","-158.599","-16.6596","154.572","Uldum_Waterfall_Small","0","1","0","0","0","0","0","3791"
"3067","-8715.46","307.186","145.905","-166.699","-13.2312","156.395","Uldum_Waterfall_Small","0","1","0","0","0","0","0","3791"
"3078","909.231","846.054","26.6307","9.07887","-17.9992","30.682","TheBattleforGilneas_Waterfall_Medium","0","761","0","0","0","0","0","14899"
"3079","882.62","827.026","42.1309","16.1387","-7.65125","6.19635","TheBattleforGilneas_Waterfall_Large","0","761","0","0","0","0","0","14915"
"3080","869.297","837.819","86.1001","26.422","-24.6475","6.69057","TheBattleforGilneas_Waterfall_Medium ","0","761","0","0","0","0","0","14899"
"3081","874.684","805.663","85.6438","0.490977","-23.6437","50.6892","TheBattleforGilneas_Waterfall_Medium ","0","761","0","0","0","0","0","14899"
"3082","-879.28","-701.097","2.98865","-154.05","-48.5205","149.973","Hillsbrad_Waterfall_Small","0","0","0","0","0","0","0","23553"
"3086","-545.059","-861.184","15.0503","86.2758","37.8696","311.444","Hillsbrad_Waterfall_Small","0","0","0","0","0","0","0","23553"
"3087","-12233.6","-2925.28","20.8374","-21.4919","-32.8712","87.6312","BlastedLands_Waterfall_Large","0","0","0","0","0","0","0","19269"
"3088","-12234.1","-2938.64","76.3679","-28.4771","-6.12354","81.2202","BlastedLands_Waterfall_Large_Top","0","0","0","0","0","0","0","14895"
"3089","-6631.98","4280.73","-561.461","0","0","0","Vashjir_Waterfall_Small","0","0","0","0","0","0","0","14900"
"3090","-9322.65","865.682","106.642","-160.47","-40.4332","102.354","ElwynnForest_Waterfall_Medium","0","0","0","0","0","0","0","14899"
"3094","-3777.39","-4580.42","162.224","140.451","-52.9696","264.095","TwilightHighlands_VolcanoofCorruption_Loop","0","0","0","0","0","0","0","23574"
"3095","-3250.66","-5480.84","56.0534","140.451","-52.9696","264.095","TwilightHighlands_VolcanoofCorruption_Loop ","0","0","0","0","0","0","0","23574"
"3096","-3983.91","-5546.23","83.9525","114.958","-56.6842","302.057","TwilightHighlands_VolcanoofCorruption_Loop","0","0","0","0","0","0","0","23593"
"3112","-5719.29","5356.49","-1312.44","-131.012","-81.6144","107.24","AbyssalBreach_WhirlPool","0","0","0","0","0","0","0","23645"
"3119","-14288.3","489.366","6.56989","-26.6951","-9.19598","124.986","BootyBay_Waterfall_Medium","0","0","0","0","0","0","0","23680"
"3120","-14311.9","409.03","19.7588","-23.626","-7.27004","115.662","BootyBay_Waterfall_Medium","0","0","0","0","0","0","0","23680"
"3121","-14407.4","382.222","13.9547","-2.58576","-22.1539","66.5343","BootyBay_Waterfall_Medium","0","0","0","0","0","0","0","23680"
"3122","-14437.9","380.911","22.346","115.464","17.1913","70.2762","BootyBay_Waterfall_Medium","0","0","0","0","0","0","0","23680"
"3123","-14480.8","384.429","35.3005","115.932","10.3412","40.9076","BootyBay_Waterfall_Medium","0","0","0","0","0","0","0","23680"
"3124","-14505.2","450.733","31.1511","155.791","-11.4812","338.261","BootyBay_Waterfall_Medium","0","0","0","0","0","0","0","23680"
"3125","-14501.6","496.344","17.3563","155.791","-11.4812","338.261","BootyBay_Waterfall_Medium","0","0","0","0","0","0","0","23680"
"3126","-14511","496.832","57.0397","157.028","-10.4211","340.6","BootyBay_Waterfall_Medium","0","0","0","0","0","0","0","23680"
"3127","-14523.2","456.811","67.3784","157.028","-10.4211","340.6","BootyBay_Waterfall_Medium","0","0","0","0","0","0","0","23680"
"3128","-14491.2","375.302","79.5149","91.1191","-29.5262","33.8834","BootyBay_Waterfall_Medium","0","0","0","0","0","0","0","23680"
"3129","-14425.7","371.021","78.4447","63.2878","-36.4813","79.026","BootyBay_Waterfall_Medium","0","0","0","0","0","0","0","23680"
"3130","-14303.7","404.415","57.2142","-26.6951","-9.19598","124.986","BootyBay_Waterfall_Medium","0","0","0","0","0","0","0","19268"
"3131","-13752.5","384.84","57.6441","-178.868","-15.2413","319.279","BootyBay_Waterfall_Medium","0","0","0","0","0","0","0","14915"
"3132","-13672.6","389.661","33.8318","170.874","-26.4814","354.375","BootyBay_Waterfall_Small","0","0","0","0","0","0","0","14899"
"3133","-13601.3","416.106","0.185543","118.777","-82.1267","353.125","BootyBay_Waterfall_Medium","0","0","0","0","0","0","0","14915"
"3134","-13558.3","420.556","66.9034","-35.1205","-30.1984","173.686","BootyBay_Waterfall_Medium","0","0","0","0","0","0","0","14915"
"3135","-13633.5","482.266","6.88895","166.832","-25.1794","4.77148","BootyBay_Waterfall_Small","0","0","0","0","0","0","0","14899"
"3136","-13682.4","455.373","37.0985","138.381","-25.6864","38.0024","BootyBay_Waterfall_Small","0","0","0","0","0","0","0","14899"
"3137","-13715","429.688","74.7789","157.503","-24.9442","8.54857","BootyBay_Waterfall_Small","0","0","0","0","0","0","0","14899"
"3138","4576.52","-1864.84","1190.21","30.9753","-7.17905","266.31","Hyjal_Waterfall_TurbulenceMedium","0","719","0","0","0","0","0","14915"
"3139","4575.7","-1843.77","1249.4","-137.097","-44.603","259.527","Hyjal_Waterfall_Medium","0","719","0","0","0","0","0","14899"
"3140","5225.82","-2214.33","1259.13","-42.2504","-69.7592","42.5213","Hyjal_Waterfall_Medium ","0","719","0","0","0","0","0","19289"
"3141","5213.93","-2257.85","1270.56","-42.2504","-69.7592","42.5213","Hyjal_Waterfall_Medium","0","719","0","0","0","0","0","19289"
"3142","5254.51","-2335.16","1365.68","-41.4742","-35.4614","117.8","Hyjal_Waterfall_Medium","0","719","0","0","0","0","0","14899"
"3143","5267.16","-2369.09","1436.03","125.569","11.9035","107.23","Hyjal_Waterfall_TurbulenceSmall","0","719","0","0","0","0","0","14938"
"3144","5273.31","-2383.8","1485.74","-41.4742","-35.4614","117.8","Hyjal_Waterfall_Medium","0","719","0","0","0","0","0","14899"
"3145","5273.97","-2400.97","1552.04","-41.4742","-35.4614","117.8","Hyjal_Waterfall_Medium","0","719","0","0","0","0","0","14899"
"3146","5278.78","-2429.12","1599.46","-41.4742","-35.4614","117.8","Hyjal_Waterfall_Medium","0","719","0","0","0","0","0","14899"
"3147","-8985.77","-90.4774","32.1979","-130.613","-10.9463","149.321","Uldum_Waterfall_Small","0","1","0","0","0","0","0","3791"
"3148","-9037.22","-151.639","29.3671","44.7896","-9.71576","63.0873","Uldum_Waterfall_Small","0","1","0","0","0","0","0","3791"
"3149","-9102.1","-104.786","30.2002","46.5729","6.36543","52.2037","Uldum_Waterfall_Small","0","1","0","0","0","0","0","3791"
"3150","-9072.01","-37.033","29.0242","42.0174","-3.70118","330.992","Uldum_Waterfall_Small","0","1","0","0","0","0","0","3791"
"3151","-8848.9","326.594","29.1326","121.448","12.7067","322.191","Uldum_Waterfall_Small","0","1","0","0","0","0","0","3791"
"3152","-8797.04","387.179","31.9043","-18.1022","5.09359","244.65","Uldum_Waterfall_Small","0","1","0","0","0","0","0","3791"
"3153","-8733","345.991","27.9615","-8.42719","4.18519","233.107","Uldum_Waterfall_Small","0","1","0","0","0","0","0","3791"
"3154","-8762.77","273.063","30.8195","-117.982","-19.3716","145.475","Uldum_Waterfall_Small ","0","209","0","0","0","0","0","3791"
"3158","-6580.57","6177.71","-674.828","-14.6122","-76.5313","303.759","Vashjir_Waterfall_Small","0","0","0","0","0","0","0","14900"
"3159","-6684.3","6192.11","-673.192","-14.6122","-76.5313","303.759","Vashjir_Waterfall_Small","0","0","0","0","0","0","0","14900"
"3160","-6711.77","6125.51","-673.68","-14.6122","-76.5313","303.759","Vashjir_Waterfall_Small","0","0","0","0","0","0","0","14900"
"3161","-6709.57","6016.37","-693.399","-14.6122","-76.5313","303.759","Vashjir_Waterfall_Small","0","0","0","0","0","0","0","14900"
"3162","-5121.68","3962.29","-23.0695","-14.6122","-76.5313","303.759","Vashjir_Waterfall_Small","0","0","0","0","0","0","0","14900"
"3163","-5116.13","4004.55","-18.7471","-14.6122","-76.5313","303.759","Vashjir_Waterfall_Small","0","0","0","0","0","0","0","14900"
"3164","-6155.3","4275.09","-355.264","-14.6122","-76.5313","303.759","Vashjir_Waterfall_Small","0","0","0","0","0","0","0","14900"
"3165","-6120.08","4317.34","-351.18","-14.6122","-76.5313","303.759","Vashjir_Waterfall_Small","0","0","0","0","0","0","0","14900"
"3166","-4541.15","3478.18","-103.818","-14.6122","-76.5313","303.759","Vashjir_Waterfall_Small","0","0","0","0","0","0","0","14900"
"3167","-4582.83","3448.73","-103.964","-14.6122","-76.5313","303.759","Vashjir_Waterfall_Small","0","0","0","0","0","0","0","14900"
"3168","-5109.18","3286.51","-120.492","-14.6122","-76.5313","303.759","Vashjir_Waterfall_Small","0","0","0","0","0","0","0","14900"
"3169","-5150.88","3258.89","-120.626","-14.6122","-76.5313","303.759","Vashjir_Waterfall_Small","0","0","0","0","0","0","0","14900"
"3170","-6845.88","6053.99","-768.787","171.369","-80.888","218.23","Vashjir_Waterfall_Small","0","0","0","0","0","0","0","14900"
"3171","-6962.76","6133.79","-753.739","-156.327","12.8756","267.932","Vashjir_Waterfall_Small","0","0","0","0","0","0","0","14900"
"3172","-7045.32","6093.74","-762.791","-143.695","19.8987","339.027","Vashjir_Waterfall_Small ","0","0","0","0","0","0","0","14900"
"3173","-6353.77","-4589.39","79.6922","-68.7725","-19.9162","135.77","ThousandNeedles_Waterfall_Small","0","1","0","0","0","0","0","14900"
"3174","-6351.47","-4572.44","81.2837","33.9477","-25.5754","160.772","ThousandNeedles_Waterfall_Small","0","1","0","0","0","0","0","14900"
"3175","-6311.81","-4584.63","65.7557","-39.1289","-58.6652","311.706","ThousandNeedles_Waterfall","0","1","0","0","0","0","0","14900"
"3176","-6338.83","-4550.07","80.701","-77.5321","-72.1933","76.0107","ThousandNeedles_RiverTiny","0","1","0","0","0","0","0","18193"
"3177","-6323.59","-4549.71","78.1915","-77.5321","-72.1933","76.0107","ThousandNeedles_RiverTiny","0","1","0","0","0","0","0","18193"
"3178","-6315.17","-4568.18","73.1158","-77.5321","-72.1933","76.0107","ThousandNeedles_RiverTiny","0","1","0","0","0","0","0","18193"
"3179","-6427.96","-4628.87","77.0819","78.6606","-44.4113","89.4337","ThousandNeedles_Waterfall_Small","0","1","0","0","0","0","0","18477"
"3180","-6889.62","6149.79","-767.496","-174.897","-24.7093","299.284","Vashjir_Waterfall_Small","0","0","0","0","0","0","0","14900"
"3182","5654.77","-3344.37","1554.29","91.0421","-85.2961","335.893","Hyjal_Waterfall_Small","0","1","0","0","0","0","0","14900"
"3183","5671.7","-3337.22","1554.11","91.0421","-85.2961","335.893","Hyjal_Waterfall_Small","0","1","0","0","0","0","0","14900"
"3184","5655.18","-3301.46","1560.78","91.0421","-85.2961","335.893","Hyjal_Waterfall_Small","0","1","0","0","0","0","0","14900"
"3185","-4777.83","-1705.78","506.102","-4.16062","-82.7804","341.781","Emitter_IronforgeAirfield_Fire","0","0","0","0","0","0","0","23784"
"3186","-4764.29","-1706.25","507.333","-4.16062","-82.7804","341.781","Emitter_IronforgeAirfield_Fire","0","0","0","0","0","0","0","23784"
"3187","-4748.91","-1706.61","507.309","-4.16062","-82.7804","341.781","Emitter_IronforgeAirfield_Fire","0","0","0","0","0","0","0","23784"
"3188","-4736.13","-1705.66","507.337","-4.16062","-82.7804","341.781","Emitter_IronforgeAirfield_Fire","0","0","0","0","0","0","0","23784"
"3189","-4721.75","-1704.83","506.212","-4.16062","-82.7804","341.781","Emitter_IronforgeAirfield_Fire","0","0","0","0","0","0","0","23784"
"3190","-4707.76","-1704.26","505.972","-4.16062","-82.7804","341.781","Emitter_IronforgeAirfield_Fire","0","0","0","0","0","0","0","23784"
"3191","-4746.87","-1642.83","507.361","-4.16062","-82.7804","341.781","Emitter_IronforgeAirfield_Fire","0","0","0","0","0","0","0","23784"
"3192","-4688.3","-1732.28","503.324","-4.16062","-82.7804","341.781","Emitter_IronforgeAirfield_Fire","0","0","0","0","0","0","0","23784"
"3193","-4659.83","-1731.26","503.431","-4.16062","-82.7804","341.781","Emitter_IronforgeAirfield_Fire","0","0","0","0","0","0","0","23784"
"3194","-4642.62","-1731.59","503.474","-4.16062","-82.7804","341.781","Emitter_IronforgeAirfield_Fire","0","0","0","0","0","0","0","23784"
"3195","-4630.48","-1713.04","509.273","-4.16062","-82.7804","341.781","Emitter_IronforgeAirfield_Fire","0","0","0","0","0","0","0","23784"
"3196","-8912.51","187.785","191.307","13.1329","-10.1849","236.061","Uldum_Waterfall_Small","0","1","0","0","0","0","0","23800"
"3197","-8913.29","182.878","147.821","13.1329","-10.1849","236.061","Uldum_Waterfall_Small","0","1","0","0","0","0","0","23808"
"3198","-8860.15","149.953","147.277","13.1329","-10.1849","236.061","Uldum_Waterfall_Small","0","1","0","0","0","0","0","23808"
"3199","-10395.3","1660.82","75.4109","0","0","0","Westfall_TheRagingChasm_Vortex","0","0","0","0","0","0","0","23809"
"3200","-10390.2","1661.82","189.599","0","0","0","Westfall_TheRagingChasm_Vortex","0","0","0","0","0","0","0","23809"
"3207","-8768.22","274.738","30","128.987","-5.731","143.281","Uldum_Waterfall_Small","0","1","0","0","0","0","0","3791"
"3217","-9339.3","-1091.05","63.7982","84.8114","7.37165","163.709","ElwynnForest_Waterfall_Medium (copy)","0","0","0","0","0","0","0","14899"
"3229","-10978.6","-2009.05","27.1909","0","0","0","Karazhan Area Waterfall","0","0","0","0","0","0","0","14899"
"3230","-10966.3","-2014.55","42.6263","0","0","0","Karazhan Area Waterfall Top","0","0","0","0","0","0","0","14968"
"3236","-9466.22","-3132.17","49.6553","0","0","0","Stonewatch Rapids Water","0","0","0","0","0","0","0","13525"
"3240","-9430.19","-2900.9","56.0302","0","0","0","Stonewatch Rapids Water3","0","0","0","0","0","0","0","23866"
"3241","-9545.64","-2983.39","55.4007","0","0","0","Stonewatch Rapids Water2","0","0","0","0","0","0","0","23866"
"3243","-9612.05","-3008.55","51.7764","0","0","0","Stonewatch Rapids Water4","0","0","0","0","0","0","0","23866"
"3244","-9817.33","-1104.66","27.3597","0","0","0","Elwynn Rapids Water","0","0","0","0","0","0","0","23866"
"3246","-9346.08","-1029.34","62.2524","0","0","0","Elwynnforest_Waterfall_Medium2","0","0","0","0","0","0","0","23868"
"3247","-9330.57","-1026.64","64.3632","0","0","0","ElwynnForest_River_Rapids","0","0","0","0","0","0","0","23866"
"3248","-9125.45","-174.168","69.2928","0","0","0","Elwynn_Culvert_Water","0","0","0","0","0","0","0","23866"
"3249","-9115.09","-182.368","69.4737","0","0","0","Elwynn_Culvert_Water2","0","0","0","0","0","0","0","23866"
"3264","10664.5","1638.3","1282.12","0","0","0","Wellspring_River_Rapids","0","1","0","0","0","0","0","23869"
"3265","10922.1","1587.37","1274","0","0","0","Teldrassil_River_Rapids2","0","1","0","0","0","0","0","23866"
"3266","10981.8","1609.77","1271.72","0","0","0","Teldrassil_River_Rapids3","0","1","0","0","0","0","0","23870"
"3267","10970.2","1576.74","1271.77","0","0","0","Teldrassil_River_Rapids4","0","1","0","0","0","0","0","23868"
"3268","10971","1542.58","1272.25","0","0","0","Teldrassil_River_Rapids5","0","1","0","0","0","0","0","23870"
"3269","10980.2","1562.42","1232.8","0","0","0","Teldrassil_Waterfall_Top","0","1","0","0","0","0","0","14915"
"3270","10999","1573.43","1193.62","0","0","0","Teldrassil_Waterfall_Top2","0","1","0","0","0","0","0","14899"
"3271","11058.5","1578.87","1078.61","0","0","0","Teldrassil_Waterfall_Top3","0","1","0","0","0","0","0","23808"
"3272","11078.06","1582.004","986.3852","0","0","0","Teldrassil_Waterfall_Top4","0","1","0","0","0","0","0","23800"
"3273","11003.89","1560.781","1167.66","0","0","0","Teldrassil_Waterfall_Top4 (copy)","0","1","0","0","0","0","0","23800"
"3274","10866.7","1607.26","1270.47","0","0","0","Teldrassil_River_Rapids2 (copy)","0","1","0","0","0","0","0","23866"
"3275","10832.7","1616.28","1270.88","0","0","0","Teldrassil_River_Rapids2 (copy)","0","1","0","0","0","0","0","23866"
"3277","10793.9","1610.7","1270.17","0","0","0","Teldrassil_River_Rapids2 (copy)","0","1","0","0","0","0","0","23866"
"3279","9944.29","2695.93","1313.12","0","0","0","Cenarion_Waterfall_Top","0","1","0","0","0","0","0","23870"
"3280","9980.78","2694.37","1313.38","0","0","0","Cenarion_Waterfall_Top2","0","1","0","0","0","0","0","23869"
"3282","9969.5","2709.16","1275.36","0","0","0","Cenarion_Waterfall_Top3","0","1","0","0","0","0","0","23800"
"3283","9958.13","2734","1212.42","0","0","0","Cenarion_Waterfall_Top3 (copy)","0","1","0","0","0","0","0","23800"
"3284","9960.2","2775.87","1110.03","0","0","0","Cenarion_Waterfall_Top3 (copy)","0","1","0","0","0","0","0","23800"
"3285","9972.16","2823.02","997.876","0","0","0","Cenarion_Waterfall_Top3 (copy)","0","1","0","0","0","0","0","23800"
"3287","7912.57","-2620.21","455.033","0","0","0","EluneAra_Waterfall","0","1","0","0","0","0","0","14915"
"3288","7921.71","-2611.12","479.904","0","0","0","EluneAra_Waterfall_Top","0","1","0","0","0","0","0","14900"
"3307","4239.92","-854.524","272.128","0","0","0","Felwood_Slime_Waterfall_Top","0","1","0","0","0","0","0","15347"
"3309","4233.42","-853.082","257.2","0","0","0","Felwood_Slime_Waterfall_Base","0","1","0","0","0","0","0","23941"
"3310","4392.16","-1033.31","302.023","0","0","0","Felwood_Slime_Waterfall_Base2","0","1","0","0","0","0","0","23941"
"3311","4360.96","-919.462","281.472","0","0","0","Felwood_Slime_Waterfall_Base3","0","1","0","0","0","0","0","23941"
"3314","4366.63","-919.385","297.203","0","0","0","Felwood_Slime_Waterfall_Top2","0","1","0","0","0","0","0","15347"
"3347","5274.8","-835.25","343.56","0","0","0","Felwood_Slime_Waterfall4","0","1","0","0","0","0","0","15347"
"3348","5185.48","-894.946","349.316","0","0","0","Felwood_Slime_Waterfall_Base5","0","1","0","0","0","0","0","23941"
"3349","5183.21","-905.995","353.922","0","0","0","Felwood_Slime_Waterfall5","0","1","0","0","0","0","0","15347"
"3350","5275.95","-682.441","323.557","0","0","0","Felwood_Slime_Waterfall_Base6","0","1","0","0","0","0","0","23941"
"3351","5279.16","-687.596","329.365","0","0","0","Felwood_Slime_Waterfall6","0","1","0","0","0","0","0","15347"
"3352","5282.32","-697.998","342.599","0","0","0","Felwood_Slime_Waterfall_Rapids1","0","1","0","0","0","0","0","13526"
"3353","5268.81","-847.681","349.021","0","0","0","Felwood_Slime_Waterfall_Rapids2","0","1","0","0","0","0","0","13526"
"3354","5193.02","-883.833","349.048","0","0","0","Felwood_Slime_Waterfall_Rapids3","0","1","0","0","0","0","0","13526"
"3356","5266.88","-628.158","322.048","0","0","0","Felwood_Slime_Waterfall_Rapids4","0","1","0","0","0","0","0","23866"
"3357","5262.72","-540.715","318.69","0","0","0","Felwood_Slime_Waterfall_Rapids5","0","1","0","0","0","0","0","23866"
"3358","5249.33","-326.266","317.157","0","0","0","Felwood_Slime_Waterfall_Rapids6","0","1","0","0","0","0","0","13526"
"3359","5246.89","-331.255","317.534","0","0","0","Felwood_Slime_Waterfall_Rapids7","0","1","0","0","0","0","0","13525"
"3360","5167.4","-212.278","207.545","0","0","0","Darkshore_Rapids1","0","1","0","0","0","0","0","13528"
"3361","5206.94","-136.054","156.019","0","0","0","Darkshore_Rapids2","0","1","0","0","0","0","0","13528"
"3362","5210.35","-123.198","102.769","0","0","0","Darkshore_Waterfall_Base1","0","1","0","0","0","0","0","14899"
"3363","5176.67","-5.88715","36.2006","0","0","0","Darkshore_Rapids1","0","1","0","0","0","0","0","13526"
"3364","5168.61","-1.96875","33.9502","0","0","0","Darkshore_Falls_Top1","0","1","0","0","0","0","0","14899"
"3365","5165.07","0.0659722","7.33664","0","0","0","Darkshore_Falls_Base1","0","1","0","0","0","0","0","14968"
"3366","5102.34","52.8316","30.4338","0","0","0","Darkshore_Falls_Top2","0","1","0","0","0","0","0","14899"
"3367","5100.58","51.9809","5.715","0","0","0","Darkshore_Falls_Base2","0","1","0","0","0","0","0","14968"
"3368","-5764.09","-2031.44","95","0","0","0","Emitter_TwiilightBulwark_ShadowColumn","0","1","0","0","0","0","0","23957"
"3374","1992.8","-4610.1","34.0411","0","0","0","Org_Waterfall1","0","1","0","0","0","0","0","13551"
"3375","1929.93","-4320.19","21.7156","0","0","0","Org_Rapids1","0","1","0","0","0","0","0","13526"
"3376","-3595.42","-4330.34","-1.14233","0","0","0","Theramore_Rapids1","0","1","0","0","0","0","0","13526"
"3377","-3603.1","-4320.23","-0.241356","0","0","0","Theramore_Rapids2","0","1","0","0","0","0","0","13525"
"3378","-4516.45","108.733","88.3684","0","0","0","Feralas_Rapids1","0","1","0","0","0","0","0","13526"
"3382","-4481.13","145.398","2.90323","0","0","0","Ferelas_Waterfall_Base2","0","1","0","0","0","0","0","14915"
"3391","-4593.78","33.5069","88.2344","0","0","0","Ferelas_Rapids3","0","1","0","0","0","0","0","13525"
"3393","-4432.24","161.748","2.70208","0","0","0","Ferelas_Waterfall_Base3","0","1","0","0","0","0","0","13551"
"3396","-4427.26","162.377","17.2613","0","0","0","Ferelas_Waterfall_Top5","0","1","0","0","0","0","0","14968"
"3397","-4416.57","167.191","22.5793","0","0","0","Ferelas_Rapids5","0","1","0","0","0","0","0","23868"
"3401","-3945.02","309.774","140.96","0","0","0","Feralas_Waterfall_Top7","0","1","0","0","0","0","0","14899"
"3402","-3945.34","289.226","141.82","0","0","0","Ferelas_Waterfall_Top8","0","1","0","0","0","0","0","3791"
"3403","-3982.46","318.691","59.3958","0","0","0","Ferelas_Waterfall_Base5","0","1","0","0","0","0","0","23808"
"3404","-3983.16","277.767","56.6845","0","0","0","Ferelas_Waterfall_Base6","0","1","0","0","0","0","0","14899"
"3405","-3975.65","283.035","77.1573","0","0","0","Ferelas_Waterfall_Face","0","1","0","0","0","0","0","3791"
"3410","-5880.86","899.736","485.763","0","0","0","TestNewPeriodic","0","0","0","0","0","0","0","17430"
"3411","-11894","-1365.18","71.1646","0","0","0","Emitter_ZulGurub_CarnivorousPlant_A","0","859","0","0","0","0","0","24014"
"3412","-11890.7","-1397.39","63.8865","0","0","0","Emitter_ZulGurub_CarnivorousPlant_B","0","859","0","0","0","0","0","24014"
"3413","-11876.1","-1393.25","65.0072","0","0","0","Emitter_ZulGurub_CarnivorousPlant_C","0","859","0","0","0","0","0","24014"
"3414","-11891.6","-1381.05","67.7871","0","0","0","Emitter_ZulGurub_CarnivorousPlant_D","0","859","0","0","0","0","0","24014"
"3415","-11876.1","-1374.37","68.8188","0","0","0","Emitter_ZulGurub_CarnivorousPlant_E","0","859","0","0","0","0","0","24014"
"3416","-11879.4","-1413.62","61.6444","0","0","0","Emitter_ZulGurub_CarnivorousPlant_F","0","859","0","0","0","0","0","24014"
"3419","-12064.8","-1601.43","47.2309","33.7264","-6.17435","10.1627","Emitter_ZulGurub_Waterfall03_A","0","859","0","0","0","0","0","24017"
"3420","-11954.3","-1591.12","26.6338","0","0","0","Emitter_ZulGurub_Waterfall02_A","0","859","0","0","0","0","0","24018"
"3422","-11780.7","-1328.13","19.5452","67.2716","11.3026","274.371","Emitter_ZulGurub_Waterfall05_B","0","859","0","0","0","0","0","24020"
"3446","-4870.08","1024.59","110.105","0","0","0","Emitter_Feralas_Waterfall01_C","0","1","0","0","0","0","0","24138"
"3447","123.325","1495.23","21","0","0","0","Emitter_ZulAman_Fountain01_A","0","568","0","0","0","0","0","24172"
"3448","56.5122","1286.56","-10.4438","1.04583","6.25489","1.48465","Emitter_ZulAman_Waterfall_02_A","0","568","0","0","0","0","0","24173"
"3449","197.038","1284.43","-11.3761","-118.374","-4.5909","178.931","Emitter_ZulAman_Waterfall_01_A","0","568","0","0","0","0","0","24174"
"3450","56.4618","1326.22","-11.1692","-15.5854","6.13769","38.9807","Emitter_ZulAman_Waterfall_02_B","0","568","0","0","0","0","0","24175"
"3451","56.7639","1248.14","-9.85295","29.2138","6.23797","336.946","Emitter_ZulAman_Waterfall_02_C","0","568","0","0","0","0","0","24176"
"3452","196.674","1320.07","-11.0503","-120.712","0.725244","176.857","Emitter_ZulAman_Waterfall_01_B","0","568","0","0","0","0","0","24178"
"3453","197.394","1249.56","-10.881","-117.318","8.27924","181.577","Emitter_ZulAman_Waterfall_01_C","0","568","0","0","0","0","0","24179"
"3475","16232","16790.3","35.7872","0","0","0","Stiles Test","0","451","0","0","0","0","0","13833"
"3476","16237.8","16784.98","35.78722","0","0","0","Stiles Test","0","451","0","0","0","0","0","13833"
"3477","16241.76","16783.5","35.78722","0","0","0","Stiles Test","0","451","0","0","0","0","0","13833"
"3509","-11421.22","1338.215","126.6359","0","0","0","451 - Russ Test Vol","0","451","0","0","0","0","0","15700"
"3599","1886.07","2423.68","-41.3234","0","0","0","Moonwell_Loop","0","47","0","0","0","0","0","24402"
"3600","7791.25","-2447.22","487.04","0","0","0","Moonwell_Moonglade","0","1","0","0","0","0","0","24402"
"3601","-4438.07","-662.625","1.3823","0","0","0","Moonwell_Feralas","0","1","0","0","0","0","0","24402"
"3602","10276.6","2453.82","1330.55","0","0","0","Moonwell_Darnassus","0","1","0","0","0","0","0","24402"
"3605","7681.3","-5718.01","3.67731","0","0","0","Moonwell_Ghostlands","0","530","0","0","0","0","0","24402"
"3606","9554.22","1654.91","1299.35","0","0","0","Moonwell_Teldrassil","0","1","0","0","0","0","0","24402"
"3607","10709.3","762.549","1321.21","0","0","0","Moonwell_Teldrassil","0","1","0","0","0","0","0","24402"
"3608","9859.46","588","1300.66","0","0","0","Moonwell_Teldrassil","0","1","0","0","0","0","0","24402"
"3609","9728.49","961.745","1294.26","0","0","0","Moonwell_Teldrassil","0","1","0","0","0","0","0","24402"
"3610","2368","-1721.27","153.146","0","0","0","Moonwell_Ashenvale","0","1","0","0","0","0","0","24402"
"3611","157.059","1190.83","166.016","0","0","0","Moonwell_Desolace","0","1","0","0","0","0","0","24402"
"3612","1870.58","-1771.22","62.3977","0","0","0","Moonwell_Ashenvale","0","1","0","0","0","0","0","24402"
"3613","-4517.07","2241.05","8.41415","0","0","0","Moonwell_Feralas","0","1","0","0","0","0","0","24402"
"3614","2904.4","-1399.61","207.41","0","0","0","Moonwell_Ashenvale","0","1","0","0","0","0","0","24402"
"3615","3492.83","1978.09","65.034","0","0","0","Moonwell_Dragonblight","0","571","0","0","0","0","0","24402"
"3616","5326.91","-3469.03","1570.36","0","0","0","Moonwell_MountHyjal","0","534","0","0","0","0","0","24402"
"3617","10675.3","1856.64","1324.08","0","0","0","Moonwell_Teldrassil","0","1","0","0","0","0","0","24402"
"3618","2626.26","-3967.1","110.278","0","0","0","Moonwell_Azshara","0","1","0","0","0","0","0","24402"
"3619","6089.26","-872.083","411.517","0","0","0","Moonwell_Felwood","0","1","0","0","0","0","0","24402"
"3620","7361.76","-257.12","7.71155","0","0","0","Moonwell_Darkshore","0","1","0","0","0","0","0","24402"
"3621","-4509.8","1257.44","126.623","0","0","0","Moonwell_Feralas","0","1","0","0","0","0","0","24402"
"3622","1211.3","457.679","78.1745","0","0","0","Moonwell_Stonetalon Mountains","0","1","0","0","0","0","0","24402"
"3623","7983.81","-2504.02","487.195","0","0","0","Moonwell_Moonglade","0","1","0","0","0","0","0","24402"
"3624","-6833.23","832.578","49.4547","0","0","0","Moonwell_Silithus","0","1","0","0","0","0","0","24402"
"3625","-3178.99","-2757.24","16.8422","0","0","0","Moonwell_Wetlands","0","0","0","0","0","0","0","24402"
"3626","5135.96","-1756.15","1334.13","0","0","0","Moonwell_MountHyjal","0","1","0","0","0","0","0","24402"
