Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown0_4,Unknown0_5,Unknown0_6,Unknown1
"339","23.9892","38.5823","39.98173","42.20291","43.68356","43.68356","43.68356","339"
"340","23.995","38.59183","39.99167","42.21327","43.69475","43.69475","43.69475","340"
"341","24.0008","38.60136","40.00162","42.22404","43.70552","43.70552","43.70552","341"
"342","24.00702","38.61172","40.01198","42.23482","43.71671","43.71671","43.71671","342"
"343","24.01324","38.62125","40.02192","42.24518","43.72749","43.72749","43.72749","343"
"344","24.01904","38.63078","40.03187","42.25595","43.73868","43.73868","43.73868","344"
"345","24.02526","38.64073","40.04223","42.26673","43.74987","43.74987","43.74987","345"
"346","24.03147","38.65026","40.05217","43.01886","44.50241","44.50241","44.50241","346"
"347","24.03727","38.65979","40.06212","43.02964","44.5136","44.5136","44.5136","347"
"348","24.04307","38.66973","40.07207","43.04041","44.52438","44.52438","44.52438","348"
"349","24.04929","38.67968","40.08242","43.0516","44.53598","44.53598","44.53598","349"
"350","24.05551","38.68921","40.09237","43.06237","44.54717","44.54717","44.54717","350"
"351","24.06131","38.69875","40.10232","43.07273","44.55795","44.55795","44.55795","351"
"352","24.06752","38.70869","40.11268","43.08392","44.56955","44.56955","44.56955","352"
"353","24.07374","38.71822","40.12262","43.0947","44.58074","44.58074","44.58074","353"
"354","24.07954","38.72775","40.13257","43.10547","44.59193","44.59193","44.59193","354"
"355","24.08576","38.73811","40.14293","43.11666","44.60312","44.60312","44.60312","355"
"356","24.09156","38.74764","40.15287","43.12702","44.6143","44.6143","44.6143","356"
"357","24.09777","38.75718","40.16282","43.1378","44.62549","44.62549","44.62549","357"
"358","24.10399","38.76712","40.17318","43.14899","44.63668","44.63668","44.63668","358"
"359","24.10979","38.77665","40.18312","43.15976","45.39213","45.39213","45.39213","359"
"360","24.11601","38.7866","40.19349","43.17095","45.40374","45.40374","45.40374","360"
"361","24.12222","38.79613","40.20343","43.18131","45.41492","45.41492","45.41492","361"
"362","24.12803","38.80607","40.21338","43.19208","45.42611","45.42611","45.42611","362"
"363","24.13424","38.81602","40.22374","43.20327","45.43813","45.43813","45.43813","363"
"364","24.14004","38.82555","40.23368","43.95914","45.44932","45.44932","45.44932","364"
"365","24.14626","38.83549","40.24404","43.97033","45.46092","45.46092","45.46092","365"
"366","24.15248","38.84503","40.25399","43.9811","45.47211","45.47211","45.47211","366"
"367","24.15828","38.85456","40.26393","43.99187","45.4833","45.4833","45.4833","367"
"368","24.16449","38.86451","40.27429","44.00348","45.4949","45.4949","45.4949","368"
"369","24.17071","38.87445","40.28424","44.01425","45.50609","45.50609","45.50609","369"
"370","24.17693","38.8844","40.2946","44.02544","45.51811","45.51811","45.51811","370"
"371","24.18273","38.89392","40.30454","44.03663","45.5293","45.5293","45.5293","371"
"372","24.18894","38.90387","40.3149","44.04782","45.5409","45.5409","45.5409","372"
"373","24.19474","38.9134","40.32485","44.05859","45.55209","45.55209","45.55209","373"
"374","24.20096","38.92294","40.3348","44.06937","45.56328","45.56328","45.56328","374"
"375","24.20718","38.93288","40.34515","44.08097","45.57488","45.57488","45.57488","375"
"376","24.21298","38.94283","40.3551","44.09175","45.58649","45.58649","45.58649","376"
"377","24.21919","38.95277","40.36546","44.10294","45.59809","45.59809","45.59809","377"
"378","24.22541","38.9623","40.37541","43.31184","44.78006","44.78006","44.78006","378"
"379","24.28798","39.063","40.47984","43.42373","44.89568","44.89568","44.89568","379"
"380","24.35014","39.16329","40.58385","43.53521","45.0113","45.0113","45.0113","380"
"381","24.41313","39.2644","40.68869","43.64792","45.12733","45.12733","45.12733","381"
"382","24.47612","39.36593","40.79354","44.502","45.24378","45.24378","45.24378","382"
"383","24.53911","39.46704","40.89838","44.61637","45.36023","45.36023","45.36023","383"
"384","24.60251","39.56898","41.00405","44.73158","45.47709","45.47709","45.47709","384"
"385","24.66592","39.67093","41.10972","44.04616","44.78006","44.78006","44.78006","385"
"386","24.697","39.72107","41.16152","44.10169","44.83684","44.83684","44.83684","386"
"387","24.72808","39.77121","41.21374","44.15763","44.89361","44.89361","44.89361","387"
"388","24.75957","39.82177","41.26595","44.21358","44.95038","44.95038","44.95038","388"
"389","24.79107","39.87191","41.31816","44.26952","45.00716","45.00716","45.00716","389"
"390","24.82215","39.92247","41.37038","44.32547","45.06434","45.06434","45.06434","390"
"391","24.85364","39.97261","41.4226","44.38141","45.12112","45.12112","45.12112","391"
"392","24.88513","40.02358","41.47522","44.43777","45.1783","45.1783","45.1783","392"
"393","24.91663","40.07414","41.52744","44.49371","45.23508","45.23508","45.23508","393"
"394","24.94812","40.12469","41.58007","44.55007","45.29268","45.29268","45.29268","394"
"395","24.97962","40.17567","41.63269","44.60643","45.34986","45.34986","45.34986","395"
"396","25.01111","40.22622","41.68533","44.66279","45.40705","45.40705","45.40705","396"
"397","25.04261","40.27719","41.73795","44.71915","45.46465","45.46465","45.46465","397"
"398","25.07451","40.32816","41.791","44.77592","45.52225","45.52225","45.52225","398"
"399","25.10601","40.37914","41.84362","44.04575","44.78006","44.78006","44.78006","399"
"400","25.16071","40.46699","41.9348","44.87745","44.87745","44.87745","44.87745","400"
"401","25.21541","40.55526","42.02596","44.97525","44.97525","44.97525","44.97525","401"
"402","25.27053","40.64352","42.11754","45.07304","45.07304","45.07304","45.07304","402"
"403","25.32564","40.73179","42.20913","45.17126","45.17126","45.17126","45.17126","403"
"404","25.38076","40.82047","42.30112","45.26947","45.26947","45.26947","45.26947","404"
"405","25.43587","40.90957","42.39312","45.3681","45.3681","45.3681","45.3681","405"
"406","25.4914","40.99866","42.48553","45.46714","45.46714","45.46714","45.46714","406"
"407","25.54693","41.08776","42.57794","44.78006","44.78006","44.78006","44.78006","407"
"408","25.59542","41.16567","42.65875","44.86543","44.86543","44.86543","44.86543","408"
"409","25.6439","41.24399","42.73997","44.9508","44.9508","44.9508","44.9508","409"
"410","25.6928","41.32231","42.82119","45.03616","45.03616","45.03616","45.03616","410"
"411","25.74129","41.40063","42.90242","45.12153","45.12153","45.12153","45.12153","411"
"412","25.7906","41.47978","42.98405","45.20731","45.20731","45.20731","45.20731","412"
"413","25.8395","41.55852","43.06569","45.29309","45.29309","45.29309","45.29309","413"
"414","25.88881","41.63767","43.14774","45.3797","45.3797","45.3797","45.3797","414"
"415","25.93771","41.71682","43.22979","45.4659","45.4659","45.4659","45.4659","415"
"416","25.98702","41.79597","43.31184","44.78006","44.78006","44.78006","44.78006","416"
"417","26.0496","41.89667","43.41628","44.88781","44.88781","44.88781","44.88781","417"
"418","26.11217","41.99695","43.52029","45.73318","45.73318","45.73318","45.73318","418"
"419","26.17516","42.09807","43.62513","45.84341","45.84341","45.84341","45.84341","419"
"420","26.23815","42.1996","43.72997","45.95364","45.95364","45.95364","45.95364","420"
"421","26.30114","42.30112","43.83523","46.06429","46.06429","46.06429","46.06429","421"
"422","26.36413","42.40265","43.94049","46.17493","46.17493","46.17493","46.17493","422"
"423","26.42753","42.50459","44.04616","45.51438","45.51438","45.51438","45.51438","423"
"424","26.50047","42.62187","44.16758","45.63994","45.63994","45.63994","45.63994","424"
"425","26.57381","42.73914","44.28941","45.76592","45.76592","45.76592","45.76592","425"
"426","26.64716","42.85725","44.41166","45.8919","45.8919","45.8919","45.8919","426"
"427","26.72051","42.97577","44.53432","46.01871","46.01871","46.01871","46.01871","427"
"428","26.79428","43.09387","44.65699","46.14551","46.14551","46.14551","46.14551","428"
"429","26.86804","43.2128","44.78006","45.51397","45.51397","45.51397","45.51397","429"
"430","26.97744","43.38892","44.9624","45.69962","45.69962","45.69962","45.69962","430"
"431","27.08726","43.56546","45.14557","45.88568","45.88568","45.88568","45.88568","431"
"432","27.1979","43.74282","45.32956","46.07258","46.07258","46.07258","46.07258","432"
"433","27.30855","43.92143","45.51438","45.51438","45.51438","45.51438","45.51438","433"
"434","27.41961","44.10003","45.69962","45.69962","45.69962","45.69962","45.69962","434"
"435","27.53149","44.27988","45.88568","46.6258","46.6258","46.6258","46.6258","435"
"436","27.64338","44.46015","46.07258","46.8156","46.8156","46.8156","46.8156","436"
"437","27.74905","44.62964","46.24828","46.24828","46.24828","46.24828","46.24828","437"
"438","27.81163","44.73034","46.35271","46.35271","46.35271","46.35271","46.35271","438"
"439","27.8742","44.83104","46.45714","46.45714","46.45714","46.45714","46.45714","439"
"440","27.93678","44.93174","46.56157","46.56157","46.56157","46.56157","46.56157","440"
"441","27.99977","45.03326","46.66641","46.66641","46.66641","46.66641","46.66641","441"
"442","28.06317","45.13479","46.77167","46.77167","46.77167","46.77167","46.77167","442"
"443","28.12616","45.23632","46.87693","46.87693","46.87693","46.87693","46.87693","443"
"444","28.18956","45.33826","46.9826","46.9826","46.9826","46.9826","46.9826","444"
"445","28.2625","45.45554","47.10402","47.10402","47.10402","47.10402","47.10402","445"
"446","28.33543","45.57281","47.22585","47.22585","47.22585","47.22585","47.22585","446"
"447","28.40878","45.69091","47.3481","47.3481","47.3481","47.3481","47.3481","447"
"448","28.48254","45.80943","47.47076","47.47076","47.47076","47.47076","47.47076","448"
"449","28.55589","45.92754","47.59343","47.59343","47.59343","47.59343","47.59343","449"
"450","28.63007","46.04647","47.7165","47.7165","47.7165","47.7165","47.7165","450"
"451","28.69264","46.14717","47.82093","47.82093","47.82093","47.82093","47.82093","451"
"452","28.75522","46.24787","47.92536","47.92536","47.92536","47.92536","47.92536","452"
"453","28.81779","46.34857","48.02979","48.02979","48.02979","48.02979","48.02979","453"
"454","28.88078","46.4501","48.13463","48.13463","48.13463","48.13463","48.13463","454"
"455","28.94377","46.55162","48.23989","48.23989","48.23989","48.23989","48.23989","455"
"456","29.00717","46.65315","48.34515","48.34515","48.34515","48.34515","48.34515","456"
"457","29.07057","46.75509","48.45082","48.45082","48.45082","48.45082","48.45082","457"
"458","29.14351","46.87237","48.57224","48.57224","48.57224","48.57224","48.57224","458"
"459","29.21644","46.98964","48.69407","48.69407","48.69407","48.69407","48.69407","459"
"460","29.28979","47.10775","48.81632","48.81632","48.81632","48.81632","48.81632","460"
"461","29.36356","47.22627","48.93898","48.93898","48.93898","48.93898","48.93898","461"
"462","29.4369","47.34437","49.06165","49.06165","49.06165","49.06165","49.06165","462"
"463","29.51067","47.4633","49.18472","49.18472","49.18472","49.18472","49.18472","463"
"464","29.95159","48.17193","49.91904","49.91904","49.91904","49.91904","49.91904","464"
"465","30.17081","48.52458","50.28454","50.28454","50.28454","50.28454","50.28454","465"
"466","30.39168","48.88014","50.65294","50.65294","50.65294","50.65294","50.65294","466"
"467","30.83219","49.58876","51.38726","51.38726","51.38726","51.38726","51.38726","467"
"468","31.05182","49.94142","51.75276","51.75276","51.75276","51.75276","51.75276","468"
"469","31.2727","50.29697","52.12116","52.12116","52.12116","52.12116","52.12116","469"
"470","31.7132","51.0056","52.85548","52.85548","52.85548","52.85548","52.85548","470"
"471","31.93242","51.35825","53.22098","53.22098","53.22098","53.22098","53.22098","471"
"472","32.15371","51.71381","53.58938","53.58938","53.58938","53.58938","53.58938","472"
"473","32.59422","52.42243","54.3237","54.3237","54.3237","54.3237","54.3237","473"
"474","32.81343","52.77508","54.6892","54.6892","54.6892","54.6892","54.6892","474"
"475","33.03473","53.13064","55.0576","55.0576","55.0576","55.0576","55.0576","475"
"476","33.47482","53.83885","55.7915","55.7915","55.7915","55.7915","55.7915","476"
"477","33.69445","54.19192","56.15742","56.15742","56.15742","56.15742","56.15742","477"
"478","33.91533","54.54747","56.52582","56.52582","56.52582","56.52582","56.52582","478"
"479","34.35583","55.25568","57.25972","57.25972","57.25972","57.25972","57.25972","479"
"480","34.57546","55.60875","57.62564","57.62564","57.62564","57.62564","57.62564","480"
"481","34.79634","55.96431","57.99404","57.99404","57.99404","57.99404","57.99404","481"
"482","35.23685","56.67252","58.72794","58.72794","58.72794","58.72794","58.72794","482"
"483","35.67735","57.38114","59.46226","59.46226","59.46226","59.46226","59.46226","483"
"484","35.89698","57.73421","59.82817","59.82817","59.82817","59.82817","59.82817","484"
"485","36.11786","58.08935","60.19616","60.19616","60.19616","60.19616","60.19616","485"
"486","36.55837","58.79797","60.93047","60.93047","60.93047","60.93047","60.93047","486"
"487","36.99846","59.50618","61.66438","61.66438","61.66438","61.66438","61.66438","487"
"488","37.43938","60.21481","62.39869","62.39869","62.39869","62.39869","62.39869","488"
"489","37.6586","60.56787","62.76461","62.76461","62.76461","62.76461","62.76461","489"
"490","37.87947","60.92302","63.1326","63.1326","63.1326","63.1326","63.1326","490"
"491","38.31998","61.63164","63.86691","63.86691","63.86691","63.86691","63.86691","491"
"492","38.76049","62.33985","64.60081","64.60081","64.60081","64.60081","64.60081","492"
"493","39.201","63.04847","65.33514","65.33514","65.33514","65.33514","65.33514","493"
"494","39.42063","63.40154","65.70105","65.70105","65.70105","65.70105","65.70105","494"
"495","39.6415","63.75668","66.06904","66.06904","66.06904","66.06904","66.06904","495"
"496","40.08201","64.46531","66.80335","66.80335","66.80335","66.80335","66.80335","496"
"497","40.52252","65.17352","67.53725","67.53725","67.53725","67.53725","67.53725","497"
"498","40.96302","65.88214","68.27157","68.27157","68.27157","68.27157","68.27157","498"
"499","41.40312","66.59035","69.00547","69.00547","69.00547","69.00547","69.00547","499"
"500","41.84404","67.29897","69.73979","69.73979","69.73979","69.73979","69.73979","500"
"501","42.06326","67.65205","70.10571","70.10571","70.10571","70.10571","70.10571","501"
"502","42.28413","68.00719","70.47369","70.47369","70.47369","70.47369","70.47369","502"
"503","42.72464","68.71581","71.20801","71.20801","71.20801","71.20801","71.20801","503"
"504","43.16515","69.42402","71.94191","71.94191","71.94191","71.94191","71.94191","504"
"505","43.60566","70.13264","72.67623","72.67623","72.67623","72.67623","72.67623","505"
"506","44.04616","70.84085","73.41013","73.41013","73.41013","73.41013","73.41013","506"
"507","44.48626","71.54906","74.14404","74.14404","74.14404","74.14404","74.14404","507"
"508","44.92718","72.25768","74.87835","74.87835","74.87835","74.87835","74.87835","508"
"509","45.36727","72.9659","75.61225","75.61225","75.61225","75.61225","75.61225","509"
"510","45.80778","73.67451","76.34657","76.34657","76.34657","76.34657","76.34657","510"
"511","46.24828","74.38273","77.08047","77.08047","77.08047","77.08047","77.08047","511"
"512","46.68879","75.09135","77.81479","77.81479","77.81479","77.81479","77.81479","512"
"513","47.1293","75.79956","78.54869","78.54869","78.54869","78.54869","78.54869","513"
"514","47.56981","76.50819","79.283","79.283","79.283","79.283","79.283","514"
"515","48.01031","77.21639","80.01691","80.01691","80.01691","80.01691","80.01691","515"
"516","48.45082","77.92502","80.75123","80.75123","80.75123","80.75123","80.75123","516"
"517","48.89091","78.63323","81.48513","81.48513","81.48513","81.48513","81.48513","517"
"518","49.33183","79.34185","82.21944","82.21944","82.21944","82.21944","82.21944","518"
"519","49.77193","80.05006","82.95335","82.95335","82.95335","82.95335","82.95335","519"
"520","50.21243","80.75869","83.68767","83.68767","83.68767","83.68767","83.68767","520"
"521","50.65294","81.4669","84.42157","84.42157","84.42157","84.42157","84.42157","521"
"522","51.09345","82.17552","85.15588","85.15588","85.15588","85.15588","85.15588","522"
"523","51.53395","82.88373","85.88979","85.88979","85.88979","85.88979","85.88979","523"
"524","51.97446","83.59235","86.62411","86.62411","86.62411","86.62411","86.62411","524"
"525","52.41497","84.30056","87.35801","87.35801","87.35801","87.35801","87.35801","525"
"526","53.29557","85.7174","88.82623","88.82623","88.82623","88.82623","88.82623","526"
"527","53.73649","86.42602","89.56054","89.56054","89.56054","89.56054","89.56054","527"
"528","54.17658","87.13423","90.29444","90.29444","90.29444","90.29444","90.29444","528"
"529","54.61709","87.84286","91.02876","91.02876","91.02876","91.02876","91.02876","529"
"530","55.0576","88.55106","91.76266","91.76266","91.76266","91.76266","91.76266","530"
"531","55.4981","89.25928","92.49657","92.49657","92.49657","92.49657","92.49657","531"
"532","55.93861","89.9679","93.23088","93.23088","93.23088","93.23088","93.23088","532"
"533","56.81963","91.38473","94.6991","94.6991","94.6991","94.6991","94.6991","533"
"534","57.25972","92.09294","95.43301","95.43301","95.43301","95.43301","95.43301","534"
"535","57.70023","92.80157","96.16732","96.16732","96.16732","96.16732","96.16732","535"
"536","58.14074","93.50977","96.90122","96.90122","96.90122","96.90122","96.90122","536"
"537","59.02175","94.92661","98.36945","98.36945","98.36945","98.36945","98.36945","537"
"538","59.46226","95.63523","99.10376","99.10376","99.10376","99.10376","99.10376","538"
"539","59.90276","96.34344","99.83766","99.83766","99.83766","99.83766","99.83766","539"
"540","60.34327","97.05206","100.572","100.572","100.572","100.572","100.572","540"
"541","61.22429","98.4689","102.0402","102.0402","102.0402","102.0402","102.0402","541"
"542","61.66438","99.17711","102.7741","102.7741","102.7741","102.7741","102.7741","542"
"543","62.10489","99.88573","103.5084","103.5084","103.5084","103.5084","103.5084","543"
"544","62.9859","101.3026","104.9766","104.9766","104.9766","104.9766","104.9766","544"
"545","63.42641","102.0108","105.7105","105.7105","105.7105","105.7105","105.7105","545"
"546","63.86691","102.7194","106.4448","106.4448","106.4448","106.4448","106.4448","546"
"547","64.74792","104.1362","107.9131","107.9131","107.9131","107.9131","107.9131","547"
"548","65.18802","104.8444","108.647","108.647","108.647","108.647","108.647","548"
"549","65.62894","105.5531","109.3813","109.3813","109.3813","109.3813","109.3813","549"
"550","66.50954","106.9695","110.8491","110.8491","110.8491","110.8491","110.8491","550"
"551","66.95005","107.6781","111.5834","111.5834","111.5834","111.5834","111.5834","551"
"552","67.83106","109.0949","113.0516","113.0516","113.0516","113.0516","113.0516","552"
"553","68.27116","109.8031","113.7855","113.7855","113.7855","113.7855","113.7855","553"
"554","68.71208","110.5118","114.5199","114.5199","114.5199","114.5199","114.5199","554"
"555","69.59268","111.9286","115.9881","115.9881","115.9881","115.9881","115.9881","555"
"556","70.03319","112.6368","116.722","116.722","116.722","116.722","116.722","556"
"557","70.9142","114.0537","118.1902","118.1902","118.1902","118.1902","118.1902","557"
"558","71.35471","114.7623","118.9245","118.9245","118.9245","118.9245","118.9245","558"
"559","72.23573","116.1791","120.3927","120.3927","120.3927","120.3927","120.3927","559"
"560","72.67581","116.8873","121.1266","121.1266","121.1266","121.1266","121.1266","560"
"561","73.55683","118.3042","122.5949","122.5949","122.5949","122.5949","122.5949","561"
"562","74.43784","119.721","124.0631","124.0631","124.0631","124.0631","124.0631","562"
"563","74.87835","120.4296","124.7974","124.7974","124.7974","124.7974","124.7974","563"
"564","75.75936","121.8464","126.2656","126.2656","126.2656","126.2656","126.2656","564"
"565","76.19987","122.5547","126.9995","126.9995","126.9995","126.9995","126.9995","565"
"566","77.08047","123.9715","128.4677","128.4677","128.4677","128.4677","128.4677","566"
"567","77.96149","125.3883","129.9359","129.9359","129.9359","129.9359","129.9359","567"
"568","78.40199","126.0965","130.6698","130.6698","130.6698","130.6698","130.6698","568"
"569","79.283","127.5134","132.1381","132.1381","132.1381","132.1381","132.1381","569"
"570","80.1636","128.9302","133.6063","133.6063","133.6063","133.6063","133.6063","570"
"571","80.60453","129.6388","134.3406","134.3406","134.3406","134.3406","134.3406","571"
"572","81.48513","131.0557","135.8088","135.8088","135.8088","135.8088","135.8088","572"
"573","82.36614","132.4725","137.277","137.277","137.277","137.277","137.277","573"
"574","82.80665","133.1807","138.0109","138.0109","138.0109","138.0109","138.0109","574"
"575","83.68767","134.5975","139.4792","139.4792","139.4792","139.4792","139.4792","575"
"576","84.56827","136.0144","140.9474","140.9474","140.9474","140.9474","140.9474","576"
"577","85.44928","137.4312","142.4156","142.4156","142.4156","142.4156","142.4156","577"
"578","86.33029","138.848","143.8838","143.8838","143.8838","143.8838","143.8838","578"
"579","86.77081","139.5567","144.6181","144.6181","144.6181","144.6181","144.6181","579"
"580","87.65182","140.9735","146.0864","146.0864","146.0864","146.0864","146.0864","580"
"581","88.53242","142.3899","147.5542","147.5542","147.5542","147.5542","147.5542","581"
"582","89.41343","143.8067","149.0224","149.0224","149.0224","149.0224","149.0224","582"
"583","90.29444","145.2236","150.4906","150.4906","150.4906","150.4906","150.4906","583"
"584","91.17546","146.6404","151.9588","151.9588","151.9588","151.9588","151.9588","584"
"585","92.05606","148.0573","153.427","153.427","153.427","153.427","153.427","585"
"586","92.93707","149.4741","154.8953","154.8953","154.8953","154.8953","154.8953","586"
"587","93.81808","150.8909","156.3635","156.3635","156.3635","156.3635","156.3635","587"
"588","94.6991","152.3078","157.8317","157.8317","157.8317","157.8317","157.8317","588"
"589","95.58012","153.7246","159.2999","159.2999","159.2999","159.2999","159.2999","589"
"590","96.46072","155.1414","160.7681","160.7681","160.7681","160.7681","160.7681","590"
"591","97.34173","156.5582","162.2364","162.2364","162.2364","162.2364","162.2364","591"
"592","98.22275","157.9751","163.7046","163.7046","163.7046","163.7046","163.7046","592"
"593","99.10376","159.3919","165.1728","165.1728","165.1728","165.1728","165.1728","593"
"594","99.98477","160.8087","166.641","166.641","166.641","166.641","166.641","594"
"595","100.8654","162.2256","168.1092","168.1092","168.1092","168.1092","168.1092","595"
"596","101.7464","163.6424","169.5775","169.5775","169.5775","169.5775","169.5775","596"
"597","103.0679","165.7675","171.7796","171.7796","171.7796","171.7796","171.7796","597"
"598","103.9485","167.1843","173.2478","173.2478","173.2478","173.2478","173.2478","598"
"599","104.8295","168.6011","174.716","174.716","174.716","174.716","174.716","599"
"600","105.7105","170.018","176.1842","176.1842","176.1842","176.1842","176.1842","600"
"601","106.5916","171.4348","177.6525","177.6525","177.6525","177.6525","177.6525","601"
"602","107.9131","173.5603","179.855","179.855","179.855","179.855","179.855","602"
"603","108.7941","174.9771","181.3232","181.3232","181.3232","181.3232","181.3232","603"
"604","109.6747","176.3939","182.7914","182.7914","182.7914","182.7914","182.7914","604"
"605","110.9962","178.519","184.9935","184.9935","184.9935","184.9935","184.9935","605"
"606","111.8772","179.9358","186.4618","186.4618","186.4618","186.4618","186.4618","606"
"607","112.7578","181.3526","187.93","187.93","187.93","187.93","187.93","607"
"608","114.0794","183.4777","190.1321","190.1321","190.1321","190.1321","190.1321","608"
"609","114.9604","184.8945","191.6003","191.6003","191.6003","191.6003","191.6003","609"
"610","116.2819","187.02","193.8029","193.8029","193.8029","193.8029","193.8029","610"
"611","117.1625","188.4368","195.2711","195.2711","195.2711","195.2711","195.2711","611"
"612","118.484","190.5618","197.4732","197.4732","197.4732","197.4732","197.4732","612"
"613","119.365","191.9787","198.9414","198.9414","198.9414","198.9414","198.9414","613"
"614","120.6865","194.1037","201.144","201.144","201.144","201.144","201.144","614"
"615","121.5671","195.5206","202.6118","202.6118","202.6118","202.6118","202.6118","615"
"616","122.8887","197.6456","204.8143","204.8143","204.8143","204.8143","204.8143","616"
"617","123.7697","199.0624","206.2825","206.2825","206.2825","206.2825","206.2825","617"
"618","125.0908","201.1879","208.4846","208.4846","208.4846","208.4846","208.4846","618"
"619","126.4123","203.3129","210.6872","210.6872","210.6872","210.6872","210.6872","619"
"620","127.2933","204.7298","212.1554","212.1554","212.1554","212.1554","212.1554","620"
"621","128.6144","206.8548","214.3575","214.3575","214.3575","214.3575","214.3575","621"
"622","129.9359","208.9803","216.5601","216.5601","216.5601","216.5601","216.5601","622"
"623","131.2575","211.1053","218.7622","218.7622","218.7622","218.7622","218.7622","623"
"624","132.1381","212.5221","220.2304","220.2304","220.2304","220.2304","220.2304","624"
"625","133.4596","214.6472","222.4325","222.4325","222.4325","222.4325","222.4325","625"
"626","134.7811","216.7726","224.6351","224.6351","224.6351","224.6351","224.6351","626"
"627","136.1022","218.8977","226.8372","226.8372","226.8372","226.8372","226.8372","627"
"628","137.4237","221.0231","229.0397","229.0397","229.0397","229.0397","229.0397","628"
"629","138.7453","223.1482","231.2418","231.2418","231.2418","231.2418","231.2418","629"
"630","140.0668","225.2736","233.4444","233.4444","233.4444","233.4444","233.4444","630"
"631","141.3879","227.3987","235.6465","235.6465","235.6465","235.6465","235.6465","631"
"632","142.7094","229.5241","237.849","237.849","237.849","237.849","237.849","632"
"633","144.0305","231.6492","240.0511","240.0511","240.0511","240.0511","240.0511","633"
"634","145.3521","233.7742","242.2533","242.2533","242.2533","242.2533","242.2533","634"
"635","146.6736","235.8997","244.4558","244.4558","244.4558","244.4558","244.4558","635"
"636","147.9947","238.0247","246.6579","246.6579","246.6579","246.6579","246.6579","636"
"637","149.3162","240.1502","248.8605","248.8605","248.8605","248.8605","248.8605","637"
"638","150.6377","242.2752","251.0626","251.0626","251.0626","251.0626","251.0626","638"
"639","151.9592","244.4007","253.2651","253.2651","253.2651","253.2651","253.2651","639"
"640","153.7209","247.2344","256.2016","256.2016","256.2016","256.2016","256.2016","640"
"641","155.0424","249.3594","258.4037","258.4037","258.4037","258.4037","258.4037","641"
"642","156.3635","251.4844","260.6058","260.6058","260.6058","260.6058","260.6058","642"
"643","157.685","253.6099","262.8083","262.8083","262.8083","262.8083","262.8083","643"
"644","159.447","256.4436","265.7448","265.7448","265.7448","265.7448","265.7448","644"
"645","160.7681","258.5686","267.9469","267.9469","267.9469","267.9469","267.9469","645"
"646","162.5302","261.4023","270.8833","270.8833","270.8833","270.8833","270.8833","646"
"647","163.8517","263.5277","273.0859","273.0859","273.0859","273.0859","273.0859","647"
"648","165.6133","266.361","276.0219","276.0219","276.0219","276.0219","276.0219","648"
"649","166.9348","268.4865","278.2244","278.2244","278.2244","278.2244","278.2244","649"
"650","168.6964","271.3201","281.1609","281.1609","281.1609","281.1609","281.1609","650"
"651","170.018","273.4452","283.363","283.363","283.363","283.363","283.363","651"
"652","171.7796","276.2788","286.2994","286.2994","286.2994","286.2994","286.2994","652"
"653","173.1011","278.4043","288.502","288.502","288.502","288.502","288.502","653"
"654","174.8631","281.2379","291.4384","291.4384","291.4384","291.4384","291.4384","654"
"655","176.6247","284.0712","294.3744","294.3744","294.3744","294.3744","294.3744","655"
"656","178.3864","286.9049","297.3109","297.3109","297.3109","297.3109","297.3109","656"
"657","179.7079","289.0303","299.5134","299.5134","299.5134","299.5134","299.5134","657"
"658","181.4699","291.864","302.4498","302.4498","302.4498","302.4498","302.4498","658"
"659","183.2319","294.6977","305.3863","305.3863","305.3863","305.3863","305.3863","659"
"660","184.9935","297.5313","308.3227","308.3227","308.3227","308.3227","308.3227","660"
"661","186.7556","300.365","311.2592","311.2592","311.2592","311.2592","311.2592","661"
"662","188.5172","303.1982","314.1952","314.1952","314.1952","314.1952","314.1952","662"
"663","190.2788","306.0319","317.1316","317.1316","317.1316","317.1316","317.1316","663"
"664","192.0408","308.8656","320.0681","320.0681","320.0681","320.0681","320.0681","664"
"665","193.8029","311.6992","323.0045","323.0045","323.0045","323.0045","323.0045","665"
"666","195.5645","314.5329","325.9409","325.9409","325.9409","325.9409","325.9409","666"
"667","197.3265","317.3666","328.8774","328.8774","328.8774","328.8774","328.8774","667"
"668","199.0881","320.2003","331.8138","331.8138","331.8138","331.8138","331.8138","668"
"669","201.2906","323.7421","335.4842","335.4842","335.4842","335.4842","335.4842","669"
"670","203.0523","326.5758","338.4206","338.4206","338.4206","338.4206","338.4206","670"
"671","204.8143","329.4095","341.357","341.357","341.357","341.357","341.357","671"
"672","207.0168","332.9518","345.0278","345.0278","345.0278","345.0278","345.0278","672"
"673","208.7784","335.7854","347.9642","347.9642","347.9642","347.9642","347.9642","673"
"674","210.9806","339.3273","351.6346","351.6346","351.6346","351.6346","351.6346","674"
"675","212.7426","342.1609","354.571","354.571","354.571","354.571","354.571","675"
"676","214.9447","345.7029","358.2413","358.2413","358.2413","358.2413","358.2413","676"
"677","216.7068","348.5365","361.1778","361.1778","361.1778","361.1778","361.1778","677"
"678","218.9093","352.0788","364.8485","364.8485","364.8485","364.8485","364.8485","678"
"679","220.6709","354.912","367.7845","367.7845","367.7845","367.7845","367.7845","679"
"680","222.873","358.4543","371.4553","371.4553","371.4553","371.4553","371.4553","680"
