Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8
"974","Defeat the bosses within the Temple of the Jade Serpent.","Temple of the Jade Serpent","36325","539","0","35325","0","0","0"
"975","Defeat the bosses within the Temple of the Jade Serpent.","Temple of the Jade Serpent","36333","540","0","35327","0","0","0"
"976","Defeat Verdan the Everliving","Bonus Objective","36339","515","0","35307","4","1","0"
"977","Defeat the bosses of Blackrock Caverns","Blackrock Caverns","36343","542","0","35348","0","0","0"
"978","Defeat Beauty","Bonus Objective","36348","542","0","35349","1","1","0"
"983","Defeat the bosses of Blackrock Caverns.","Blackrock Caverns","36360","545","0","35351","0","0","0"
"984","Defeat Beauty.","Bonus Objective","36367","545","0","35352","1","1","0"
"987","Defeat all of the Echoes in End Time.","Defeat Echoes","36369","547","0","0","0","0","0"
"989","Defeat Murozond in End Time.","Defeat Murozond","36393","547","0","35358","1","0","0"
"990","Defeat the bosses of Throne of the Tides.","Throne of the Tides","36405","548","0","35363","0","0","0"
"991","Rescue Erunak Stonespeaker from Mindbender Ghur'sha.","Bonus Objective","36409","548","0","35364","1","1","0"
"994","Defeat the bosses of Throne of the Tides.","Throne of the Tides","36411","550","0","35365","0","0","0"
"995","Rescue Erunak Stonespeaker from Mindbender Ghur'sha.","Bonus Objective","36416","550","0","35366","1","1","0"
"996","Defeat the bosses of The Vortex Pinnacle","The Vortex Pinnacle","36420","551","0","35401","0","0","0"
"997","Defeat the bosses of The Vortex Pinnacle","The Vortex Pinnacle","36424","552","0","35403","0","0","0"
"998","Defeat the bosses of Grim Batol","Grim Batol","36428","553","0","35404","0","0","0"
"999","Defeat the bosses of Grim Batol","Grim Batol","36433","554","0","35405","0","0","0"
"1000","Defeat the bosses of the Lost City of the Tol'vir","Lost City of the Tol'vir","36457","555","0","35413","0","0","0"
"1001","Incur the wrath of Jin'do the Godbreaker.","Incur Jin'do's Wrath","36438","556","0","0","0","0","0"
"1002","Defeat Jin'do the Godbreaker.","Jin'do the Godbreaker","36444","556","0","35411","1","0","0"
"1003","Defeat the bosses of Zul'Gurub.","Bosses Defeated","36446","556","0","35412","2","1","0"
"1004","Complete the Edge of Madness event in Zul'Gurub.","The Cache of Madness","36451","556","0","35412","3","1","0"
"1005","Defeat the bosses of the Lost City of the Tol'vir","Lost City of the Tol'vir","36462","557","0","35414","0","0","0"
"1006","Defeat the bosses of the Halls of Origination","Halls of Origination","36468","558","0","35415","0","0","0"
"1008","Defeat Isiset, Construct of Magic","Bonus Objective","36474","558","0","35420","1","1","0"
"1009","Defeat Ammunae, Construct of Life","Bonus Objective","36476","558","0","35420","2","1","0"
"1010","Defeat Setesh, Construct of Destruction","Bonus Objective","36478","558","0","35420","3","1","0"
"1041","Defeat the bosses of the Halls of Origination","Halls of Origination","36500","565","0","35424","0","0","0"
"1043","Defeat Isiset, Construct of Magic","Bonus Objective","36506","565","0","35426","1","1","0"
"1044","Defeat Ammunae, Construct of Life","Bonus Objective","36508","565","0","35426","2","1","0"
"1045","Defeat Setesh, Construct of Destruction","Bonus Objective","36510","565","0","35426","3","1","0"
"1046","Defeat the bosses within The Forge of Souls","The Forge of Souls","36523","566","0","35436","0","0","0"
"1047","Assist Illidan in disabling the three demon portals.","Disable Demon Portals","36513","567","0","0","0","0","0"
"1048","Assist Illidan in slaying the demon leader.","Slay Peroth'arn","36512","567","0","0","1","0","0"
"1049","Prevent Queen Azshara from interfering with Nozdormu's plans.","Distract Queen Azshara","36518","567","0","0","2","0","0"
"1050","Assist Illidan in defeating Mannoroth.","Defeat Mannoroth","36520","567","0","35435","3","0","0"
"1051","Defeat the bosses within The Forge of Souls","The Forge of Souls","36526","568","0","35437","0","0","0"
"1053","Defeat the bosses of the Pit of Saron","Pit of Saron","36534","569","0","35438","0","0","0"
"1054","Assist Thrall in defeating the Twilight Hammer.","The Hour of Twilight","36530","570","0","35439","0","0","0"
"1055","Defeat the bosses of the Pit of Saron","Pit of Saron","36539","571","0","35440","0","0","0"
"1057","Defeat the bosses of the Halls of Reflection","Halls of Reflection","36545","572","0","35441","0","0","0"
"1058","Defeat the bosses of the Halls of Reflection","Halls of Reflection","36549","573","0","35442","0","0","0"
"1059","Defeat the bosses of Zul'Aman.","Zul'Aman","36553","574","0","35443","0","0","0"
"1060","Defeat the bosses of The Oculus","The Oculus","36560","575","0","35446","0","0","0"
"1061","Defeat the bosses of The Oculus","The Oculus","36565","576","0","35447","0","0","0"
"1062","Defeat the bosses of Utgarde Pinnacle.","Utgarde Pinnacle","36570","577","0","35449","0","0","0"
"1066","Defeat the bosses of Utgarde Pinnacle.","Utgarde Pinnacle","36576","579","0","35453","0","0","0"
"1068","Defeat the bosses within the Halls of Lightning","Halls of Lightning","36582","580","0","35456","0","0","0"
"1069","Defeat the bosses within the Halls of Lightning","Halls of Lightning","36587","581","0","35458","0","0","0"
"1070","Defeat the bosses within the Halls of Stone","Halls of Stone","36592","582","0","35465","0","0","0"
"1074","Defeat the bosses within the Halls of Stone","Halls of Stone","36602","584","0","35468","0","0","0"
"1077","Chromie has asked you to accompany Arthas in the Culling of Stratholme, you must see to it that he defeats Mal'Ganis!","A Royal Escort","36609","583","0","35472","0","0","0"
"1079","Chromie has asked you to accompany Arthas in the Culling of Stratholme, you must see to it that he defeats Mal'Ganis!","A Royal Escort","36618","585","0","35474","0","0","0"
"1080","Complete the timed event in under twenty-five minutes and defeat the Infinite Corruptor.","Infinite Corruptor Defeated","36624","585","0","35473","1","1","0"
"1081","Defeat the bosses of Gundrak","Gundrak","36626","586","0","35475","0","0","0"
"1082","Defeat the bosses of Gundrak","Gundrak","36631","587","0","35476","0","0","0"
"1083","Defeat Eck the Ferocious","Bonus Objective","36636","587","0","35477","1","1","0"
"1084","Defeat the bosses of Violet Hold","The Violet Hold","36638","588","0","35478","0","0","0"
"1085","Defeat the bosses of Violet Hold","The Violet Hold","36642","589","0","35480","0","0","0"
"1086","Defeat the bosses of Drak'Tharon Keep","Drak'Tharon Keep","36648","590","0","35483","0","0","0"
"1087","Defeat the bosses of Drak'Tharon Keep","Drak'Tharon Keep","36653","591","0","35484","0","0","0"
"1088","Defeat the bosses of Ahn'kahet: The Old Kingdom","Ahn'kahet: The Old Kingdom","36658","592","0","35489","0","0","0"
"1089","Defeat the bosses of Ahn'kahet: The Old Kingdom","Ahn'kahet: The Old Kingdom","36663","593","0","35490","0","0","0"
"1090","Defeat Amanitar","Bonus Objective","36668","593","0","35493","1","1","0"
"1091","Defeat the bosses of Azjol-Nerub.","Azjol-Nerub","36670","594","0","35497","0","0","0"
"1092","Defeat the bosses of Azjol-Nerub.","Azjol-Nerub","36674","595","0","35498","0","0","0"
"1093","Defeat the bosses of Utgarde Keep","Utgarde Keep","36678","596","0","35502","0","0","0"
"1094","Defeat the bosses of Utgarde Keep","Utgarde Keep","36682","597","0","35512","0","0","0"
"1095","Defeat the bosses of The Nexus and free Keristrasza.","Prisoner of War","36686","598","0","35513","0","0","0"
"1096","Defeat the bosses of The Nexus and free Keristrasza.","Prisoner of War","36700","599","0","35514","0","0","0"
"1097","Defeat Commander Stoutbeard.","Commander Stoutbeard defeated","36696","599","0","35515","1","1","0"
"1108","Defeat the bosses of The Nexus and free Keristrasza.","Prisoner of War","36691","605","0","35514","0","0","0"
"1109","Defeat Commander Kolurg.","Commander Kolurg defeated","36698","605","0","35515","1","1","0"
"1110","Defeat the bosses of the Shadow Labyrinth","Shadow Labyrinth","36721","606","0","35519","0","0","0"
"1111","Defeated the bosses of The Shattered Halls.","The Shattered Halls","36725","607","0","35517","0","0","0"
"1112","Defeated the bosses of The Shattered Halls.","The Shattered Halls","36729","608","0","35518","0","0","0"
"1113","Defeat the bosses of the Shadow Labyrinth","Shadow Labyrinth","36735","609","0","35520","0","0","0"
"1114","Defeat the bosses of The Black Morass","The Black Morass","36740","610","0","35521","0","0","0"
"1115","Defeat the bosses of The Black Morass","The Black Morass","36744","611","0","35522","0","0","0"
"1116","Defeat the bosses of The Botanica","The Botanica","36748","612","0","35525","0","0","0"
"1117","Defeat the bosses of The Botanica","The Botanica","36754","613","0","35526","0","0","0"
"1118","Defeat the bosses of The Mechanar","The Mechanar","36765","614","0","35528","0","0","0"
"1119","Defeat the bosses of The Mechanar","The Mechanar","36771","615","0","35529","0","0","0"
"1120","Kael'thas has risen from the ashes, he must be stopped!","Magisters' Terrace","36760","616","0","35531","0","0","0"
"1121","Kael'thas has risen from the ashes, he must be stopped!","Magisters' Terrace","36777","617","0","35532","0","0","0"
"1122","Defeat the bosses of The Steamvault","The Steamvault","36783","618","0","35533","0","0","0"
"1123","Defeat the bosses of The Steamvault","The Steamvault","36787","619","0","35534","0","0","0"
"1124","Defeat the bosses of The Arcatraz.","The Arcatraz","36791","620","0","35535","0","0","0"
"1125","Defeat the bosses of The Arcatraz.","The Arcatraz","36796","621","0","35538","0","0","0"
"1126","Defeat the bosses of Sethekk Halls","Sethekk Halls","36801","622","0","35539","0","0","0"
"1127","Defeat the bosses of Sethekk Halls","Sethekk Halls","36804","623","0","35540","0","0","0"
"1129","Defeat the bosses of Old Hillsbrad Foothills","Old Hillsbrad Foothills","36809","624","0","35542","0","0","0"
"1130","Defeat the bosses of Old Hillsbrad","Old Hillsbrad Foothills","36813","625","0","35543","0","0","0"
"1131","Defeat the bosses of Auchenai Crypts","Auchenai Crypts","36817","626","0","35544","0","0","0"
"1132","Defeat the bosses of Auchenai Crypts","Auchenai Crypts","36820","627","0","35545","0","0","0"
"1133","Defeat the bosses within Mana-Tombs","Mana-Tombs","36823","628","0","35546","0","0","0"
"1134","Defeat the bosses within Mana-Tombs","Mana-Tombs","36827","629","0","35547","0","0","0"
"1135","Defeat Yor","Bonus Objective","36831","629","0","35548","1","1","0"
"1136","Defeat the bosses of The Underbog","The Underbog","36851","630","0","35559","0","0","0"
"1137","Defeat the bosses of The Underbog","The Underbog","36856","631","0","35560","0","0","0"
"1138","Defeat the bosses of The Slave Pens","The Slave Pens","36861","632","0","35561","0","0","0"
"1139","Defeat the bosses of The Slave Pens","The Slave Pens","36865","633","0","35562","0","0","0"
"1140","Defeat the bosses of The Blood Furnace","The Blood Furnace","36877","634","0","35565","0","0","0"
"1141","Defeat the bosses of The Blood Furnace","The Blood Furnace","36883","635","0","35566","0","0","0"
"1142","Balnazzar has risen an army of vile undead slaves, we cannot let him grow this army. Kill him while we still have a chance!","The Dreadlord Balnazzar","36869","636","0","35563","0","0","0"
"1143","Defeat The Unforgiven.","The Unforgiven defeated","36871","636","0","35564","1","1","0"
"1144","Defeated Hearthsinger Forresten","Hearthsinger Forresten defeated","36873","636","0","35564","2","1","0"
"1145","Defeat Timmy the Cruel.","Timmy the Cruel defeated","36875","636","0","35564","3","1","0"
"1146","Defeat Postmaster Malown.","Postmaster Malown defeated","36881","636","0","35564","4","1","0"
"1147","Defeat Commander Malor.","Commander Malor defeated","36887","636","0","35564","5","1","0"
"1148","Defeat Willey Hopebreaker.","Willey Hopebreaker defeated","36889","636","0","35564","6","1","0"
"1149","Defeat Instructor Galford.","Instructor Galford defeated","36891","636","0","35564","7","1","0"
"1150","Destroy the Ash'ari Crystals to disable the ziggurats and gain access to the Slaughterhouse.","Disable the Ziggurats","36893","637","0","0","0","0","0"
"1151","Defeat the abominations guarding the Slaughterhouse.","The Slaughterhouse","36898","637","0","0","1","0","0"
"1152","Defeat Ramstein the Gorger.","Ramstein the Gorger","36900","637","0","0","2","0","0"
"1153","Defeat the bosses in Hellfire Ramparts","Hellfire Ramparts","36904","638","0","35572","0","0","0"
"1154","Defeat the bosses in Hellfire Ramparts","Hellfire Ramparts","36914","639","0","35573","0","0","0"
"1155","Defeat the Black Guard Sentries and proceed into Lord Aurius Rivendare's domain.","Lord Aurius Rivendare","36910","637","0","35574","3","0","0"
"1156","Defeat Magistrate Barthilas.","Magistrate Barthilas defeated","36918","637","0","35575","4","1","0"
"1157","Defeat the bosses of the Temple of Atal'hakkar","The Temple of Atal'hakkar","36922","640","0","35582","0","0","0"
"1161","Defeat the bosses of the Deadmines.","The Deadmines","36936","641","0","35586","0","0","0"
"1163","Defeat the bosses of the Deadmines.","The Deadmines","36942","643","0","35587","0","0","0"
"1164","Defeat the bosses of Zul'Farrak","Zul'Farrak","36949","644","0","35588","0","0","0"
"1165","Defeat Antu'sul","Bonus Objective","36953","644","0","35589","1","1","0"
"1166","Defeat Theka the Martyr","Bonus Objective","36955","644","0","35589","2","1","0"
"1167","Defeat Witch Doctor Zum'rah","Bonus Objective","36957","644","0","35589","3","1","0"
"1168","Defeat Hydromancer Velratha","Bonus Objective","36959","644","0","35589","4","1","0"
"1169","Defeat Gahz'rilla","Bonus Objective","36961","644","0","35589","5","1","0"
"1170","The key to lifting the curse of this place rests in the final death of Darkmaster Gandling.","Scholomance","36963","645","0","35594","0","0","0"
"1171","The key to lifting the curse of this place rests in the final death of Darkmaster Gandling.","Scholomance","36971","646","0","35595","0","0","0"
"1172","Defeat Blackthorn's Lieutenants","Blackthorn's Lieutenants","36977","647","0","0","0","0","0"
"1173","Defeat Death Speaker Blackthorn","Death Speaker Blackthorn","36984","647","0","0","1","0","0"
"1174","Defeat Amnennar the Coldbringer","Amnennar the Coldbringer","36982","647","0","35598","2","0","0"
"1175","Defeat the bosses of Uldaman","Uldaman","37023","648","0","35605","0","0","0"
"1176","Defeat Mekgineer Thermaplugg.","Gnomeregan","36986","649","0","35601","0","0","0"
"1177","Defeat Grubbis.","Grubbis defeated","36988","649","0","35602","1","1","0"
"1178","Defeat Viscous Fallout.","Viscous Fallout defeated","36990","649","0","35602","2","1","0"
"1179","Defeat Electrocutioner 6000.","Electrocutioner 6000 defeated","36992","649","0","35602","3","1","0"
"1180","Defeat Crowd Pummeler 9-60.","Crowd Pummeler 9-60 defeated","36994","649","0","35602","4","1","0"
"1181","Defeat the bosses of the Scarlet Halls.","Scarlet Halls","37018","650","0","35606","0","0","0"
"1182","Defeat Armsmaster Harlan.","Armsmaster Harlan defeated","37021","650","0","35607","1","1","0"
"1183","Defeat the Obsidian Sentinel","Bonus Objective","37030","648","0","35610","1","1","0"
"1184","Defeat the Ancient Stone Keeper","Bonus Objective","37032","648","0","35610","2","1","0"
"1185","Defeat Galgann Firehammer","Bonus Objective","37034","648","0","35610","3","1","0"
"1186","Defeat the bosses of the Scarlet Halls.","Scarlet Halls","37027","651","0","35608","0","0","0"
"1187","Defeat Armsmaster Harlan.","Armsmaster Harlan defeated","37036","651","0","35609","1","1","0"
"1188","Defeat Grimlok","Bonus Objective","37038","648","0","35610","4","1","0"
"1189","Send High Inquisitor Whitemane to her final rest and put an end to the Scarlet Crusade.","Scarlet Monastery","37040","652","0","35612","0","0","0"
"1190","Send High Inquisitor Whitemane to her final rest and put an end to the Scarlet Crusade.","Scarlet Monastery","37045","653","0","35613","0","0","0"
"1191","Defeat the bosses of Razorfen Kraul","Razorfen Kraul","37050","654","0","35615","0","0","0"
"1196","Bronze: Earn 300 Points","Bronze","37139","499","0","0","6","1","0"
"1197","Silver: Earn 600 Points","Silver","37141","499","1196","0","7","1","0"
"1198","Gold: Earn 1000 Points","Gold","37143","499","1197","0","8","1","0"
"1199","Defeat the bosses of The Wicked Grotto","The Wicked Grotto","37162","661","0","35885","0","0","0"
"1200","Defeat the bosses of Foulspore Caverns","Foulspore Caverns","37166","662","0","35886","0","0","0"
"1201","Defeat the bosses of Earth Song Falls","Earth Song Falls","37169","663","0","35887","0","0","0"
"1202","Defeat the bosses of Maraudon","Maraudon","37173","664","0","35888","0","0","0"
"1203","Defeat Rotgrip","Bonus Objective","37182","663","0","35889","1","1","0"
"1205","Defeat Rotgrip","Bonus Objective","37184","664","0","35889","1","1","0"
"1206","Defeat the bosses of the Warpwood Quarter","Warpwood Quarter","37186","665","0","35890","0","0","0"
"1207","Defeat the bosses of the Capital Gardens","Capital Gardens","37191","666","0","35891","0","0","0"
"1208","Defeat Prince Tortheldrin","Bonus Objective","37197","666","0","35894","1","1","0"
"1209","Defeat the bosses of the Gordok Commons","Gordok Commons","37199","667","0","35892","0","0","0"
"1210","Defeat Stomper Kreeg","Bonus Objective","37205","667","0","35894","1","1","0"
"1211","Defeat Cho'Rush the Observer","Bonus Objective","37223","667","0","35894","2","1","0"
"1212","Defeat the bosses of Dire Maul","Dire Maul","37208","668","0","35956","0","0","0"
"1213","Defeat Stomper Kreeg","Bonus Objective","37225","668","0","35894","1","1","0"
"1214","Defeat Cho'Rush the Observer","Bonus Objective","37227","668","0","35894","2","1","0"
"1215","Defeat Prince Tortheldrin","Bonus Objective","37229","668","0","35894","3","1","0"
"1216","Defeat the bosses in the Detention Block","Detention Block","37231","669","0","35899","0","0","0"
"1217","Defeat the bosses of Upper City","Upper City","37240","670","0","35902","0","0","0"
"1218","Defeat the bosses of Blackrock Depths","Blackrock Depths","37245","671","0","35904","0","0","0"
"1219","Complete the Ring of Law","Ring of Law","37234","669","0","35901","1","1","0"
"1220","Defeat High Interrogator Gerstahn","High Interrogator Gerstahn","37236","669","0","35901","2","1","0"
"1221","Defeat Bael'Gar","Bael'Gar","37238","669","0","35901","3","1","0"
"1224","","Ring of Law","37248","671","0","35903","1","1","0"
"1225","Defeat High Interrogator Gerstahn","High Interrogator Gerstahn","37250","671","0","35903","2","1","0"
"1226","Defeat Bael'Gar","Bael'Gar","37252","671","0","35903","3","1","0"
"1228","Defeat the bosses in the Grim Guzzler","The Grim Guzzler","37257","671","0","35903","4","1","0"
"1229","Defeat Phalanx","Phalanx","37265","671","0","35903","5","1","0"
"1230","The timer should start here.","Start Timer","37267","673","0","0","0","0","0"
"1231","You got past the timer","Timer Over","37269","673","0","35142","1","0","0"
"1232","Defeat the bosses of The Stonecore","The Stonecore","37271","674","0","35911","0","0","0"
"1233","Defeat the bosses of The Stonecore","The Stonecore","37276","675","0","35913","0","0","0"
"1234","Defeat the Grand Champions","Grand Champions","37298","676","0","0","0","0","0"
"1235","Overcome the second Argent trial","Argent Trial","37300","676","0","0","1","0","0"
"1236","Defeat The Black Knight","The Black Knight","37303","676","0","35950","2","0","0"
"1237","Defeat the Grand Champions","Grand Champions","37305","677","0","0","0","0","0"
"1238","Overcome the second Argent Trial","Argent Trial","37307","677","0","0","1","0","0"
"1239","Defeat the Black Knight","The Black Knight","37310","677","0","35950","2","0","0"
"1240","Root out the corruption within Auchindoun.","Auchindoun","37312","678","0","35960","0","0","0"
"1241","Root out the corruption within Auchindoun.","Auchindoun","37317","679","0","35963","0","0","0"
"1242","Defeat the Bloodmaul slavers operating the Slag Mines.","Bloodmaul Slag Mines","37322","680","0","35957","0","0","0"
"1245","Defeat the Bloodmaul slavers operating the Slag Mines.","Bloodmaul Slag Mines","37329","681","0","35963","0","0","0"
"1248","Fight your way through the Depot to board the Grimrail.","Grimrail Depot","37336","682","0","0","0","0","0"
"1249","","The Grimrail","37338","682","0","35962","1","0","0"
"1250","Fight your way through the Depot to board the Grimrail.","Grimrail Depot","37341","683","0","0","0","0","0"
"1251","","The Grimrail","37343","683","0","35963","1","0","0"
"1252","Disrupt the Iron Horde's naval forces.","Iron Docks","37346","684","0","35958","0","0","0"
"1253","Disrupt the Iron Horde's naval forces.","Iron Docks","37351","685","0","35963","0","0","0"
"1254","Defeat the bosses of the Shadowmoon Burial Grounds","Shadowmoon Burial Grounds","37356","686","0","35962","0","0","0"
"1255","Defeat the bosses of the Shadowmoon Burial Grounds","Shadowmoon Burial Grounds","37361","687","0","35963","0","0","0"
"1256","Defeat the Adherents of Rukhmar atop Skyreach.","Skyreach","37366","688","0","35961","0","0","0"
"1257","Defeat the Adherents of Rukhmar atop Skyreach.","Skyreach","37371","689","0","35963","0","0","0"
"1264","The timer should start here.","Start Timer","37401","696","0","0","0","0","0"
"1265","Move ahead through the Warsong onslaught. Regroup with the Alliance forces up the path and speak with Vindicator Yrel.","Survive the Gauntlet","37403","508","0","0","3","0","0"
"1266","Move ahead through the Warsong onslaught. Regroup with the Horde forces up the path and speak with Durotan.","Survive the Gauntlet","37405","509","0","0","3","0","0"
"1269","Gather the Alliance forces at the first bend up ahead and strategize with Rangari D'kaan.","Gather at the Bend","37444","508","0","0","1","0","0"
"1270","Gather the Horde forces at the first bend up ahead and strategize with Aggra.","Regroup at the Bend","37450","509","0","0","1","0","0"
"1271","Speak with Vindicator Yrel at the gates to the Grommashar Throne.","The Final Gates","37452","508","0","0","5","0","0"
"1272","Speak with Durotan at the gates to the Grommashar Throne.","The Final Gates","37454","509","0","0","5","0","0"
"1321","Follow the Sergeant.","Invasion","37501","704","0","0","0","0","0"
"1322","Defeat the Iron Horde scouting party.","The Scouting Party","37503","704","0","0","1","0","0"
"1323","Endure the Iron Horde assault.","Hold Out!","37505","704","0","0","2","0","0"
"1324","Return to the town center.","The Calm","37508","704","0","0","4","0","0"
"1325","Defeat the Iron Horde commander.","Commander's Fall","37510","704","0","0","5","0","0"
"1326","Bronze: Earn 300 Points","Bronze","37512","704","0","0","6","1","0"
"1327","Silver: Earn 600 Points","Silver","37514","704","1326","0","7","1","0"
"1328","Gold: Earn 1000 Points","Gold","37516","704","1327","0","8","1","0"
"1329","","Never ending step","37518","705","0","0","0","0","0"
"1330","Kill 10 Orcs","Progressive Bonus 1","37520","705","0","0","1","1","0"
"1331","Kill 20 Orcs","Progressive Bonus 2","37522","705","1330","0","2","1","0"
"1332","Kill 30 Orcs","Progressive Bonus 3","37524","705","1331","0","3","1","0"
"1341","Follow the Sergeant","Invasion!","37526","707","0","0","0","0","0"
"1342","Defeat the Lashers","Ambush","37528","707","0","0","1","0","0"
"1343","Endure the Primals' assault.","The Holdout","37493","707","0","0","2","0","0"
"1344","Return to the town center.","The Calm","37496","707","0","0","4","0","0"
"1345","Defeat the Ancient and its tenders.","The Forest Walks","37498","707","0","0","5","0","0"
"1346","Bronze: Earn 300 Points","Bronze","37530","707","0","0","6","1","0"
"1347","Silver: Earn 600 Points","Silver","37532","707","1346","0","7","1","0"
"1348","Gold: Earn 1000 Points","Gold","37534","707","1347","0","8","1","0"
"1349","Investigate the overgrown Kirin Tor outpost.","The Everbloom","37735","708","0","35962","0","0","0"
"1350","Defeat Xeri'tek","Bonus Objective","37740","708","0","36277","1","1","0"
"1351","Investigate the overgrown Kirin Tor outpost.","The Everbloom","37742","709","0","35963","0","0","0"
"1352","Defeat Xeri'tek","Bonus Objective","37747","709","0","36277","1","1","0"
"1364","Follow the Sergeant","Invasion!","38004","715","0","0","0","0","0"
"1365","Defeat the invaders","Ambush","38006","715","0","0","1","0","0"
"1366","Endure the Shadowmoon assault.","The Holdout","38008","715","0","0","2","0","0"
"1367","Return to the town center.","The Calm","38011","715","0","0","4","0","0"
"1368","Defeat the Void Spawn.","Shadows Gather","38015","715","0","0","5","0","0"
"1369","Bronze: Earn 300 Points","Bronze","38017","715","0","0","6","1","0"
"1370","Silver: Earn 600 Points","Silver","38019","715","1369","0","7","1","0"
"1371","Gold: Earn 1000 Points","Gold","38021","715","1370","0","8","1","0"
"1381","Confront Commander Gar.","The Confrontation","38087","723","0","0","0","0","0"
"1382","Use the artifact to eliminate your enemies.","Harnessing the Power","38089","723","0","0","1","0","0"
"1383","Defeat the incoming enemies using the power of the artifact.","Bolstering their Forces","38091","723","0","0","2","0","0"
"1384","Defeat Goc.","The Son of Gruul","38093","723","0","0","3","0","0"
"1385","Defeat Commander Gar.","The Final Confrontation","38095","723","0","0","4","0","0"
"1386","Follow the Sergeant","Invasion!","38537","724","0","0","0","0","0"
"1387","Defeat the assault","Assault","38539","724","0","0","1","0","0"
"1388","Endure the ogre onslaught.","The Holdout","38541","724","0","0","2","0","0"
"1389","Go to the town center.","The Calm","38544","724","0","0","4","0","0"
"1390","Defeat the Gorian Champion.","A Challenger Appears","38546","724","0","35914","5","0","0"
"1391","Bronze: Earn 300 Points","Bronze","38548","724","0","0","6","1","0"
"1392","Silver: Earn 600 Points","Silver","38550","724","1391","0","7","1","0"
"1393","Gold: Earn 1000 Points","Gold","38552","724","1392","0","8","1","0"
"1403","Kill inhabitants of rooms to extinguish runes.","Extinguish Runes","38797","731","0","0","0","0","0"
"1405","Defeat the Ironmarch forces occupying the halls of the Spire.","Upper Blackrock Spire","38793","731","0","36865","1","0","0"
"1408","Follow the Sergeant","Invasion!","38848","733","0","0","0","0","0"
"1409","Defeat the assault","Assault","38850","733","0","0","1","0","0"
"1410","Hold against the Shadow Council","The Holdout","38852","733","0","0","2","0","0"
"1411","Go to the Town Center.","The Calm","38855","733","0","0","4","0","0"
"1412","Defeat the Abyssal Invader.","Fire from the Skies","38857","733","0","0","5","0","0"
"1413","Bronze: Earn 300 Points","Bronze","38859","733","0","0","6","1","0"
"1414","Silver: Earn 600 Points.","Silver","38861","733","1413","0","7","1","0"
"1415","Gold: Earn 1000 Points","Gold","38863","733","1414","0","8","1","0"
"1416","Defeat the bosses of Lower Blackrock Spires","Lower Blackrock Spires","38891","734","0","36866","0","0","0"
"1417","Urok Doomhowl defeated","Bonus Objective","38896","734","0","36867","1","1","0"
"1421","Gazlowe and Thaelin have repaired an Iron Star that can take you to the harbor.","The Iron Star","39059","331","0","0","1","0","0"
"1422","Slay all opposing gladiators","Fight, Kill, Salute","39349","736","0","0","2","0","0"
"1426","Take the elevator to the arena","A Gladiator's Welcome","39868","736","0","0","0","0","0"
"1427","Prepare for battle","My Name is Gladiator","39911","736","0","0","1","0","0"
"1436","Follow the Sergeant","Invasion","40173","742","0","0","0","0","0"
"1437","Defeat the Iron Horde scouting party.","The Scouting Party","40175","742","0","0","1","0","0"
"1438","Endure the Iron Horde assault.","Hold Out!","40177","742","0","0","2","0","0"
"1439","Return to the town center.","The Calm","40180","742","0","0","4","0","0"
"1440","Defeat the Iron Horde commander.","Commander's Fall","40182","742","0","35914","5","0","0"
"1446","Kill inhabitants of rooms to extinguish runes.","Extinguish Runes","40327","744","0","0","0","0","0"
"1447","Defeat the Ironmarch forces occupying the halls of the Spire.","Upper Blackrock Spire","40329","744","0","35962","1","0","0"
"1448","Follow the Sergeant","Invasion!","40697","745","0","0","0","0","0"
"1449","Defeat the invaders","Ambush","40699","745","0","0","1","0","0"
"1450","Endure the Shadowmoon assault.","The Holdout","40701","745","0","0","2","0","0"
"1451","Return to the town center.","The Calm","40704","745","0","0","4","0","0"
"1452","Defeat the Void Spawn.","Shadows Gather","40706","745","0","35914","5","0","0"
"1459","Defeat the remaining Iron Horde forces.","Cleanup","41382","704","0","0","3","0","0"
"1460","Defeat the remaining Shadowmoon forces.","Cleanup","41384","715","0","0","3","0","0"
"1461","Defeat the remaining Shadow Council forces","Cleanup","41386","733","0","0","3","0","0"
"1462","Defeat the remaining Gorian forces.","Cleanup","41388","724","0","0","3","0","0"
"1463","Defeat the remaining Botani forces.","Cleanup","41390","707","0","0","3","0","0"
"1464","Defeat the remaining Goren forces.","Cleanup","41392","499","0","0","3","0","0"
"1465","Defeat the remaining Thunderlord forces.","Cleanup","41394","742","0","0","3","0","0"
"1467","Defeat the remaining Shadowmoon forces.","Cleanup","41531","745","0","0","3","0","0"
"1485","Destroy the demon army.","Crusaders' March","42486","775","0","0","1","0","0"
"1486","Destroy Jailer Zerus and save Highlord Tirion Fordring.","Holy Vengeance","45098","775","0","0","2","0","0"
"1487","Find the Ashbringer within the Lost Temple.","The Ashbringer","45145","775","0","0","3","0","0"
"1488","Lead the paladins of the Argent Crusade into battle.","Sounding the Charge","42545","775","0","0","0","0","0"
"1495","Drive back the fel invaders. #1","Felfire in the Sky #1","42788","785","0","0","0","0","0"
"1497","Defeat Lord Jaraxxus.","You Face Jaraxxus","42790","785","0","0","1","0","0"
"1498","","Platinum","42714","715","1371","0","9","1","0"
"1499","Platinum: Earn 1300 Points","Platinum","42716","704","1328","0","9","1","0"
