Id,Unknown0,Unknown1_0,Unknown1_1,Unknown1_2,Unknown1_3,Unknown2,Unknown3
"6420","59367","8388608","0","0","0","6","0"
"6421","59368","0","4096","0","0","5","0"
"6429","59542","0","0","2147483648","0","10","0"
"6430","59543","0","0","2147483648","0","9","0"
"6432","59545","0","0","2147483648","0","15","0"
"6433","59547","0","0","2147483648","0","11","0"
"6434","59548","0","0","2147483648","0","3","0"
"6437","59603","1","0","0","0","3","0"
"6438","59604","64","0","0","0","9","0"
"6439","59607","64","0","0","0","4","0"
"6440","59611","1","0","0","0","4","0"
"6441","59613","131072","0","0","0","4","0"
"6442","59628","0","67108864","0","0","8","0"
"6448","59675","0","0","0","0","13","0"
"6449","59676","0","0","0","0","13","0"
"6450","59685","1","0","0","0","9","0"
"6456","59754","0","0","0","0","15","0"
"6457","59792","1","0","0","0","9","0"
"6460","59881","0","268435456","0","0","9","0"
"6467","59913","0","0","0","0","15","0"
"6469","59974","8388608","0","0","0","6","0"
"6471","59993","1","0","0","0","9","0"
"6472","59997","268437504","0","0","0","6","0"
"6473","59998","32","0","0","0","10","0"
"6474","60003","268437504","0","0","0","6","0"
"6475","60008","8519680","0","0","0","8","0"
"6479","60023","67108864","16","0","0","10","0"
"6485","60103","0","0","4","0","11","0"
"6488","60130","0","0","0","0","15","0"
"6489","60132","0","0","0","0","15","0"
"6490","60133","0","0","0","0","15","0"
"6491","60134","0","0","0","0","15","0"
"6492","60135","0","0","0","0","7","0"
"6493","60137","0","0","0","0","7","0"
"6494","60138","0","0","0","0","7","0"
"6495","60139","0","0","0","0","7","0"
"6496","60141","0","0","0","0","7","0"
"6497","60142","0","0","0","0","7","0"
"6498","60143","0","0","0","0","8","0"
"6499","60144","0","0","0","0","9","0"
"6500","60145","0","0","0","0","3","0"
"6501","60146","0","0","0","0","3","0"
"6502","60147","0","0","0","0","10","0"
"6503","60148","0","0","0","0","10","0"
"6504","60149","0","0","0","0","10","0"
"6505","60150","0","0","0","0","10","0"
"6506","60152","0","0","0","0","10","0"
"6507","60153","0","0","0","0","10","0"
"6508","60154","0","0","0","0","6","0"
"6509","60155","0","0","0","0","6","0"
"6510","60156","0","0","0","0","6","0"
"6511","60157","0","0","0","0","6","0"
"6512","60162","0","0","0","0","8","0"
"6513","60163","0","0","0","0","8","0"
"6514","60164","0","0","0","0","11","0"
"6515","60165","0","0","0","0","11","0"
"6516","60166","0","0","0","0","11","0"
"6517","60167","0","0","0","0","11","0"
"6518","60168","0","0","0","0","11","0"
"6519","60169","0","0","0","0","11","0"
"6520","60170","0","0","0","0","5","0"
"6521","60172","0","0","0","0","5","0"
"6522","60173","0","0","0","0","4","0"
"6523","60174","0","0","0","0","4","0"
"6524","60175","0","0","0","0","4","0"
"6525","60176","0","0","0","0","4","0"
"6526","60181","8388608","0","0","0","6","0"
"6529","60186","1","0","0","0","15","0"
"6531","60188","0","0","0","0","11","0"
"6532","60195","8388610","0","0","0","8","0"
"6535","60340","0","0","0","0","13","0"
"6536","60341","0","0","0","0","13","0"
"6537","60343","0","0","0","0","13","0"
"6538","60344","0","0","0","0","13","0"
"6540","60346","0","0","0","0","13","0"
"6541","60347","0","0","0","0","13","0"
"6550","60472","8388608","0","0","0","6","0"
"6551","60493","0","0","0","0","3","0"
"6552","60503","0","0","0","0","4","0"
"6553","60510","0","0","0","0","10","0"
"6554","60512","0","0","0","0","7","0"
"6555","60513","0","0","0","0","10","0"
"6556","60514","0","0","0","0","6","0"
"6557","60515","0","0","0","0","11","0"
"6558","60517","0","0","0","0","10","0"
"6559","60518","0","0","0","0","7","0"
"6560","60519","0","0","0","0","10","0"
"6561","60529","0","0","0","0","10","0"
"6562","60530","0","0","0","0","7","0"
"6563","60537","0","0","0","0","11","0"
"6593","60657","0","0","0","0","11","0"
"6638","60798","64","0","0","0","8","0"
"6648","60926","1","0","0","0","9","0"
"6649","61025","16777216","0","0","0","3","0"
"6650","61044","131072","0","0","0","4","0"
"6652","61062","0","0","0","0","3","0"
"6654","61077","0","0","0","0","15","0"
"6655","61082","0","0","0","0","5","0"
"6656","61094","33554432","0","0","0","15","0"
"6657","61132","0","0","0","0","7","0"
"6658","61138","0","0","0","0","7","0"
"6660","61164","1","0","0","0","9","0"
"6661","61168","1","0","0","0","0","0"
"6662","61178","1","0","0","0","4","0"
"6665","61193","0","268435456","0","0","9","0"
"6670","61223","8388610","0","0","0","8","0"
"6671","61249","0","0","0","0","8","0"
"6672","61250","0","0","0","0","15","0"
"6673","61252","0","0","0","0","7","0"
"6674","61255","0","0","0","0","9","0"
"6675","61256","0","0","0","0","9","0"
"6676","61257","0","0","0","0","15","0"
"6677","61258","0","0","0","0","4","0"
"6679","61295","0","0","16","0","11","0"
"6680","61305","16777216","0","0","0","3","0"
"6682","61318","0","0","0","0","11","0"
"6684","61322","0","0","0","0","10","0"
"6685","61323","0","0","0","0","10","0"
"6687","61325","0","0","0","0","11","0"
"6690","61336","0","0","128","0","7","0"
"6691","61343","0","0","0","0","3","0"
"6692","61344","0","0","0","0","3","0"
"6695","61362","131072","0","0","0","3","0"
"6696","61371","0","0","0","0","13","0"
"6697","61385","0","67108864","0","0","9","0"
"6698","61391","0","16777216","0","0","7","0"
"6700","61489","0","0","0","0","7","0"
"6701","61490","1073741824","0","0","0","4","0"
"6702","61507","0","16384","0","0","9","0"
"6703","61508","0","0","0","0","9","0"
"6704","61515","1","0","0","0","9","0"
"6705","61571","0","0","0","0","4","0"
"6706","61577","131072","0","0","0","3","0"
"6707","61578","131072","0","0","0","4","0"
"6708","61595","0","0","0","0","5","0"
"6709","61602","0","0","0","0","9","0"
"6710","61607","0","0","0","0","4","0"
"6711","61609","0","0","0","0","9","0"
"6713","61648","0","0","0","0","9","0"
"6717","61684","0","805306368","0","0","9","0"
"6718","61685","0","268435456","0","0","9","0"
"6721","61721","16777216","0","0","0","3","0"
"6722","61776","0","0","0","0","10","0"
"6723","61777","0","128","0","0","15","0"
"6724","61780","16777216","0","0","0","3","0"
"6726","61873","0","0","0","0","9","0"
"6727","61882","0","0","524288","0","11","0"
"6731","61922","64","0","0","0","8","0"
"6732","61965","268437504","0","0","0","6","0"
"6735","61992","0","0","0","0","5","0"
"6736","61993","0","0","0","0","5","0"
"6737","61994","0","0","0","0","5","0"
"6738","61998","8388608","0","0","0","6","0"
"6739","61999","0","2147483648","0","2147483648","15","0"
"6741","62071","0","0","65536","0","7","0"
"6749","62102","131072","0","0","0","4","0"
"6753","62124","0","1073741824","0","0","10","0"
"6758","62146","0","0","0","0","10","0"
"6759","62147","0","0","0","0","15","0"
"6762","62215","0","0","0","0","3","0"
"6765","62287","0","1","0","0","11","0"
"6766","62305","0","0","524288","0","9","0"
"6769","62334","268437504","0","0","0","6","0"
"6771","62352","0","0","0","0","13","0"
"6772","62380","0","0","0","0","13","0"
"6773","62442","268437504","0","0","0","6","0"
"6774","62458","0","0","0","0","15","0"
"6775","62459","0","0","0","0","15","0"
"6777","62618","0","0","16777216","0","6","0"
"6784","62762","0","0","0","0","17","0"
"6789","62809","268437504","0","0","0","6","0"
"6792","62961","1","0","0","0","4","0"
"6795","62971","0","0","0","0","7","0"
"6817","63148","4194304","0","0","0","10","0"
"6834","63241","128","0","0","0","7","0"
"6843","63268","0","0","0","0","8","0"
"6849","63279","0","0","0","0","11","0"
"6851","63283","67108864","33554432","0","0","11","0"
"6859","63312","0","0","0","0","5","0"
"6876","63353","0","0","0","0","10","0"
"6885","63458","0","0","0","0","9","0"
"6886","63468","0","0","0","0","9","0"
"6887","63487","0","0","262144","0","9","0"
"6902","63554","128","0","0","0","7","0"
"6904","63560","0","0","32","0","15","0"
"6906","63574","0","0","0","0","6","0"
"6907","63583","0","0","0","0","15","0"
"6910","63619","0","0","0","0","6","0"
"6916","63672","128","134217728","0","0","9","75"
"6924","63733","0","0","0","0","6","0"
"6928","63760","268437504","0","0","0","6","0"
"6931","63896","8192","0","0","0","9","0"
"6932","63900","0","268435456","0","0","9","0"
"6934","64044","0","0","8192","0","6","0"
"6939","64129","0","0","0","0","6","0"
"6940","64174","0","0","0","0","8","0"
"6946","64328","0","0","0","0","9","0"
"6958","64376","0","268435456","0","0","9","0"
"6959","64377","0","268435456","0","0","9","0"
"6960","64380","0","4194304","0","0","4","0"
"6962","64411","0","0","0","0","3","0"
"6963","64413","0","0","0","0","3","0"
"6969","64646","0","0","0","0","10","0"
"6971","64695","0","0","16384","0","11","0"
"6973","64719","1","0","0","0","4","0"
"6974","64735","0","0","0","0","15","0"
"6975","64736","0","0","0","0","15","0"
"6976","64738","0","0","0","0","10","0"
"6977","64744","0","0","0","0","15","0"
"6978","64745","0","0","0","0","15","0"
"6979","64748","0","0","0","0","15","0"
"6980","64752","0","0","0","0","7","0"
"6981","64754","0","0","0","0","7","0"
"6982","64756","0","0","0","0","7","0"
"6983","64760","0","0","0","0","7","0"
"6985","64818","0","0","0","0","7","0"
"6986","64823","0","524288","0","0","7","0"
"6987","64824","0","0","0","0","7","0"
"6988","64843","0","4194304","0","0","6","0"
"6989","64844","0","0","4","0","6","0"
"6992","64854","0","0","0","0","9","0"
"6997","64860","0","0","0","0","9","0"
"6998","64867","0","0","0","0","3","0"
"6999","64869","0","0","0","0","3","0"
"7000","64878","0","0","0","0","10","0"
"7001","64879","0","0","0","0","10","0"
"7002","64881","0","0","0","0","10","0"
"7003","64882","0","0","0","0","10","0"
"7004","64890","0","0","0","0","10","0"
"7005","64891","0","0","0","0","10","0"
"7006","64895","0","0","0","0","10","0"
"7007","64901","0","0","16","0","6","0"
"7009","64906","0","0","0","0","6","0"
"7010","64908","0","0","0","0","6","0"
"7011","64910","0","0","0","0","6","0"
"7012","64912","0","0","0","0","6","0"
"7013","64914","0","0","0","0","8","0"
"7014","64915","0","0","0","0","8","0"
"7015","64916","0","0","0","0","11","0"
"7016","64917","0","0","0","0","11","0"
"7017","64921","0","0","0","0","11","0"
"7018","64922","0","0","0","0","11","0"
"7019","64925","0","0","0","0","11","0"
"7020","64928","0","0","0","0","11","0"
"7021","64930","0","0","0","0","11","0"
"7022","64931","0","0","0","0","5","0"
"7023","64932","0","0","0","0","5","0"
"7024","64933","0","0","0","0","4","0"
"7025","64934","0","0","0","0","15","0"
"7026","64936","0","0","0","0","4","0"
"7027","64938","0","0","0","0","4","0"
"7028","64939","0","0","0","0","4","0"
"7041","65002","0","0","0","0","10","0"
"7042","65010","0","0","0","0","15","0"
"7043","65081","0","0","0","0","6","0"
"7045","65156","0","0","0","0","4","0"
"7046","65221","0","8388608","0","0","15","0"
"7053","65633","16777216","0","0","0","3","0"
"7055","65791","536870912","0","0","0","0","0"
"7056","65792","64","0","0","0","3","0"
"7057","65813","0","0","0","0","5","0"
"7060","65881","0","0","0","0","0","75"
"7061","65925","0","0","0","0","4","0"
"7062","65930","262144","0","0","0","4","0"
"7063","65941","0","4194304","0","0","4","0"
"7065","66070","512","0","0","0","7","0"
"7067","66115","16","0","0","0","10","0"
"7068","66188","16","0","0","0","15","0"
"7071","66196","0","4","0","16384","15","0"
"7072","66198","0","131072","0","32768","15","0"
"7077","66235","0","0","8388608","0","10","0"
"7083","66800","0","0","0","0","15","0"
"7084","66801","0","0","0","0","15","0"
"7085","66802","0","0","0","0","15","0"
"7086","66803","0","0","0","0","15","0"
"7091","66906","0","268435456","0","0","10","0"
"7092","66907","0","268435456","0","0","10","0"
"7093","67016","0","0","0","0","13","0"
"7094","67017","0","0","0","0","13","0"
"7097","67115","0","0","0","0","15","0"
"7099","67118","0","0","0","0","15","0"
"7100","67119","0","0","0","0","15","0"
"7101","67120","0","0","0","0","15","0"
"7102","67121","0","0","0","0","7","0"
"7103","67123","0","0","0","0","7","0"
"7104","67125","0","0","0","0","7","0"
"7105","67126","0","0","0","0","7","0"
"7106","67127","0","0","0","0","7","0"
"7107","67128","0","0","0","0","7","0"
"7108","67150","0","0","0","0","9","0"
"7109","67151","0","0","0","0","9","0"
"7110","67164","0","0","0","0","3","0"
"7111","67185","0","0","0","0","3","0"
"7112","67186","0","0","0","0","10","0"
"7113","67187","0","0","0","0","10","0"
"7114","67188","0","0","0","0","10","0"
"7115","67189","0","0","0","0","10","0"
"7116","67190","0","0","0","0","10","0"
"7117","67191","0","0","0","0","10","0"
"7118","67193","0","0","0","0","6","0"
"7119","67198","0","0","0","0","6","0"
"7120","67201","0","0","0","0","6","0"
"7121","67202","0","0","0","0","6","0"
"7122","67209","0","0","0","0","8","0"
"7123","67211","0","0","0","0","8","0"
"7124","67220","0","0","0","0","11","0"
"7125","67221","0","0","0","0","11","0"
"7126","67225","0","0","0","0","11","0"
"7127","67226","0","0","0","0","11","0"
"7128","67227","0","0","0","0","11","0"
"7129","67228","0","0","0","0","11","0"
"7130","67230","0","0","0","0","5","0"
"7131","67231","0","0","0","0","5","0"
"7132","67234","0","0","0","0","4","0"
"7133","67254","268437504","0","0","0","6","0"
"7134","67268","0","0","0","0","4","0"
"7135","67269","0","0","0","0","4","0"
"7136","67273","0","0","0","0","4","0"
"7151","67486","0","0","0","0","13","0"
"7152","67487","0","0","0","0","13","0"
"7153","67489","0","0","0","0","13","0"
"7154","67490","0","0","0","0","13","0"
"7155","67530","0","0","0","0","11","0"
"7156","67540","0","0","0","0","4","0"
"7160","67712","0","0","0","0","10","0"
"7161","67714","0","0","0","0","11","0"
"7162","67758","0","0","0","0","10","0"
"7163","67760","0","0","0","0","11","0"
"7166","67804","0","524288","0","0","0","0"
"7182","68164","0","0","0","0","4","0"
"7183","68269","8192","0","0","0","11","0"
"7184","68339","0","0","0","0","9","0"
"7185","68340","0","16384","0","0","9","0"
"7188","68415","0","0","0","0","11","0"
"7190","68551","16384","0","0","0","10","0"
"7195","68812","1","0","0","0","3","0"
"7196","68835","16","0","0","0","11","0"
"7197","68866","1073741824","0","0","0","11","0"
"7198","68884","8","0","0","0","4","0"
"7199","68885","131072","0","0","0","4","0"
"7200","68893","32768","0","0","0","11","0"
"7202","69069","0","64","0","0","15","0"
"7203","69187","256","0","0","0","7","0"
"7204","69277","32","0","0","0","9","0"
"7206","69369","0","524288","0","0","7","0"
"7207","69404","1024","0","0","0","5","0"
"7212","69565","131072","0","0","0","4","0"
"7213","69566","64","0","0","0","4","0"
"7214","69569","0","0","0","0","11","0"
"7216","69642","0","64","0","0","15","0"
"7219","69729","0","0","0","0","10","0"
"7220","69730","0","0","0","0","10","0"
"7224","69875","0","0","0","0","1","0"
"7225","69876","0","0","0","0","3","0"
"7226","69918","0","0","0","0","3","0"
"7228","70074","1","0","0","0","9","0"
"7234","70388","0","0","0","0","5","0"
"7235","70517","524288","0","0","0","11","0"
"7236","70538","0","0","0","0","7","0"
"7237","70650","0","0","0","0","15","0"
"7238","70652","0","0","0","0","15","0"
"7239","70655","0","0","0","0","15","0"
"7241","70657","0","0","0","0","15","0"
"7242","70658","0","0","0","0","7","0"
"7243","70664","0","0","0","0","7","0"
"7244","70691","16","0","0","0","7","0"
"7245","70718","0","0","0","0","7","0"
"7246","70723","0","0","0","0","7","0"
"7247","70724","0","0","0","0","7","0"
"7248","70726","0","0","0","0","7","0"
"7249","70727","0","0","0","0","7","0"
"7250","70730","0","0","0","0","9","0"
"7251","70748","0","0","0","0","3","0"
"7252","70752","0","0","0","0","3","0"
"7253","70755","0","0","0","0","10","0"
"7254","70756","0","0","0","0","10","0"
"7255","70757","0","0","0","0","10","0"
"7256","70758","0","0","0","0","10","0"
"7257","70761","0","0","0","0","10","0"
"7258","70762","0","0","0","0","10","0"
"7259","70765","0","0","0","0","10","0"
"7261","70770","0","0","0","0","6","0"
"7262","70798","0","0","0","0","6","0"
"7263","70800","0","0","0","0","6","0"
"7264","70801","0","0","0","0","6","0"
"7265","70803","0","0","0","0","8","0"
"7266","70805","0","0","0","0","8","0"
"7267","70807","0","0","0","0","11","0"
"7268","70808","0","0","0","0","11","0"
"7269","70811","0","0","0","0","11","0"
"7270","70817","0","0","0","0","11","0"
"7271","70830","0","0","0","0","11","0"
"7272","70832","0","0","0","0","11","0"
"7273","70839","0","0","0","0","5","0"
"7274","70841","0","0","0","0","5","0"
"7275","70843","0","0","0","0","4","0"
"7276","70844","0","0","0","0","4","0"
"7277","70847","0","0","0","0","6","0"
"7278","70849","0","0","0","0","4","0"
"7279","70854","0","0","0","0","4","0"
"7280","70890","0","0","128","0","15","0"
"7281","70904","0","0","0","0","6","0"
"7289","71023","134217728","0","8","0","3","0"
"7290","71069","0","0","0","0","4","0"
"7291","71072","0","0","0","0","4","0"
"7292","71103","0","0","0","0","3","0"
"7312","71249","128","0","0","0","9","0"
"7313","71250","1","0","0","0","9","0"
"7314","71253","1","0","0","0","9","0"
"7316","71319","16777216","0","0","0","3","0"
"7317","71400","0","0","0","0","3","0"
"7318","71406","0","0","0","0","10","0"
"7319","71436","2147483648","0","0","0","3","0"
"7320","71488","0","134217728","0","0","15","0"
"7321","71489","16","0","0","0","15","0"
"7323","71545","0","0","0","0","10","0"
"7324","71548","1","0","0","0","6","0"
"7325","71585","0","0","0","0","10","0"
"7326","71590","131072","0","0","0","3","0"
"7327","71591","131072","0","0","0","3","0"
"7328","71611","0","0","0","0","10","0"
"7329","71642","0","0","0","0","10","0"
"7330","71647","16","0","0","0","9","0"
"7333","71780","1","0","0","0","6","0"
"7335","71786","131072","0","0","0","3","0"
"7336","71865","0","0","0","0","10","0"
"7337","71868","0","0","0","0","10","0"
"7338","71871","0","0","0","0","10","0"
"7339","71876","0","0","0","0","10","0"
"7340","71878","0","0","0","0","10","0"
"7341","71879","0","0","0","0","15","0"
"7342","71880","0","0","0","0","10","0"
"7343","71881","0","0","0","0","7","0"
"7344","71882","0","0","0","0","7","0"
"7345","71883","0","0","0","0","7","0"
"7346","71884","0","0","0","0","7","0"
"7347","71885","0","0","0","0","7","0"
"7348","71886","0","0","0","0","7","0"
"7349","71887","0","0","0","0","7","0"
"7350","71888","0","0","0","0","7","0"
"7351","71892","0","0","0","0","10","0"
"7353","71930","268437504","0","0","0","6","0"
"7354","71931","268437504","0","0","0","6","0"
"7355","71933","8519680","0","0","0","8","0"
"7358","71956","128","0","0","0","7","0"
"7362","73075","32768","0","0","0","4","0"
"7363","73313","0","0","0","0","15","0"
"7364","73324","0","0","0","0","3","0"
"7365","73325","0","0","524288","0","6","0"
"7367","73510","0","0","65536","0","6","0"
"7375","73685","0","0","1073741824","0","11","0"
"7376","73899","0","0","131072","0","11","0"
"7378","73920","0","0","1048576","0","11","0"
"7379","73921","0","0","8388608","0","11","0"
"7380","73975","0","0","8192","2147483648","15","0"
"7384","74414","1","0","0","0","9","0"
"7385","74417","1","0","0","0","9","0"
"7389","74625","0","0","0","0","3","0"
"7391","74630","0","0","0","0","9","0"
"7393","74762","1","0","0","0","9","0"
"7395","75329","2","0","0","0","7","0"
"7396","75343","0","32768","0","0","4","0"
"7397","75366","128","0","0","0","11","0"
"7398","75368","524288","0","0","0","11","0"
"7399","75412","131088","0","0","0","3","0"
"7404","75465","0","0","0","0","10","0"
"7405","75474","0","0","0","0","10","0"
"7406","75490","0","0","0","0","10","0"
"7407","75495","0","0","0","0","10","0"
"7418","76613","0","0","0","0","3","0"
"7420","76657","0","0","0","0","9","0"
"7427","76671","0","0","0","0","10","0"
"7428","76672","0","0","0","0","10","0"
"7430","76803","0","0","0","0","8","0"
"7432","76806","0","0","0","0","8","0"
"7433","76808","0","0","0","0","8","0"
"7435","76838","0","0","0","0","4","0"
"7436","76856","0","0","0","16384","4","0"
"7437","76857","0","0","0","0","4","0"
"7438","77130","0","0","0","8192","11","0"
"7439","77215","0","0","0","0","5","0"
"7440","77219","0","0","0","0","5","0"
"7441","77220","0","0","0","0","5","0"
"7444","77223","0","0","0","0","11","0"
"7445","77226","0","0","0","0","11","0"
"7446","77442","0","0","0","0","9","0"
"7447","77451","0","0","4227072","0","11","0"
"7449","77472","0","0","65536","0","11","0"
"7450","77478","0","0","524288","0","11","0"
"7453","77484","0","0","0","0","6","0"
"7454","77485","0","0","0","0","6","0"
"7455","77486","0","0","0","0","6","0"
"7456","77493","0","0","0","0","7","0"
"7458","77495","0","0","0","0","7","0"
"7459","77513","0","0","0","0","15","0"
"7460","77514","0","0","0","0","15","0"
"7461","77515","0","0","0","0","15","0"
"7462","77535","0","0","0","0","15","0"
"7471","77575","0","0","4096","0","15","0"
"7472","77606","0","0","256","0","15","0"
"7474","77616","0","0","0","4096","15","0"
"7484","77756","0","0","0","2147483648","11","0"
"7486","77758","0","0","138412032","0","7","0"
"7487","77761","0","0","8388608","0","7","0"
"7488","77764","0","0","8388608","0","7","0"
"7503","78069","0","0","0","0","6","0"
"7509","78203","0","0","0","0","6","0"
"7515","78500","0","0","0","0","6","0"
"7516","78501","0","0","0","0","6","0"
"7517","78631","0","0","0","0","3","0"
"7518","78632","0","0","0","0","3","0"
"7519","78633","0","0","0","0","3","0"
"7520","78634","0","0","0","0","3","0"
"7521","78635","0","0","0","0","3","0"
"7522","78674","0","0","33554432","0","7","0"
"7523","78675","0","0","67108864","0","7","0"
"7541","79008","0","0","0","0","8","0"
"7558","79096","0","0","0","0","8","0"
"7570","79134","0","0","67108864","0","8","0"
"7572","79136","65536","0","4","0","8","0"
"7573","79140","0","16777216","0","0","8","0"
"7575","79206","0","0","536870912","0","11","0"
"7591","79623","536870912","0","0","0","5","0"
"7592","79683","2048","0","0","0","3","0"
"7596","80240","1048576","0","0","0","5","0"
"7597","80313","0","0","0","134217728","7","0"
"7606","80353","0","0","67108864","0","3","0"
"7611","80532","0","0","0","0","13","0"
"7615","80554","0","0","0","0","7","0"
"7616","80556","0","0","0","0","7","0"
"7618","80558","0","0","0","0","7","0"
"7621","80843","0","0","67108864","0","7","0"
"7644","81022","0","0","0","0","7","0"
"7651","81097","0","0","0","0","7","0"
"7652","81098","0","0","0","0","7","0"
"7653","81099","0","0","0","0","4","0"
"7664","81136","0","0","0","524288","15","0"
"7668","81141","0","0","0","1048576","15","0"
"7686","81229","0","0","0","0","15","0"
"7692","81256","0","0","1024","0","15","0"
"7693","81261","0","0","0","0","7","0"
"7694","81262","0","0","0","0","7","0"
"7696","81269","0","0","2","0","7","0"
"7706","81297","32","1","0","0","10","0"
"7714","81340","0","0","131072","0","15","0"
"7748","81749","0","8","0","0","6","0"
"7750","81751","0","0","1024","0","6","0"
"7755","4941","0","0","0","0","13","0"
"7756","6612","0","0","0","0","13","0"
"7757","6613","0","0","0","0","13","0"
"7758","6615","0","0","0","0","13","0"
"7759","11359","0","0","0","0","13","0"
"7761","13730","131072","0","0","0","4","0"
"7762","15122","0","0","0","0","3","0"
"7765","17528","0","0","0","0","13","0"
"7766","17540","0","0","0","0","13","0"
"7767","17550","0","0","0","0","13","0"
"7768","17775","0","0","0","0","1","0"
"7769","18376","2","0","0","0","5","0"
"7770","18671","65536","0","0","0","5","0"
"7773","21068","2","0","0","0","5","0"
"7774","21655","0","0","0","0","3","0"
"7775","21869","262144","0","0","0","4","0"
"7782","24364","0","0","0","0","13","0"
"7784","26453","0","0","0","0","3","0"
"7785","26677","0","0","0","0","13","0"
"7786","28515","0","0","0","0","13","0"
"7787","28822","0","0","0","0","9","0"
"7788","29320","1","0","0","0","4","0"
"7789","30092","131072","0","0","0","3","0"
"7791","31289","4096","0","0","0","7","0"
"7792","31405","2","0","0","0","5","0"
"7793","32063","2","0","0","0","5","0"
"7794","32197","2","0","0","0","5","0"
"7795","32224","2097152","0","0","0","3","0"
"7796","32707","0","0","0","0","5","0"
"7802","34828","1024","0","0","0","0","0"
"7803","35197","536870912","0","0","0","11","0"
"7804","35199","524288","0","0","0","11","0"
"7805","35570","1","0","0","0","4","0"
"7806","36951","1","0","0","0","9","0"
"7807","37113","2","0","0","0","5","0"
"7809","38858","1","0","0","0","9","0"
"7810","39212","2","0","0","0","5","0"
"7811","39273","32","0","0","0","5","0"
"7812","39621","2","0","0","0","5","0"
"7815","41988","2","0","0","0","5","0"
"7817","47782","2","0","0","0","5","0"
"7822","49575","33554432","0","0","0","15","0"
"7827","52606","4","0","0","0","9","0"
"7828","53276","33554432","0","0","0","15","0"
"7829","53762","0","0","0","0","13","0"
"7834","58811","2","0","0","0","5","0"
"7837","62246","0","32768","0","0","4","0"
"7838","62319","1","0","0","0","9","0"
"7841","65556","1","0","0","0","9","0"
"7842","65843","0","32768","0","0","4","0"
"7843","65864","0","805306368","0","0","9","0"
"7844","65939","0","0","0","0","9","0"
"7845","65943","0","0","0","0","9","0"
"7846","65968","1","0","0","0","9","0"
"7847","66062","1","0","0","0","9","0"
"7848","66117","1","0","0","0","9","0"
"7851","67018","0","0","0","0","13","0"
"7852","67591","0","0","0","0","13","0"
"7853","67593","1","0","0","0","9","0"
"7854","67595","1","0","0","0","9","0"
"7855","68252","0","129","0","0","3","0"
"7856","68658","1","0","0","0","9","0"
"7857","68664","1","0","0","0","9","0"
"7858","68669","1","0","0","0","3","0"
"7860","69305","65536","0","0","0","4","0"
"7861","69362","1","0","0","0","9","0"
"7862","69373","1","0","0","0","9","0"
"7863","69374","1","0","0","0","9","0"
"7864","69439","1","0","0","0","9","0"
"7865","69465","0","0","0","0","5","0"
"7866","69591","1","0","0","0","9","0"
"7867","69607","1","0","0","0","0","0"
"7868","69608","1","0","8","0","3","0"
"7869","69626","1","0","0","0","11","0"
"7870","69630","1","0","0","0","11","0"
"7871","69820","0","268435456","0","0","10","0"
"7872","69826","0","268435456","0","0","10","0"
"7873","69879","1","0","0","0","4","0"
"7874","70166","8192","0","0","0","4","0"
"7875","70344","33554432","0","0","0","15","0"
"7876","70355","33554432","0","0","0","15","0"
"7877","70656","0","0","0","0","15","0"
"7879","70783","1","0","0","0","9","0"
"7880","70794","8","0","0","0","0","0"
"7881","70796","131072","0","0","0","9","75"
"7883","71509","1","0","0","0","9","0"
"7884","71973","1073741824","0","0","0","11","0"
"7885","71974","16","0","0","0","11","0"
"7886","71975","0","64","0","0","11","0"
"7887","71984","524288","0","0","0","11","0"
"7888","71985","128","0","0","0","11","0"
"7889","72114","131072","0","0","0","9","75"
"7890","72392","1","0","0","0","9","0"
"7891","72403","1","0","0","0","9","0"
"7892","72404","1","0","0","0","9","0"
"7893","72651","1","0","0","0","9","0"
"7894","73100","1","0","0","0","9","0"
"7895","73393","524288","0","0","0","11","0"
"7896","73458","2048","0","0","0","9","0"
"7897","73459","2048","0","0","0","9","0"
"7898","73460","2048","0","0","0","9","0"
"7899","73629","0","268435456","0","0","10","0"
"7900","73630","0","268435456","0","0","10","0"
"7901","73903","536870912","4194304","0","0","11","0"
"7902","74133","0","0","0","0","3","0"
"7903","74279","1","0","0","0","0","0"
"7904","74372","0","0","0","0","3","0"
"7905","74373","0","0","0","0","3","0"
"7906","74402","8388608","0","0","0","6","0"
"7908","74811","2048","0","0","0","7","0"
"7909","74868","0","0","0","0","9","0"
"7910","75014","131072","0","0","0","4","0"
"7911","75015","0","512","0","0","5","0"
"7912","75016","32","0","0","0","10","0"
"7913","75021","0","512","0","0","5","0"
"7915","75361","64","0","0","0","4","0"
"7916","75388","64","0","0","0","0","0"
"7917","75436","64","0","0","0","4","0"
"7918","75439","2048","0","0","0","9","75"
"7919","75487","0","0","0","0","13","0"
"7920","75488","0","0","0","0","13","0"
"7921","75489","0","0","0","0","13","0"
"7923","75528","2","0","0","0","5","0"
"7924","75562","0","16384","0","0","9","0"
"7931","75960","64","0","0","0","4","0"
"7934","76110","0","4096","0","0","11","0"
"7935","76160","131072","0","0","0","3","0"
"7936","76246","64","0","0","0","5","0"
"7937","76247","64","0","0","0","5","0"
"7938","76402","1","0","0","0","9","0"
"7939","76423","1","0","0","0","4","0"
"7940","76561","8388610","0","0","0","8","0"
"7941","76572","0","0","0","0","9","0"
"7943","76597","2147483648","0","0","0","3","0"
"7947","76874","0","0","0","0","11","0"
