Id,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8
"1659","Warlord Ramtusk","0","47","0","1","7","0","500"
"1660","Groyat, the Blind Hunter","0","47","0","1","8","0","625"
"1661","Chalgra Razorflank","0","47","0","1","9","0","687"
"1662","Aaurx","0","129","0","1","4","0","4000"
"1663","Mordresh Fire Eye","0","129","0","1","5","0","5000"
"1664","Mushlump","0","129","0","1","6","0","6000"
"1665","Death Speaker Blackthorn","0","129","0","1","7","0","7000"
"1666","Amnennar the Coldbringer","0","129","0","1","8","0","8000"
"1667","Ghamoo-ra","52010","48","0","1","4","4","65036"
"1668","Domina","52034","48","0","1","8","4","500"
"1669","Subjugator Kor'ul","52173","48","0","1","9","4","750"
"1670","Executioner Gore","52084","48","0","1","10","4","875"
"1671","Twilight Lord Bathiel","52283","48","0","1","11","4","937"
"1672","Aku'mai","52541","48","0","1","12","4","968"
"1675","Thruk","52057","48","0","1","0","4","812"
"1676","Guardian of the Deep","52074","48","0","1","1","4","843"
"1677","Sadana Bloodfury","52985","1176","0","0","0","4","0"
"1678","Azzakel, Vanguard of the Legion","52964","1182","0","0","0","4","0"
"1679","Bonemaw","59273","1176","0","0","1","4","1000"
"1682","Ner'zhul","52769","1176","0","0","2","4","2000"
"1685","Soulbinder Nyami","53089","1182","0","0","1","4","64536"
"1686","Vigilant Kaathar","58263","1182","0","0","2","4","63536"
"1688","Nhallish","59978","1176","0","0","3","4","500"
"1689","Flamebender Ka'graz","53471","1205","0","0","0","6","3250"
"1690","Blast Furnace","53456","1205","0","0","1","6","3812"
"1691","Gruul","55050","1205","3628","0","2","6","64536"
"1692","Operator Thogar","53519","1205","0","0","3","6","3750"
"1693","Hans'gar & Franzok","53575","1205","0","0","4","6","3000"
"1694","Beastlord Darmac","53499","1205","9535","0","5","6","3125"
"1695","The Iron Maidens","53876","1205","0","0","6","6","4000"
"1696","Oregorger the Devourer","54317","1205","9538","0","7","6","63536"
"1698","Ranjit","56015","1209","0","0","0","4","0"
"1699","Araknath","54006","1209","0","0","1","4","1000"
"1700","Rukhran","59008","1209","0","0","2","4","2000"
"1701","High Sage Viryx","56016","1209","0","0","3","4","3000"
"1704","Blackhand","53791","1205","0","0","8","7","5000"
"1705","Imperator Mar'gok","54329","1228","9692","0","0","7","0"
"1706","The Butcher","53855","1228","9548","0","1","6","64536"
"1713","Kromog, Legend of the Mountain","56214","1205","0","0","9","6","3875"
"1714","Teron'gor","54036","1182","0","0","3","4","1000"
"1715","Rocketspark and Borka","60108","1208","0","0","0","4","0"
"1719","Twin Ogron","55849","1228","9689","0","2","6","65036"
"1720","Brackenspore","58539","1228","9691","0","3","6","64911"
"1721","Kargath Bladefist","54674","1228","9549","0","4","6","63536"
"1722","Tectus, The Living Mountain","54793","1228","9547","0","5","6","64974"
"1723","Ko'ragh","54825","1228","7253","0","6","6","65286"
"1732","Nitrogg Thundertower","55162","1208","0","0","1","4","1000"
"1736","Skylord Tovra","55630","1208","0","0","2","4","2000"
"1745","Ashran","0","1191","0","0","0","16","0"
"1746","Witherbark","56613","1279","0","0","0","4","0"
"1747","Ken's Test Encounter [DNT]","0","605","0","0","0","0","0"
"1748","Grimrail Enforcers","56017","1195","0","0","0","4","0"
"1749","Fleshrender Nok'gar","56351","1195","0","0","1","4","64536"
"1750","Oshir","55352","1195","0","0","2","4","1000"
"1751","Archmage Sol","57193","1279","0","0","1","4","1000"
"1752","Xeri'tac","58398","1279","0","0","2","4","2000"
"1754","Skulloc, Son of Gruul","57836","1195","0","0","3","4","2000"
"1755","Rukhmar, Sun-God of the Arakkoa","0","1116","0","0","0","8","0"
"1756","Yalnu","57231","1279","0","0","3","4","3000"
"1757","Ancient Protectors","59767","1279","0","0","4","4","500"
"1758","Kyrak","53005","1358","0","0","0","4","0"
"1759","Commander Tharbek","54712","1358","0","0","1","4","1000"
"1760","Ragewing the Untamed","53315","1358","0","0","2","4","2000"
"1761","Orebender Gor'ashan","53177","1358","0","0","3","4","64536"
"1762","Warlord Zaela","54683","1358","0","0","4","4","3000"
"1770","Tarlna the Ageless","0","1116","0","0","1","8","1000"
"1777","Fel Lord Zakuun","61830","1448","10280","0","0","6","2250"
"1778","Hellfire Assault","0","1448","0","0","1","6","64536"
"1783","Gorefiend","61913","1448","10284","0","2","6","1000"
"1784","Tyrant Velhari","62479","1448","10286","0","3","6","4500"
"1785","Iron Reaver","0","1448","0","0","4","6","65036"
"1786","Kilrogg Deadeye","62425","1448","9380","0","5","6","65286"
"1787","Kormrok","61990","1448","10233","0","6","6","65161"
"1788","Shadow-Lord Iskar","61932","1448","0","0","7","6","1500"
"1790","Rokmora","62386","1458","0","0","0","4","0"
"1791","Ularogg Cragshaper","62390","1458","0","0","1","4","500"
"1792","Naraxas","62391","1458","0","0","2","4","750"
"1793","Dargrul the Underking","62392","1458","0","0","3","4","875"
"1794","Socrethar the Eternal","62937","1448","10283","0","8","6","1875"
"1795","Mannoroth","62417","1448","10230","0","9","6","5000"
"1798","Hellfire High Council","62826","1448","9380","0","10","6","65224"
"1799","Archimonde","62423","1448","10169","0","11","7","6000"
"1800","Xhul'horac","63415","1448","10282","0","12","6","3125"
"1801","Supreme Lord Kazzak","0","1116","0","0","2","8","2000"
"1805","Hymdall","0","1477","0","0","0","4","0"
"1806","Hyrja","0","1477","0","0","1","0","1000"
"1807","Fenryr","0","1477","0","0","2","0","2000"
"1808","God-King Skovald","0","1477","0","0","3","0","3000"
"1809","Odyn","0","1477","0","0","4","4","4000"
"1810","Warlord Parjesh","61401","1456","0","0","0","4","0"
"1811","Lady Hatecoil","62605","1456","0","0","1","4","1000"
"1812","King Deepbeard","67254","1456","0","0","2","4","2000"
"1813","Serpentrix","62615","1456","0","0","3","4","3000"
"1814","Wrath of Azshara","32743","1456","0","0","4","4","4000"
"1815","Tirathon Saltheril","65074","1493","0","0","0","4","0"
"1816","Ash'Golm","65155","1493","0","0","1","4","1000"
"1817","Glazer","66204","1493","0","0","2","4","2000"
"1818","Cordana Felsong","66480","1493","0","0","3","4","3000"
"1822","Ymiron, the Fallen King","0","1492","0","0","0","4","0"
"1823","Harbaron","0","1492","0","0","1","4","1000"
"1824","Helya","0","1492","0","0","2","4","2000"
"1825","Corstilax","65791","1516","0","0","0","4","0"
"1826","Nal'tira","65793","1516","0","0","1","4","1000"
"1827","Ivanyr","65741","1516","0","0","2","4","2000"
"1828","General Xakal","65792","1516","0","0","3","4","3000"
"1829","Advisor Vandros","65794","1516","0","0","4","4","4000"
"1832","Amalgam of Souls","0","1501","0","0","0","4","0"
"1833","Ilysanna Ravencrest","0","1501","0","0","1","4","1000"
"1834","Smashspite the Hateful","0","1501","0","0","2","4","2000"
"1835","Lord Kur'talos Ravencrest","0","1501","0","0","3","4","3000"
"1836","Archdruid Glaidalis","0","1466","0","0","0","0","0"
"1837","Oakheart","0","1466","0","0","1","0","1000"
"1838","Dresaron","0","1466","0","0","2","0","2000"
"1839","Shade of Xavius","0","1466","0","0","3","0","3000"
"1841","Ursoc","66676","1520","11080","0","0","6","0"
"1842","Krosus","66482","1530","0","0","0","6","1875"
"1845","Shivermaw","24193","1544","0","0","0","4","0"
"1846","Mindflayer Kaahrj","67433","1544","0","0","1","4","1000"
"1847","Millificent Manastorm","67422","1544","0","0","2","4","2000"
"1848","Festerface","31006","1544","0","0","3","4","3000"
"1849","Skorpyron","67087","1530","0","0","1","6","64536"
"1850","Inquisitor Tormentorum","63526","1493","0","0","4","4","500"
"1851","Sael'orn","0","1544","0","0","4","4","4000"
"1852","Anub'esset","0","1544","0","0","5","4","5000"
"1853","Nythendra","68077","1520","11077","0","1","6","64536"
"1854","Dragons of Nightmare","67748","1520","11081","0","2","6","2000"
"1855","Blood-Princess Thal'ena","67638","1544","0","0","6","4","6000"
"1856","Fel Lord Betrug","65330","1544","0","0","7","4","7000"
"1862","Tichondrius","68320","1530","0","0","2","6","1000"
"1863","Star Augur Etraeus","66861","1530","0","0","3","6","2000"
"1864","Xavius","65636","1520","11076","0","3","7","6000"
"1865","Chronomatic Anomaly","68970","1530","0","0","4","6","65036"
"1866","Gul'dan","68500","1530","0","0","5","6","3000"
"1867","Trilliax","68567","1530","0","0","6","6","65286"
"1868","Patrol Captain Gerdo","68521","1571","0","0","0","4","0"
"1869","Talixae Flamewreath","69267","1571","0","0","1","4","1000"
"1870","Advisor Melandrus","70592","1571","0","0","2","4","2000"
"1871","Spellblade Aluriel","68819","1530","0","0","7","6","65411"
"1872","Grand Magistrix Elisande","69082","1530","0","0","8","6","2500"
"1873","Il'gynoth, The Heart of Corruption","69115","1520","11079","0","4","6","1500"
"1874","Raid Boss Dummy (5min)","0","1457","0","0","0","0","0"
"1875","Raid Boss Dummy (10min)","0","1457","0","0","1","0","1000"
"1876","Elerethe Renferal","70187","1520","11078","0","5","6","4000"
"1877","Cenarius","68656","1520","11075","0","6","6","5000"
"1879","The Soultakers","0","1220","0","0","0","8","0"
"1880","Nithogg","0","1220","0","0","1","8","1000"
"1881","Echo of Baine","38791","938","0","0","0","4","1000"
"1882","Echo of Sylvanas","39559","938","0","0","3","4","5000"
"1883","Echo of Jaina","17369","938","0","0","2","4","6000"
"1884","Echo of Tyrande","38918","938","0","0","5","4","7000"
"1885","Postmaster Malown","0","329","0","1","13","4","13000"
"1886","High Botanist Tel'arn","68963","1530","0","0","9","6","1750"
"1887","Obsidian Sentinel","0","70","0","1","3","4","8000"
"1888","Shar'thos","0","1220","0","0","2","8","2000"
"1889","Exarch Maladaar","0","558","0","0","0","4","0"
"1890","Shirrak the Dead Watcher","0","558","0","0","1","4","1000"
"1891","Omor the Unscarred","0","543","0","0","0","4","0"
"1892","Vazruden the Herald","0","543","0","0","1","4","1000"
"1893","Watchkeeper Gargolmar","0","543","0","0","2","4","2000"
"1894","Kael'thas Sunstrider","0","585","0","0","0","4","1000"
"1895","Priestess Delrissa","0","585","0","0","1","4","3000"
"1897","Selin Fireheart","0","585","0","0","2","4","4000"
"1898","Vexallus","0","585","0","0","3","4","5000"
"1899","Nexus-Prince Shaffar","0","557","0","0","0","4","0"
"1900","Pandemonius","0","557","0","0","1","4","1000"
"1901","Tavarok","0","557","0","0","2","4","2000"
"1902","Talon King Ikiss","0","556","0","0","0","4","0"
"1903","Darkweaver Syth","0","556","0","0","1","4","1000"
"1904","Anzu","0","556","0","0","2","4","2000"
"1905","Lieutenant Drake","0","560","0","0","0","4","0"
"1906","Epoch Hunter","0","560","0","0","1","4","1000"
"1907","Captain Skarloc","0","560","0","0","2","4","2000"
"1908","Ambassador Hellmaw","0","555","0","0","0","4","0"
"1909","Blackheart the Inciter","0","555","0","0","1","4","1000"
"1910","Murmur","0","555","0","0","2","4","2000"
"1911","Grandmaster Vorpil","0","555","0","0","3","4","3000"
"1913","Dalliah the Doomsayer","0","552","0","0","0","4","0"
"1914","Harbinger Skyriss","0","552","0","0","1","4","1000"
"1915","Wrath-Scryer Soccothrates","0","552","0","0","2","4","2000"
"1916","Zereketh the Unbound","0","552","0","0","3","4","3000"
"1917","Humongris","0","1220","0","0","3","8","3000"
"1918","Timed Damage Dummy","0","1148","0","0","0","0","0"
"1919","Aeonus","0","269","0","0","0","4","0"
"1920","Chrono Lord Deja","0","269","0","0","1","4","1000"
"1921","Temporus","0","269","0","0","2","4","2000"
"1922","The Maker","0","542","0","0","0","4","0"
"1923","Keli'dan the Breaker","0","542","0","0","1","4","1000"
"1924","Broggok","0","542","0","0","2","4","2000"
"1925","Commander Sarannis","0","553","0","0","0","4","0"
"1926","High Botanist Freywinn","0","553","0","0","1","4","1000"
"1927","Laj","0","553","0","0","2","4","2000"
"1928","Thorngrin the Tender","0","553","0","0","3","4","3000"
"1929","Warp Splinter","0","553","0","0","4","4","4000"
"1930","Nethermancer Sepethrea","0","554","0","0","0","4","0"
"1931","Pathaleon the Calculator","0","554","0","0","1","4","1000"
"1932","Mechano-Lord Capacitus","0","554","0","0","2","4","2000"
"1933","Gatewatcher Gyro-Kill","0","554","0","0","3","4","3000"
"1934","Gatewatcher Iron-Hand","0","554","0","0","4","4","4000"
"1935","Blood Guard Porung","0","540","0","0","0","4","0"
"1936","Grand Warlock Nethekurse","0","540","0","0","1","4","1000"
"1937","Warbringer O'mrogg","0","540","0","0","2","4","2000"
"1938","Warchief Kargath Bladefist","0","540","0","0","3","4","3000"
"1939","Mennu the Betrayer","0","547","0","0","0","4","0"
"1940","Quagmirran","0","547","0","0","1","4","1000"
"1941","Rokmar the Crackler","0","547","0","0","2","4","2000"
"1942","Hydromancer Thespia","0","545","0","0","0","4","0"
"1943","Mekgineer Steamrigger","0","545","0","0","1","4","1000"
"1944","Warlord Kalithresh","0","545","0","0","2","4","2000"
"1945","Ghaz'an","0","546","0","0","0","4","0"
"1946","Hungarfen","0","546","0","0","1","4","1000"
"1947","Swamplord Musel'ek","0","546","0","0","2","4","2000"
"1948","The Black Stalker","0","546","0","0","3","4","3000"
"1949","Drugon the Frostblood","0","1220","0","0","4","8","8000"
"1950","Na'zak the Fiend","0","1220","0","0","5","8","4000"
"1951","Flotsam","0","1220","0","0","6","8","5000"
"1952","Calamir","0","1220","0","0","7","8","6000"
"1953","Levantus","0","1220","0","0","8","8","7000"
"1954","Maiden of Virtue","0","1651","0","0","0","4","64536"
"1957","Opera Hall","0","1651","0","0","1","4","62536"
"1958","Odyn","0","1648","0","0","0","6","63536"
"1959","Mana Devourer","73157","1651","0","0","2","4","7000"
"1960","Attumen the Huntsman","0","1651","0","0","3","4","65286"
"1961","Moroes","0","1651","0","0","4","4","65036"
"1962","Guarm","0","1648","0","0","1","6","64536"
"1964","The Curator","0","1651","0","0","5","4","0"
"1965","Shade of Medivh","0","1651","0","0","8","4","6000"
"1966","Prince Taldaram","0","619","0","0","0","4","0"
"1967","Jedoga Shadowseeker","0","619","0","0","1","4","1000"
"1968","Herald Volazj","0","619","0","0","2","4","5000"
"1969","Elder Nadox","0","619","0","0","3","4","64536"
"1971","Krik'thir the Gatewatcher","0","601","0","0","0","4","0"
"1972","Hadronox","0","601","0","0","1","4","1000"
"1973","Anub'arak","0","601","0","0","2","4","2000"
"1974","Trollgore","0","600","0","0","0","4","0"
"1975","The Prophet Tharon'ja","0","600","0","0","1","4","4000"
"1976","Novos the Summoner","0","600","0","0","2","4","2000"
"1977","King Dred","0","600","0","0","3","4","3000"
"1978","Slad'ran","0","604","0","0","0","4","0"
"1980","Moorabi","0","604","0","0","1","4","1000"
"1981","Gal'darah","0","604","0","0","2","4","4000"
"1983","Drakkari Colossus","0","604","0","0","4","4","500"
"1984","Ionar","0","602","0","0","0","4","0"
"1985","Volkhan","0","602","0","0","1","4","65036"
"1986","Loken","0","602","0","0","2","4","2000"
"1987","General Bjarngrim","0","602","0","0","3","4","64536"
"1988","Eck the Ferocious","0","604","0","2","5","4","3500"
"1989","Amanitar","0","619","0","2","5","4","4500"
"1990","Escaped from Arthas","0","668","0","0","0","4","1000"
"1992","Falric","0","668","0","0","1","4","0"
"1993","Marwyn","0","668","0","0","2","4","500"
"1994","Krystallus","0","599","0","0","0","4","0"
"1995","Tribunal of Ages","0","599","0","0","1","4","2000"
"1996","Maiden of Grief","0","599","0","0","2","4","1000"
"1998","Sjonnir the Ironshaper","0","599","0","0","3","4","5000"
"1999","Forgemaster Garfrost","0","658","0","0","0","4","0"
"2000","Scourgelord Tyrannus","0","658","0","0","1","4","1000"
"2001","Krick","0","658","0","0","2","4","500"
"2002","Meathook","0","595","0","0","0","4","0"
"2003","Chrono-Lord Epoch","0","595","0","0","1","4","1000"
"2004","Salram the Fleshcrafter","0","595","0","0","2","4","2000"
"2005","Mal'ganis","26582","595","0","0","3","4","3000"
"2006","Bronjahm","0","632","0","0","0","4","0"
"2007","Devourer of Souls","0","632","0","0","1","4","1000"
"2008","Helya","0","1648","0","0","2","6","0"
"2009","Anomalus","0","576","0","0","0","4","0"
"2010","Grand Magus Telestra","0","576","0","0","1","4","1000"
"2011","Keristrasza","0","576","0","0","2","4","2000"
"2012","Ormorok the Tree-Shaper","0","576","0","0","3","4","3000"
"2013","Ley-Guardian Eregos","0","578","0","0","0","4","0"
"2014","Mage-Lord Urom","0","578","0","0","1","4","1000"
"2015","Varos Cloudstrider","0","578","0","0","2","4","2000"
"2016","Drakos the Interrogator","0","578","0","0","3","4","3000"
"2017","Viz'aduum the Watcher","0","1651","0","0","6","4","8000"
"2018","Second Prisoner","0","608","0","0","0","4","0"
"2019","First Prisoner","0","608","0","0","1","4","1000"
"2020","Cyanigosa","0","608","0","0","2","4","2000"
"2021","The Black Knight","0","650","0","0","0","4","3000"
"2022","Grand Champions","0","650","0","0","1","4","64536"
"2023","Argent Champion","0","650","0","0","2","4","2000"
"2024","Skarvold & Dalronn","0","574","0","0","0","4","0"
"2025","Ingvar the Plunderer","0","574","0","0","1","4","1000"
"2026","Prince Keleseth","0","574","0","0","2","4","64536"
"2027","Gortok Palehoof","0","575","0","0","0","4","0"
"2028","King Ymiron","0","575","0","0","1","4","1000"
"2029","Skadi the Ruthless","0","575","0","0","2","4","500"
"2030","Svala Sorrowgrave","0","575","0","0","3","4","64536"
"2031","Nightbane","73528","1651","0","0","7","68","9000"
