Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown0_4,Unknown0_5,Unknown0_6,Unknown1
"694","711","751","790","790","790","790","790","694"
"695","712","751","791","791","791","791","791","695"
"696","713","752","792","792","792","792","792","696"
"697","713","752","792","792","792","792","792","697"
"698","714","754","793","793","793","793","793","698"
"699","715","754","794","794","794","794","794","699"
"700","716","755","795","795","795","795","795","700"
"701","715","755","795","795","795","795","795","701"
"702","716","756","796","796","796","796","796","702"
"703","717","757","797","797","797","797","797","703"
"704","718","758","798","798","798","798","798","704"
"705","719","759","799","799","799","799","799","705"
"706","719","759","799","799","799","799","799","706"
"707","720","760","800","800","800","800","800","707"
"708","721","761","801","801","801","801","801","708"
"709","722","762","802","802","802","802","802","709"
"710","722","762","802","802","802","802","802","710"
"711","723","763","803","803","803","803","803","711"
"712","724","764","804","804","804","804","804","712"
"713","724","765","805","805","805","805","805","713"
"714","725","765","805","805","805","805","805","714"
"715","725","766","806","806","806","806","806","715"
"716","726","767","807","807","807","807","807","716"
"717","727","768","808","808","808","808","808","717"
"718","727","768","808","808","808","808","808","718"
"719","728","769","809","809","809","809","809","719"
"720","729","770","810","810","810","810","810","720"
"721","730","770","811","811","811","811","811","721"
"722","730","771","811","811","811","811","811","722"
"723","731","771","812","812","812","812","812","723"
"724","732","773","813","813","813","813","813","724"
"725","733","773","814","814","814","814","814","725"
"726","732","773","814","814","814","814","814","726"
"727","733","774","815","815","815","815","815","727"
"728","734","775","816","816","816","816","816","728"
"729","734","775","816","816","816","816","816","729"
"730","735","776","817","817","817","817","817","730"
"731","736","777","818","818","818","818","818","731"
"732","737","778","819","819","819","819","819","732"
"733","737","778","819","819","819","819","819","733"
"734","738","779","820","820","820","820","820","734"
"735","739","780","821","821","821","821","821","735"
"736","740","781","822","822","822","822","822","736"
"737","740","781","822","822","822","822","822","737"
"738","741","782","823","823","823","823","823","738"
"739","742","783","824","824","824","824","824","739"
"740","742","783","824","824","824","824","824","740"
"741","743","784","825","825","825","825","825","741"
"742","743","785","826","826","826","826","826","742"
"743","743","785","826","826","826","826","826","743"
"744","744","786","827","827","827","827","827","744"
"745","745","787","828","828","828","828","828","745"
"746","746","787","829","829","829","829","829","746"
"747","746","787","829","829","829","829","829","747"
"748","747","788","830","830","830","830","830","748"
"749","748","790","831","831","831","831","831","749"
"750","748","790","831","831","831","831","831","750"
"751","749","790","832","832","832","832","832","751"
"752","750","791","833","833","833","833","833","752"
"753","750","791","833","833","833","833","833","753"
"754","750","792","834","834","834","834","834","754"
"755","752","793","835","835","835","835","835","755"
"756","751","793","835","835","835","835","835","756"
"757","752","794","836","836","836","836","836","757"
"758","753","795","837","837","837","837","837","758"
"759","753","795","837","837","837","837","837","759"
"760","754","796","838","838","838","838","838","760"
"761","755","797","839","839","839","839","839","761"
"762","755","797","839","839","839","839","839","762"
"763","756","798","840","840","840","840","840","763"
"764","756","798","840","840","840","840","840","764"
"765","757","799","841","841","841","841","841","765"
"766","758","800","842","842","842","842","842","766"
"767","758","800","842","842","842","842","842","767"
"768","759","801","843","843","843","843","843","768"
"769","760","802","844","844","844","844","844","769"
"770","760","802","844","844","844","844","844","770"
"771","761","803","845","845","845","845","845","771"
"772","761","803","845","845","845","845","845","772"
"773","761","804","846","846","846","846","846","773"
"774","762","805","847","847","847","847","847","774"
"775","762","805","847","847","847","847","847","775"
"776","763","806","848","848","848","848","848","776"
"777","763","806","848","848","848","848","848","777"
"778","764","807","849","849","849","849","849","778"
"779","764","807","849","849","849","849","849","779"
"780","765","808","850","850","850","850","850","780"
"781","766","809","851","851","851","851","851","781"
"782","766","808","851","851","851","851","851","782"
"783","767","809","852","852","852","852","852","783"
"784","767","809","852","852","852","852","852","784"
"785","768","810","853","853","853","853","853","785"
"786","768","810","853","853","853","853","853","786"
"787","769","811","854","854","854","854","854","787"
"788","769","811","854","854","854","854","854","788"
"789","770","812","855","855","855","855","855","789"
"790","770","812","855","855","855","855","855","790"
"791","770","813","856","856","856","856","856","791"
"792","770","813","856","856","856","856","856","792"
"793","771","814","857","857","857","857","857","793"
"794","771","814","857","857","857","857","857","794"
"795","772","815","858","858","858","858","858","795"
"796","772","815","858","858","858","858","858","796"
"797","773","816","859","859","859","859","859","797"
"798","773","816","859","859","859","859","859","798"
"799","774","817","860","860","860","860","860","799"
"800","774","817","860","860","860","860","860","800"
"801","779","822","865","865","865","865","865","801"
"802","783","827","870","870","870","870","870","802"
"803","788","831","875","875","875","875","875","803"
"804","792","836","880","880","880","880","880","804"
"805","797","841","885","885","885","885","885","805"
"806","801","846","890","890","890","890","890","806"
"807","806","850","895","895","895","895","895","807"
"808","810","855","900","900","900","900","900","808"
"809","815","860","905","905","905","905","905","809"
"810","819","865","910","910","910","910","910","810"
"811","824","870","916","916","916","916","916","811"
"812","829","875","921","921","921","921","921","812"
"813","833","880","926","926","926","926","926","813"
"814","839","885","932","932","932","932","932","814"
"815","843","890","937","937","937","937","937","815"
"816","849","896","943","943","943","943","943","816"
"817","853","901","948","948","948","948","948","817"
"818","859","906","954","954","954","954","954","818"
"819","864","912","960","960","960","960","960","819"
"820","869","917","965","965","965","965","965","820"
"821","872","921","969","969","969","969","969","821"
"822","876","924","973","973","973","973","973","822"
"823","878","927","976","976","976","976","976","823"
"824","882","931","980","980","980","980","980","824"
"825","886","935","984","984","984","984","984","825"
"826","889","939","988","988","988","988","988","826"
"827","893","942","992","992","992","992","992","827"
"828","896","945","995","995","995","995","995","828"
"829","899","949","999","999","999","999","999","829"
"830","903","953","1003","1003","1003","1003","1003","830"
"831","906","957","1007","1007","1007","1007","1007","831"
"832","910","960","1011","1011","1011","1011","1011","832"
"833","914","964","1015","1015","1015","1015","1015","833"
"834","917","968","1019","1019","1019","1019","1019","834"
"835","921","972","1023","1023","1023","1023","1023","835"
"836","924","976","1027","1027","1027","1027","1027","836"
"837","928","979","1031","1031","1031","1031","1031","837"
"838","932","983","1035","1035","1035","1035","1035","838"
"839","935","987","1039","1039","1039","1039","1039","839"
"840","939","991","1043","1043","1043","1043","1043","840"
"841","942","995","1047","1047","1047","1047","1047","841"
"842","947","999","1052","1052","1052","1052","1052","842"
"843","950","1003","1056","1056","1056","1056","1056","843"
"844","954","1007","1060","1060","1060","1060","1060","844"
"845","958","1011","1064","1064","1064","1064","1064","845"
"846","961","1015","1068","1068","1068","1068","1068","846"
"847","966","1019","1073","1073","1073","1073","1073","847"
"848","969","1023","1077","1077","1077","1077","1077","848"
"849","973","1027","1081","1081","1081","1081","1081","849"
"850","977","1032","1086","1086","1086","1086","1086","850"
"851","981","1036","1090","1090","1090","1090","1090","851"
"852","985","1039","1094","1094","1094","1094","1094","852"
"853","989","1044","1099","1099","1099","1099","1099","853"
"854","993","1048","1103","1103","1103","1103","1103","854"
"855","997","1053","1108","1108","1108","1108","1108","855"
"856","1001","1056","1112","1112","1112","1112","1112","856"
"857","1005","1061","1117","1117","1117","1117","1117","857"
"858","1009","1065","1121","1121","1121","1121","1121","858"
"859","1013","1070","1126","1126","1126","1126","1126","859"
"860","1017","1074","1130","1130","1130","1130","1130","860"
"861","1022","1078","1135","1135","1135","1135","1135","861"
"862","1026","1083","1140","1140","1140","1140","1140","862"
"863","1030","1087","1144","1144","1144","1144","1144","863"
"864","1034","1092","1149","1149","1149","1149","1149","864"
"865","1039","1096","1154","1154","1154","1154","1154","865"
"866","1042","1100","1158","1158","1158","1158","1158","866"
"867","1047","1105","1163","1163","1163","1163","1163","867"
"868","1051","1110","1168","1168","1168","1168","1168","868"
"869","1056","1114","1173","1173","1173","1173","1173","869"
"870","1060","1119","1178","1178","1178","1178","1178","870"
"871","1065","1124","1183","1183","1183","1183","1183","871"
"872","1069","1129","1188","1188","1188","1188","1188","872"
"873","1074","1133","1193","1193","1193","1193","1193","873"
"874","1078","1138","1198","1198","1198","1198","1198","874"
"875","1083","1143","1203","1203","1203","1203","1203","875"
"876","1087","1148","1208","1208","1208","1208","1208","876"
"877","1092","1152","1213","1213","1213","1213","1213","877"
"878","1096","1157","1218","1218","1218","1218","1218","878"
"879","1101","1162","1223","1223","1223","1223","1223","879"
"880","1105","1167","1228","1228","1228","1228","1228","880"
"881","1110","1171","1233","1233","1233","1233","1233","881"
"882","1114","1176","1238","1238","1238","1238","1238","882"
"883","1120","1182","1244","1244","1244","1244","1244","883"
"884","1124","1187","1249","1249","1249","1249","1249","884"
"885","1129","1191","1254","1254","1254","1254","1254","885"
"886","1134","1197","1260","1260","1260","1260","1260","886"
"887","1139","1202","1265","1265","1265","1265","1265","887"
"888","1143","1207","1270","1270","1270","1270","1270","888"
"889","1148","1212","1276","1276","1276","1276","1276","889"
"890","1153","1217","1281","1281","1281","1281","1281","890"
"891","1158","1223","1287","1287","1287","1287","1287","891"
"892","1163","1227","1292","1292","1292","1292","1292","892"
"893","1168","1233","1298","1298","1298","1298","1298","893"
"894","1174","1239","1304","1304","1304","1304","1304","894"
"895","1178","1244","1309","1309","1309","1309","1309","895"
"896","1184","1249","1315","1315","1315","1315","1315","896"
"897","1189","1255","1321","1321","1321","1321","1321","897"
"898","1193","1260","1326","1326","1326","1326","1326","898"
"899","1199","1265","1332","1332","1332","1332","1332","899"
"900","1204","1271","1338","1338","1338","1338","1338","900"
"901","1210","1277","1344","1344","1344","1344","1344","901"
"902","1215","1283","1350","1350","1350","1350","1350","902"
"903","1220","1288","1356","1356","1356","1356","1356","903"
"904","1226","1294","1362","1362","1362","1362","1362","904"
"905","1231","1300","1368","1368","1368","1368","1368","905"
"906","1237","1305","1374","1374","1374","1374","1374","906"
"907","1242","1311","1380","1380","1380","1380","1380","907"
"908","1247","1317","1386","1386","1386","1386","1386","908"
"909","1253","1322","1392","1392","1392","1392","1392","909"
"910","1258","1328","1398","1398","1398","1398","1398","910"
"911","1264","1334","1404","1404","1404","1404","1404","911"
"912","1270","1340","1411","1411","1411","1411","1411","912"
"913","1275","1346","1417","1417","1417","1417","1417","913"
"914","1281","1352","1423","1423","1423","1423","1423","914"
"915","1287","1359","1430","1430","1430","1430","1430","915"
"916","1292","1364","1436","1436","1436","1436","1436","916"
"917","1299","1371","1443","1443","1443","1443","1443","917"
"918","1304","1377","1449","1449","1449","1449","1449","918"
"919","1310","1383","1456","1456","1456","1456","1456","919"
"920","1316","1389","1462","1462","1462","1462","1462","920"
"921","1322","1396","1469","1469","1469","1469","1469","921"
"922","1328","1402","1476","1476","1476","1476","1476","922"
"923","1334","1408","1482","1482","1482","1482","1482","923"
"924","1340","1415","1489","1489","1489","1489","1489","924"
"925","1346","1421","1496","1496","1496","1496","1496","925"
"926","1353","1428","1503","1503","1503","1503","1503","926"
"927","1359","1435","1510","1510","1510","1510","1510","927"
"928","1365","1441","1517","1517","1517","1517","1517","928"
"929","1372","1448","1524","1524","1524","1524","1524","929"
"930","1378","1454","1531","1531","1531","1531","1531","930"
"931","1384","1461","1538","1538","1538","1538","1538","931"
"932","1391","1468","1545","1545","1545","1545","1545","932"
"933","1397","1474","1552","1552","1552","1552","1552","933"
"934","1404","1482","1560","1560","1560","1560","1560","934"
"935","1410","1489","1567","1567","1567","1567","1567","935"
"936","1417","1495","1574","1574","1574","1574","1574","936"
"937","1424","1503","1582","1582","1582","1582","1582","937"
"938","1430","1510","1589","1589","1589","1589","1589","938"
"939","1436","1516","1596","1596","1596","1596","1596","939"
"940","1444","1524","1604","1604","1604","1604","1604","940"
"941","1451","1531","1612","1612","1612","1612","1612","941"
"942","1457","1538","1619","1619","1619","1619","1619","942"
"943","1464","1546","1627","1627","1627","1627","1627","943"
"944","1472","1553","1635","1635","1635","1635","1635","944"
"945","1478","1560","1642","1642","1642","1642","1642","945"
"946","1485","1568","1650","1650","1650","1650","1650","946"
"947","1492","1575","1658","1658","1658","1658","1658","947"
"948","1499","1583","1666","1666","1666","1666","1666","948"
"949","1507","1590","1674","1674","1674","1674","1674","949"
"950","1514","1598","1682","1682","1682","1682","1682","950"
"951","1521","1606","1690","1690","1690","1690","1690","951"
"952","1528","1613","1698","1698","1698","1698","1698","952"
"953","1536","1622","1707","1707","1707","1707","1707","953"
"954","1544","1629","1715","1715","1715","1715","1715","954"
"955","1551","1637","1723","1723","1723","1723","1723","955"
"956","1559","1645","1732","1732","1732","1732","1732","956"
"957","1566","1653","1740","1740","1740","1740","1740","957"
"958","1574","1662","1749","1749","1749","1749","1749","958"
"959","1581","1669","1757","1757","1757","1757","1757","959"
"960","1589","1678","1766","1766","1766","1766","1766","960"
"961","1598","1686","1775","1775","1775","1775","1775","961"
"962","1605","1694","1783","1783","1783","1783","1783","962"
"963","1613","1702","1792","1792","1792","1792","1792","963"
"964","1621","1711","1801","1801","1801","1801","1801","964"
"965","1629","1720","1810","1810","1810","1810","1810","965"
"966","1637","1728","1819","1819","1819","1819","1819","966"
"967","1645","1737","1828","1828","1828","1828","1828","967"
"968","1653","1745","1837","1837","1837","1837","1837","968"
"969","1662","1755","1847","1847","1847","1847","1847","969"
"970","1670","1763","1856","1856","1856","1856","1856","970"
"971","1679","1772","1865","1865","1865","1865","1865","971"
"972","1688","1781","1875","1875","1875","1875","1875","972"
"973","1696","1790","1884","1884","1884","1884","1884","973"
"974","1705","1799","1894","1894","1894","1894","1894","974"
"975","1713","1808","1903","1903","1903","1903","1903","975"
"976","1722","1817","1913","1913","1913","1913","1913","976"
"977","1731","1827","1923","1923","1923","1923","1923","977"
"978","1740","1836","1933","1933","1933","1933","1933","978"
"979","1749","1846","1943","1943","1943","1943","1943","979"
"980","1757","1854","1952","1952","1952","1952","1952","980"
"981","1767","1865","1963","1963","1963","1963","1963","981"
"982","1776","1874","1973","1973","1973","1973","1973","982"
"983","1785","1884","1983","1983","1983","1983","1983","983"
"984","1794","1893","1993","1993","1993","1993","1993","984"
"985","1804","1904","2004","2004","2004","2004","2004","985"
"986","1813","1913","2014","2014","2014","2014","2014","986"
"987","1823","1924","2025","2025","2025","2025","2025","987"
"988","1832","1933","2035","2035","2035","2035","2035","988"
"989","1841","1944","2046","2046","2046","2046","2046","989"
"990","1851","1954","2057","2057","2057","2057","2057","990"
"991","1860","1964","2067","2067","2067","2067","2067","991"
"992","1870","1974","2078","2078","2078","2078","2078","992"
"993","1880","1985","2089","2089","2089","2089","2089","993"
"994","1890","1995","2100","2100","2100","2100","2100","994"
"995","1901","2006","2112","2112","2112","2112","2112","995"
"996","1911","2017","2123","2123","2123","2123","2123","996"
"997","1921","2027","2134","2134","2134","2134","2134","997"
"998","1931","2039","2146","2146","2146","2146","2146","998"
"999","1941","2049","2157","2157","2157","2157","2157","999"
"1000","1952","2061","2169","2169","2169","2169","2169","1000"
