Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2
"1495","1513.85","485.471","158","2"
"1496","1202.05","173.677","158","3"
"1497","806.1551","38.2919","158","4"
"1498","557.95","444.446","158","5"
"1499","418.463","540.856","158","6"
"1500","12.3088","554.189","158","7"
"1501","-365.127","481.369","158","8"
"1502","-510.768","537.779","158","9"
"1503","-634.871","652.651","158","10"
"1504","-853.332","1015.73","158","11"
"1505","-911.7941","1237.27","158","12"
"1506","-894.358","1363.42","158","13"
"1507","-785.64","1478.29","158","14"
"1508","-774.358","1605.47","158","15"
"1509","-660.512","1910.09","158","16"
"1510","-551.794","2255.73","158","17"
"1511","-313.845","2553.16","158","18"
"1512","-252.307","2905.98","158","19"
"1513","927.181","3558.29","158","20"
"1514","2139.49","3344.96","158","21"
"1515","2512.82","2499.83","158","22"
"1516","1835.9","2694.7","158","23"
"1517","1526.15","2407.52","158","24"
"1518","1456.41","1872.14","158","25"
"1519","1530.26","1342.91","158","26"
"1520","1612.31","1022.91","158","27"
"1521","-3628.72","-673.846","159","1"
"1522","-3574.36","-136.411","159","2"
"1523","-3427.69","366.153","159","3"
"1524","-2847.18","463.589","159","4"
"1525","-2322.05","455.384","159","5"
"1526","-2016.41","499.487","159","6"
"1527","-1790.77","460.512","159","7"
"1528","-1605.13","583.589","159","8"
"1529","-1234.87","650.256","159","9"
"1530","-758.975","627.692","159","10"
"1531","-573.334","522.051","159","11"
"1532","-242.052","480","159","12"
"1533","-246.154","233.846","159","13"
"1534","-327.18","-32.8209","159","14"
"1535","-348.718","-397.949","159","15"
"1536","-341.539","-726.154","159","16"
"1537","-743.59","-1228.72","159","17"
"1538","-1047.18","-1286.15","159","18"
"1539","-1549.74","-1192.82","159","19"
"1540","-2046.15","-1473.85","159","20"
"1541","-2436.92","-1572.31","159","21"
"1542","-3049.23","-1403.08","159","22"
"1543","-3351.8","-1121.03","159","23"
"1544","-3642.05","-870.77","159","24"
"1553","-328.206","-1974.7","162","1"
"1554","-900.513","-1525.47","162","2"
"1555","-1185.64","-1367.52","162","3"
"1556","-1357.95","-1283.42","162","4"
"1557","-1448.21","-1113.16","162","5"
"1558","-2075.9","-763.077","162","6"
"1559","-2607.18","-6.15441","162","7"
"1560","-2607.18","-6.15441","162","8"
"1561","-2607.18","-6.15441","162","9"
"1562","-2166.15","272.82","162","10"
"1563","-1718.98","365.128","162","11"
"1564","-1204.1","225.64","162","12"
"1565","-1052.31","670.769","162","13"
"1566","-925.129","871.794","162","14"
"1567","-838.975","996.922","162","15"
"1568","-631.795","662.564","162","16"
"1569","-508.719","541.538","162","17"
"1570","-356.924","486.153","162","18"
"1571","8.20427","555.897","162","19"
"1572","420.512","551.794","162","20"
"1573","564.102","449.23","162","21"
"1574","814.358","45.1277","162","22"
"1575","1200","176.41","162","23"
"1576","1462.56","-672.821","162","24"
"1577","949.743","-1111.8","162","25"
"1578","830.768","-1881.03","162","26"
"1579","992.82","-2020.51","162","27"
"1580","857.435","-2455.39","162","28"
"1581","424.615","-1786.67","162","29"
"1582","20.512","-1760","162","30"
"1747","-4097.5","2908.27","187","1"
"1748","-3682.18","2932.58","187","2"
"1749","-3595.06","3102.76","187","3"
"1750","-3376.26","3297.25","187","4"
"1751","-3157.45","3376.26","187","5"
"1752","-2875.85","3301.3","187","7"
"1753","-2701.61","3214.18","187","8"
"1754","-2626.65","3094.65","187","9"
"1755","-2543.59","2902.19","187","10"
"1756","-2415.95","2695.54","187","11"
"1757","-2257.93","2306.56","187","12"
"1758","-2112.06","1856.79","187","13"
"1759","-2063.44","1273.32","187","14"
"1760","-2118.14","550.051","187","15"
"1761","-2537.51","-726.303","187","16"
"1762","-3935.42","-1492.11","187","17"
"1763","-5777.02","-240.072","187","18"
"1765","-3015.64","3361.07","187","6"
"1766","-5670.08","1996.709","187","19"
"2010","-6044.45","-4379.11","236","1"
"2011","-5600.76","-4488.51","236","2"
"2012","-5369.8","-4281.86","236","3"
"2013","-5096.3","-4215.01","236","4"
"2014","-4798.48","-4087.37","236","5"
"2015","-4816.72","-3850.33","236","6"
"2016","-4646.53","-3564.67","236","7"
"2017","-4579.68","-3035.9","236","8"
"2018","-4531.06","-2634.76","236","9"
"2019","-4695.16","-2336.94","236","10"
"2020","-5132.76","-2476.73","236","11"
"2021","-5412.35","-2610.45","236","12"
"2022","-5679.77","-2440.27","236","13"
"2023","-5941.12","-2330.86","236","14"
"2024","-6226.78","-2312.63","236","15"
"2025","-6214.63","-2944.73","236","16"
"2026","-5922.89","-3096.68","236","17"
"2027","-5856.03","-3303.32","236","18"
"2028","-5904.65","-3546.44","236","19"
"2029","-6056.6","-3959.73","236","20"
"2030","-4999.05","-5211.475","237","1"
"2031","-4755.94","-5205.7","237","2"
"2032","-4634.38","-4895.73","237","3"
"2033","-4208.93","-4774.17","237","4"
"2034","-3935.42","-4427.73","237","5"
"2035","-4038.99","-4160.44","237","6"
"2036","-4178.65","-3972.05","237","7"
"2037","-4275.92","-3765.69","237","8"
"2038","-4372.92","-3638.15","237","9"
"2039","-4573.43","-3589.04","237","10"
"2040","-4749.72","-3868.6","237","11"
"2041","-4731.51","-4093.45","237","12"
"2042","-5084.09","-4245.45","237","13"
"2043","-5369.8","-4245.39","237","14"
"2044","-5594.68","-4470.27","237","15"
"2045","-5473.12","-4780.25","237","16"
"2046","-5254.32","-5065.91","237","17"
"2225","8009.65","-3430.38","282","1"
"2226","8017.77","-3576.52","282","2"
"2227","7814.79","-3430.38","282","3"
"2228","7514.37","-3414.14","282","4"
"2229","7254.56","-3194.92","282","5"
"2230","7149.01","-2959.46","282","6"
"2231","7100.29","-2537.26","282","7"
"2232","7165.25","-2147.54","282","8"
"2233","7368.23","-1977.03","282","9"
"2234","7676.76","-1920.2","282","10"
"2235","8009.65","-1952.67","282","11"
"2236","8245.11","-2106.94","282","12"
"2237","8269.46","-2334.28","282","13"
"2238","8228.87","-2521.02","282","14"
"2239","8253.231","-2748.36","282","15"
"2240","8269.46","-2951.34","282","16"
"2241","8261.341","-3162.44","282","17"
"2242","4943.16","-5086.63","283","1"
"2243","5044.65","-4426.94","283","2"
"2244","5115.69","-4102.17","283","3"
"2245","5359.27","-4081.87","283","4"
"2246","5643.44","-4010.83","283","5"
"2247","5887.02","-3787.55","283","6"
"2248","5947.92","-3320.69","283","7"
"2249","5907.32","-2945.17","283","8"
"2250","5826.13","-2437.72","283","9"
"2251","5998.66","-2133.25","283","10"
"2252","6323.43","-2224.59","283","11"
"2253","6577.16","-2143.4","283","12"
"2254","6881.63","-2123.1","283","13"
"2255","7155.66","-2153.55","283","14"
"2256","7125.21","-2559.51","283","15"
"2257","7135.36","-2935.02","283","16"
"2258","7206.4","-3178.6","283","17"
"2259","7510.87","-3391.73","283","18"
"2260","7815.34","-3442.48","283","19"
"2261","7998.03","-3594.71","283","20"
"2262","8190.86","-3412.03","283","21"
"2263","8312.65","-3229.35","283","22"
"2264","8586.67","-3401.88","283","23"
"2265","8688.17","-4142.76","283","24"
"2266","8546.08","-4538.58","283","25"
"2267","8221.31","-5066.33","283","26"
"2268","8018.33","-5451.991","283","27"
"2269","7886.39","-5807.21","283","28"
"2270","7490.569","-5543.33","283","29"
"2271","7125.21","-5431.69","283","30"
"2272","6607.61","-5441.84","283","31"
"2273","6130.6","-5431.69","283","32"
"2274","5866.73","-5573.78","283","33"
"2275","5572.4","-5370.8","283","34"
"2307","-2436.79","-3683.091","292","1"
"2308","-2564.671","-3372.531","292","2"
"2309","-2800.122","-3325.843","292","3"
"2310","-2925.972","-3411.098","292","4"
"2311","-3086.331","-3597.841","292","5"
"2312","-3299.46","-3719.631","292","6"
"2313","-3508.53","-4087.031","292","7"
"2314","-3656.71","-4139.8","292","8"
"2315","-3928.7","-4091.09","292","9"
"2316","-4117.48","-3865.78","292","10"
"2317","-4196.64","-3530.86","292","11"
"2318","-4426.01","-3352.24","292","12"
"2319","-4639.14","-3553.19","292","13"
"2320","-4580.27","-3053.85","292","14"
"2321","-4531.56","-2645.86","292","15"
"2322","-4693.94","-2329.21","292","16"
"2323","-4338.73","-2116.08","292","17"
"2324","-4229.12","-2018.65","292","18"
"2325","-4216.94","-1695.91","292","19"
"2326","-4283.92","-1391.44","292","20"
"2327","-4265.65","-1056.52","292","21"
"2328","-4454.42","-685.061","292","22"
"2329","-4637.11","-435.394","292","23"
"2330","-4533.59","161.371","292","24"
"2331","-3997.72","404.949","292","25"
"2332","-3230.45","465.843","292","26"
"2333","-2615.41","-3.04375","292","27"
"2334","-2043.01","-782.492","292","28"
"2335","-2195.24","-1257.47","292","29"
"2336","-2341.39","-1817.7","292","30"
"2337","-2414.46","-2524.07","292","31"
"2338","-2331.241","-3538.975","292","32"
"2339","-2089.69","607.927","293","1"
"2340","-2312.97","447.572","293","2"
"2341","-2836.66","469.9","293","3"
"2342","-3427.34","354.201","293","4"
"2343","-3563.34","-134.984","293","5"
"2344","-3626.26","-666.795","293","6"
"2345","-3644.53","-867.747","293","7"
"2346","-3888.11","-618.08","293","8"
"2347","-4064.7","-867.747","293","9"
"2348","-4612.75","-697.242","293","10"
"2349","-4734.54","-465.844","293","11"
"2350","-5349.57","-319.697","293","12"
"2351","-5940.25","179.637","293","13"
"2352","-5921.98","526.735","293","14"
"2353","-5928.07","916.458","293","15"
"2354","-6098.57","1245.29","293","16"
"2355","-6013.32","1750.71","293","17"
"2356","-6238.63","2109.99","293","18"
"2357","-6317.79","2371.83","293","19"
"2358","-5264.32","2524.07","293","20"
"2359","-4649.29","2493.62","293","21"
"2360","-3991.63","3157.37","293","22"
"2361","-3443.58","3340.05","293","23"
"2362","-2651.95","3266.98","293","24"
"2363","-2140.44","3139.1","293","25"
"2364","-2193.21","2854.93","293","26"
"2365","-2398.22","2684.43","293","27"
"2366","-2343.42","2284.55","293","28"
"2367","-2402.28","1819.73","293","29"
"2368","-2379.96","1316.33","293","30"
"2369","-2105.93","1080.87","293","31"
"2370","-2026.77","784.521","293","32"
"2371","-4768.03","-513.544","294","1"
"2372","-5608.37","-696.227","294","2"
"2373","-5961.56","-870.79","294","3"
"2374","-6290.39","-432.351","294","4"
"2375","-6789.72","-176.595","294","5"
"2376","-7155.09","-30.4482","294","6"
"2377","-7678.78","-2.03094","294","7"
"2378","-8170","-111.64","294","8"
"2379","-8263.37","221.249","294","9"
"2380","-8186.241","822.0731","294","10"
"2381","-8214.65","1045.35","294","11"
"2382","-8401.4","1118.43","294","12"
"2383","-8653.091","846.431","294","13"
"2384","-9166.63","935.743","294","14"
"2385","-9842.56","962.131","294","15"
"2386","-10465.7","1743.61","294","16"
"2387","-10786.4","2273.39","294","17"
"2388","-10181.5","2904.66","294","18"
"2389","-9639.58","3004.12","294","19"
"2390","-9148.37","3014.27","294","20"
"2391","-8681.51","2756.49","294","21"
"2392","-8421.69","3000.06","294","22"
"2393","-7833.049","2914.81","294","23"
"2394","-7051.57","2630.64","294","24"
"2395","-6326.93","2409.39","294","25"
"2396","-5981.86","1747.67","294","26"
"2397","-6075.23","1276.75","294","27"
"2398","-5941.26","911.385","294","28"
"2399","-5977.8","188.772","294","29"
"2400","-5348.56","-265.906","294","30"
"2401","-1823.79","-4503.14","295","1"
"2402","-2262.23","-4484.87","295","2"
"2403","-2542.34","-4162.13","295","3"
"2404","-2371.84","-3741.96","295","4"
"2405","-2377.93","-3388.77","295","5"
"2406","-2195.24","-3047.76","295","6"
"2407","-2712.84","-2633.68","295","7"
"2408","-3260.89","-2499.71","295","8"
"2409","-3687.15","-2505.8","295","9"
"2410","-4521.41","-2615.41","295","10"
"2411","-4801.52","-3011.23","295","11"
"2412","-5081.64","-3053.85","295","12"
"2413","-5160.8","-3790.68","295","13"
"2414","-5197.34","-4162.13","295","14"
"2415","-5160.8","-4405.71","295","15"
"2416","-5294.77","-4557.95","295","16"
"2417","-5264.32","-4898.95","295","17"
"2418","-5099.9","-5593.15","295","18"
"2419","-4521.41","-6329.97","295","19"
"2420","-3486.2","-6476.12","295","20"
"2421","-2365.75","-6122.93","295","21"
"2422","-2158.71","-5495.72","295","22"
"2439","-6061.19","-4381.34","299","1"
"2440","-6523.991","-4472.68","299","2"
"2441","-7000.991","-4458.48","299","3"
"2442","-7390.71","-4428.03","299","4"
"2443","-7451.61","-4042.36","299","5"
"2444","-7457.701","-3589.71","299","6"
"2445","-7421.17","-2783.88","299","7"
"2446","-7475.971","-2371.82","299","8"
"2447","-7317.65","-2024.72","299","9"
"2448","-6925.89","-2065.32","299","10"
"2449","-6463.09","-2038.94","299","11"
"2450","-6219.51","-2290.63","299","12"
"2451","-6217.48","-2950.33","299","13"
"2452","-5915.04","-3092.41","299","14"
"2453","-5864.29","-3291.33","299","15"
"2454","-5908.95","-3545.05","299","16"
"2455","-6061.19","-3971.32","299","17"
"2456","-6036.66","-4640.15","300","1"
"2457","-6402.03","-4615.79","300","2"
"2458","-6743.04","-4299.14","300","3"
"2459","-6881.07","-3820.11","300","4"
"2460","-6889.18","-3600.89","300","5"
"2461","-6702.44","-3008.18","300","6"
"2462","-6134.09","-3105.61","300","7"
"2463","-5963.59","-2780.84","300","8"
"2464","-5922.991","-2334.28","300","9"
"2465","-5809.32","-1684.74","300","10"
"2466","-5967.65","-872.818","300","11"
"2467","-5622.58","-702.314","300","12"
"2468","-4753.82","-487.153","300","13"
"2469","-4603.62","-698.254","300","14"
"2470","-4023.09","-824.102","300","15"
"2471","-4067.75","-1047.38","300","16"
"2472","-4453.41","-1221.95","300","17"
"2473","-4575.2","-1522.36","300","18"
"2474","-4611.73","-1834.95","300","19"
"2475","-4875.61","-2244.97","300","20"
"2476","-5135.43","-2797.08","300","21"
"2477","-5098.89","-3044.72","300","22"
"2478","-5167.9","-3767.33","300","23"
"2479","-5200.38","-4153","300","24"
"2480","-5180.08","-4404.69","300","25"
"2481","-5338.41","-4563.02","300","26"
"2482","-5736.25","-4648.27","300","27"
"2543","-1637.042","-4903.012","308","1"
"2544","-2146.525","-4265.651","308","2"
"2545","-2278.463","-3729.781","308","3"
"2546","-2430.698","-2520.012","308","4"
"2547","-2337.327","-1817.697","308","5"
"2548","-2191.18","-1251.379","308","6"
"2549","-2036.915","-778.4329","308","7"
"2550","-1440.15","-1111.322","308","8"
"2551","-1354.898","-1263.558","308","9"
"2552","-1172.214","-1352.87","308","10"
"2553","-890.0706","-1519.315","308","11"
"2554","-311.5739","-1959.784","308","12"
"2555","-683.0297","-2645.861","308","13"
"2556","-703.3278","-2962.512","308","14"
"2557","-549.0621","-3169.552","308","15"
"2558","-553.1217","-3575.515","308","16"
"2559","-794.6694","-3875.927","308","17"
"2560","-839.3253","-4024.103","308","18"
"2561","-729.7156","-4277.83","308","19"
"2562","-782.4905","-4691.913","308","20"
"2563","-1141.767","-5142.53","308","21"
"2685","-4721.851","-6285.06","323","1"
"2686","-4837.55","-6252.583","323","2"
"2687","-4975.577","-6147.033","323","3"
"2688","-5156.231","-5921.724","323","4"
"2689","-5253.663","-5737.01","323","5"
"2690","-5271.93","-5580.715","323","6"
"2691","-5229.304","-5375.704","323","7"
"2692","-5073.008","-5375.704","323","8"
"2693","-4920.772","-5454.866","323","9"
"2694","-4827.401","-5540.119","323","10"
"2695","-4654.867","-5521.851","323","11"
"2696","-4435.647","-5643.639","323","12"
"2697","-4372.723","-5870.979","323","13"
"2698","-4466.095","-6073.959","323","14"
"2699","-4579.764","-6153.122","323","15"
"2915","-275.3577","335.1058","375","1"
"2916","-179.8979","272.4454","375","2"
"2917","-117.079","249.6278","375","3"
"2918","-30.48239","235.6196","375","4"
"2919","24.79309","236.818","375","5"
"2920","64.09581","220.4252","375","6"
"2921","140.9105","269.8006","375","7"
"2922","188.232","297.1615","375","8"
"2923","285.3242","294.6721","375","9"
"2924","360.3117","652.1072","375","10"
"2925","1054.506","520.3369","375","11"
"2926","994.3682","-55.41051","375","12"
"2927","1061.867","-575.8582","375","13"
"2928","624.2041","-599.9759","375","14"
"2929","123.4253","-646.5676","375","15"
"2930","-109.8372","-617.1268","375","16"
"2931","-157.3955","-527.6714","375","17"
"2932","-187.2138","-449.9173","375","18"
"2933","-252.8896","-363.8593","375","19"
"2934","-282.3305","-277.0464","375","20"
"2935","-298.1834","-233.2625","375","21"
"2936","-321.5851","-221.939","375","22"
"2937","-339.7025","-206.0863","375","23"
"2938","-377.636","-162.3024","375","24"
"2939","-475.5836","-168.719","375","25"
"2940","-519.1788","-127.3885","375","26"
"2941","-675.4422","403.1137","375","27"
"2942","-431.4223","444.4442","375","28"
"2943","-275.3093","330.1244","376","1"
"2944","-179.8275","269.0923","376","2"
"2945","-116.4645","243.5844","376","3"
"2946","-31.61465","231.8669","376","4"
"2947","24.10847","231.8848","376","5"
"2948","64.40305","214.6187","376","6"
"2949","143.2716","267.7465","376","7"
"2950","188.2802","290.881","376","8"
"2951","289.8797","289.8795","376","9"
"2952","246.0958","468.7896","376","10"
"2953","93.60701","592.5923","376","11"
"2954","-18.87232","609.2","376","12"
"2955","-192.4981","569.9455","376","13"
"2956","-291.3893","470.2994","376","14"
"2957","-187.2141","-448.2181","377","1"
"2958","-251.5688","-361.4052","377","2"
"2959","-280.6323","-273.8374","377","3"
"2960","-296.4851","-232.1295","377","4"
"2961","-321.5854","-220.806","377","5"
"2962","-339.3254","-205.7082","377","6"
"2963","-376.6926","-159.6596","377","7"
"2964","-474.6403","-165.1326","377","8"
"2965","-518.9903","-125.1232","377","9"
"2966","-553.3381","-332.908","377","10"
"2967","-480.1133","-531.4453","377","11"
"2968","-284.5955","-569.9449","377","12"
"2969","-203.8218","-516.3475","377","13"
"3092","-2077.041","-4691.944","399","1"
"3093","-2221.98","-4474.534","399","2"
"3094","-2611.506","-4361.299","399","3"
"3095","-2987.444","-4329.593","399","4"
"3096","-3309.029","-4551.533","399","5"
"3097","-3372.441","-5054.292","399","6"
"3098","-3336.206","-5543.464","399","7"
"3099","-3127.855","-5806.168","399","8"
"3100","-2679.447","-5819.756","399","9"
"3101","-2231.039","-5742.757","399","10"
"3102","-1823.396","-5393.995","399","11"
"3103","-1759.985","-5099.586","399","12"
"3104","-1827.925","-4791.589","399","13"
"3266","230.4267","-983.3613","439","1"
"3267","190.2404","-1084.572","439","2"
"3268","-626.43","-1032.957","439","3"
"3269","-711.0002","-698.8973","439","8"
"3270","-1053.69","-550.4489","439","21"
"3271","-1502.589","531.7701","439","41"
"3272","-2016.242","1010.499","439","53"
"3273","-1646.746","2202.032","439","73"
"3274","-1408.44","2358.913","439","78"
"3275","-1275.619","2635.05","439","82"
"3276","-1016.482","2277.492","439","85"
"3277","-1049.509","1451.76","439","92"
"3278","-883.2427","924.7339","439","100"
"3279","-954.3048","626.5745","439","104"
"3280","-692.5516","83.86307","439","114"
"3281","-628.6094","-302.0055","439","119"
"3282","-103.3717","-609.8421","439","125"
"3283","-38.54509","-783.3723","439","127"
"3284","197.0092","-818.2473","439","129"
"3288","1754.305","659.2254","441","1"
"3289","1619.788","386.2753","441","2"
"3290","1488.738","224.4377","441","3"
"3296","1579.04","152.3019","441","4"
"3297","1629.794","108.5772","441","5"
"3299","1763.895","93.17908","441","6"
"3300","1848.443","81.57452","441","7"
"3301","1896.327","49.11337","441","8"
"3302","1944.532","10.40694","441","9"
"3303","2083.945","-25.10688","441","10"
"3304","2202.959","-60.8112","441","11"
"3305","2363.629","-31.05762","441","12"
"3306","2518.348","-1.303928","441","13"
"3307","3110.444","-159.0003","441","14"
"3308","3648.984","-209.5794","441","15"
"3309","4415.723","-319.5023","441","16"
"3310","5418.107","-492.5417","441","17"
"3311","7192.327","-90.92204","441","18"
"3312","6168.361","3568.39","441","21"
"3313","5432.718","3813.63","441","22"
"3314","4480.629","4634.293","441","24"
"3315","3452.331","4515.342","441","27"
"3316","3266.045","4425.859","441","28"
"3317","3112.058","3791.413","441","29"
"3318","3046.469","3537.266","441","30"
"3319","2982.503","3307.296","441","31"
"3320","2972.489","3065.975","441","32"
"3321","2914.31","2999.419","441","33"
"3322","2798.275","2907.879","441","34"
"3323","2560.002","2924.332","441","35"
"3324","2411.234","2956.204","441","36"
"3325","2197.007","2980.007","441","37"
"3326","2119.648","2956.204","441","38"
"3327","2006.585","2849.091","441","39"
"3328","1893.521","2759.83","441","40"
"3329","1834.181","2664.66","441","41"
"3330","1818.243","2575.4","441","42"
"3331","1834.014","2497.999","441","43"
"3332","1851.866","2384.935","441","44"
"3333","1869.718","2295.674","441","45"
"3334","1875.669","2152.857","441","46"
"3336","1803.448","1992.746","441","47"
"3337","1778.054","1944.274","441","48"
"3339","1744.361","1887.604","441","49"
"3340","1715.502","1859.263","441","50"
"3341","1756.593","1703.669","441","52"
"3342","1753.336","1558.85","441","54"
"3343","1694.894","1413.4","441","55"
"3344","1664.638","1288.374","441","56"
"3345","1691.197","1147.185","441","57"
"3346","1731.285","1009.535","441","58"
"3347","1789.226","849.6488","441","59"
"3354","-3974.564","-1030.893","443","1"
"3355","-3926.109","-1732.05","443","2"
"3356","-3908.122","-3034.601","443","3"
"3357","-3613.149","-4009.261","443","4"
"3358","-1591.783","-4508.333","443","6"
"3359","-524.4379","-4368.272","443","7"
"3360","615.1589","-4341.102","443","8"
"3361","1509.997","-4258.438","443","9"
"3362","2398.714","-4192.608","443","10"
"3363","2892.446","-4060.945","443","11"
"3364","3345.034","-3863.452","443","12"
"3365","3641.273","-3526.069","443","13"
"3366","3921.054","-3155.77","443","14"
"3367","4227.58","-2581.807","443","15"
"3368","4779.78","-1910.827","443","16"
"3369","5047.807","-1490.856","443","17"
"3370","5258.443","-1031.253","443","18"
"3371","5421.299","-487.1968","443","19"
"3372","4411.959","-314.7039","443","20"
"3374","3653.406","-212.4746","443","21"
"3375","3117.25","-158.6678","443","22"
"3376","2810.157","-78.17434","443","23"
"3377","2521.171","0.07762909","443","24"
"3378","2365.932","-30.46373","443","25"
"3381","2200.8","-59.60871","443","26"
"3382","1911.775","53.99359","443","29"
"3384","1748.645","110.7494","443","31"
"3385","1492.86","241.9278","443","33"
"3386","1417.958","138.3686","443","34"
"3387","1338.233","-114.8617","443","36"
"3388","1180.235","-196.0023","443","37"
"3389","943.7335","-303.432","443","39"
"3390","837.0892","-491.642","443","40"
"3391","675.0339","-579.3887","443","41"
"3392","506.3841","-725.2338","443","42"
"3393","334.9631","-780.6227","443","43"
"3394","223.6246","-793.8897","443","44"
"3395","184.4082","-1074.546","443","45"
"3397","-624.384","-1029.873","443","46"
"3398","-1360.639","-991.739","443","47"
"3399","-2309.125","-1005.383","443","48"
"3459","412.7019","-799.8351","450","1"
"3460","340.1373","-812.175","450","2"
"3461","284.0721","-816.0241","450","3"
"3462","194.6938","-818.2982","450","4"
"3463","20.00637","-807.5633","450","5"
"3464","-41.47574","-785.1173","450","6"
"3465","-97.10248","-673.8639","450","7"
"3466","-106.8616","-610.43","450","8"
"3467","-225.9223","-517.7188","450","9"
"3468","-271.7899","-514.7911","450","10"
"3469","-319.6093","-461.1161","450","11"
"3470","-326.4407","-416.2244","450","12"
"3471","-357.6697","-384.0194","450","13"
"3472","-394.7542","-332.2964","450","14"
"3473","-457.2122","-330.3446","450","15"
"3474","-568.4656","-314.7301","450","16"
"3475","-629.9479","-302.0433","450","17"
"3476","-641.6588","-277.6456","450","18"
"3477","-606.5629","-208.2242","450","19"
"3478","-690.4541","-101.9823","450","20"
"3479","-717.7845","-51.46737","450","21"
"3480","-705.9366","12.84222","450","22"
"3481","-691.024","84.35783","450","23"
"3482","-749.0086","103.9342","450","24"
"3483","-770.9061","141.6938","450","25"
"3484","-812.8754","182.9509","450","26"
"3485","-881.0468","264.6177","450","27"
"3486","-896.3705","330.3447","450","28"
"3487","-911.0091","384.0196","450","29"
"3488","-919.7923","465.0199","450","30"
"3489","-937.3586","521.6225","450","31"
"3490","-959.8045","562.6107","450","32"
"3491","-957.8528","626.0446","450","33"
"3492","-946.313","707.5086","450","34"
"3493","-897.8368","768.6495","450","35"
"3494","-902.6419","836.1332","450","36"
"3495","-884.588","924.8185","450","37"
"3496","-920.0372","1019.018","450","38"
"3497","-920.8915","1104.922","450","39"
"3498","-957.3168","1203.172","450","40"
"3499","-1073.059","1315.839","450","43"
"3500","-1051.297","1354.759","450","44"
"3501","-1051.297","1453.126","450","45"
"3502","-1120.659","1499.019","450","46"
"3503","-1070.864","1684.806","450","47"
"3504","-1106.68","1818.018","450","48"
"3505","-1086.773","1953.962","450","49"
"3506","-1105.703","2111.083","450","50"
"3507","-1032.509","2219.212","450","51"
"3508","-1019.922","2277.281","450","52"
"3509","-1149.618","2406.586","450","53"
"3510","-1231.594","2465.141","450","54"
"3511","-1275.24","2640.738","450","55"
"3512","-1214.367","2644.603","450","56"
"3513","-909.9002","2476.573","450","60"
"3514","-754.605","2406.709","450","63"
"3515","-557.4666","2397.509","450","67"
"3516","-190.4289","2453.13","450","71"
"3518","227.1233","2206.156","450","79"
"3519","536.7103","2145.624","450","83"
"3520","518.2072","2042.574","450","90"
"3521","512.3517","1888.38","450","91"
"3522","493.9658","1787.828","450","92"
"3523","510.7247","1511.968","450","96"
"3524","635.3161","1406.282","450","97"
"3525","736.8104","1267.703","450","98"
"3526","754.3768","1090.088","450","99"
"3527","775.8467","957.3648","450","100"
"3528","826.5939","830.4969","450","101"
"3529","832.4493","766.087","450","102"
"3530","801.2203","609.9417","450","103"
"3531","724.1235","436.2304","450","104"
"3532","730.955","237.1452","450","105"
"3533","727.0514","92.71094","450","106"
"3534","791.4612","24.39728","450","107"
"3535","982.7391","75.14445","450","108"
"3536","1348.151","47.87156","450","109"
"3537","1353.158","-120.4367","450","110"
"3538","1095.41","-204.0762","450","112"
"3539","995.696","-298.9753","450","113"
"3540","931.8564","-414.4424","450","114"
"3541","826.4622","-538.4116","450","115"
"3542","709.167","-608.801","450","116"
"3543","570.1495","-711.9332","450","117"
"3544","490.0009","-764.8183","450","118"
"3644","3405.229","398.6106","461","1"
"3645","3365.197","260.0946","461","2"
"3646","3419.345","136.1017","461","3"
"3647","3540.132","86.61366","461","4"
"3648","3701.726","136.3123","461","5"
"3649","3816.046","206.2263","461","6"
"3650","3991.218","202.8984","461","7"
"3651","4023.475","146.107","461","8"
"3652","4076.958","146.8084","461","9"
"3653","4135.844","422.9044","461","12"
"3654","4224.346","385.8382","461","15"
"3655","4250.188","351.6855","461","16"
"3656","4304.303","336.0667","461","17"
"3657","4332.883","279.0418","461","18"
"3658","4394.704","254.063","461","19"
"3660","4595.284","43.10449","461","25"
"3662","4633.389","-25.38466","461","26"
"3663","4747.196","-87.78515","461","28"
"3664","4824.422","-33.22614","461","30"
"3665","4895.056","36.56022","461","31"
"3666","5030.608","177.2197","461","33"
"3668","4997.622","351.7067","461","36"
"3669","4917.514","354.7957","461","37"
"3670","4855.549","342.5854","461","38"
"3671","4847.215","290.4505","461","39"
"3672","4738.168","209.8699","461","43"
"3673","4659.876","335.4052","461","45"
"3674","4632.276","408.7862","461","46"
"3675","4593.453","522.564","461","48"
"3676","4544.146","552.9193","461","49"
"3677","4442.913","776.2961","461","53"
"3683","3987.262","688.371","461","57"
"3684","3883.97","517.2227","461","60"
"3685","3827.549","385.9521","461","62"
"3686","3636.987","428.477","461","65"
"3687","3526.249","454.4257","461","66"
"3688","-570.4088","-3700.819","462","1"
"3689","-3153.225","-3682.566","462","2"
"3690","-3148.662","-1104.313","462","3"
"3691","-574.9721","-1104.313","462","4"
"3692","-2603.35","-2309.266","463","1"
"3693","-2606.773","-2394.73","463","2"
"3694","-2563.422","-2401.179","463","3"
"3695","-2486.144","-2404.452","463","4"
"3696","-2405.444","-2418.292","463","5"
"3697","-2328.056","-2474.375","463","6"
"3698","-2197.779","-2610.331","463","10"
"3700","-1967.706","-2610.939","463","11"
"3702","-1922.172","-2738.62","463","12"
"3703","-1890.641","-2868.969","463","13"
