Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7
"3020","","1290","0","0","5","0","0","0"
"3021","","1291","0","0","5","0","0","0"
"3022","","1292","0","0","5","0","0","0"
"3023","","1293","0","0","5","0","0","0"
"3024","","1294","0","0","5","0","0","0"
"3025","","1295","0","0","5","0","0","0"
"3026","","1296","0","0","5","0","0","0"
"3027","","1297","0","0","5","0","0","0"
"3028","","1298","0","0","5","0","0","0"
"3029","","1299","0","0","5","0","0","0"
"3030","","1300","0","0","5","0","0","0"
"3031","","1301","0","0","5","0","0","0"
"3032","","1302","0","0","5","0","0","0"
"3033","","1303","0","0","5","0","0","0"
"3034","","1304","0","0","5","0","0","0"
"3035","","1305","0","0","5","0","0","0"
"3036","","1306","0","0","5","0","0","0"
"3038","","1307","0","0","5","0","0","0"
"3039","","1308","0","0","5","0","0","0"
"3040","","1309","0","0","5","0","0","0"
"3041","","1310","0","0","5","0","0","0"
"3042","You must be at least level 100 to enter.","1208","2","1","5","0","0","0"
"3044","You must be at least level 100 to enter on Heroic difficulty.","1175","2","1","5","0","0","0"
"3045","You must be at least level 100 to enter on Challenge difficulty.","1175","8","0","5","0","0","0"
"3046","","1311","0","0","5","0","0","0"
"3047","","1312","0","0","5","0","0","0"
"3048","","1313","0","0","5","0","0","0"
"3049","","1314","0","0","5","0","0","0"
"3050","","1315","0","0","5","0","0","0"
"3051","","1316","0","0","5","0","0","0"
"3052","","1317","0","0","5","0","0","0"
"3053","","1318","0","0","5","0","0","0"
"3054","","1319","0","0","5","0","0","0"
"3055","","1320","0","0","5","0","0","0"
"3056","","1321","0","0","5","0","0","0"
"3057","","1322","0","0","5","0","0","0"
"3058","","1323","0","0","5","0","0","0"
"3059","","1324","0","0","5","0","0","0"
"3060","","1325","0","0","5","0","0","0"
"3061","","1326","0","0","5","0","0","0"
"3062","","1327","0","0","5","0","0","0"
"3063","","1328","0","0","5","0","0","0"
"3064","","409","18","0","40","0","0","0"
"3065","","469","18","0","40","0","0","0"
"3066","","531","18","0","40","0","0","0"
"3077","","605","9","0","40","0","0","0"
"3078","","1329","12","0","5","0","0","0"
"3079","You must be at least level 100 to enter.","1279","2","1","5","0","0","0"
"3080","","1330","1","0","40","0","0","0"
"3081","","1331","1","0","40","0","0","0"
"3082","","1332","0","0","5","0","0","0"
"3083","","1333","0","0","5","0","0","0"
"3084","","1334","0","0","5","0","0","0"
"3085","","1335","0","0","5","0","0","0"
"3086","","1336","0","0","5","0","0","0"
"3087","","1337","0","0","5","0","0","0"
"3088","","1338","0","0","5","0","0","0"
"3089","","1339","0","0","5","0","0","0"
"3090","","1340","0","0","5","0","0","0"
"3091","","1341","0","0","5","0","0","0"
"3092","","1342","0","0","5","0","0","0"
"3093","","1343","0","0","5","0","0","0"
"3094","","1344","0","0","5","0","0","0"
"3095","","1345","0","0","5","0","0","0"
"3096","","1346","0","0","5","0","0","0"
"3097","","1347","0","0","5","0","0","0"
"3098","","1348","0","0","5","0","0","0"
"3099","","1349","0","0","5","0","0","0"
"3100","","1350","0","0","5","0","0","0"
"3103","You must be at least level 100 to enter on Heroic difficulty.","1195","2","1","5","0","0","0"
"3104","You must be at least level 100 to enter on Challenge difficulty.","1195","8","0","5","0","0","0"
"3105","","1351","0","0","5","0","0","0"
"3106","","1352","0","0","5","0","0","0"
"3107","","1353","0","0","5","0","0","0"
"3108","","1354","0","0","5","0","0","0"
"3109","You must be at least level 100 to enter.","1279","8","0","5","0","0","0"
"3110","You must be at least level 100 to enter.","1208","8","0","5","0","0","0"
"3117","You must be at least level 100 to enter.","1358","1","0","5","0","0","0"
"3118","You must be at least level 100 to enter.","1358","2","1","5","0","0","0"
"3119","You must be at least level 90 to enter.","1358","19","0","5","0","0","0"
"3122","","1361","0","0","5","0","0","0"
"3123","","1362","0","0","5","0","0","0"
"3124","","1363","0","0","5","0","0","0"
"3125","","1364","0","0","5","0","0","0"
"3128","","1367","0","0","5","0","0","0"
"3129","","1368","0","0","5","0","0","0"
"3130","","1369","0","0","5","0","0","0"
"3131","","1370","0","0","5","0","0","0"
"3132","","1371","0","0","5","0","0","0"
"3133","","1372","0","0","5","0","0","0"
"3135","","1374","12","0","5","0","0","0"
"3136","You must be at least level 100 to enter.","1358","8","0","5","0","0","0"
"3137","","1375","0","0","5","0","0","0"
"3138","","1376","0","0","5","0","0","0"
"3139","","1377","0","0","5","0","0","0"
"3140","","1378","0","0","5","0","0","0"
"3141","","1379","0","0","5","0","0","0"
"3142","","1380","0","0","5","0","0","0"
"3143","","1381","0","0","5","0","0","0"
"3144","","1382","0","0","5","0","0","0"
"3145","","1383","0","0","5","0","0","0"
"3146","","1384","0","0","5","0","0","0"
"3147","","1385","0","0","5","0","0","0"
"3148","","1386","0","0","5","0","0","0"
"3149","","1387","0","0","5","0","0","0"
"3150","","1388","0","0","5","0","0","0"
"3151","","1389","0","0","5","0","0","0"
"3152","","1390","0","0","5","0","0","0"
"3153","","1391","0","0","5","0","0","0"
"3154","","1392","0","0","5","0","0","0"
"3155","","1393","0","0","5","0","0","0"
"3156","","1394","0","0","5","0","0","0"
"3157","","1395","0","0","5","0","0","0"
"3158","","1396","0","0","5","0","0","0"
"3159","","1397","0","0","5","0","0","0"
"3160","","1398","0","0","5","0","0","0"
"3161","","1399","0","0","5","0","0","0"
"3162","","1400","0","0","5","0","0","0"
"3163","","1401","0","0","5","0","0","0"
"3164","","1402","12","0","5","0","0","0"
"3165","","1403","0","0","5","0","0","0"
"3166","","1404","0","0","5","0","0","0"
"3167","","1405","0","0","5","0","0","0"
"3168","","1406","0","0","5","0","0","0"
"3169","","1407","12","0","5","0","0","0"
"3171","","1409","0","0","5","0","0","0"
"3172","","1410","0","0","5","0","0","0"
"3173","","1411","0","0","5","0","0","0"
"3174","","1412","0","0","5","0","0","0"
"3175","","1413","0","0","5","0","0","0"
"3176","","1414","0","0","5","0","0","0"
"3177","","1415","0","0","5","0","0","0"
"3178","","1416","0","0","5","0","0","0"
"3179","","1417","0","0","5","0","0","0"
"3180","","1418","0","0","5","0","0","0"
"3181","","1268","1","0","5","0","0","0"
"3182","","1419","0","0","5","0","0","0"
"3183","","1420","0","0","5","0","0","0"
"3184","","1421","0","0","5","0","0","0"
"3185","","1422","0","0","5","0","0","0"
"3186","","1423","0","0","5","0","0","0"
"3187","","1424","0","0","5","0","0","0"
"3188","","1425","0","0","5","0","0","0"
"3189","","1426","0","0","5","0","0","0"
"3190","","1427","0","0","5","0","0","0"
"3192","","1429","0","0","5","0","0","0"
"3193","","1430","0","0","5","0","0","0"
"3197","THIS MESSAGE IS FROM THE MAP EDITOR","1431","20","0","25","0","9","0"
"3200","","1432","0","0","5","0","0","0"
"3201","","1433","0","0","5","0","0","0"
"3202","","1434","0","0","5","0","0","0"
"3203","","1435","0","0","5","0","0","0"
"3209","","1437","0","0","5","0","0","0"
"3210","","1438","0","0","5","0","0","0"
"3211","","1439","0","0","5","0","0","0"
"3212","","1440","0","0","5","0","0","0"
"3213","","1441","0","0","5","0","0","0"
"3214","","1442","0","0","5","0","0","0"
"3218","","1446","0","0","5","0","0","0"
"3219","","1447","0","0","5","0","0","0"
"3228","","1453","12","0","5","0","0","0"
"3232","","1455","12","0","1","0","0","0"
"3233","You must be at least level 100 to enter.","1456","1","0","5","0","17","5"
"3235","You must be at least level 98 to enter.","1458","1","0","5","0","17","5"
"3236","You must be at least level 110 to access Neltharion's Lair on Heroic difficulty.","1458","2","1","5","0","0","0"
"3237","You must be at least level 110 to access Neltharion's Lair on Challenge difficulty.","1458","8","0","5","0","0","0"
"3238","","1459","0","0","5","0","0","0"
"3240","","1460","12","0","80","0","0","0"
"3242","","1462","0","0","5","0","0","0"
"3243","","1463","0","0","5","0","0","0"
"3244","","1464","0","0","5","0","0","0"
"3245","","1465","0","0","5","0","0","0"
"3246","You must be level 100 and in a raid group to enter.","1448","14","2","30","1","0","0"
"3247","You must be level 100 and in a raid group to enter.","1448","15","2","30","2","0","0"
"3248","You must be level 100 and in a raid group to enter.","1448","16","2","20","3","0","0"
"3249","","1448","17","0","30","0","0","0"
"3250","","1461","12","0","5","0","0","0"
"3251","You must be at least level 98 to enter.","1466","1","0","5","0","17","5"
"3252","You must be at least level 110 to access Darkheart Thicket on Heroic difficulty.","1466","2","1","5","0","0","0"
"3253","You must be at least level 110 to access Darkheart Thicket on Heroic difficulty.","1466","8","0","5","0","0","0"
"3256","","1469","0","0","0","0","0","0"
"3257","You must be at least level 100 to enter.","1470","1","0","5","0","0","0"
"3260","","1473","0","0","5","0","0","0"
"3261","","1474","0","0","5","0","0","0"
"3262","","1475","12","0","80","0","0","0"
"3263","","1476","0","0","5","0","0","0"
"3264","You must be at least level 98 to enter.","1477","1","0","5","0","17","5"
"3265","","1478","12","0","5","0","0","0"
"3268","","1481","0","0","0","0","0","0"
"3269","You must be at least level 100 to enter on Mythic difficulty.","1175","23","2","5","117","0","0"
"3270","You must be at least level 100 to enter.","1176","23","2","5","123","0","0"
"3271","You must be at least level 100 to enter on Mythic difficulty.","1182","23","2","5","119","0","0"
"3272","You must be at least level 100 to enter on Mythic difficulty.","1195","23","2","5","118","0","0"
"3273","You must be at least level 100 to enter.","1208","23","2","5","122","0","0"
"3274","You must be at least level 100 to enter on Mythic difficulty.","1209","23","2","5","120","0","0"
"3275","You must be at least level 100 to enter.","1279","23","2","5","116","0","0"
"3276","You must be at least level 100 to enter.","1358","23","2","5","121","0","0"
"3277","","1482","0","0","5","0","0","0"
"3278","","1483","0","0","5","0","0","0"
"3279","","1484","0","0","5","0","0","0"
"3280","","1485","0","0","5","0","0","0"
"3281","","1486","0","0","5","0","0","0"
"3282","","1487","0","0","5","0","0","0"
"3283","","1488","0","0","5","0","0","0"
"3288","You must be level 110 to enter.","1492","1","0","5","0","17","5"
"3289","You must be at least level 110 to enter.","1493","1","0","5","0","17","5"
"3292","","1496","0","0","5","0","0","0"
"3293","","1497","0","0","5","0","0","0"
"3303","","1499","1","0","1","0","0","0"
"3308","You must be at least level 110 to access the Halls of Valor on Heroic difficulty.","1477","2","1","5","0","0","0"
"3312","You must be at least level 110 to access the Eye of Azshara on Heroic difficulty.","1456","2","1","5","0","0","0"
"3313","You must be at least level 110 to access the Eye of Azshara on Challenge difficulty.","1456","8","0","5","0","0","0"
"3315","You must be at least level 110 to access the Vault of the Wardens on Heroic difficulty.","1493","2","1","5","0","0","0"
"3316","You must be at least level 110 to enter.","1501","1","0","5","0","17","5"
"3317","You must be at least level 110 to access Black Rook Hold on Heroic difficulty.","1501","2","1","5","0","0","0"
"3318","You must be at least level 110 to access Black Rook Hold on Challenge difficulty.","1501","8","0","5","0","0","0"
"3321","","1504","0","0","0","0","0","0"
"3322","","1505","0","0","0","0","0","0"
"3324","","1502","0","0","5","0","0","0"
"3327","","0","0","0","5","0","0","0"
"3328","","1509","0","0","5","0","0","0"
"3329","","1510","0","0","5","0","0","0"
"3337","","1515","0","0","5","0","0","0"
"3338","","1468","0","0","5","0","0","0"
"3341","","1517","0","0","5","0","0","0"
"3342","","1518","0","0","5","0","0","0"
"3347","","1479","0","0","5","0","0","0"
"3348","","1107","0","0","5","0","0","0"
"3349","","1512","0","0","5","0","0","0"
"3350","","1513","0","0","5","0","0","0"
"3351","","1514","0","0","5","0","0","0"
"3355","","1523","0","0","5","0","0","0"
"3360","You must be at least level 110 and in a raid group to enter.","1530","14","2","30","1","0","0"
"3361","You must be at least level 110 and in a raid group to enter.","1530","15","2","30","2","0","0"
"3362","You must be at least level 110 and in a raid group to enter.","1530","16","2","20","3","0","0"
"3363","","1530","17","0","30","0","0","0"
"3365","","1527","0","0","5","0","0","0"
"3366","","1532","0","0","5","0","0","0"
"3372","","1535","1","0","1","0","0","0"
"3374","You must be level 110 and in a raid group to enter.","1520","14","2","30","1","0","0"
"3375","You must be level 110 and in a raid group to enter.","1520","15","2","30","2","0","0"
"3376","You must be level 110 and in a raid group to enter.","1520","16","2","20","3","0","0"
"3377","","1520","17","0","30","0","0","0"
"3379","","1538","0","0","5","0","0","0"
"3382","You must be level 110 to enter.","1492","2","1","5","0","0","0"
"3384","","1540","0","0","5","0","0","0"
"3386","","1480","12","0","1","0","0","0"
"3389","You must be at least level 105 to enter.","1544","1","0","5","0","17","5"
"3390","You must be at least level 110 to access Violet Hold on Heroic difficulty.","1544","2","1","5","0","0","0"
"3396","","1547","0","0","5","0","0","0"
"3398","","1489","12","0","1","0","0","0"
"3399","","1528","12","0","1","0","0","0"
"3400","","1549","0","0","5","0","0","0"
"3401","","1550","0","0","5","0","0","0"
"3403","","1552","0","0","0","0","0","0"
"3406","","1555","0","0","5","0","0","0"
"3407","","1556","0","0","5","0","0","0"
"3409","","1559","0","0","5","0","0","0"
"3410","","1560","0","0","5","0","0","0"
"3414","","1557","1","0","1","0","0","0"
"3416","","1554","1","0","1","0","0","0"
"3417","","1561","0","0","5","0","0","0"
"3420","","1522","12","0","1","0","0","0"
"3421","","1539","12","0","1","0","0","0"
"3422","","1545","12","0","1","0","0","0"
"3423","","1511","12","0","1","0","0","0"
"3424","","1454","12","0","5","0","0","0"
"3425","","1534","12","0","1","0","0","0"
"3426","","1519","0","0","5","0","0","0"
"3427","","1498","12","0","1","0","0","0"
"3428","","1533","12","0","1","0","0","0"
"3429","","1500","12","0","1","0","0","0"
"3430","","1503","12","0","1","0","0","0"
"3431","","1541","12","0","1","0","0","0"
"3432","","1553","12","0","1","0","0","0"
"3433","","1494","12","0","1","0","0","0"
"3434","","1495","12","0","1","0","0","0"
"3435","","1526","12","0","1","0","0","0"
"3448","","1014","12","0","1","0","0","0"
"3449","","1572","12","0","1","0","0","0"
"3464","You must be at least level 110 to access the Vault of the Wardens on Challenge difficulty.","1493","8","0","5","0","0","0"
"3465","You must be level 110 to enter.","1492","8","0","5","0","0","0"
"3467","You must be at least level 110 to access the Halls of Valor on Challenge difficulty.","1477","8","0","5","0","0","0"
"3469","","1582","12","0","1","0","0","0"
"3470","","1583","12","0","1","0","0","0"
"3471","","1584","0","0","5","0","0","0"
"3473","","1586","0","0","0","0","0","0"
"3475","","1580","12","0","5","0","0","0"
"3476","","1588","0","0","5","0","0","0"
"3477","","1589","0","0","0","0","0","0"
"3478","","1590","0","0","5","0","0","0"
"3479","","1591","0","0","5","0","0","0"
"3480","","1592","0","0","5","0","0","0"
"3481","","1593","0","0","5","0","0","0"
"3482","","1594","0","0","5","0","0","0"
"3489","","1599","12","0","1","0","0","0"
"3490","","1579","12","0","1","0","0","0"
"3491","","1600","12","0","1","0","0","0"
"3493","","1602","0","0","5","0","0","0"
"3498","","1471","0","0","5","0","0","0"
"3502","","1604","0","0","5","0","0","0"
"3503","","1605","0","0","5","0","0","0"
"3505","","1607","12","0","1","0","0","0"
"3506","","1457","14","0","40","0","0","0"
"3508","","1608","0","0","5","0","0","0"
"3510","","1609","12","0","1","0","0","0"
"3511","","1610","12","0","1","0","0","0"
"3518","","1191","25","0","0","0","0","0"
"3522","","1612","12","0","1","0","0","0"
"3553","","1618","0","0","5","0","0","0"
"3556","","1616","12","0","1","0","0","0"
"3557","","1620","12","0","1","0","0","0"
"3559","","1621","12","0","1","0","0","0"
"3566","","1622","0","0","5","0","0","0"
"3568","","1624","12","0","1","0","9","0"
"3569","","1625","12","0","1","0","0","0"
"3570","","1623","12","0","1","0","0","0"
"3571","","1617","12","0","1","0","0","0"
"3572","","1477","23","2","5","124","0","0"
"3573","","1626","12","0","1","0","0","0"
"3574","","1627","0","0","5","0","0","0"
"3576","","1628","0","0","5","0","0","0"
"3582","","1632","12","0","5","0","0","0"
"3583","","1630","12","0","5","0","0","0"
"3592","","1629","12","0","1","0","0","0"
"3594","","1637","0","0","5","0","0","0"
"3595","","1638","0","0","5","0","0","0"
"3596","","1639","0","0","5","0","0","0"
"3597","","1501","23","2","5","125","0","0"
"3598","","1456","23","2","5","126","0","0"
"3599","","1466","23","2","5","127","0","0"
"3600","","1458","23","2","5","131","0","0"
"3601","","1493","23","2","5","128","0","0"
"3602","","1492","23","2","5","129","0","0"
"3603","","1516","8","0","5","0","0","0"
"3604","","1516","23","2","5","132","0","0"
"3605","","1571","8","0","5","0","0","0"
"3606","","1571","23","2","5","130","0","0"
"3614","","1529","12","0","1","0","0","0"
"3616","","1647","0","0","5","0","0","0"
"3617","","1646","12","0","1","0","9","0"
"3621","","1649","0","0","5","0","0","0"
"3622","","1650","0","0","5","0","0","0"
"3624","","1544","23","2","5","133","0","0"
"3628","","1611","12","0","1","0","0","0"
"3630","","1653","12","0","1","0","9","0"
"3642","","1648","14","2","30","1","0","0"
"3643","","1648","15","2","30","2","0","0"
"3644","","1648","16","2","20","3","0","0"
"3645","","1648","17","0","30","0","0","0"
"3648","","1536","12","0","1","0","0","0"
"3649","","1662","12","0","5","0","0","0"
"3650","","1663","1","0","5","0","17","5"
"3657","","1670","0","0","5","0","0","0"
"3659","","1672","0","0","0","0","0","0"
"3670","","1651","23","2","5","134","0","0"
"3720","","1711","0","0","5","0","0","0"
