Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6
"576","Shadowflame Terrorwalker","0","0","89","0","31192","0"
"579","Slivermaw","0","0","89","0","31484","0"
"580","Nagidna","0","0","89","0","31482","0"
"581","Avalanche","0","0","89","0","31483","0"
"582","Krud the Eviscerator","0","0","89","0","31239","0"
"583","Pit Beast","0","0","89","0","31413","0"
"586","Protectors of the Grove","0","-50","89","0","31067","0"
"587","Farseer White-Eye","0","0","0","0","0","0"
"588","Vigilant Paarthos","0","0","89","0","31193","0"
"589","Xothear, the Destroyer","0","0","89","0","31186","0"
"590","Legion Vanguard","0","0","90","0","31183","0"
"591","Echidna","0","0","89","0","0","0"
"592","Typhon","0","0","89","0","32200","0"
"593","Keravnos","0","0","89","0","0","0"
"594","Lernaea","0","0","89","0","0","0"
"595","Swift Onyx Flayer","0","-50","89","0","30999","0"
"596","Venolasix","0","-50","89","0","31066","0"
"597","Grove Warden Yal","0","-50","89","0","31061","0"
"598","Firestarter Grash","0","-50","89","0","31063","0"
"599","Kaga the Ironbender","0","0","92","0","31052","0"
"600","Earthshaker Holar","0","0","92","0","31048","0"
"601","Jaluk the Pacifist","0","0","89","0","31276","37556"
"602","Rotcap","0","0","89","0","32199","0"
"603","Gaze","0","0","89","0","31414","0"
"604","Ragore Driftstalker","0","0","89","0","31053","0"
"605","Ogom the Mangler","0","0","92","0","31051","0"
"606","Assistant Manager Spez","0","0","89","0","0","0"
"607","Giant Gorgrond Sandreaver","0","0","89","0","0","0"
"608","Goblin Worker","0","0","0","0","0","0"
"609","Shirrak the Dead Watcher","0","0","89","0","0","0"
"610","Hunter Bal'ra","0","-50","89","0","31059","0"
"611","Grand Marshal Tremblade","50","-50","89","0","36348","0"
"612","High Warlord Volrath","50","-50","89","0","36349","0"
"613","Mogamago","0","-50","89","0","31060","0"
"614","Alkali","0","-50","89","0","31065","0"
"616","Gorok","0","-50","89","0","31118","0"
"617","Silthide","0","-50","89","0","31123","0"
"618","Nakk the Thunderer","0","-50","89","0","31119","0"
"619","Poundfist","0","-50","89","0","31120","0"
"620","Luk'hok","0","-50","89","0","31121","0"
"621","Pathrunner","0","-50","89","0","31122","0"
"622","Kenos the Unraveler","0","0","89","0","31132","0"
"623","Alliance Opportunist","0","0","43","67","0","0"
"624","Gorivax","0","-50","89","0","31144","0"
"626","Bergruu","0","-50","89","0","0","0"
"627","Dekorhan","0","-50","89","0","0","0"
"628","Gagrog the Brutal","0","-50","89","0","0","0"
"629","Thek'talon","0","-50","89","0","0","0"
"630","Mu'gra","0","-50","89","0","31123","0"
"631","Aogexon","0","-50","89","0","0","0"
"632","Direhoof","0","-50","89","0","0","0"
"633","Xelganak","0","-50","89","0","0","0"
"634","Vileclaw","0","-50","89","0","31123","0"
"635","Ak'ox the Slaughterer","0","0","92","0","31173","0"
"636","Ravyn-Drath","0","0","89","0","0","37537"
"637","Garrison Cache","0","0","88","0","30811","0"
"638","Terrified Peasant","0","0","133","70","0","0"
"639","Flame Tank","0","0","119","67","0","0"
"640","Rylai Crestfall","50","-50","89","0","36348","0"
"641","Jeron Emberfall","50","-50","89","0","36349","0"
"642","Felfire Batrider","0","0","119","66","0","0"
"643","Kor'lok, the Ogre King","0","0","37","67","0","0"
"644","Attacking Vine","0","0","119","66","0","0"
"646","Shadowmoon Voidtwister","0","0","119","66","0","0"
"647","Wildfire Elemental","0","0","43","68","0","0"
"648","Gronn Earthbreaker","0","0","119","66","0","0"
"649","Goren Hole","0","0","43","70","0","0"
"650","Primordial Horror","0","0","43","71","0","0"
"651","Timed Explosives","0","0","119","66","0","0"
"652","Shadowmoon Deathcaller","0","0","43","71","0","0"
"653","Sunderthorn","0","0","89","0","27882","0"
"654","Sangrikass","0","0","89","0","27850","0"
"655","Gorian Warcaller","0","0","43","68","0","0"
"656","Void Portal","0","0","43","71","0","0"
"658","Infuriated Earthpounder","0","0","43","70","0","0"
"659","Offerings for the Giants","0","0","90","0","31463","0"
"660","Gorian Battle-Mage","0","0","43","68","0","0"
"661","Wandering Vindicator","0","0","88","0","24717","0"
"662","Gorian Spellbinder","0","0","43","68","0","0"
"663","Shattered Hand Assassin","0","0","119","66","0","0"
"664","Darkwing Scavanger","0","0","43","71","0","0"
"665","Icemaw Scavanger","0","0","43","71","0","0"
"668","Concubine of Sin","0","0","119","66","0","0"
"669","Fel Legionnaire","0","0","119","66","0","0"
"670","Nefarious Consort","0","0","119","66","0","0"
"671","Grom'kar Sniper","0","0","119","66","0","0"
"672","Horde Bannerman","0","0","168","70","0","0"
"673","Alliance Bannerman","0","0","168","70","0","0"
"674","Ravager Swarm","0","0","43","69","0","0"
"675","","0","0","43","7","0","0"
"676","Wrymtongue Hoarder","0","0","0","0","0","0"
"677","Valiyaka the Stormbringer","0","0","89","0","0","37726"
"678","Horn of the Siren","0","0","90","32","0","37820"
"679","Captain Volo'ren","30","-30","89","0","0","37821"
"680","The Oracle","0","0","89","0","0","37822"
"681","Mrrgrl the Tide Reaver","15","-30","89","0","0","37823"
"682","Flog the Captain-Eater","0","0","89","0","0","37824"
"683","Vignette Placeholder","30","-30","89","0","0","37825"
"684","Yaeger-367","0","0","90","0","32151","0"
"685","Crystalbeard","0","0","89","0","0","37867"
"686","Daggerbeak","30","-10","89","0","0","37869"
"687","Harbormaster Korak","0","-50","89","0","34129","0"
"688","Zoug the Heavy","0","-50","89","0","34128","0"
"690","Iron Captain Argha","0","-50","89","0","0","0"
"691","Inquisitor Ernstenbok","0","0","92","0","0","37908"
"692","Seek & Destroy Squad","30","-30","89","32","0","37909"
"693","Normantis the Deposed","30","0","90","0","0","37928"
"694","Unbound Rift","0","0","90","32","0","37932"
"695","Varyx the Damned","0","0","92","0","32219","0"
"696","Sergeant Mor'grak","0","0","92","0","32270","0"
"697","Syphonus & Leodrath","0","0","89","32","0","37989"
"698","Cindral","0","0","89","0","32374","37990"
"699","Cindral","0","0","90","0","32374","37990"
"700","Imp-Master Valessa","0","0","89","0","32434","0"
"701","High Priest Ikzan","0","0","89","0","32438","0"
"702","Lady Oran","0","0","89","0","32439","0"
"703","Houndmaster Jax'zor","0","0","89","0","32440","0"
"704","Ceraxas","0","0","89","0","32441","0"
"705","Mistress Thavra","0","0","89","0","32442","0"
"706","Rasthe","0","0","89","0","32445","0"
"707","Cache of Infernals","0","0","90","32","0","38037"
"708","Invasion Site","0","0","173","67","0","0"
"709","Small Invasion Site","0","0","174","66","0","0"
"710","Large Invasion Site","0","0","172","66","0","0"
"711","Dimensional Anchor","0","0","175","66","0","0"
"712","Lord Jaraxxus","0","0","176","66","0","0"
"715","Treasure Goblin","0","0","88","4","0","0"
"716","Pridelord Meowl","30","-30","89","0","0","38061"
"717","Zeter'el","0","0","89","0","32542","0"
"718","Bramblefell","0","0","89","0","32550","0"
"719","Felspark","0","0","89","0","32552","0"
"720","Marius & Tehd","0","-60","90","32","0","38212"
"721","Tide Behemoth","0","0","89","0","0","38217"
"723","Beacher","0","0","89","32","0","38238"
"724","Seemingly Unguarded Treasure Pile","0","0","89","32","0","38239"
"725","Bilkor the Thrower","0","-50","89","0","32642","0"
"726","Rogond the Tracker","0","-50","89","0","32643","0"
"727","Drivnul, Master of Rituals","0","-50","89","0","32644","0"
"728","Dorg the Bloody","0","-50","89","0","32645","0"
"729","Bloodhunter Zulk","0","-50","89","0","32646","0"
"730","Remnant of the Blood Moon","0","-50","89","0","34303","0"
"731","Cailyn Paledoom","0","-60","89","0","0","38268"
"732","Kraw the Mystic","0","0","89","0","32667","0"
"734","Podlord Wakkawam","0","0","89","0","32695","0"
"735","Glimar Ironfist","60","0","89","0","0","38333"
"736","Hidden Demon","0","0","178","0","32834","38314"
"737","Marius & Tehd","30","-30","90","32","0","38352"
"738","Hidden Demon","0","0","178","0","0","38368"
"739","Smoldering Forge","0","0","108","0","32861","0"
"740","Small Treasure Chest","0","0","88","0","33091","37596"
"741","Treasure Chest","0","0","88","0","33091","37713"
"742","Treasure Chest","0","0","88","0","33091","37826"
"743","Treasure Chest","0","0","88","0","33091","37827"
"744","Treasure Chest","0","0","88","0","33091","37828"
"745","Treasure Chest","0","0","88","0","33091","37829"
"746","Glimmering Treasure Chest","0","-10","88","0","33091","37830"
"747","Small Treasure Chest","10","0","88","0","33091","37831"
"748","Treasure Chest","0","0","88","0","33091","37833"
"749","Treasure Chest","10","0","88","0","33091","37958"
"750","Treasure Chest","0","0","88","0","33091","37980"
"751","Treasure Chest","0","0","88","0","33091","38251"
"752","Treasure Chest","0","0","88","0","33091","38316"
"753","Gilblin Standoff","0","0","89","32","0","38365"
"754","Glimmering Treasure Chest","0","0","88","0","33091","38367"
"755","Treasure Chest","0","0","88","0","33091","38370"
"756","Hivequeen Zsala","0","0","89","0","32863","0"
"757","Helyra's Kraken","0","0","89","0","32870","0"
"758","Grand Warlock Nethekurse","0","-50","89","0","32872","0"
"759","Executor Riloth","0","0","92","0","32884","0"
"760","Treasure Chest","30","0","88","0","33091","37649"
"761","Treasure Chest","0","0","88","0","33091","38419"
"762","The Blightcaller","0","0","90","32","23504","38422"
"763","Stormwing Matriarch","0","0","89","0","0","38423"
"764","Thane's Mead Hall","30","-30","90","32","0","38424"
"765","Fathnyr","0","0","89","0","0","38425"
"768","Argosh the Destroyer","0","0","92","0","32941","0"
"769","Bladesquall","80","-50","89","0","0","38431"
"770","Geir Gutslice","0","0","89","0","32974","0"
"771","Hidden Demon","0","0","178","0","32834","38452"
"772","Putre'thar","0","0","92","0","33004","0"
"773","Fenri","0","0","89","0","0","38461"
"774","Shyama the Dreaded","0","0","89","0","33034","0"
"775","Unguarded Thistleleaf Treasure","0","0","90","32","0","38466"
"776","Gorebeak","0","0","89","32","0","38468"
"777","Rampant Mandragora","0","0","89","32","0","38470"
"778","Elune's Kiss","0","0","88","32","33590","38471"
"779","Whitewater Typhoon","0","0","89","0","0","38472"
"780","Small Treasure Chest","0","0","88","0","33087","38475"
"781","Small Treasure Chest","0","0","88","0","33087","38477"
"782","Treasure Chest","0","0","88","0","33087","38474"
"783","Small Treasure Chest","0","0","88","0","33087","38478"
"784","Seersei","0","0","89","32","0","38479"
"785","Small Treasure Chest","0","0","88","0","33087","38480"
"786","Treasure Chest","0","0","88","0","33087","38481"
"787","Small Treasure Chest","0","0","88","0","33087","38483"
"788","Treasure Chest","0","0","88","0","33087","38485"
"789","Treasure Chest","0","0","88","0","33087","38486"
"790","Treasure Chest","0","0","88","0","33087","38487"
"791","Small Treasure Chest","0","0","88","0","33087","38476"
"792","Small Treasure Chest","0","0","88","0","33087","38488"
"793","Small Treasure Chest","0","0","88","0","33087","38489"
"794","Treasure Chest","0","0","88","0","33087","38490"
"795","Infected Mushroom","0","0","90","32","0","38491"
"796","Glimmering Treasure Chest","0","0","88","0","33087","38215"
"797","Glimmering Treasure Chest","0","0","88","0","33087","38494"
"798","Master Scout Relgor","0","-40","89","0","33056","0"
"799","Treasure Chest","0","0","88","0","33087","38495"
"800","Small Treasure Chest","0","0","88","0","33087","38498"
"801","Small Treasure Chest","0","0","88","0","33087","38383"
"802","Shrine of the Bear Twins","0","0","90","32","0","38504"
"803","Boon of the Bear Twins","0","0","88","32","33059","0"
"804","Small Treasure Chest","0","0","88","0","33087","38503"
"805","Treasure Chest","0","0","88","0","33087","38509"
"806","Oakleaf's Nightmare","0","0","90","32","0","38512"
"807","Small Treasure Chest","0","0","88","0","33087","38516"
"808","Bristleburr's Hoard","0","0","88","32","33065","0"
"809","Tayla's Rescue","0","0","90","32","0","38517"
"810","Treasure Chest","0","0","88","0","33087","38529"
"811","Brimbil's Reward [PH]","0","0","88","32","33073","0"
"812","Brimbil's Journey","0","0","90","32","33074","0"
"813","Invasion Point: Devastation","0","0","90","0","33081","0"
"814","Painmistress Selora","0","0","89","0","33081","0"
"815","Xanzith the Everlasting","0","0","92","0","33111","0"
"816","Overlord Ma'gruth","0","0","92","0","33113","0"
"817","Broodlord Ixkor","0","-40","89","0","33124","0"
"818","The Blackfang","0","-40","89","0","33131","0"
"819","Soulslicer","0","-40","89","0","33141","0"
"820","Gloomtalon","0","-40","89","0","33148","0"
"821","Krell the Serene","0","-40","89","0","33153","0"
"822","Belgork","0","-40","89","0","33160","0"
"823","Thromma the Gutslicer","0","-40","89","0","33165","0"
"824","Hook & Sinker","30","-30","89","32","20068","38625"
"825","Worg Pack","0","0","89","32","0","38626"
"826","Worgen Stalkers","0","0","89","32","20069","38627"
"827","Sylissa","0","-40","89","0","33190","0"
"828","Forsaken Deathsquad","0","0","89","32","20068","38630"
"829","Rendrak","0","-40","89","0","33194","0"
"830","The Night Haunter","0","-40","89","0","33197","0"
"831","Felsmith Damorka","0","0","89","0","33198","0"
"832","Small Treasure Chest","0","0","88","0","33087","38637"
"833","Helmouth Raiders","30","-30","90","32","0","38642"
"834","The Goreclaw","0","-40","89","0","33214","0"
"835","Son of Goredome","30","-30","89","32","0","38670"
"836","Small Treasure Chest","0","0","88","0","33087","38676"
"837","Treasure Chest","0","0","88","0","33087","38677"
"838","Small Treasure Chest","0","0","88","0","33087","38680"
"839","Treasure Chest","30","-30","88","0","33087","38681"
"840","The Nameless King","0","0","89","32","0","38685"
"841","Bleeding Hollow Horror","0","-40","89","0","33244","0"
"842","Steelsnout","0","0","89","0","33246","0"
"843","Challenge Questgiver","0","0","144","66","0","0"
"844","Interactive Object Callout","0","0","182","0","0","0"
"845","Dreadcaller Rek'zolar","0","0","176","66","0","0"
"846","Gorabosh","0","-40","89","0","33259","0"
"847","Houndmaster Ely","30","-30","89","32","20069","38712"
"848","Iroxus","0","0","176","66","0","0"
"849","Legion Citadel","0","0","183","66","0","0"
"850","Magwia","0","0","89","0","33272","0"
"851","[PH] Farm Defense","0","0","90","0","0","38730"
"852","[PH] Banshee Queen","0","0","89","0","0","38734"
"853","Driss Vile","0","-40","89","0","33275","0"
"854","Treasure Chest","30","-30","88","0","33087","38738"
"855","Small Treasure Chest","30","-30","88","0","33087","38744"
"856","Commander Krag'goth","0","-40","89","0","33293","0"
"857","Tho'gar Gorefist","0","-40","89","0","33295","0"
"858","Commander Org'mok","0","0","89","0","33299","0"
"859","Grannok","0","-40","89","0","33300","0"
"860","The Iron Houndmaster","0","-40","89","0","33301","0"
"861","Szirek the Twisted","0","-40","89","0","33302","0"
"862","Captain Ironbeard","0","-40","89","0","33305","0"
"863","[PH] Titan Vault","-30","30","89","0","0","38763"
"864","Murktide Alpha","0","-40","89","0","33314","0"
"865","Darkshade, Saber Matriarch","0","0","89","32","0","38767"
"866","Theryssia","0","0","89","0","0","38772"
"867","Lost Ettin","0","0","89","32","0","38774"
"868","Felbore","0","-40","92","0","33331","0"
"869","Thondrax","0","0","89","0","0","38780"
"870","Glimmering Treasure Chest","0","0","88","0","33590","38781"
"871","Treasure Chest","0","0","88","0","33590","38782"
"872","Small Treasure Chest","0","0","88","0","33590","38783"
"873","Shadowthrash","0","0","89","0","33370","0"
"874","Captain Grok'mar","0","0","89","0","33374","0"
"875","Kris'kar the Unredeemed","0","-40","92","0","33381","0"
"876","Dreadlord Mindslaver","0","0","176","66","0","0"
"877","Mordvigbjorn","20","0","89","0","0","38837"
"878","Enraged Earthservant","60","0","89","0","33411","0"
"879","Urgev the Flayer","60","0","89","32","0","38847"
"880","Commander Kar'threk","0","0","176","66","0","0"
"881","Dreadlord Verakaz","0","0","176","66","0","0"
"882","Small Treasure Chest","0","0","88","0","33590","38861"
"883","Small Treasure Chest","0","0","88","0","33590","38864"
"884","Ur'lux","0","0","176","66","0","0"
"885","Invasion Point","0","0","172","66","0","0"
"886","Shivering Ashmaw Cub","0","0","184","32","44432","38889"
"887","Elindya Featherlight","0","0","89","32","0","38887"
"888","Commander Zarthak","0","0","176","66","0","0"
"889","Small Treasure Chest","0","0","88","0","33590","38893"
"890","Treasure Chest","0","0","88","0","33590","38895"
"891","Antydas Nightcaller's Hideaway","0","0","89","32","0","38900"
"892","Coruscating Bloom","80","-40","89","0","33524","0"
"893","Interactive NPC Chat Bubble","0","0","185","0","0","0"
"894","Downed Bruiser","0","0","105","0","33527","0"
"895","Abyssal Monstrosity","0","0","176","66","0","0"
"896","Legion Relic Hunters","0","0","186","66","0","0"
"897","Ivory Sentinel","0","0","89","0","0","39031"
"898","Legion Commander Arifex","0","0","176","66","0","0"
"899","Relic Devourer Siniara","0","0","176","66","0","0"
"900","Sapper Vorick","0","-30","89","0","20069","39048"
"901","Mindbender Alazor","0","0","176","66","0","0"
"902","Small Treasure Chest","0","0","88","0","33590","39069"
"903","Small Treasure Chest","0","0","88","0","33590","39070"
"904","Treasure Chest","0","0","88","0","33590","39071"
"905","Small Treasure Chest","0","0","88","0","33590","39072"
"906","Small Treasure Chest","0","0","88","0","33590","39073"
"907","Treasure Chest","0","0","88","0","33590","39074"
"908","Small Treasure Chest","0","0","88","0","33590","39077"
"909","Small Treasure Chest","0","0","88","0","33590","39079"
"910","Small Treasure Chest","0","0","88","0","33590","39080"
"911","Treasure Chest","0","0","88","0","33590","39081"
"912","Small Treasure Chest","0","0","88","0","33590","39083"
"913","Treasure Chest","0","0","88","0","33590","39084"
"914","Small Treasure Chest","0","0","88","0","33590","39085"
"915","Glimmering Treasure Chest","0","0","88","0","33590","39086"
"916","Small Treasure Chest","0","0","88","0","33590","39087"
"917","Treasure Chest","0","0","88","0","33590","39088"
"918","Glimmering Treasure Chest","0","0","88","0","33590","39089"
"919","Small Treasure Chest","0","0","88","0","33590","39093"
"920","Small Treasure Chest","0","0","88","0","33590","39094"
"921","Small Treasure Chest","0","0","88","0","33590","39095"
"922","Treasure Chest","0","0","88","0","33590","39097"
"923","Small Treasure Chest","0","0","88","0","33590","39098"
"924","Subjugator Deth'ryzak","0","0","176","66","0","0"
"925","Small Treasure Chest","0","0","88","0","33590","39099"
"926","Small Treasure Chest","0","0","88","0","33590","39100"
"927","Small Treasure Chest","0","0","88","0","33590","39101"
"928","Treasure Chest","0","0","88","0","33590","39102"
"929","Small Treasure Chest","0","0","88","0","33590","39103"
"930","Small Treasure Chest","0","0","88","0","33590","39104"
"931","Small Treasure Chest","0","0","88","0","33590","39105"
"932","Small Treasure Chest","0","0","88","0","33590","39106"
"933","Treasure Chest","0","0","88","0","33590","39108"
"934","Treasure Chest","0","0","88","0","33590","39109"
"935","Glimmering Treasure Chest","0","0","88","0","33590","39110"
"936","Small Treasure Chest","0","0","88","0","33590","39111"
"937","Small Treasure Chest","0","0","88","0","33590","39112"
"938","Small Treasure Chest","0","0","88","0","33590","39113"
"939","Treasure Chest","0","0","88","0","33590","39114"
"940","Isel the Hammer","0","0","89","0","0","39120"
"941","Haunted Manor","80","-40","89","0","0","39121"
"942","Ix'Gur the Infected","0","0","176","66","0","0"
"943","Illidari Camp","0","0","198","66","0","0"
"944","Purging the River","20","-15","89","32","0","39130"
"945","Netherflame","0","0","176","66","0","0"
"946","Dread Knight","0","0","176","66","0","0"
"947","Fel Reaver","0","0","176","66","0","0"
"948","Rally the Wilds","80","-40","89","0","0","39158"
"949","Rescue Townie","0","0","105","0","0","0"
"950","Blazeus","0","0","176","66","0","0"
"952","Orramis the Skyscorcher","0","0","176","66","0","0"
"953","Houndmaster Vorix","0","0","176","66","0","0"
"954","Brogrul the Mighty","30","-30","89","0","0","39235"
"955","Smal Treasure Chest","0","0","88","0","33590","38369"
"956","Terrorfist","0","0","201","66","34545","0"
"957","Doomroller","0","0","201","66","34547","0"
"958","Vengeance","0","0","201","66","34548","0"
"959","Deathtalon","0","0","201","66","34546","0"
"960","Gurgstok","0","0","176","66","0","0"
"961","Reconstructed Foe Reaper 5000","0","0","176","66","0","0"
"962","Warbringer Shri'valox","0","0","176","66","0","0"
"963","Small Treasure Chest","30","-30","88","0","34576","39311"
"964","Treasure Chest","30","-30","88","0","34576","39312"
"965","The Blood Moon","0","0","201","66","0","0"
"966","Syndrelle","0","0","89","0","0","39354"
"967","Old Bear Trap","30","-30","89","32","0","39357"
"968","Collect Apexis Marks","0","0","203","71","36349","0"
"970","Oubdob da Smasher","30","-30","89","0","0","39435"
"971","Treasure Chest","30","-30","88","0","34576","39436"
"972","Wyrmple","50","-50","89","0","0","0"
"973","Skywhisker Taskmaster","30","-30","90","32","0","39465"
"974","Treasure Chest","30","-30","88","0","34576","39466"
"975","Sorcery and Suction","80","-40","89","0","34907","0"
"976","Glimmering Treasure Chest","30","-30","88","0","34576","39471"
"977","Treasure Chest","30","-30","88","0","34576","0"
"978","Small Treasure Chest","30","-30","88","0","34576","39493"
"979","Treasure Chest","30","-30","88","0","34576","39494"
"980","Treasure Chest","30","-30","88","0","34576","39503"
"981","Treasure Chest","30","-30","88","0","34576","39506"
"982","Treasure Chest","30","-30","88","0","34576","39508"
"983","Zaldrok","0","0","176","66","0","0"
"984","A Steamy Chest","30","-30","88","0","35014","0"
"985","Nogginclobber Arena","30","-30","90","32","0","39533"
"986","Risen Spirits","0","0","204","71","0","0"
"987","Collect Apexis Marks","0","0","204","71","36349","0"
"988","Ogre Fires","0","0","204","71","0","0"
"989","Collect Empowered Ore","0","0","204","71","0","0"
"990","Stadium Racing","0","0","204","71","0","0"
"991","Collect Apexis Marks","0","0","203","71","36348","0"
"992","Collect Apexis Marks","0","0","204","71","36348","0"
"993","Perrexx the Corruptor","0","0","89","32","0","39596"
"994","Heart of the Grove","0","0","89","0","35385","39354"
"995","Majestic Elderhorn","0","0","89","0","0","39646"
"999","Shara Felbreath","660","590","89","16","0","39762"
"1000","Totally Safe Treasure Chest","30","-30","89","32","0","39766"
"1001","The Exiled Shaman","30","-30","89","0","0","39782"
"1002","Eraakis","-10","10","89","0","0","0"
"1003","Beastmaster Pao'lek","30","-30","90","32","0","39784"
"1004","Hartli the Snatcher","30","-30","89","0","0","39802"
"1006","Crawshuk the Hungry","30","-30","89","0","0","39806"
"1007","The Snowbringer","30","-30","89","0","0","39807"
"1008","Treasure Chest","30","-30","88","0","34576","39811"
"1009","Treasure Chest","30","-30","88","0","34576","39810"
"1010","Treasure Chest","30","-30","88","0","34576","39812"
"1011","Treasure Chest","30","-30","88","0","34576","39808"
"1012","Treasure Chest","30","-30","88","0","34576","39813"
"1013","Treasure Chest","30","-30","88","0","34576","39814"
"1014","Treasure Chest","30","-30","88","0","34576","39815"
"1015","Treasure Chest","30","-30","88","0","34576","39809"
"1016","Treasure Chest","30","-30","88","0","34576","39819"
"1017","Arachnis","0","0","89","0","35887","0"
"1018","Treasure Chest","20","-20","88","0","34576","39820"
"1019","Treasure Chest","30","-30","88","0","34576","39821"
"1020","Treasure Chest","30","-30","88","0","34576","39822"
"1021","Treasure Chest","30","-30","88","0","34576","39823"
"1022","Treasure Chest","30","-30","88","0","34576","39824"
"1023","Treasure Chest","30","-30","88","0","34576","39825"
"1024","Treasure Chest","30","-30","88","0","34576","39827"
"1025","Treasure Chest","30","-30","88","0","34576","39826"
"1026","Treasure Chest","0","0","88","0","4383","39846"
"1027","Wraithtalon","80","-50","89","0","0","39856"
"1028","Dreadbog","80","-50","89","0","0","39858"
"1031","Scout Harefoot","30","-30","90","32","0","39866"
"1032","Rotten Egg","0","-50","89","71","0","0"
"1033","Crazed Mage","0","-50","89","71","0","0"
"1034","Mana Seeper","0","-50","89","71","0","0"
"1035","Screek","0","-50","89","71","0","0"
"1036","Segacedi","0","-50","89","71","0","0"
"1037","Thieving Scoundrel","0","-50","89","71","0","0"
"1038","Splint","0","-50","89","71","0","0"
"1039","Xullorax","0","-50","89","71","0","0"
"1040","Underbelly Hoard","0","-50","91","71","0","0"
"1041","Soulthirster","0","0","89","0","0","39870"
"1042","Huntress Ellandryn","30","-30","90","0","0","39871"
"1043","The Beastly Boxer","125","-125","90","0","36172","39872"
"1044","Torment Totem","0","0","108","67","0","0"
"1045","Nightmare Roots","0","0","108","67","35836","0"
"1046","Nightmare Roots","0","0","108","67","35837","0"
"1047","Abandoned Fishing Pole","30","-30","89","0","0","39963"
"1048","Treasure Chest","30","-30","88","0","34576","39964"
"1049","Treasure Chest","30","-30","88","0","34576","39965"
"1050","Treasure Chest","30","-30","88","0","34576","39966"
"1051","Treasure Chest","30","-30","88","0","34576","39967"
"1052","Treasure Chest","30","-30","88","0","34576","39968"
"1053","Arkuthaz","0","0","176","66","0","0"
"1054","Garthulak the Crusher","0","0","176","66","0","0"
"1055","Treasure Chest","30","-30","88","0","34576","39296"
"1056","Crab Rider Grmlrml","30","-30","89","32","0","39994"
"1057","Treasure Chest","30","-30","88","0","34576","39995"
"1058","Treasure Chest","30","-30","88","0","34576","39996"
"1059","Treasure Chest","30","-30","88","0","34576","39999"
"1060","Treasure Chest","30","-30","88","0","34576","39997"
"1061","Treasure Chest","30","-30","88","0","34576","40006"
"1062","Treasure Chest","30","-30","88","0","34576","40007"
"1063","Small Treasure Chest","0","0","88","0","33087","40066"
"1064","Earlnoc the Beastbreaker","0","0","89","67","45637","0"
"1065","Egyl the Enduring","0","0","89","0","0","40068"
"1066","Pugg","0","-50","89","0","36253","0"
"1067","Guk","0","-50","89","0","36254","0"
"1068","Rukdug","0","-50","89","0","36255","0"
"1069","Lyrath Moonfeather","80","-50","89","0","0","40079"
"1070","Ironbranch","80","-50","89","0","0","40080"
"1071","Tarben","0","0","89","0","0","40081"
"1072","Small Treasure Chest","0","0","88","0","33087","40082"
"1073","Bodash the Hoarder","30","-30","90","0","0","40084"
"1074","Treasure Chest","0","0","88","0","33087","40083"
"1075","Treasure Chest","0","0","88","0","33087","40085"
"1076","Treasure Chest","0","0","88","0","33087","40086"
"1077","Treasure Chest","0","0","88","0","33087","40088"
"1078","Treasure Chest","0","0","88","0","33087","40089"
"1079","Treasure Chest","0","0","88","0","33087","40090"
"1080","Treasure Chest","0","0","88","0","33087","40091"
"1081","Small Treasure Chest","0","0","88","0","33087","40093"
"1082","Small Treasure Chest","0","0","88","0","33087","40094"
"1083","Treasure Chest","0","0","88","0","33087","40095"
"1084","Captured Survivor","30","-30","90","0","0","40096"
"1085","Sunbreeze","0","0","89","0","0","40097"
"1086","Treasure Chest","0","0","88","0","33087","40099"
"1087","Eileen the Raven","0","0","89","0","0","40100"
"1088","Smashum Grabb","0","-50","89","0","36319","0"
"1089","Gondar","0","-50","89","0","36321","0"
"1090","Drakum","0","-50","89","0","36320","0"
"1091","Fel Overseer Mudlump","0","-50","89","0","36326","0"
"1092","Glimmering Treasure Chest","0","0","88","0","33087","40108"
"1093","Kottr Vondyr","60","-15","89","0","0","40109"
"1094","Korazoth","0","0","176","66","0","0"
"1095","Grrvrgull the Conquerer","0","0","89","0","0","40113"
"1096","Treasure Chest","30","-30","88","0","34576","40114"
"1097","Treasure Chest","30","-30","88","0","34576","40115"
"1098","Treasure Chest","30","-30","88","0","34576","40116"
"1099","Grelda the Hag","80","-50","89","0","0","40126"
"1100","Overseer Th'talak","0","0","176","66","0","0"
"1103","Treasure Chest","30","-30","88","0","34576","40162"
"1104","Treasure Chest","30","-30","88","0","34576","40163"
"1105","Treasure Chest","30","-30","88","0","34576","40164"
"1106","Slumbering Bear","0","0","89","0","0","40175"
"1107","The Brood Queen's Court: Count Nefarious","0","0","89","0","0","40231"
"1108","The Brood Queen's Court: King Voras","0","0","89","0","0","40232"
"1109","The Brood Queen's Court: Overseer Brutarg","0","0","89","0","0","40233"
"1110","The Brood Queen's Court: General Volroth","0","0","89","0","0","40234"
"1111","Mellok, Son of Torok","725","675","89","16","0","40242"
"1112","Kethrazor","60","0","89","0","0","40251"
"1113","Urg'thal","0","0","176","66","0","0"
"1114","Thaz'gul","0","0","176","66","0","0"
"1115","Treasure Chest","30","-30","88","0","34576","40268"
"1116","Treasure Chest","30","-30","88","0","34576","40269"
"1117","Treasure Chest","0","0","88","0","33590","40272"
"1118","Erdu'un","0","0","176","66","0","0"
