Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13
"310","The Ruby Sanctum (25 Normal)","25 Normal","0","724","0","3","74","0","80","80","4","35","0","25"
"311","The Ruby Sanctum (25 Heroic)","25 Heroic","0","724","0","3","74","0","80","80","6","35","0","25"
"313","Blackwing Descent (10 Normal)","10 Normal","0","669","0","3","75","0","85","85","3","35","0","10"
"316","Blackwing Descent (25 Normal)","25 Normal","0","669","0","3","75","0","85","85","4","35","0","25"
"317","Blackwing Descent (10 Heroic)","10 Heroic","0","669","0","3","75","0","85","85","5","35","0","10"
"318","Blackwing Descent (25 Heroic)","25 Heroic","0","669","0","3","75","0","85","85","6","35","0","25"
"319","The Bastion of Twilight (10 Normal)","10 Normal","0","671","0","3","76","0","85","85","3","35","0","10"
"320","The Bastion of Twilight (10 Heroic)","10 Heroic","0","671","0","3","76","0","85","85","5","35","0","10"
"321","The Bastion of Twilight (25 Heroic)","25 Heroic","0","671","0","3","76","0","85","85","6","35","0","25"
"322","The Bastion of Twilight (25 Normal)","25 Normal","0","671","0","3","76","0","85","85","4","35","0","25"
"323","Throne of the Four Winds (10 Normal)","10 Normal","0","754","0","3","77","0","85","85","3","35","0","10"
"324","Throne of the Four Winds (10 Heroic)","10 Heroic","0","754","0","3","77","0","85","85","5","35","0","10"
"325","Throne of the Four Winds (25 Heroic)","25 Heroic","0","754","0","3","77","0","85","85","6","35","0","25"
"326","Throne of the Four Winds (25 Normal)","25 Normal","0","754","0","3","77","0","85","85","4","35","0","25"
"327","Firelands (10 Normal)","10 Normal","0","720","0","3","78","0","85","85","3","35","0","10"
"328","Firelands (10 Heroic)","10 Heroic","0","720","0","3","78","0","85","85","5","35","0","10"
"329","Firelands (25 Normal)","25 Normal","0","720","0","3","78","0","85","85","4","35","0","25"
"330","Firelands (25 Heroic)","25 Heroic","0","720","0","3","78","0","85","85","6","35","0","25"
"331","Dragon Soul (10 Normal)","10 Normal","0","967","0","3","79","0","85","85","3","35","0","10"
"332","Dragon Soul (10 Heroic)","10 Heroic","0","967","0","3","79","0","85","85","5","35","0","10"
"333","Dragon Soul (25 Heroic)","25 Heroic","0","967","0","3","79","0","85","85","6","35","0","25"
"334","Dragon Soul (25 Normal)","25 Normal","0","967","0","3","79","0","85","85","4","35","0","25"
"335","Mogu'shan Vaults (10 Normal)","10 Normal","0","1008","0","3","80","0","90","90","3","35","0","10"
"336","Mogu'shan Vaults (10 Heroic)","10 Heroic","0","1008","0","3","80","0","90","90","5","35","0","10"
"337","Mogu'shan Vaults (25 Normal)","25 Normal","0","1008","0","3","80","0","90","90","4","35","0","25"
"338","Mogu'shan Vaults (25 Heroic)","25 Heroic","0","1008","0","3","80","0","90","90","6","35","0","25"
"339","Heart of Fear (10 Normal)","10 Normal","0","1009","0","3","81","0","90","90","3","35","0","10"
"340","Heart of Fear (10 Heroic)","10 Heroic","0","1009","0","3","81","0","90","90","5","35","0","10"
"341","Heart of Fear (25 Normal)","25 Normal","0","1009","0","3","81","0","90","90","4","35","0","25"
"342","Heart of Fear (25 Heroic)","25 Heroic","0","1009","0","3","81","0","90","90","6","35","0","25"
"343","Terrace of Endless Spring (10 Normal)","10 Normal","0","996","0","3","82","0","90","90","3","35","0","10"
"344","Terrace of Endless Spring (10 Heroic)","10 Heroic","0","996","0","3","82","0","90","90","5","35","0","10"
"345","Terrace of Endless Spring (25 Normal)","25 Normal","0","996","0","3","82","0","90","90","4","35","0","25"
"346","Terrace of Endless Spring (25 Heroic)","25 Heroic","0","996","0","3","82","0","90","90","6","35","0","25"
"347","Throne of Thunder (10 Normal)","10 Normal","0","1098","0","3","83","1","90","90","3","35","0","10"
"348","Throne of Thunder (10 Heroic)","10 Heroic","0","1098","0","3","83","3","90","90","5","35","0","10"
"349","Throne of Thunder (25 Heroic)","25 Heroic","0","1098","0","3","83","4","90","90","6","35","0","25"
"350","Throne of Thunder (25 Normal)","25 Normal","0","1098","0","3","83","2","90","90","4","35","0","25"
"351","Battlegrounds","Battlegrounds","0","0","0","8","0","0","20","29","0","36","1","5"
"352","Battlegrounds","Battlegrounds","0","0","0","8","0","0","30","39","0","36","1","5"
"353","Battlegrounds","Battlegrounds","0","0","0","8","0","0","40","49","0","36","1","5"
"354","Battlegrounds","Battlegrounds","0","0","0","8","0","0","50","59","0","36","1","5"
"355","Battlegrounds","Battlegrounds","0","0","0","8","0","0","60","69","0","36","1","5"
"356","Battlegrounds","Battlegrounds","0","0","0","8","0","0","70","79","0","36","1","5"
"357","Battlegrounds","Battlegrounds","0","0","0","8","0","0","80","89","0","36","1","5"
"358","Battlegrounds","Battlegrounds","0","0","0","8","0","0","90","99","0","36","1","5"
"359","Battlegrounds","Battlegrounds","0","0","0","8","0","0","100","0","0","36","1","5"
"360","Arena Skirmish (3v3)","3v3","0","0","0","7","0","0","90","0","0","36","2","3"
"361","Ashran","Ashran","0","0","0","10","0","0","100","0","0","36","1","5"
"362","Random Pandaria Scenario (Heroic)","Heroic","483","870","0","5","107","0","90","90","11","34","1","3"
"363","Random Pandaria Dungeon (Normal)","Normal","0","870","0","2","84","0","85","90","1","98","1","5"
"364","Random Pandaria Dungeon (Heroic)","Heroic","450","870","0","2","84","0","90","90","2","98","1","5"
"365","Theramore's Fall","Theramore's Fall","0","1000","0","5","0","0","90","90","12","34","1","3"
"366","Battle on the High Seas (Normal)","Normal","0","1099","0","5","103","0","90","90","12","34","1","3"
"367","Battle on the High Seas (Heroic)","Heroic","483","1099","0","5","103","0","90","90","11","34","1","3"
"368","Blood in the Snow (Normal)","Normal","0","1130","0","5","104","0","90","90","12","34","1","3"
"369","Blood in the Snow (Heroic)","Heroic","483","1130","0","5","104","0","90","90","11","34","1","3"
"370","A Brewing Storm (Normal)","Normal","0","1005","0","5","102","0","90","90","12","34","1","3"
"371","A Brewing Storm (Heroic)","Heroic","483","1005","0","5","102","0","90","90","11","34","1","3"
"372","Brewmoon Festival","Brewmoon Festival","0","1051","0","5","0","0","90","90","12","34","1","3"
"373","Dagger in the Dark","Dagger in the Dark","0","1095","0","5","0","0","90","90","12","34","1","3"
"374","Domination Point","Domination Point","0","1102","0","5","0","0","90","90","12","34","1","3"
"375","Lion's Landing","Lion's Landing","0","1103","0","5","0","0","90","90","12","34","1","3"
"376","Crypt of Forgotten Kings (Normal)","Normal","0","1030","0","5","105","0","90","90","12","34","1","3"
"377","Crypt of Forgotten Kings (Heroic)","Heroic","483","1030","0","5","105","0","90","90","11","34","1","3"
"378","Greenstone Village","Greenstone Village","0","1024","0","5","0","0","90","90","12","34","1","3"
"379","Unga Ingoo","Unga Ingoo","0","1048","0","5","0","0","90","90","12","34","1","3"
"380","Assault on Zan'vess","Assault on Zan'vess","0","1050","0","5","0","0","90","90","12","34","1","3"
"381","Dark Heart of Pandaria (Normal)","Normal","0","1144","0","5","106","0","90","90","12","34","1","3"
"382","Dark Heart of Pandaria (Heroic)","Heroic","483","1144","0","5","106","0","90","90","11","34","1","3"
"383","A Little Patience","A Little Patience","0","1104","0","5","0","0","90","90","12","34","1","3"
"384","The Secrets of Ragefire (Normal)","Normal","0","1131","0","5","108","0","90","90","12","34","1","3"
"385","The Secrets of Ragefire (Heroic)","Heroic","483","1131","0","5","108","0","90","90","11","34","1","3"
"386","Arena of Annihilation","Arena of Annihilation","0","1031","0","5","0","0","90","90","12","34","1","3"
"389","Arena Skirmish (2v2)","2v2","0","0","0","7","0","0","100","0","0","36","2","2"
"390","Arena Skirmish (3v3)","3v3","0","0","0","7","0","0","100","0","0","36","2","3"
"391","Arena Skirmish (2v2)","2v2","0","0","0","7","0","0","80","0","0","36","2","2"
"392","Arena Skirmish (3v3)","3v3","0","0","0","7","0","0","80","0","0","36","2","3"
"393","Arena Skirmish (2v2)","2v2","0","0","0","7","0","0","70","0","0","36","2","2"
"394","Arena Skirmish (3v3)","3v3","0","0","0","7","0","0","70","0","0","36","2","3"
"395","Random Warlords Dungeon (Normal)","Normal","0","1116","0","2","109","0","90","100","1","98","1","5"
"396","Random Warlords Dungeon (Heroic)","Heroic","610","1116","0","2","109","0","100","100","2","98","1","5"
"397","World Bosses (Pandaria)","World Bosses","0","870","0","3","0","0","90","90","0","35","0","40"
"398","World Bosses (Draenor)","World Bosses","0","1116","0","3","0","0","100","100","0","35","0","40"
"399","Highmaul (Mythic)","Mythic","670","1228","0","3","14","0","100","100","16","35","0","20"
"400","Blackrock Foundry (Mythic)","Mythic","685","1205","0","3","15","0","100","100","16","35","0","20"
"401","Bloodmaul Slag Mines (Mythic)","Mythic","660","1175","0","2","6","3","100","100","23","99","1","5"
"402","Iron Docks (Mythic)","Mythic","660","1195","0","2","7","3","100","100","23","99","1","5"
"403","Auchindoun (Mythic)","Mythic","660","1182","0","2","8","3","100","100","23","99","1","5"
"404","Skyreach (Mythic)","Mythic","660","1209","0","2","9","3","100","100","23","99","1","5"
"405","Grimrail Depot (Mythic)","Mythic","660","1208","0","2","10","3","100","100","23","99","1","5"
"406","The Everbloom (Mythic)","Mythic","660","1279","0","2","11","3","100","100","23","99","1","5"
"407","Shadowmoon Burial Grounds (Mythic)","Mythic","660","1176","0","2","12","3","100","100","23","99","1","5"
"408","Upper Blackrock Spire (Mythic)","Mythic","660","1358","0","2","13","3","100","100","23","99","1","5"
"409","Hellfire Citadel (Normal)","Normal","670","1448","0","3","110","0","100","100","14","35","0","30"
"410","Hellfire Citadel (Heroic)","Heroic","690","1448","0","3","110","0","100","100","15","35","0","30"
"411","Tanaan Jungle","Tanaan Jungle","0","0","6723","1","68","0","100","100","0","2","4","0"
"412","Hellfire Citadel (Mythic)","Mythic","720","1448","0","3","110","0","100","100","16","35","0","20"
"413","Emerald Nightmare (Normal)","Normal","840","1520","0","3","122","0","110","110","14","35","0","30"
"414","Emerald Nightmare (Heroic)","Heroic","860","1520","0","3","122","0","110","110","15","35","0","30"
"415","The Nighthold (Normal)","Normal","860","1530","0","3","123","3","110","110","14","35","0","30"
"416","The Nighthold (Heroic)","Heroic","880","1530","0","3","123","3","110","110","15","35","0","30"
"417","Random Legion Dungeon (Normal)","Legion","0","1220","0","2","111","0","100","110","1","98","1","5"
"418","Random Legion Dungeon (Heroic)","Legion","805","1220","0","2","111","2","110","110","2","98","1","5"
"419","Azsuna","Azsuna","0","0","7334","1","124","0","98","110","0","2","4","0"
"420","Val'sharah","Val'sharah","0","0","7558","1","124","0","98","110","0","2","4","0"
"421","Highmountain","Highmountain","0","0","7503","1","124","0","98","110","0","2","4","0"
"422","Stormheim","Stormheim","0","0","7541","1","124","0","98","110","0","2","4","0"
"423","Suramar","Suramar","0","0","7637","1","124","0","110","110","0","2","4","0"
"424","Battlegrounds","Battlegrounds","0","0","0","8","0","0","110","0","0","36","1","5"
"425","Eye of Azshara (Normal)","Normal","0","1456","0","2","112","1","98","110","1","99","1","5"
"426","Darkheart Thicket (Normal)","Normal","0","1466","0","2","113","2","98","110","1","99","1","5"
"427","Halls of Valor (Normal)","Normal","0","1477","0","2","114","4","98","110","1","99","1","5"
"428","Neltharion's Lair (Normal)","Normal","0","1458","0","2","115","3","98","110","1","99","1","5"
"429","Assault on Violet Hold (Normal)","Normal","0","1544","0","2","116","5","105","110","1","99","1","5"
"430","Black Rook Hold (Normal)","Normal","0","1501","0","2","118","7","110","110","1","99","1","5"
"431","Vault of the Wardens (Normal)","Normal","0","1493","0","2","117","6","110","110","1","99","1","5"
"432","Maw of Souls (Normal)","Normal","0","1492","0","2","119","8","110","110","1","99","1","5"
"433","Court of Stars (Normal)","Normal","0","1571","0","2","120","9","110","110","1","99","1","5"
"434","The Arcway (Normal)","Normal","0","1516","0","2","121","10","110","110","1","99","1","5"
"435","Eye of Azshara (Heroic)","Heroic","810","1456","0","2","112","1","110","110","2","99","1","5"
"436","Darkheart Thicket (Heroic)","Heroic","810","1466","0","2","113","2","110","110","2","99","1","5"
"437","Halls of Valor (Heroic)","Heroic","810","1477","0","2","114","4","110","110","2","99","1","5"
"438","Neltharion's Lair (Heroic)","Heroic","810","1458","0","2","115","3","110","110","2","99","1","5"
"439","Assault on Violet Hold (Heroic)","Heroic","810","1544","0","2","116","5","110","110","2","99","1","5"
"440","Black Rook Hold (Heroic)","Heroic","810","1501","0","2","118","7","110","110","2","99","1","5"
"441","Vault of the Wardens (Heroic)","Heroic","810","1493","0","2","117","6","110","110","2","99","1","5"
"442","Maw of Souls (Heroic)","Heroic","810","1492","0","2","119","8","110","110","2","99","1","5"
"443","Court of Stars (Heroic)","Heroic","810","1571","0","2","120","9","110","110","2","99","1","5"
"444","The Arcway (Heroic)","Heroic","810","1516","0","2","121","10","110","110","2","99","1","5"
"445","Eye of Azshara (Mythic)","Mythic","830","1456","0","2","112","1","110","110","23","99","1","5"
"446","Darkheart Thicket (Mythic)","Mythic","830","1466","0","2","113","2","110","110","23","99","1","5"
"447","Halls of Valor (Mythic)","Mythic","830","1477","0","2","114","4","110","110","23","99","1","5"
"448","Neltharion's Lair (Mythic)","Mythic","830","1458","0","2","115","3","110","110","23","99","1","5"
"449","Assault on Violet Hold (Mythic)","Mythic","830","1544","0","2","116","5","110","110","23","99","1","5"
"450","Black Rook Hold (Mythic)","Mythic","830","1501","0","2","118","7","110","110","23","99","1","5"
"451","Vault of the Wardens (Mythic)","Mythic","830","1493","0","2","117","6","110","110","23","99","1","5"
"452","Maw of Souls (Mythic)","Mythic","830","1492","0","2","119","8","110","110","23","99","1","5"
"453","Court of Stars (Mythic)","Mythic","830","1571","0","2","120","9","110","110","23","99","1","5"
"454","The Arcway (Mythic)","Mythic","830","1516","0","2","121","10","110","110","23","99","1","5"
"455","Return to Karazhan (Mythic)","Mythic","840","1651","0","2","125","11","110","110","23","99","1","5"
"456","Trial of Valor (Normal)","Normal","845","1648","0","3","126","2","110","110","14","35","0","30"
"457","Trial of Valor (Heroic)","Heroic","860","1648","0","3","126","2","110","110","15","35","0","30"
"458","World Bosses (Legion)","World Bosses","0","1220","0","3","0","0","110","110","0","35","0","40"
"459","Eye of Azshara (Mythic Keystone)","Mythic+","840","1456","0","2","112","1","110","110","8","99","1","5"
"460","Darkheart Thicket (Mythic Keystone)","Mythic+","840","1466","0","2","113","2","110","110","8","99","1","5"
"461","Halls of Valor (Mythic Keystone)","Mythic+","840","1477","0","2","114","4","110","110","8","99","1","5"
"462","Neltharion's Lair (Mythic Keystone)","Mythic+","840","1458","0","2","115","3","110","110","8","99","1","5"
"463","Black Rook Hold (Mythic Keystone)","Mythic+","840","1501","0","2","118","7","110","110","23","99","1","5"
"464","Vault of the Wardens (Mythic Keystone)","Mythic+","840","1493","0","2","117","6","110","110","8","99","1","5"
"465","Maw of Souls (Mythic Keystone)","Mythic+","840","1492","0","2","119","8","110","110","8","99","1","5"
"466","Court of Stars (Mythic Keystone)","Mythic+","840","1571","0","2","120","9","110","110","8","99","1","5"
"467","The Arcway (Mythic Keystone)","Mythic+","840","1516","0","2","121","10","110","110","8","99","1","5"
