Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10_0,Unknown10_1,Unknown10_2,Unknown11
"10654","213561","213562","10","1","0","0","0","0","0","0","0","0","0","0"
"10655","213559","213560","10","1","0","0","0","0","0","0","0","0","0","0"
"10656","213557","213558","10","1","0","0","0","0","0","0","0","0","0","0"
"10657","213332","213333","10","0","0","0","0","0","0","0","0","0","0","0"
"10658","213329","213330","10","0","0","0","0","0","0","0","0","0","0","0"
"10659","213326","213327","10","0","0","0","0","0","0","0","0","0","0","0"
"10660","213555","213556","10","1","0","0","0","0","0","0","0","0","0","0"
"10661","213553","213554","10","1","0","0","0","0","0","0","0","0","0","0"
"10662","213551","213552","10","1","0","0","0","0","0","0","0","0","0","0"
"10663","213322","213324","10","0","0","0","0","0","0","0","0","0","0","0"
"10664","213549","213550","10","1","0","0","0","0","0","0","0","0","0","0"
"10665","213319","213321","10","0","0","0","0","0","0","0","0","0","0","0"
"10666","213316","213318","10","0","0","0","0","0","0","0","0","0","0","0"
"10667","213312","213314","10","0","0","0","0","0","0","0","0","0","0","0"
"10668","113356","113357","2","1","0","0","4","4","1","6","0","0","0","0"
"10669","190829","190830","5","0","0","1","9","3","4","2","0","0","0","0"
"10670","114915","114916","6","0","0","18","2","3","2","3","0","0","0","0"
"10671","147915","147916","5","1","0","0","8","4","9","0","0","0","0","0"
"10672","166538","166539","1","0","0","4","11","8","5","6","0","0","0","0"
"10673","136289","136290","6","1","0","6","0","4","0","4","0","0","0","0"
"10674","113354","113355","2","1","0","3","3","3","4","3","0","0","0","0"
"10675","158453","158454","8","0","0","2","0","1","3","0","0","0","0","0"
"10676","166536","166537","1","0","0","3","2","0","2","2","0","0","0","0"
"10677","133541","133542","1","1","0","0","0","2","0","0","0","0","0","0"
"10678","114917","114918","6","0","0","2","2","7","1","1","0","0","0","0"
"10679","166534","166535","1","0","0","0","10","0","0","0","0","0","0","0"
"10680","144359","144360","4","1","0","2","7","6","4","7","0","0","0","0"
"10681","144357","144358","4","1","0","0","0","0","0","6","0","0","0","0"
"10682","175006","175007","4","0","0","0","1","3","5","5","0","0","0","0"
"10683","175004","175005","4","0","0","8","8","2","4","3","0","0","0","0"
"10684","318453","0","9","1","0","0","6","8","0","7","0","0","0","0"
"10685","172368","172369","2","0","0","0","7","5","5","0","0","0","0","0"
"10686","208216","208217","7","0","0","2","5","6","1","6","0","0","0","0"
"10687","208214","208215","7","0","0","2","2","3","1","0","0","0","0","0"
"10688","318454","318455","3","0","0","15","2","1","4","9","0","0","0","0"
"10689","166532","166533","1","0","0","11","0","0","0","8","0","0","0","0"
"10690","172366","172367","2","0","0","1","5","5","6","7","0","0","0","0"
"10691","114919","114920","6","0","0","5","2","7","1","1","0","0","0","0"
"10692","177679","177680","8","1","0","3","2","0","7","0","0","0","0","0"
"10693","158451","158452","8","0","0","2","2","5","0","1","0","0","0","0"
"10694","158449","158450","8","0","0","0","0","1","7","0","0","0","0","0"
"10695","158447","158448","8","0","0","5","0","3","2","0","0","0","0","0"
"10696","177677","177678","8","1","0","0","5","4","4","0","0","0","0","0"
"10697","172364","172365","2","0","0","0","1","2","3","3","0","0","0","0"
"10698","113352","113353","2","1","0","1","4","1","0","0","0","0","0","0"
"10699","172360","172362","2","0","0","0","3","1","5","4","0","0","0","0"
"10700","116739","116740","3","1","0","0","1","0","0","0","0","0","0","0"
"10701","318456","318457","3","0","0","7","2","5","4","0","0","0","0","0"
"10702","318458","318459","3","0","0","2","7","0","7","5","0","0","0","0"
"10703","116741","116742","3","1","0","0","0","0","0","0","0","0","0","0"
"10704","318460","318461","3","0","0","7","2","5","5","1","0","0","0","0"
"10705","318462","318463","3","0","0","2","6","10","8","6","0","0","0","0"
"10706","116743","116744","3","1","0","0","6","5","5","0","0","0","0","0"
"10707","166530","166531","1","0","0","0","0","4","0","3","0","0","0","0"
"10708","133543","133544","1","1","0","0","5","1","3","1","0","0","0","0"
"10709","318464","318465","3","0","0","7","2","1","3","3","0","0","0","0"
"10710","318466","318467","3","0","0","0","5","6","8","4","0","0","0","0"
"10711","116745","116746","3","1","0","2","7","3","1","3","0","0","0","0"
"10712","116747","116748","3","1","0","5","6","5","5","4","0","0","0","0"
"10713","318468","318469","3","0","0","13","0","2","2","6","0","0","0","0"
"10714","175002","175003","4","0","0","1","6","2","2","4","0","0","0","0"
"10715","144355","144356","4","1","0","4","6","6","6","6","0","0","0","0"
"10716","175000","175001","4","0","0","3","8","4","4","5","0","0","0","0"
"10717","114922","114923","6","0","0","9","2","7","2","5","0","0","0","0"
"10718","144353","144354","4","1","0","6","8","4","7","8","0","0","0","0"
"10719","318470","318471","3","0","0","14","0","0","0","0","0","0","0","0"
"10720","136291","136292","6","1","0","2","3","2","0","1","0","0","0","0"
"10721","136293","136294","6","1","0","5","1","4","1","4","0","0","0","0"
"10722","114924","114925","6","0","0","11","0","3","0","0","0","0","0","0"
"10723","174998","174999","4","0","0","6","4","0","7","3","0","0","0","0"
"10724","318472","318473","3","0","0","11","0","4","1","1","0","0","0","0"
"10725","318474","318475","3","0","0","10","0","6","5","9","0","0","0","0"
"10726","114926","114927","6","0","0","4","4","2","0","2","0","0","0","0"
"10727","318476","318477","3","0","0","12","0","7","9","7","0","0","0","0"
"10728","114928","114929","6","0","0","12","4","5","2","3","0","0","0","0"
"10729","318478","318479","3","0","0","11","0","9","5","4","0","0","0","0"
"10730","318480","318481","3","0","0","14","0","8","9","3","0","0","0","0"
"10731","144351","144352","4","1","0","8","4","0","2","3","0","0","0","0"
"10732","136295","136296","6","1","0","10","0","0","2","2","0","0","0","0"
"10733","144349","144350","4","1","0","8","4","0","2","3","0","0","0","0"
"10734","174996","174997","4","0","0","3","6","5","4","2","0","0","0","0"
"10735","318482","318483","3","0","0","10","0","0","3","8","0","0","0","0"
"10736","144347","144348","4","1","0","3","5","5","5","2","0","0","0","0"
"10737","174994","174995","4","0","0","8","6","2","6","3","0","0","0","0"
"10738","318484","318485","3","0","0","14","0","2","5","8","0","0","0","0"
"10739","318486","318487","3","0","0","13","0","4","0","1","0","0","0","0"
"10740","114930","114931","6","0","0","12","4","4","0","4","0","0","0","0"
"10741","136297","136298","6","1","0","4","2","2","0","0","0","0","0","0"
"10742","144345","144346","4","1","0","5","3","1","6","1","0","0","0","0"
"10743","318488","318489","3","0","0","15","0","6","4","2","0","0","0","0"
"10744","136299","136300","6","1","0","3","3","0","0","2","0","0","0","0"
"10745","318490","318491","3","0","0","10","0","6","7","10","0","0","0","0"
"10746","136301","136302","6","1","0","6","0","3","2","4","0","0","0","0"
"10747","174992","174993","4","0","0","6","1","3","4","0","0","0","0","0"
"10748","114932","114933","6","0","0","7","0","2","0","6","0","0","0","0"
"10749","318492","318493","3","0","0","15","0","8","7","4","0","0","0","0"
"10750","318494","318495","3","0","0","11","0","0","4","10","0","0","0","0"
"10751","174990","174991","4","0","0","3","0","6","0","4","0","0","0","0"
"10752","144343","144344","4","1","0","0","2","0","4","0","0","0","0","0"
"10753","144341","144342","4","1","0","7","0","2","2","7","0","0","0","0"
"10754","318496","318497","3","0","0","12","0","6","1","3","0","0","0","0"
"10755","114934","114935","6","0","0","4","2","0","0","3","0","0","0","0"
"10756","318498","318499","3","0","0","15","0","7","5","8","0","0","0","0"
"10757","114936","114937","6","0","0","6","3","2","2","3","0","0","0","0"
"10758","136303","136304","6","1","0","3","1","4","2","1","0","0","0","0"
"10759","174988","174989","4","0","0","8","8","3","5","1","0","0","0","0"
"10760","136305","136306","6","1","0","4","2","5","1","4","0","0","0","0"
"10761","114938","114939","6","0","0","5","4","7","2","1","0","0","0","0"
"10762","172358","172359","2","0","0","0","4","5","1","3","0","0","0","0"
"10763","172356","172357","2","0","0","4","0","3","3","1","0","0","0","0"
"10764","113350","113351","2","1","0","0","4","2","1","3","0","0","0","0"
"10765","113348","113349","2","1","0","4","1","6","3","1","0","0","0","0"
"10766","208212","208213","7","0","0","0","5","2","6","1","0","0","0","0"
"10767","172354","172355","2","0","0","6","1","1","1","7","0","0","0","0"
"10768","318500","318501","3","0","0","2","3","4","7","1","0","0","0","0"
"10769","181403","181404","7","1","0","0","0","11","2","0","0","0","0","0"
"10770","136307","136308","6","1","0","8","2","5","2","2","0","0","0","0"
"10771","190827","190828","5","0","0","0","6","8","8","12","0","0","0","0"
"10772","177675","177676","8","1","0","2","5","1","4","1","0","0","0","0"
"10773","208210","208211","7","0","0","4","3","2","1","2","0","0","0","0"
"10774","133545","133546","1","1","0","2","5","13","4","1","0","0","0","0"
"10775","144339","144340","4","1","0","5","6","3","6","7","0","0","0","0"
"10776","174986","174987","4","0","0","5","2","2","1","4","0","0","0","0"
"10777","166528","166529","1","0","0","10","0","0","0","0","0","0","0","0"
"10778","174984","174985","4","0","0","0","0","0","0","0","0","0","0","0"
"10779","174982","174983","4","0","0","0","3","3","3","0","0","0","0","0"
"10780","174980","174981","4","0","0","0","0","5","6","0","0","0","0","0"
"10781","174978","174979","4","0","0","0","5","6","0","0","0","0","0","0"
"10782","318502","0","9","0","0","3","1","0","5","3","0","0","0","0"
"10783","158445","158446","8","0","0","0","1","4","2","2","0","0","0","0"
"10784","177673","177674","8","1","0","2","1","4","5","2","0","0","0","0"
"10785","174976","174977","4","0","0","0","0","0","0","0","0","0","0","0"
"10786","144337","144338","4","1","0","0","0","0","0","3","0","0","0","0"
"10787","208208","208209","7","0","0","3","3","4","0","2","0","0","0","0"
"10788","181401","181402","7","1","0","4","3","0","1","2","0","0","0","0"
"10789","318503","318504","3","0","0","3","4","2","3","4","0","0","0","0"
"10790","116749","116750","3","1","0","4","0","8","4","3","0","0","0","0"
"10791","166526","166527","1","0","0","0","2","8","0","4","0","0","0","0"
"10792","172352","172353","2","0","0","5","2","4","1","1","0","0","0","0"
"10793","113346","113347","2","1","0","0","2","5","1","1","0","0","0","0"
"10794","166524","166525","1","0","0","7","0","5","0","0","0","0","0","0"
"10795","133547","133548","1","1","0","0","6","3","0","1","0","0","0","0"
"10796","114940","114941","6","0","0","3","3","6","1","4","0","0","0","0"
"10797","136309","136310","6","1","0","3","3","6","1","4","0","0","0","0"
"10798","190825","190826","5","0","0","0","2","0","1","7","0","0","0","0"
"10799","147917","147918","5","1","0","3","2","0","1","4","0","0","0","0"
"10800","113344","113345","2","1","0","0","7","1","1","1","0","0","0","0"
"10801","147919","147920","5","1","0","0","5","0","1","7","0","0","0","0"
"10803","318505","318506","3","0","0","5","6","7","9","5","0","0","0","0"
"10809","144335","144336","4","1","0","1","4","3","0","3","0","0","0","0"
"10810","166522","166523","1","0","0","11","0","0","0","6","0","0","0","0"
"10811","166520","166521","1","0","0","3","6","8","0","5","0","0","0","0"
"10813","174974","174975","4","0","0","4","1","0","4","0","0","0","0","0"
"10814","166518","166519","1","0","0","1","7","1","1","3","0","0","0","0"
"10815","318507","318508","3","0","0","9","0","7","9","5","0","0","0","0"
"10817","208206","208207","7","0","0","4","4","5","5","7","0","0","0","0"
"10818","172350","172351","2","0","0","11","0","5","7","3","0","0","0","0"
"10819","158443","158444","8","0","0","13","0","2","4","7","0","0","0","0"
"10822","172348","172349","2","0","0","13","0","5","0","3","0","0","0","0"
"10823","136311","136312","6","1","0","1","1","3","0","1","0","0","0","0"
"10825","158441","158442","8","0","0","4","2","2","4","1","0","0","0","0"
"10828","176692","176693","2","1","0","7","0","7","0","0","0","0","0","0"
"10829","133549","133550","1","1","0","1","0","0","6","0","0","0","0","0"
"10830","318509","0","9","0","0","0","1","0","5","6","0","0","0","0"
"10831","172346","172347","2","0","0","0","0","0","0","0","0","0","0","0"
"10832","318510","0","9","1","0","6","2","8","0","18","0","0","0","0"
"10833","144333","144334","4","1","0","1","3","4","4","4","0","0","0","0"
"10834","136313","136314","6","1","0","7","0","0","0","0","0","0","0","0"
"10835","116751","116752","3","1","0","1","8","9","6","1","0","0","0","0"
"10836","318511","318512","3","0","0","2","7","0","6","8","0","0","0","0"
"10837","177671","177672","8","1","0","0","5","0","0","0","0","0","0","0"
"10838","158439","158440","8","0","0","0","0","0","0","0","0","0","0","0"
"10840","190823","190824","5","0","0","0","6","9","0","13","0","0","0","0"
"10841","147921","147922","5","1","0","0","3","0","6","0","0","0","0","0"
"10842","114942","114943","6","0","0","4","0","6","0","0","0","0","0","0"
"10843","174972","174973","4","0","0","0","0","0","0","0","0","0","0","0"
"10844","172344","172345","2","0","0","9","0","4","6","9","0","0","0","0"
"10845","318513","0","9","0","0","6","4","18","0","6","0","0","0","0"
"10846","318514","0","9","0","0","6","2","0","0","3","0","0","0","0"
"10847","318515","0","9","1","0","1","0","0","0","0","0","0","0","0"
"10848","318516","0","9","1","0","3","7","7","0","17","0","0","0","0"
"10849","166516","166517","1","0","0","9","11","6","2","8","0","0","0","0"
"10850","166514","166515","1","0","0","2","4","10","0","5","0","0","0","0"
"10851","133551","133552","1","1","0","9","2","14","2","1","0","0","0","0"
"10852","133553","133554","1","1","0","1","10","4","5","4","0","0","0","0"
"10853","114944","114945","6","0","0","5","3","5","0","5","0","0","0","0"
"10854","114946","114947","6","0","0","9","2","2","1","3","0","0","0","0"
"10855","136315","136316","6","1","0","6","2","0","0","3","0","0","0","0"
"10856","136317","136318","6","1","0","1","0","2","0","2","0","0","0","0"
"10857","208204","208205","7","0","0","0","2","0","0","3","0","0","0","0"
"10858","318517","318518","3","0","0","9","7","6","2","5","0","0","0","0"
"10859","133555","133556","1","1","0","0","2","7","2","2","0","0","0","0"
"10860","208202","208203","7","0","0","0","0","1","7","2","0","0","0","0"
"10861","208200","208201","7","0","0","0","3","2","7","6","0","0","0","0"
"10862","208198","208199","7","0","0","0","3","0","2","4","0","0","0","0"
"10863","208196","208197","7","0","0","0","5","4","2","4","0","0","0","0"
"10864","208194","208195","7","0","0","0","5","5","5","5","0","0","0","0"
"10865","208192","208193","7","0","0","1","6","6","6","6","0","0","0","0"
"10866","208190","208191","7","0","0","0","0","0","5","2","0","0","0","0"
"10867","181399","181400","7","1","0","0","1","11","6","2","0","0","0","0"
"10868","181397","181398","7","1","0","0","3","11","2","4","0","0","0","0"
"10869","158437","158438","8","0","0","1","2","1","3","4","0","0","0","0"
"10870","181395","181396","7","1","0","0","5","11","5","3","0","0","0","0"
"10871","144331","144332","4","1","0","7","3","5","1","5","0","0","0","0"
"10872","119118","119119","7","1","0","0","0","11","7","1","0","0","0","0"
"10873","119116","119117","7","1","0","0","1","11","6","2","0","0","0","0"
"10874","119114","119115","7","1","0","0","3","11","2","4","0","0","0","0"
"10875","166512","166513","1","0","0","1","11","11","1","6","0","0","0","0"
"10876","119112","119113","7","1","0","0","5","11","2","0","0","0","0","0"
"10877","114948","114949","6","0","0","4","2","1","0","5","0","0","0","0"
"10878","136319","136320","6","1","0","1","1","3","1","2","0","0","0","0"
"10879","174970","174971","4","0","0","2","4","0","0","0","0","0","0","0"
"10880","133557","133558","1","1","0","1","7","14","0","1","0","0","0","0"
"10881","133559","133560","1","1","0","2","5","14","4","1","0","0","0","0"
"10882","113342","113343","2","1","0","5","2","3","3","6","0","0","0","0"
"10883","172342","172343","2","0","0","3","3","2","2","9","0","0","0","0"
"10884","172340","172341","2","0","0","0","1","1","5","6","0","0","0","0"
"10885","166510","166511","1","0","0","0","0","0","0","0","0","0","0","0"
"10886","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10887","174968","174969","4","0","0","0","2","5","3","2","0","0","0","0"
"10888","113341","113386","2","1","0","0","3","2","1","3","0","0","0","0"
"10889","158435","158436","8","0","0","4","3","3","4","1","0","0","0","0"
"10890","177669","177670","8","1","0","0","0","0","0","0","0","0","0","0"
"10893","318519","318520","3","0","0","3","3","0","5","5","0","0","0","0"
"10894","116753","116754","3","1","0","2","0","4","1","2","0","0","0","0"
"10895","318521","318522","3","0","0","3","5","0","6","5","0","0","0","0"
"10896","116755","116756","3","1","0","2","0","5","1","2","0","0","0","0"
"10897","318523","318524","3","0","0","0","1","0","0","4","0","0","0","0"
"10898","318525","318526","3","0","0","2","3","1","5","9","0","0","0","0"
"10899","116757","116758","3","1","0","0","0","0","0","0","0","0","0","0"
"10900","116759","116760","3","1","0","0","3","1","2","0","0","0","0","0"
"10901","114950","114951","6","0","0","3","3","6","2","2","0","0","0","0"
"10902","172338","172339","2","0","0","5","1","4","1","6","0","0","0","0"
"10903","172336","172337","2","0","0","6","3","5","3","7","0","0","0","0"
"10904","113339","113340","2","1","0","0","0","0","0","2","0","0","0","0"
"10905","113337","113338","2","1","0","3","0","0","0","1","0","0","0","0"
"10906","172334","172335","2","0","0","5","8","3","6","8","0","0","0","0"
"10907","172332","172333","2","0","0","2","7","0","1","3","0","0","0","0"
"10908","113335","113336","2","1","0","1","1","1","0","0","0","0","0","0"
"10909","113333","113334","2","1","0","6","1","4","0","6","0","0","0","0"
"10910","114952","114953","6","0","0","0","0","0","0","0","0","0","0","0"
"10911","136321","136322","6","1","0","0","0","0","0","0","0","0","0","0"
"10912","172330","172331","2","0","0","8","6","6","7","7","0","0","0","0"
"10913","114954","114955","6","0","0","0","1","0","1","0","0","0","0","0"
"10914","114956","114957","6","0","0","4","4","3","2","2","0","0","0","0"
"10915","136323","136324","6","1","0","0","1","1","1","1","0","0","0","0"
"10916","136325","136326","6","1","0","4","1","3","2","4","0","0","0","0"
"10917","166508","166509","1","0","0","0","11","6","9","2","0","0","0","0"
"10918","133561","133562","1","1","0","2","11","11","6","1","0","0","0","0"
"10919","166506","166507","1","0","0","0","0","0","0","0","0","0","0","0"
"10920","166504","166505","1","0","0","6","3","1","3","5","0","0","0","0"
"10921","133563","133564","1","1","0","0","0","0","0","0","0","0","0","0"
"10922","133565","133566","1","1","0","3","5","7","2","0","0","0","0","0"
"10923","166502","166503","1","0","0","0","0","0","0","0","0","0","0","0"
"10924","133567","133568","1","1","0","0","0","0","0","0","0","0","0","0"
"10925","318527","318528","3","0","0","3","5","5","9","3","0","0","0","0"
"10926","144329","144330","4","1","0","8","6","1","6","4","0","0","0","0"
"10927","166500","166501","1","0","0","2","7","6","2","0","0","0","0","0"
"10928","174966","174967","4","0","0","1","6","1","4","2","0","0","0","0"
"10929","174964","174965","4","0","0","0","0","0","0","0","0","0","0","0"
"10930","114958","114959","6","0","0","3","3","2","2","3","0","0","0","0"
"10931","144327","144328","4","1","0","0","5","1","4","8","0","0","0","0"
"10932","136327","136328","6","1","0","6","3","4","1","4","0","0","0","0"
"10933","166498","166499","1","0","0","0","4","7","9","3","0","0","0","0"
"10934","174962","174963","4","0","0","3","1","1","2","0","0","0","0","0"
"10935","174960","174961","4","0","0","5","8","3","5","2","0","0","0","0"
"10936","144325","144326","4","1","0","0","8","4","2","6","0","0","0","0"
"10937","144323","144324","4","1","0","4","2","3","4","3","0","0","0","0"
"10938","318529","318530","3","0","0","3","4","5","4","0","0","0","0","0"
"10939","208188","208189","7","0","0","3","4","2","8","0","0","0","0","0"
"10940","116761","116762","3","1","0","0","8","9","2","5","0","0","0","0"
"10941","119110","119111","7","1","0","0","5","2","5","4","0","0","0","0"
"10942","172328","172329","2","0","0","0","4","3","2","4","0","0","0","0"
"10943","113331","113332","2","1","0","3","4","4","1","5","0","0","0","0"
"10944","158433","158434","8","0","0","0","4","2","1","1","0","0","0","0"
"10945","177667","177668","8","1","0","2","5","1","6","1","0","0","0","0"
"10946","190821","190822","5","0","0","0","8","5","3","6","0","0","0","0"
"10947","190819","190820","5","0","0","3","7","4","1","2","0","0","0","0"
"10948","147923","147924","5","1","0","0","3","5","1","3","0","0","0","0"
"10949","147925","147926","5","1","0","5","6","2","8","2","0","0","0","0"
"10950","213547","213548","10","1","0","0","0","3","0","0","0","0","0","0"
"10951","213545","213546","10","1","0","0","2","7","1","0","0","0","0","0"
"10952","213543","213544","10","1","0","0","1","11","1","0","0","0","0","0"
"10953","213541","213542","10","1","0","3","9","10","0","0","0","0","0","0"
"10954","213309","213311","10","0","0","0","2","1","2","0","0","0","0","0"
"10955","213306","213307","10","0","0","0","0","1","0","0","0","0","0","0"
"10956","213539","213540","10","1","0","2","2","11","1","0","0","0","0","0"
"10957","213537","213538","10","1","0","1","1","13","0","0","0","0","0","0"
"10958","213296","213298","10","0","0","0","0","0","0","0","0","0","0","0"
"10959","213535","213536","10","1","0","0","2","0","1","0","0","0","0","0"
"10960","213293","213295","10","0","0","0","0","2","0","0","0","0","0","0"
"10961","213289","213291","10","0","0","3","1","8","1","0","0","0","0","0"
"10962","213533","213534","10","1","0","0","2","13","0","0","0","0","0","0"
"10963","213286","213288","10","0","0","0","0","8","8","0","0","0","0","0"
"10964","133569","133570","1","1","0","8","4","2","2","2","0","0","0","0"
"10965","133571","133572","1","1","0","6","6","14","6","1","0","0","0","0"
"10966","174958","174959","4","0","0","5","8","6","4","3","0","0","0","0"
"10967","133573","133574","1","1","0","9","1","3","0","2","0","0","0","0"
"10968","190817","190818","5","0","0","5","3","3","1","11","0","0","0","0"
"10969","147927","147928","5","1","0","2","6","4","8","7","0","0","0","0"
"10970","166496","166497","1","0","0","2","3","5","6","3","0","0","0","0"
"10972","114960","114961","6","0","0","15","2","5","2","5","0","0","0","0"
"10973","318531","318532","3","0","0","6","8","2","4","4","0","0","0","0"
"10974","136329","136330","6","1","0","10","2","5","0","3","0","0","0","0"
"10975","144321","144322","4","1","0","5","2","2","4","9","0","0","0","0"
"10976","133575","133576","1","1","0","0","6","3","0","1","0","0","0","0"
"10977","172326","172327","2","0","0","5","6","0","5","2","0","0","0","0"
"10978","133577","133578","1","1","0","4","5","3","5","3","0","0","0","0"
"10979","166494","166495","1","0","0","2","4","1","0","6","0","0","0","0"
"10980","208186","208187","7","0","0","4","1","0","5","4","0","0","0","0"
"10981","114962","114963","6","0","0","8","4","5","2","4","0","0","0","0"
"10982","318533","0","9","0","0","6","4","0","0","17","0","0","0","0"
"10983","158431","158432","8","0","0","2","0","2","7","1","0","0","0","0"
"10984","147929","147930","5","1","0","0","7","3","7","5","0","0","0","0"
"10985","318534","318535","3","0","0","5","1","6","3","4","0","0","0","0"
"10986","318536","318537","3","0","0","4","1","6","6","5","0","0","0","0"
"10987","172324","172325","2","0","0","7","5","6","7","8","0","0","0","0"
"10988","185342","185343","3","0","0","2","3","1","4","5","0","0","0","0"
"10989","318538","318539","3","0","0","3","4","0","4","8","0","0","0","0"
"10990","208184","208185","7","0","0","2","4","6","0","2","0","0","0","0"
"10991","174956","174957","4","0","0","3","7","6","2","2","0","0","0","0"
"10992","114964","114965","6","0","0","2","2","6","2","5","0","0","0","0"
"10993","318540","0","9","0","0","3","4","0","0","16","0","0","0","0"
"10994","166492","166493","1","0","0","4","8","0","0","8","0","0","0","0"
"10995","133579","133580","1","1","0","4","4","1","0","0","0","0","0","0"
"10996","144319","144320","4","1","0","0","6","0","4","0","0","0","0","0"
"10997","147931","147932","5","1","0","0","8","4","1","0","0","0","0","0"
"10998","133581","133582","1","1","0","4","10","2","3","4","0","0","0","0"
"10999","190815","190816","5","0","0","3","9","8","9","15","0","0","0","0"
"11000","166490","166491","1","0","0","0","11","9","0","2","0","0","0","0"
"11001","166488","166489","1","0","0","9","5","5","6","3","0","0","0","0"
"11003","185340","185341","5","0","0","3","6","3","5","10","0","0","0","0"
"11004","190813","190814","5","0","0","5","7","3","4","11","0","0","0","0"
"11005","147933","147934","5","1","0","2","0","5","9","2","0","0","0","0"
"11006","133583","133584","1","1","0","5","7","5","2","3","0","0","0","0"
"11007","166486","166487","1","0","0","4","5","6","2","3","0","0","0","0"
"11008","172322","172323","2","0","0","9","7","6","5","6","0","0","0","0"
"11009","166484","166485","1","0","0","4","5","11","0","3","0","0","0","0"
"11010","166482","166483","1","0","0","8","2","2","9","2","0","0","0","0"
"11011","133585","133586","1","1","0","0","0","0","0","0","0","0","0","0"
"11012","166480","166481","1","0","0","1","1","5","7","8","0","0","0","0"
"11013","133587","133588","1","1","0","2","0","0","6","0","0","0","0","0"
"11014","318541","0","9","0","0","3","3","0","0","3","0","0","0","0"
"11015","166478","166479","1","0","0","0","5","5","3","3","0","0","0","0"
"11016","166476","166477","1","0","0","3","5","1","3","2","0","0","0","0"
"11017","166474","166475","1","0","0","1","0","3","2","3","0","0","0","0"
"11018","166472","166473","1","0","0","11","1","0","0","0","0","0","0","0"
"11019","114966","114967","6","0","0","3","1","1","1","2","0","0","0","0"
"11020","144317","144318","4","1","0","0","2","2","0","3","0","0","0","0"
"11021","166470","166471","1","0","0","1","3","3","1","8","0","0","0","0"
"11022","166468","166469","1","0","0","4","4","6","8","2","0","0","0","0"
"11023","147935","147936","5","1","0","2","0","7","9","0","0","0","0","0"
"11024","213283","213284","10","0","0","0","0","2","0","0","0","0","0","0"
"11025","190811","190812","5","0","0","0","1","2","8","13","0","0","0","0"
"11026","213531","213532","10","1","0","1","0","1","0","0","0","0","0","0"
"11027","166466","166467","1","0","0","0","7","1","1","1","0","0","0","0"
"11028","190809","190810","5","0","0","2","2","9","1","5","0","0","0","0"
"11029","190807","190808","5","0","0","3","3","6","6","5","0","0","0","0"
"11030","147937","147938","5","1","0","2","3","8","6","6","0","0","0","0"
"11031","318542","318543","3","0","0","0","8","8","2","0","0","0","0","0"
"11032","166464","166465","1","0","0","0","0","0","0","0","0","0","0","0"
"11033","133589","133590","1","1","0","0","0","0","0","0","0","0","0","0"
"11034","166462","166463","1","0","0","10","0","2","2","2","0","0","0","0"
"11035","166460","166461","1","0","0","3","8","3","4","5","0","0","0","0"
"11036","172320","172321","2","0","0","1","2","0","6","3","0","0","0","0"
"11037","144315","144316","4","1","0","0","5","3","1","4","0","0","0","0"
"11038","144313","144314","4","1","0","1","6","4","2","5","0","0","0","0"
"11039","144311","144312","4","1","0","2","7","5","3","6","0","0","0","0"
"11040","144309","144310","4","1","0","3","8","6","4","7","0","0","0","0"
"11041","190805","190806","5","0","0","0","8","4","2","6","0","0","0","0"
"11042","147939","147940","5","1","0","0","5","3","2","2","0","0","0","0"
"11043","166458","166459","1","0","0","0","0","5","5","3","0","0","0","0"
"11044","133591","133592","1","1","0","9","7","0","0","3","0","0","0","0"
"11045","113436","113437","2","1","0","0","8","0","4","3","0","0","0","0"
"11046","318544","318545","3","0","0","4","1","0","9","1","0","0","0","0"
"11047","133593","133594","1","1","0","3","2","6","3","0","0","0","0","0"
"11048","318546","318547","3","0","0","0","0","4","4","3","0","0","0","0"
"11049","113434","113435","2","1","0","5","4","4","2","2","0","0","0","0"
"11050","166456","166457","1","0","0","0","11","2","0","8","0","0","0","0"
"11051","190803","190804","5","0","0","4","1","8","9","14","0","0","0","0"
"11052","133595","133596","1","1","0","0","6","0","3","2","0","0","0","0"
"11053","166454","166455","1","0","0","3","4","2","9","2","0","0","0","0"
"11054","318548","318549","3","0","0","8","2","10","3","6","0","0","0","0"
"11055","117361","117362","3","1","0","0","0","1","3","0","0","0","0","0"
"11056","318550","318551","3","0","0","0","0","7","5","1","0","0","0","0"
"11057","147941","147942","5","1","0","3","8","8","9","1","0","0","0","0"
"11058","213529","213530","10","1","0","2","2","12","1","0","0","0","0","0"
"11059","213527","213528","10","1","0","1","3","4","0","0","0","0","0","0"
"11060","213525","213526","10","1","0","0","2","5","1","0","0","0","0","0"
"11061","213523","213524","10","1","0","0","1","9","2","0","0","0","0","0"
"11062","166452","166453","1","0","0","0","7","1","0","8","0","0","0","0"
"11063","166450","166451","1","0","0","2","2","6","4","6","0","0","0","0"
"11064","166448","166449","1","0","0","2","4","6","8","7","0","0","0","0"
"11065","166446","166447","1","0","0","4","8","0","3","7","0","0","0","0"
"11066","318552","318553","3","0","0","4","1","6","1","3","0","0","0","0"
"11071","166444","166445","1","0","0","0","0","0","0","0","0","0","0","0"
"11072","133597","133598","1","1","0","0","0","0","0","0","0","0","0","0"
