Id,Unknown0,Unknown1_0,Unknown1_1,Unknown2_0,Unknown2_1,Unknown3,Unknown4
"14775","71450","541069313","0","0","0","0","0"
"14776","71459","541065216","0","0","0","0","0"
"14777","71465","536870912","0","0","0","47","0"
"14783","71490","0","0","0","0","1","0"
"14787","71510","524288","0","0","0","0","0"
"14788","71516","0","0","0","0","1","0"
"14796","71546","0","0","0","0","15","0"
"14798","71548","0","0","0","0","8","0"
"14799","71550","4718592","0","0","0","0","0"
"14800","71580","0","0","0","0","15","0"
"14801","71591","0","0","0","0","31","0"
"14802","71592","0","0","0","0","5","0"
"14803","71593","0","0","0","0","1","0"
"14804","71594","0","0","15372","0","9","0"
"14805","71595","0","0","0","0","15","0"
"14806","71623","0","0","0","0","46","0"
"14813","71692","0","0","0","0","15","0"
"14814","71705","0","0","0","0","15","0"
"14815","71718","0","0","0","0","9","0"
"14816","71726","0","0","0","0","41","0"
"14823","71755","2","0","0","0","5","0"
"14825","71769","0","0","28","0","0","0"
"14826","71772","0","0","0","0","41","0"
"14827","71778","0","0","0","0","15","0"
"14829","71780","0","0","0","0","8","0"
"14831","71782","0","0","0","0","15","0"
"14833","71787","0","0","0","0","5","0"
"14834","71788","0","0","15364","0","9","0"
"14836","71806","0","0","0","0","9","0"
"14837","71807","0","0","0","0","9","0"
"14838","71810","0","0","0","0","31","0"
"14839","71840","0","0","0","0","31","0"
"14840","71841","0","0","0","0","15","0"
"14841","71842","0","0","0","0","15","0"
"14842","71862","4718592","0","0","0","0","0"
"14845","71906","524288","0","4104","0","13","0"
"14846","71927","0","0","0","0","13","0"
"14847","71928","0","0","0","0","15","0"
"14848","71929","0","0","0","0","15","0"
"14849","71930","0","0","0","0","15","0"
"14850","71931","0","0","0","0","15","0"
"14851","71932","0","0","0","0","8","0"
"14852","71934","0","0","0","0","15","0"
"14853","71935","0","0","0","0","15","0"
"14854","71936","0","0","0","0","15","0"
"14855","71937","0","0","0","0","15","0"
"14856","71940","524288","0","0","0","0","0"
"14857","71941","524288","0","0","0","0","0"
"14859","71949","524288","0","0","0","0","0"
"14860","71956","0","0","15404","0","15","0"
"14864","71965","0","0","0","0","4","0"
"14868","71988","2","0","0","0","1","0"
"14877","72034","2152202240","0","0","0","41","0"
"14878","72037","0","0","0","0","9","0"
"14879","72039","0","0","0","0","9","0"
"14880","72040","0","0","0","0","9","0"
"14881","72053","0","0","0","0","9","0"
"14882","72057","0","0","0","0","33","0"
"14883","72080","0","0","0","0","9","0"
"14886","72090","0","0","0","0","15","0"
"14887","72091","0","0","0","0","41","0"
"14890","72099","0","0","3","0","1","0"
"14895","72106","2","0","0","0","15","0"
"14899","72123","0","0","0","0","9","0"
"14901","72130","536870912","0","0","0","9","0"
"14902","72133","0","0","0","0","9","0"
"14903","72143","0","0","0","0","9","0"
"14904","72144","524288","0","0","0","0","0"
"14905","72145","524288","0","0","0","0","0"
"14909","72149","0","0","0","0","9","0"
"14910","72151","524288","0","0","0","0","0"
"14911","72163","0","0","0","0","9","0"
"14913","72166","0","0","0","0","9","0"
"14915","72169","0","0","0","0","9","0"
"14917","72171","0","0","0","0","9","0"
"14918","72208","0","0","0","0","9","0"
"14920","72215","0","0","0","0","1","0"
"14921","72219","2152202240","0","0","0","0","0"
"14922","72242","536870912","0","0","0","8","0"
"14924","72259","0","0","0","0","9","0"
"14925","72262","0","0","24","0","0","0"
"14926","72264","0","0","0","0","46","0"
"14930","72268","0","0","0","0","9","0"
"14932","72272","2152202240","0","0","0","9","0"
"14938","72286","0","0","0","0","9","0"
"14939","72290","4718592","0","0","0","0","0"
"14940","72292","4718592","0","0","0","0","0"
"14941","72293","536870912","0","0","0","9","0"
"14942","72318","0","0","0","0","15","0"
"14944","72320","0","0","0","0","9","0"
"14945","72321","0","0","0","0","9","0"
"14946","72322","0","0","0","0","9","0"
"14949","72326","0","0","0","0","9","0"
"14952","72350","0","0","0","0","9","0"
"14953","72351","4718592","0","0","0","9","0"
"14954","72360","0","0","0","0","9","0"
"14957","72368","0","0","0","0","41","0"
"14959","72373","0","0","0","0","9","0"
"14961","72422","0","0","0","0","9","0"
"14962","72424","0","0","12","0","9","0"
"14963","72426","0","0","0","0","9","0"
"14964","72429","0","0","0","0","9","0"
"14966","72435","0","0","0","0","9","0"
"14967","72451","2152202240","0","0","0","0","0"
"14987","72546","524288","0","0","0","0","0"
"14994","72589","0","0","10","0","0","0"
"14995","72590","0","0","0","0","8","0"
"14996","72594","0","0","10","0","0","0"
"14997","72595","0","0","0","0","9","0"
"14998","72598","0","0","10","0","0","0"
"14999","72623","262144","2","0","0","1","0"
"15003","72649","524288","0","0","0","0","0"
"15007","72701","0","0","0","0","15","0"
"15008","72702","0","0","0","0","15","0"
"15009","72703","0","0","0","0","15","0"
"15010","72704","0","0","0","0","15","0"
"15011","72705","0","0","0","0","15","0"
"15012","72711","4098","0","0","0","0","0"
"15013","72728","0","0","0","0","7","0"
"15014","72735","0","0","10","0","0","0"
"15015","72762","0","0","0","0","9","0"
"15020","72807","0","0","0","0","31","0"
"15021","72808","0","0","0","0","31","0"
"15028","72840","0","0","0","0","9","0"
"15032","72847","0","0","0","0","9","0"
"15033","72848","0","0","4104","0","9","0"
"15037","72865","4718592","0","0","0","0","0"
"15040","72901","0","0","0","0","15","0"
"15044","72914","524288","0","0","0","0","0"
"15047","72960","0","0","0","0","15","0"
"15049","72985","524288","0","0","0","0","0"
"15050","73001","536870912","0","0","0","9","0"
"15052","73017","0","0","0","0","9","0"
"15055","73021","536870912","0","0","0","9","0"
"15066","73061","0","0","0","0","47","0"
"15070","73070","0","0","0","0","15","0"
"15074","73077","524288","0","0","0","0","0"
"15075","73079","0","0","0","0","15","0"
"15077","73142","0","0","0","0","11","0"
"15082","73223","0","0","0","0","15","0"
"15083","73224","0","0","0","0","15","0"
"15084","73225","0","0","0","0","15","0"
"15085","73226","0","0","0","0","15","0"
"15087","73228","0","0","0","0","15","0"
"15088","73229","0","0","0","0","15","0"
"15089","73230","0","0","0","0","15","0"
"15090","73231","0","0","0","0","15","0"
"15091","73232","0","0","0","0","15","0"
"15092","73233","0","0","0","0","15","0"
"15093","73234","0","0","0","0","15","0"
"15094","73239","0","0","0","0","15","0"
"15095","73240","0","0","0","0","15","0"
"15096","73241","0","0","0","0","15","0"
"15097","73242","0","0","0","0","15","0"
"15098","73243","0","0","0","0","15","0"
"15099","73244","0","0","0","0","15","0"
"15100","73245","0","0","0","0","15","0"
"15101","73246","0","0","0","0","15","0"
"15102","73247","0","0","0","0","15","0"
"15103","73248","0","0","0","0","15","0"
"15104","73249","0","0","0","0","15","0"
"15105","73250","0","0","0","0","15","0"
"15106","73258","0","0","0","0","15","0"
"15107","73259","0","0","0","0","15","0"
"15108","73260","0","0","0","0","15","0"
"15109","73262","0","0","0","0","15","0"
"15110","73263","0","0","0","0","15","0"
"15111","73264","0","0","0","0","15","0"
"15112","73265","0","0","0","0","15","0"
"15113","73266","0","0","0","0","15","0"
"15114","73267","0","0","0","0","15","0"
"15115","73268","0","0","0","0","15","0"
"15116","73269","0","0","0","0","15","0"
"15117","73270","0","0","0","0","15","0"
"15118","73271","0","0","0","0","15","0"
"15119","73272","0","0","0","0","15","0"
"15120","73273","0","0","0","0","15","0"
"15122","73275","0","0","0","0","15","0"
"15123","73276","0","0","0","0","15","0"
"15124","73277","0","0","0","0","15","0"
"15125","73278","0","0","0","0","15","0"
"15126","73279","0","0","0","0","15","0"
"15127","73280","0","0","0","0","15","0"
"15129","73290","0","0","0","0","15","0"
"15130","73313","0","0","0","0","15","0"
"15131","73324","0","0","0","0","31","0"
"15133","73488","0","0","0","0","9","0"
"15134","73510","0","0","0","0","15","0"
"15135","73539","0","0","0","0","9","0"
"15136","73548","0","0","8","0","0","0"
"15137","73650","0","0","0","0","9","0"
"15138","73654","0","0","8","0","0","0"
"15139","73655","524288","0","0","0","0","0"
"15140","73761","4718592","0","0","0","0","0"
"15141","73762","524288","0","0","0","0","0"
"15163","73816","524288","0","0","0","0","0"
"15164","73818","524288","0","0","0","0","0"
"15165","73819","524288","0","0","0","0","0"
"15166","73820","524288","0","0","0","0","0"
"15167","73821","524288","0","0","0","0","0"
"15168","73822","524288","0","0","0","0","0"
"15169","73823","0","0","8","0","0","0"
"15170","73824","524288","0","0","0","0","0"
"15171","73825","524288","0","0","0","0","0"
"15172","73826","524288","0","0","0","0","0"
"15173","73827","524288","0","0","0","0","0"
"15174","73828","524288","0","0","0","0","0"
"15179","73920","524288","0","0","0","15","0"
"15181","74035","0","0","0","0","1","0"
"15183","74081","0","0","0","0","9","0"
"15184","74090","0","0","0","0","9","0"
"15187","74157","0","0","0","0","1","0"
"15188","74159","0","0","0","0","1","0"
"15189","74174","0","0","0","0","1","0"
"15190","74203","4718592","0","0","0","0","0"
"15191","74204","4718592","0","0","0","0","0"
"15192","74205","4718592","0","0","0","0","0"
"15193","74222","0","0","0","0","1","0"
"15206","74379","4127","0","4123","0","0","0"
"15207","74392","0","0","0","0","9","0"
"15209","74394","0","0","0","0","15","0"
"15211","74403","0","0","0","0","9","0"
"15213","74410","4718592","0","0","0","0","0"
"15214","74411","4718592","0","0","0","0","0"
"15215","74414","0","0","0","0","13","0"
"15216","74417","0","0","0","0","13","0"
"15217","74422","0","0","8","0","1","0"
"15219","74438","0","0","8","0","0","0"
"15220","74440","0","0","8","0","0","0"
"15221","74525","0","0","0","0","9","0"
"15225","74546","655362","0","0","0","0","0"
"15226","74562","524288","0","0","0","8","0"
"15229","74625","0","0","0","0","15","0"
"15231","74637","0","0","0","0","9","0"
"15239","74707","0","0","0","0","13","0"
"15240","74762","0","0","0","0","13","0"
"15241","74764","0","0","0","0","13","0"
"15242","74772","0","0","0","0","31","0"
"15243","74781","0","0","0","0","1","0"
"15244","74785","0","0","0","0","13","0"
"15245","74792","524288","0","0","0","8","0"
"15246","74795","524288","0","0","0","0","0"
"15247","74797","128","0","0","0","5","0"
"15248","74806","0","0","0","0","9","0"
"15249","74807","4718592","512","0","0","0","0"
"15250","74854","0","0","0","0","31","0"
"15251","74855","0","0","0","0","31","0"
"15252","74856","0","0","0","0","9","0"
"15253","74890","131072","0","0","0","9","0"
"15254","74903","0","0","0","0","47","0"
"15255","74904","0","0","0","0","47","0"
"15256","74905","0","0","0","0","15","0"
"15257","74918","0","0","0","0","31","0"
"15258","74932","0","0","0","0","31","0"
"15261","75055","7905283","0","0","0","0","0"
"15262","75080","4718592","0","0","0","0","0"
"15264","75085","4718592","0","0","0","0","0"
"15266","75102","0","0","0","0","1","0"
"15267","75111","0","0","15423","0","0","0"
"15268","75125","0","0","0","0","8","0"
"15269","75129","0","0","4127","0","0","0"
"15270","75134","0","0","0","0","31","0"
"15271","75135","128","0","0","0","15","0"
"15272","75136","0","0","0","0","31","0"
"15274","75166","4194304","0","0","0","0","0"
"15275","75168","0","0","0","0","15","0"
"15277","75209","0","0","0","0","31","0"
"15278","75314","0","0","0","0","15","0"
"15279","75327","0","0","0","0","15","0"
"15280","75329","0","0","0","0","8","0"
"15281","75330","0","0","0","0","15","0"
"15283","75332","0","0","0","0","15","0"
"15284","75333","2","0","0","0","8","0"
"15285","75362","0","0","0","0","15","0"
"15286","75366","0","0","0","0","15","0"
"15287","75367","0","0","0","0","15","0"
"15288","75370","0","0","0","0","15","0"
"15289","75382","0","0","0","0","15","0"
"15290","75383","0","0","0","0","15","0"
"15291","75384","0","0","0","0","15","0"
"15292","75412","0","0","0","0","15","0"
"15293","75413","0","0","0","0","1","0"
"15295","75423","0","0","0","0","15","0"
"15296","75427","268439583","0","268439583","0","0","0"
"15297","75508","4194304","0","0","0","0","0"
"15298","75512","4194304","0","0","0","0","0"
"15299","75516","4194304","0","0","0","0","0"
"15300","75596","0","0","0","0","31","0"
"15301","75597","0","0","0","0","15","0"
"15302","75613","0","0","0","0","31","0"
"15303","75614","0","0","0","0","9","0"
"15308","75648","268435456","0","0","0","0","0"
"15309","75731","1346944007","0","0","0","0","0"
"15310","75765","4718592","0","0","0","0","0"
"15312","75906","0","0","0","0","31","0"
"15313","75936","0","0","0","0","31","0"
"15319","75973","0","0","0","0","31","0"
"15321","76092","0","0","0","0","1","0"
"15322","76096","0","0","15420","0","1","0"
"15325","76114","0","0","15420","0","0","0"
"15326","76116","0","0","15420","0","0","0"
"15329","76221","4127","0","268439583","0","14","0"
"15334","76533","0","0","0","0","15","0"
"15335","76568","0","0","0","0","9","0"
"15336","76615","0","0","16","0","9","0"
"15344","77276","4718592","0","0","0","47","0"
"15345","77277","4718592","0","0","0","0","0"
"15347","77472","0","0","0","0","15","0"
"15355","78381","0","0","0","0","31","0"
"15357","78674","0","0","0","0","15","0"
"15358","78675","0","0","0","0","8","0"
"15384","79404","33555456","8","0","0","0","0"
"15385","79453","0","0","0","0","15","0"
"15388","79623","0","0","0","0","15","0"
"15392","80240","0","4096","0","0","8","0"
"15410","12470","0","0","0","0","9","0"
"15411","113","0","0","0","0","15","0"
"15412","184","0","0","0","0","15","0"
"15413","246","0","0","0","0","8","0"
"15414","2601","0","0","0","0","15","0"
"15415","2602","0","0","0","0","15","0"
"15416","3136","0","0","0","0","9","0"
"15417","3229","0","0","0","0","15","0"
"15418","3256","0","0","0","0","15","0"
"15419","3356","0","0","0","0","15","0"
"15420","3429","0","0","0","0","15","0"
"15421","3436","0","0","0","0","15","0"
"15423","3583","0","0","0","0","15","0"
"15424","3636","0","0","0","0","15","0"
"15425","3815","0","0","0","0","31","0"
"15426","4974","0","0","0","0","13","0"
"15427","4975","8","0","0","0","15","0"
"15428","4977","8","0","0","0","15","0"
"15429","4978","8","0","0","0","15","0"
"15430","5137","0","0","0","0","13","0"
"15431","5208","0","0","0","0","15","0"
"15432","5280","0","0","0","0","13","0"
"15433","5316","0","0","0","0","31","0"
"15434","5567","2","0","0","0","15","0"
"15435","5916","4102","0","0","0","0","0"
"15436","6146","0","0","0","0","8","0"
"15437","6254","0","0","0","0","15","0"
"15438","6257","0","0","0","0","13","0"
"15439","6274","0","0","0","0","13","0"
"15440","6408","3","0","0","0","0","0"
"15441","6466","0","0","0","0","15","0"
"15442","6728","2","0","0","0","15","0"
"15443","6907","0","0","0","0","31","0"
"15444","6909","0","0","0","0","31","0"
"15445","6920","15367","0","0","0","0","0"
"15446","6925","0","0","0","0","15","0"
"15447","6950","0","0","0","0","15","0"
"15448","6982","0","0","0","0","31","0"
"15449","7054","0","0","0","0","15","0"
"15450","7057","524288","0","0","0","15","0"
"15451","7068","0","0","0","0","31","0"
"15452","7098","0","0","0","0","15","0"
"15453","7102","0","0","0","0","15","0"
"15454","7121","0","0","0","0","15","0"
"15455","7124","0","0","0","0","15","0"
"15456","7125","0","0","0","0","31","0"
"15457","7132","0","0","0","0","15","0"
"15458","7289","0","0","0","0","15","0"
"15459","7295","0","0","0","0","15","0"
"15460","7395","0","0","0","0","15","0"
"15461","7481","2147483648","0","0","0","15","0"
"15462","7483","2147483648","0","0","0","15","0"
"15463","7484","2147483648","0","0","0","15","0"
"15464","7588","0","0","0","0","15","0"
"15469","7896","0","0","0","0","15","0"
"15470","7948","0","0","0","0","15","0"
"15471","7951","0","0","0","0","15","0"
"15472","7967","2","0","0","0","15","0"
"15473","7978","0","0","0","0","15","0"
"15474","7979","0","0","0","0","15","0"
"15475","7992","0","0","0","0","15","0"
"15476","8016","0","0","0","0","31","0"
"15477","8040","2","0","0","0","15","0"
"15478","8078","0","0","0","0","15","0"
"15479","8140","0","0","0","0","15","0"
"15480","8142","0","0","0","0","9","0"
"15481","8147","0","0","0","0","15","0"
"15482","8245","0","0","0","0","15","0"
"15483","8272","0","0","0","0","31","0"
"15484","8275","0","0","0","0","15","0"
"15485","8282","0","0","0","0","15","0"
"15486","8286","0","0","0","0","31","0"
"15487","8292","0","0","0","0","9","0"
"15488","8362","0","0","0","0","15","0"
"15489","8364","0","0","15420","0","15","0"
"15490","8398","0","0","0","0","15","0"
"15491","8399","2","0","0","0","15","0"
"15492","8600","0","0","0","0","31","0"
"15493","8611","15364","0","0","0","0","0"
"15494","8858","0","0","0","0","31","0"
"15495","8988","0","0","0","0","31","0"
"15496","8989","0","0","15420","0","0","0"
"15497","8994","0","0","0","0","15","0"
"15498","9232","0","0","0","0","31","0"
"15499","9435","0","0","0","0","9","0"
"15500","9552","0","0","0","0","15","0"
"15501","9616","0","0","0","0","15","0"
"15503","10617","8","0","0","0","15","0"
"15504","10854","0","0","0","0","9","0"
"15505","11014","0","0","0","0","15","0"
"15506","11359","0","0","0","0","15","0"
"15507","11397","0","0","0","0","15","0"
"15508","11436","0","0","0","0","15","0"
"15509","11443","0","0","0","0","15","0"
"15510","11538","0","0","0","0","15","0"
"15511","11640","0","0","0","0","15","0"
"15512","11641","0","0","0","0","15","0"
"15513","11831","0","0","0","0","15","0"
"15514","11836","0","0","0","0","15","0"
"15515","11922","0","0","0","0","9","0"
"15516","11939","0","0","0","0","15","0"
"15517","11980","0","0","0","0","15","0"
"15518","12001","0","0","0","0","15","0"
"15519","12058","0","0","0","0","15","0"
"15520","12248","0","0","0","0","15","0"
"15521","12255","0","0","0","0","15","0"
"15522","12279","0","0","0","0","15","0"
"15523","12493","0","0","0","0","15","0"
"15524","12528","0","0","0","0","31","0"
"15525","12540","2","0","0","0","0","0"
"15526","12741","0","0","0","0","15","0"
"15527","12742","0","0","0","0","15","0"
"15528","12746","0","0","0","0","15","0"
"15529","12747","0","0","0","0","9","0"
"15530","12946","0","0","0","0","1","0"
"15531","13236","4127","0","4127","0","31","0"
"15532","13323","2","0","0","0","15","0"
"15536","13579","2","0","0","0","0","0"
"15537","13608","0","0","0","0","9","0"
"15542","13704","0","0","0","0","8","0"
"15543","13747","0","0","0","0","15","0"
"15544","13864","0","2048","0","0","8","0"
"15549","14030","0","0","0","0","9","0"
"15550","14515","0","0","0","0","13","0"
"15551","15042","0","0","0","0","15","0"
"15552","15091","0","0","0","0","15","0"
"15553","15122","0","0","0","0","8","0"
"15554","15229","0","0","0","0","8","0"
"15556","15279","0","0","0","0","8","0"
"15557","15495","0","0","0","0","15","0"
"15558","15548","0","0","0","0","15","0"
"15559","15588","0","0","0","0","15","0"
"15560","15591","0","0","0","0","31","0"
"15561","15609","0","0","0","0","9","0"
"15562","15744","0","0","0","0","15","0"
"15563","15802","0","0","0","0","15","0"
"15564","16046","0","0","0","0","15","0"
"15565","16098","0","0","0","0","15","0"
"15566","16247","0","0","0","0","31","0"
"15567","16336","0","0","0","0","15","0"
"15568","16381","0","0","0","0","15","0"
"15569","16429","0","0","0","0","15","0"
"15570","16430","0","0","15420","0","15","0"
"15571","16798","2","0","0","0","15","0"
"15572","16866","0","0","0","0","15","0"
"15573","16869","0","0","0","0","15","0"
"15574","17145","0","0","0","0","15","0"
"15575","17151","0","0","0","0","8","0"
"15576","17207","0","0","15420","0","9","0"
"15577","17227","0","0","0","0","15","0"
"15578","17277","0","0","0","0","15","0"
"15579","17293","0","0","0","0","15","0"
"15580","17393","0","0","0","0","15","0"
"15581","17405","0","0","0","0","13","0"
"15582","17434","0","0","0","0","15","0"
"15583","17435","0","0","0","0","15","0"
"15584","17467","536870912","0","0","0","15","0"
"15585","17473","0","0","0","0","9","0"
"15586","17618","0","0","0","0","9","0"
"15587","17715","0","0","31788","0","0","0"
"15588","17716","0","0","31788","0","0","0"
"15589","17820","0","0","0","0","31","0"
"15590","17883","0","0","0","0","15","0"
"15591","18099","0","0","0","0","15","0"
"15592","18149","0","0","0","0","31","0"
"15593","18327","0","0","0","0","31","0"
"15594","18376","0","0","0","0","15","0"
"15595","18671","0","0","0","0","8","0"
"15596","18702","0","0","0","0","15","0"
"15597","18763","0","0","0","0","15","0"
"15598","19645","0","0","0","0","15","0"
"15607","20565","0","0","0","0","15","0"
"15608","20735","0","0","0","0","9","0"
"15609","20787","0","0","0","0","15","0"
"15610","20800","0","0","0","0","15","0"
"15611","20826","0","0","0","0","15","0"
"15612","21007","0","0","0","0","15","0"
"15613","21048","0","0","0","0","15","0"
"15614","21060","2","0","0","0","0","0"
"15615","21067","0","0","0","0","15","0"
"15616","21068","0","0","0","0","15","0"
"15617","21331","0","0","0","0","9","0"
"15618","21655","0","0","0","0","8","0"
"15619","21793","0","0","31788","0","31","0"
"15620","21832","0","0","0","0","15","0"
"15622","22127","0","0","0","0","9","0"
"15623","22356","0","0","0","0","15","0"
"15624","22415","0","0","0","0","9","0"
"15625","22418","4718592","0","0","0","0","0"
"15626","22424","0","0","0","0","15","0"
"15627","22651","0","0","0","0","15","0"
"15628","22661","0","0","0","0","15","0"
"15629","22695","0","0","0","0","15","0"
"15630","22696","536870912","0","0","0","8","0"
"15631","22709","0","0","0","0","15","0"
"15632","22710","0","0","0","0","31","0"
"15633","22743","0","0","0","0","9","0"
"15634","22744","0","0","0","0","9","0"
"15637","22823","0","0","31788","0","15","0"
"15638","22886","0","0","0","0","8","0"
"15639","22910","0","0","0","0","1","0"
"15640","22919","0","0","31788","0","15","0"
"15641","22924","0","0","0","0","9","0"
"15642","22938","0","0","0","0","15","0"
"15643","22945","0","0","0","0","9","0"
"15644","22946","0","0","0","0","31","0"
"15645","22967","0","0","0","0","15","0"
"15646","22968","0","0","0","0","15","0"
"15647","23039","0","0","0","0","15","0"
"15648","23113","0","0","0","0","15","0"
"15650","23333","1703936","1024","0","0","0","0"
"15651","23335","1703936","1024","0","0","0","0"
"15652","23451","131072","0","0","0","0","0"
"15653","23452","131078","0","0","0","0","0"
"15654","23493","4097","0","0","0","0","0"
"15662","26453","0","0","0","0","15","0"
"15676","28892","4127","0","4127","0","0","0"
"15677","29901","0","0","0","0","15","0"
"15679","30004","0","0","0","0","9","0"
"15680","30092","0","0","0","0","15","0"
"15681","30842","0","0","0","0","15","0"
"15682","31405","0","0","0","0","15","0"
"15683","31602","0","0","0","0","1","0"
"15684","32063","0","0","0","0","15","0"
"15685","32197","0","0","0","0","15","0"
"15686","32224","0","0","0","0","8","0"
"15687","32289","0","0","0","0","31","0"
"15688","32707","0","0","0","0","15","0"
"15689","32727","524288","0","0","0","0","0"
"15692","34812","0","0","0","0","8","0"
"15694","37071","0","0","0","0","15","0"
"15695","37113","0","0","0","0","15","0"
"15696","37668","0","0","0","0","15","0"
"15697","38064","0","0","0","0","15","0"
"15698","38167","0","0","0","0","15","0"
"15699","38858","0","0","0","0","13","0"
"15700","39212","0","0","0","0","15","0"
"15701","39273","0","0","31756","0","15","0"
"15702","39621","0","0","0","0","15","0"
"15704","40412","0","0","0","0","15","0"
"15705","40543","262144","2","0","0","1","0"
"15706","41988","0","0","0","0","15","0"
"15709","43133","0","0","0","0","15","0"
"15711","43542","0","0","0","0","15","0"
"15720","45322","4194304","0","0","0","0","0"
"15721","45985","0","0","0","0","8","0"
"15723","47782","0","0","0","0","15","0"
"15724","48168","0","0","0","0","8","0"
"15726","49711","0","0","0","0","9","0"
"15727","49978","0","0","15420","0","0","0"
"15728","50086","0","0","0","0","15","0"
"15730","51783","0","0","0","0","15","0"
"15731","51797","0","0","0","0","15","0"
"15732","52487","0","0","11","0","31","0"
"15733","52606","0","0","0","0","1","0"
"15734","53113","0","0","0","0","15","0"
"15735","54604","0","0","0","0","15","0"
"15736","54792","0","0","0","0","8","0"
"15737","54962","0","0","0","0","47","0"
"15738","55531","0","0","0","0","31","0"
"15739","55536","0","0","0","0","4","0"
"15743","55655","0","0","0","0","15","0"
"15744","55656","0","0","0","0","15","0"
"15747","56034","0","0","0","0","15","0"
"15748","56039","0","0","0","0","15","0"
"15749","57780","0","0","0","0","15","0"
"15750","58811","0","0","0","0","15","0"
"15751","58847","0","0","9","0","9","0"
"15752","58970","0","0","0","0","15","0"
"15753","59217","0","0","0","0","15","0"
"15754","59260","0","0","0","0","9","0"
"15758","59669","0","0","0","0","15","0"
"15759","59791","0","0","0","0","31","0"
"15760","59793","0","0","0","0","31","0"
"15761","60290","0","0","0","0","15","0"
"15766","60866","0","0","0","0","15","0"
"15767","61603","0","0","0","0","5","0"
"15768","61871","0","0","0","0","15","0"
"15769","62081","0","0","0","0","1","0"
"15770","62092","0","0","0","0","7","0"
"15771","62094","524288","0","0","0","0","0"
"15772","62143","0","0","0","0","31","0"
"15773","62150","524288","0","0","0","0","0"
"15774","62153","524288","0","0","0","0","0"
"15775","62156","524288","0","0","0","0","0"
"15776","62164","4127","0","4127","0","0","0"
"15777","62182","4127","0","4127","0","0","0"
"15778","62238","0","0","0","0","9","0"
"15780","62294","0","0","0","0","15","0"
"15781","62342","0","0","0","0","15","0"
"15782","62506","0","0","0","0","47","0"
"15783","62517","0","0","12","0","0","0"
"15784","62624","0","0","0","0","1","0"
"15785","62644","0","0","0","0","31","0"
"15786","62695","0","0","8","0","0","0"
"15787","62804","0","0","0","0","15","0"
"15788","62810","0","0","0","0","15","0"
"15789","62817","73953287","0","0","0","0","0"
"15790","62818","0","0","0","0","13","0"
"15791","62820","0","0","0","0","31","0"
"15792","62856","536870912","0","0","0","8","0"
"15793","62864","524288","0","0","0","0","0"
"15795","62896","524288","0","0","0","0","0"
"15796","62975","0","0","0","0","4","0"
"15797","62981","0","0","0","0","63","0"
"15798","62982","0","0","0","0","4","0"
"15799","62983","0","0","20488","0","4","0"
"15800","63051","15367","0","0","0","0","0"
"15801","63202","524288","0","0","0","0","0"
"15802","63209","524288","0","0","0","0","0"
"15803","63517","524288","0","0","0","0","0"
"15804","63565","8","0","13","0","63","0"
"15805","63578","0","0","2060","0","0","0"
"15806","63603","0","0","0","0","63","0"
"15807","63682","0","0","0","0","1","0"
"15808","63683","524288","0","0","0","0","0"
"15809","63684","524288","0","0","0","0","0"
"15810","63697","0","0","0","0","31","0"
"15811","63698","0","0","6157","0","0","0"
"15812","63758","0","0","0","0","15","0"
"15813","63909","8","0","0","0","0","0"
"15814","64007","524288","0","0","0","0","0"
"15815","64008","524288","0","0","0","0","0"
"15816","64140","0","0","0","0","8","0"
"15818","64265","524288","0","0","0","0","0"
"15819","64293","524288","0","0","0","0","0"
"15820","64327","0","0","0","0","15","0"
"15822","64483","0","0","0","0","15","0"
"15823","64572","524288","0","0","0","0","0"
"15824","64574","524288","0","0","0","0","0"
"15826","64585","2","0","0","0","0","0"
"15827","64605","0","0","0","0","63","0"
"15829","64732","0","0","0","0","63","0"
"15830","64954","0","0","0","0","9","0"
"15831","65046","0","0","0","0","31","0"
"15832","65060","0","0","0","0","15","0"
"15833","65072","5767171","0","5767171","0","0","0"
"15834","65098","524288","0","0","0","0","0"
"15835","65115","0","0","0","0","1","0"
"15836","65131","0","0","0","0","9","0"
"15837","65132","0","0","0","0","47","0"
"15839","65172","0","0","0","0","15","0"
"15840","65173","0","0","0","0","9","0"
"15841","65176","524288","0","0","0","0","0"
"15842","65207","0","0","136","0","11","0"
"15843","65211","541589632","1024","0","0","0","0"
"15845","65267","0","0","8","0","0","0"
"15846","65270","0","0","8","0","15","0"
"15847","65275","0","0","0","0","63","0"
"15848","65298","8","0","24","0","15","0"
"15849","65299","0","0","8","0","15","0"
"15850","65307","0","0","8","0","15","0"
"15851","65308","0","0","8","0","15","0"
"15852","65314","524288","0","0","0","0","0"
"15853","65315","524288","0","0","0","0","0"
"15854","65316","524288","0","0","0","0","0"
"15855","65317","524288","0","0","0","0","0"
"15856","65408","268963843","0","0","0","0","0"
"15857","65426","4102","0","0","0","0","0"
"15858","65427","4098","0","15367","0","10","0"
"15859","65469","524288","0","0","0","0","0"
"15860","65514","524288","0","0","0","1","0"
"15861","65515","524288","0","0","0","0","0"
"15862","65535","15404","0","0","0","15","0"
"15863","65556","0","0","0","0","13","0"
"15864","65560","0","0","0","0","8","0"
"15865","65573","0","0","0","0","15","0"
"15866","65598","4718592","0","0","0","0","0"
"15867","65609","8","0","0","0","0","0"
"15868","65622","524291","0","0","0","1","0"
