Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13
"4762","Dust Field","Princess Theradras shakes the ground, inflicting Nature damage to all players within $21868A1 yards, knocking them back.","0","0","136018","431","0","0","0","0","0","4","2","-1"
"4767","Lava Burst","","0","150001","237582","433","4768","0","0","1","64","1","2","-1"
"4768","Summon Blazing Servitor","","0","150016","135824","433","0","8673","0","1","0","2","2","-1"
"4794","Enchanting Lullaby","Hearthsinger Forresten lulls a player to sleep, stunning them for $16798d or until they take damage.","0","0","136209","443","4795","0","0","0","192","1","2","-1"
"4795","Demoralizing Shout","Hearthsinger Forresten shouts, reducing the melee attack power of all players within $16244A1 yards for $16244d.","0","0","132366","443","4796","0","0","0","0","2","2","-1"
"4796","Incorporeal Defense","Hearthsinger Forresten's dodge is increased by 50% whenever he is in combat.","0","0","135991","443","4797","0","0","0","0","3","2","-1"
"4797","Shoot","Hearthsinger Forresten shoots a random player, inflicting Physical damage.","0","0","132222","443","4798","0","0","0","0","4","2","-1"
"4798","Multi-Shot","Hearthsinger Forresten fires a volley of missiles at a random player, inflicting Physical damage to them and their nearby allies, affecting up to $14443x1 targets.","0","0","132330","443","0","0","0","0","0","5","2","-1"
"4799","Thrash","Timmy the Cruel thrashes, attacking $3391s1 additional times.","0","0","132152","445","4800","0","0","1","0","1","2","-1"
"4800","Ravenous Claw","Timmy the Cruel claws his current target, inflicting Physical damage and healing himself for the amount of damage dealt.","0","0","132152","445","4801","0","0","1","0","2","2","-1"
"4801","Enrage","When Timmy the Cruel reaches 50% remaining health, he enrages, increasing Physical damage dealt by $8599s1% and melee attack speed by $8599s2%.","0","0","136224","445","0","0","0","1","2048","3","2","-1"
"4802","Knock Away","Willey Hopebreaker inflicts Physical damage to his current target, knocking them away.","0","0","132939","446","4803","0","0","0","0","4","2","-1"
"4803","Shoot","Willey Hopebreaker shoots his current target, inflicting Physical damage.","0","0","132222","446","4804","0","0","0","0","5","2","-1"
"4804","Pummel","Willey Hopebreaker pummels a random player, inflicting Physical damage and interrupting spell casting for $15615d.","0","0","132938","446","0","0","0","0","0","6","2","-1"
"4805","Summon Risen Riflemen","Willey Hopebreaker calls for three Risen Riflemen to assist him in battle every 5 seconds.","0","0","136075","446","4802","4806","0","1","0","2","2","-1"
"4806","Risen Rifleman","Risen Rifleman aid Willey Hopebreaker in battle, shooting at random players, inflicting Physical damage.","34481","0","0","446","0","0","4805","0","0","3","1","-1"
"4807","Scarlet Cannon","The Scarlet Cannons near Willey Hopebreaker can be loaded with cannonballs and fired at the incoming Risen Riflemen.","0","0","0","446","4805","0","0","1","32","1","0","-1"
"4808","Fire Nova","Instructor Galford unleashes a Fire nova, inflicting Fire damage to all enemies within $17366A1 yards.","0","0","135824","448","4809","0","0","1","0","1","2","-1"
"4809","Pyroblast","Instructor Galford inflicts Fire damage to his current target and additional Fire damage every $33975t2 seconds for $33975d.","0","0","135808","448","4810","0","0","1","0","2","2","-1"
"4810","Burning Winds","Instructor Galford envelopes his current target in burning wind, inflicting Fire damage every second and stunning them for $17293d.","0","0","136018","448","0","0","0","1","128","3","2","-1"
"4811","Vicious Slice","Hogger slices his target, inflicting Physical damage instantly and an additional $86604s2% of the targets maximum health every $86604t2 seconds for $86604d.","0","0","132350","464","4812","0","0","1","0","1","2","-1"
"4812","Maddening Call","Hogger unleashes a maddening call, inflicting $86620s1 Physical damage to all players within $86620A1 yards and reduces their melee attack, ranged attack and casting speed by $86620s2% for $86620d.","0","0","134163","464","4813","0","0","1","64","2","2","-1"
"4813","Enrage","When Hogger reaches 30% remaining health, he enrages, increasing Physical damage dealt by $86736s1% and melee attack speed by $86736s2%.","0","0","136224","464","0","0","0","1","2048","3","2","-1"
"4814","Rain of Fire","Lord Overheat calls down a molten rain, inflicting Fire damage to all players in a $86636A1 yard area for $86636d.","0","0","136186","465","4815","0","0","1","0","1","2","-1"
"4815","Fireball","Lord Overheat inflicts Fire damage to his current target.","0","0","135812","465","4816","0","0","1","0","2","2","-1"
"4816","Overheat","Lord Overheat burns a random player, inflicting $86633s2 Fire damage and an additional $86633s1 Fire damage every $86633t1 seconds for $86633d.","0","0","135789","465","0","0","0","1","128","3","2","-1"
"4817","Wildly Stabbing","Randolph Moloch stabs wildly, attacking every $86726t1 seconds but his chance to hit is reduced by $86726s2%.","0","0","132352","466","4818","0","0","1","0","1","2","-1"
"4818","Sweep","Randolph Moloch inflicts Physical damage to his current target and their closest ally.","0","0","132338","466","4819","0","0","1","0","2","2","-1"
"4819","Vanish","When Randolph Moloch reaches between 70-60% and 40-30% remaining health, he vanishes from sight and reappears behind a random player, attacking them.","0","0","132320","466","0","0","0","1","0","3","2","-1"
"4820","Chain Lightning","Revelosh strikes his target with a lightning bolt that arcs to nearby players, inflicting Nature damage to $16006x1 targets.","0","0","136015","467","4821","0","0","1","64","1","2","-1"
"4821","Lightning Bolt","Revelosh blasts his current target with lightning, inflicting Nature damage.","0","0","136048","467","0","0","0","1","64","2","2","-1"
"4822","Eye of Immol'thar","Immol'thar summons an Eye of Immol'thar periodically throughout the encounter.
Eyes of Immol'thar will choose a player at random to attack when they spawn.","14430","0","0","409","4824","4823","0","0","1","1","1","-1"
"4823","Gaze of Immol'thar","Eyes of Immol'thar slow player movement speed by $22909s1%, their melee attack speed by $22909s2%, and their casting speed by $22909s3% for $22909d.","0","0","136120","409","0","0","4822","0","32","2","2","-1"
"4824","Portal of Immol'thar","Immol'thar teleports a random player and reduces their threat to zero.","0","0","135743","409","4825","0","0","0","1","3","2","-1"
"4825","Infected Bite","Immol'thar bites a player, inflicting Nature damage every $16128t1 seconds and increasing their Physical damage taken by 44 for $16128d.","0","0","136127","409","4826","0","0","0","1028","4","2","-1"
"4826","Frenzy","Immol'thar increases its melee attack speed by 60% for 3 minutes.","0","0","136224","409","4827","0","0","0","5","5","2","-1"
"4827","Trample","Immol'thar inflicts Physical damage to all players within $5568a1 yards.","0","0","136063","409","0","0","0","0","0","6","2","-1"
"4828","Mind Blast","Balnazzar inflicts Shadow damage to his current target.","0","0","136224","449","4829","0","0","0","0","1","2","-1"
"4829","Shadow Shock","Balnazzar inflicts Shadow damage to all players within $17399A1 yards.","0","0","136197","449","4830","0","0","0","0","2","2","-1"
"4830","Domination","Balnazzar takes control of a random player for $17405d.","0","0","136206","449","4831","0","0","0","0","3","2","-1"
"4831","Sleep","Balnazzar sleeps a random player, stunning them for $66290d or until they take damage.","0","0","136090","449","4832","0","0","0","128","4","2","-1"
"4832","Psychic Scream","Balnazaar lets out a psychic scream, causing all players within $13704A1 yards to flee for $13704d.","0","0","136184","449","0","0","0","0","128","5","2","-1"
"4833","Unrelenting Anguish","The Unforgiven channels a wave of pain and sorrow into the victim, inflicting Shadow damage over $122832d.","0","0","136214","450","6217","0","0","1","64","1","2","-1"
"4836","Shadowform","Magister Kalendris assumes a form of Shadow at 50% health remaining.  Shadowform reduces all melee damage received by $22917s1% and increases Shadow damage inflicted by $22917s2% for $22917d.","0","0","136221","408","4837","0","0","0","32","1","2","-1"
"4837","Shadow Word: Pain","Magister Kalendris inflicts Shadow Word: Pain on a player.  Shadow Word: Pain inflicts Shadow damage every $15654t1 seconds for $15654d.","0","0","136207","408","4838","0","0","0","128","2","2","-1"
"4838","Mind Flay","Magister Kalendris inflicts Shadow damage every second to a player.  Mind Flay also reduces the movement speed of the player by $22919s2%.  Mind Flay lasts $22919d.","0","0","136208","408","4839","0","0","0","0","3","2","-1"
"4839","Mind Blast","Magister Kalendris inflicts Shadow damage to a player.","0","0","136224","408","4840","0","0","0","0","4","2","-1"
"4840","Dominate Mind","Magister Kalendris charms a player.  Charmed players will fight for Magister Kalendris; but their melee attack speed is slowed by $7645s2%.  Dominate Mind lasts for $7645d.","0","0","136206","408","0","0","0","0","160","5","2","-1"
"4841","Possess","Baroness Anastari takes control of a random player, increasing their maximum health by $17244s3 and damage done by $17244s1%. The target is controlled for $17244d or until they have reached 50% remaining health.","0","0","136129","451","4842","0","0","1","32","1","2","-1"
"4842","Banshee Wail","Baroness Anastari wails with anguish, inflicting Shadow damage to her current target.","0","0","136197","451","4843","0","0","0","0","2","2","-1"
"4843","Silence","Baroness Anastari silences all players within $18327A1 yards, preventing spell casting for $18327d.","0","0","135975","451","4844","0","0","0","128","3","2","-1"
"4844","Banshee Curse","Baroness Anastari curses all players within $16867A1 yards, reducing their chance to hit by 35% for $16867d.","0","0","136020","451","0","0","0","0","256","4","2","-1"
"4845","Raise Undead Scarab","Nerub'enkan raises a scarab from the dead to aid him in battle.","0","0","136132","452","4848","4846","0","1","0","1","2","-1"
"4846","Undead Scarab","Undead Scarabs aid Nerub'enkan in battle, poisoning their targets.","10031","0","0","452","0","4847","4845","0","0","2","1","-1"
"4847","Poison","Undead Scarab's melee attacks have a chance to poison their current target, inflicting Nature damage every $13298t1 seconds for $13298d.","0","0","136016","452","0","0","4846","0","512","3","2","-1"
"4848","Crypt Scarabs","Nerub'enkan sends several scarabs at his current target, inflicting Physical damage.","0","0","136128","452","4849","0","0","0","0","4","2","-1"
"4849","Pierce Armor","Nerub'enkan pierces his current target, reducing their armor by $6016s1% for $6016d.","0","0","136231","452","4850","0","0","0","0","5","2","-1"
"4850","Encasing Webs","Nerub'enkan encases a player in webs, immobilizing them and increasing the time between their melee attacks by $4962s2% for $4962d.","0","0","136022","452","0","0","0","0","0","6","2","-1"
"4851","Drain Life","Maleki the Pallid drains life from his current target, inflicting Shadow damage every second for $17620d and healing himself for the amount of damage inflicted.","0","0","136169","453","4852","0","0","0","128","1","2","-1"
"4852","Frost Armor","Maleki the Pallid encases himself in a layer of Frost that increases armor, slows melee attackers' movement speed by $6136s1% and increases the time between their attacks by $6136s2%.","0","0","135843","453","4853","0","0","0","128","2","2","-1"
"4853","Ice Tomb","Maleki the Pallid entombs his current target in ice, stunning them for $16869d.","0","0","135852","453","4854","0","0","0","128","3","2","-1"
"4854","Frostbolt","Maleki the Pallid inflicts Frost damage to his current target, reducing their movement speed by $54791s2% for $54791d.","0","0","135846","453","0","0","0","0","128","4","2","-1"
"4855","Crowd Pummel","Magistrate Barthilas pummels all players within $10887A1 yards, inflicting Physical damage, interrupting spell casting for $10887d and knocking them back.","0","0","132938","454","4856","0","0","0","0","1","2","-1"
"4856","Furious Anger","Magistrate Barthilas enrages, increasing Physical damage and melee attack speed for $16791d. This effect stacks up to 25 times.","0","0","136224","454","4857","0","0","0","2048","2","2","-1"
"4857","Mighty Blow","Magistrate Barthilas inflicts Physical damage to his current target, knocking them back.","0","0","132939","454","4858","0","0","0","0","3","2","-1"
"4858","Draining Blow","Magistrate Barthilas drains health from his current target, inflicting Shadow damage and healing himself for the amount of damage dealt.","0","0","136130","454","0","0","0","0","0","4","2","-1"
"4859","Knockout","Ramstein the Gorger inflicts Physical damage to his current target, knocking them back and stunning them for $17307d.","0","0","132939","455","4860","0","0","1","0","1","2","-1"
"4860","Trample","Ramstein the Gorger inflicts Physical damage to all players within $5568A1 yards.","0","0","136063","455","4861","0","0","1","0","2","2","-1"
"4861","Flurry","Ramstein the Gorger increases his attack speed by $17687s1% for his next $17687n attacks after landing a critical strike.","0","0","132152","455","0","0","0","1","0","3","2","-1"
"4862","Raise Dead","Lord Aurius Rivendare raises 6 Mindless Skeletons to fight for him in battle.","0","0","136187","456","4865","4863","0","1","0","1","2","-1"
"4863","Mindless Skeleton","Mindless Skeletons aid Lord Aurius Rivendare in battle.","9784","0","0","456","4864","0","4862","0","0","2","1","-1"
"4864","Death Pact","Lord Aurius Rivendare sacrifices any Mindless Skeletons remaining after $17473d, healing himself for their remaining health.","0","0","136146","456","0","0","4862","1","32","3","2","-1"
"4865","Unholy Aura","Lord Aurius Rivendare's unholy aura inflicts $17466s1 Shadow damage every $17467t1 seconds to all players within $17466A1 yards.","0","0","136225","456","4866","0","0","0","0","4","2","-1"
"4866","Shadow Bolt","Lord Aurius Rivendare hurls a bolt of dark magic at a player, inflicting Shadow damage.","0","0","136197","456","4867","0","0","0","0","5","2","-1"
"4867","Mortal Strike","Lord Aurius Rivendare strikes his current target, inflicting Physical damage and reducing the effectiveness of any healing by $16856s2% for $16856d.","0","0","132355","456","4868","0","0","0","0","6","2","-1"
"4868","Cleave","Lord Aurius Rivendare cleaves his current target, inflicting Physical damage to them and their closest ally.","0","0","132338","456","0","0","0","0","0","7","2","-1"
"4869","Baelog","Baelog favors combat, attacking with his sword and bow.","0","0","0","468","4874","4870","0","1","0","1","0","-1"
"4870","Strike","Baelog strikes his current target, inflicting Physical damage.","0","0","132282","468","4871","0","4869","0","0","2","2","-1"
"4871","Shoot","Baelog shoots a player, inflicting Physical damage.","0","0","132222","468","0","0","4869","0","0","3","2","-1"
"4872","Olaf","Olaf favors defense, blocking with his shield.","0","0","0","468","0","4873","0","1","0","6","0","-1"
"4873","Shield Slam","Olaf slams his target, inflicting Physical damage and stunning them for $8242d.","0","0","132357","468","0","0","4872","0","0","7","2","-1"
"4874","Eric ""The Swift""","Eric favors speed, charging head-first into battle.","0","0","0","468","4872","4875","0","1","0","4","0","-1"
"4875","Rushing Charge","Eric ""The Swift"" charges towards a player, increasing the damage of his next attack.","0","0","132368","468","0","0","4874","0","0","5","2","-1"
"4876","Arcing Smash","Ironaya lashes out in a vicious arc, inflicting Physical damage to all enemies in front of her.","0","0","132338","469","4877","0","0","1","0","1","2","-1"
"4877","Knock Away","Ironaya inflicts Physical damage to her current target, knocking them away.","0","0","132939","469","4878","0","0","1","0","2","2","-1"
"4878","War Stomp","Ironaya stomps, inflicting Physical damage to all enemies within $11876A1 yards and stunning them for $11876d.","0","0","132091","469","0","0","0","1","0","3","2","-1"
"4879","Sand Storms","Ancient Stone Keeper summons a sand storm that moves towards a player, inflicting physical damage and reducing movement speed of all players within $10093A1 yards.","0","0","136022","470","0","0","0","1","0","1","2","-1"
"4880","Fire Nova","Galgann Firehammer inflicts Fire damage to all players within $11969A1 yards.","0","0","135824","471","4881","0","0","0","0","1","2","-1"
"4881","Flame Lash","Galgann Firehammer burns a player, inflicting Fire damage and reducing their Fire resistance for $3356d. This effect stacks up to 3 times.","0","0","135807","471","4882","0","0","0","0","2","2","-1"
"4882","Amplify Flames","Galgann Firehammer increases the damage his current target takes from Fire for $9482d.","0","0","135807","471","4883","0","0","0","0","3","2","-1"
"4883","Shadowforge Geologist","Shadowforge Geologists guard Galgann Firehammer and assist him in battle.","6056","0","0","471","0","4884","0","1","0","4","1","-1"
"4884","Flame Spike","Shadowforge Geologist calls down a pillar of flame, inflicting Fire damage to all players within $8814a1 yards of the targeted area and additional Fire damage every $8814t2 seconds for $8814d.","0","0","135826","471","4885","0","4883","0","64","5","2","-1"
"4885","Flame Lash","Shadowforge Geologist burns a player, inflicting Fire damage and reducing their Fire resistance for $3356d. This effect stacks up to 3 times.","0","0","135807","471","0","0","4883","0","64","6","2","-1"
"4886","Chain Bolt","Grimlok strikes his target with a lightning bolt that arcs to nearby players, inflicting Nature damage to $8292x1 targets.","0","0","136015","472","4887","0","0","0","64","1","2","-1"
"4887","Lightning Bolt","Grimlok blasts his current target with lightning, inflicting Nature damage.","0","0","136048","472","4888","0","0","0","64","2","2","-1"
"4888","Bloodlust","Grimlok increases one of his ally's attack speed by $6742s1% for $6742d.","0","0","136012","472","4889","0","0","0","128","3","2","-1"
"4889","Shrink","Grimlok shrinks all players within $11892A1 yards, reducing their Strength and Stamina for $11892d.","0","0","136121","472","4891","0","0","0","320","4","2","-1"
"4891","Jadespine Basilisk","Grimlok fights with the aid of his pet Jadespine Basilisk.","0","0","0","472","0","4892","0","1","0","5","1","-1"
"4892","Reflection","Jadespine Basilisk's skin shimmers, giving it a $9906s1% chance to reflect harmful spells back at the caster for $9906d.","0","0","136222","472","4893","0","4891","0","128","6","2","-1"
"4893","Crystalline Slumber","Jadespine Basilisk inflicts Arcane damage to a player and stuns them for $3636d.","0","0","136090","472","0","0","4891","0","192","7","2","-1"
"4894","Awaken Earthen Dwarf","Archaedas awakens an Earthen Custodian every 10 seconds to assist him in battle.","0","0","254108","473","4896","4895","0","0","0","1","2","-1"
"4895","Earthen Custodian","Earthen Custodians aid Archaedas in battle.","6025","0","0","473","0","0","4894","1","0","2","1","-1"
"4896","Awaken Earthen Guardian","When Archaedas reaches 66% health remaining, he awakens the 6 Earthen Guardians.","0","0","432002","473","4899","4897","0","0","0","3","2","-1"
"4897","Earthen Guardian","","6026","0","0","473","0","4898","4896","1","0","4","1","-1"
"4898","Whirlwind","Earthen Guardian whirlwinds, inflicting Physical damage to all enemies within $15576A1 yards.","0","0","132369","473","0","0","4897","0","0","5","2","-1"
"4899","Awaken Vault Warder","When Archaedas reaches 33% health remaining, he awakens the 2 Vault Warders.","0","0","399040","473","4902","4900","0","0","0","6","2","-1"
"4900","Vault Warder","","5989","0","0","473","0","4901","4899","1","0","7","1","-1"
"4901","Trample","Vault Warders inflict Physical damage to all enemies within $5568A1 yards.","0","0","136063","473","0","0","4900","0","0","8","2","-1"
"4902","Ground Tremor","Archaedas shakes the ground, stunning all enemies within $6524A1 yards.","0","0","136025","473","0","0","0","0","0","9","2","-1"
"4903","Cause Insanity","The Avatar of Hakkar drives a player insane, causing them to attack their own allies for $12888d. Players driven insane will attack $12888s2% faster and move $12888s3% faster.","0","0","136206","457","4904","0","0","1","0","1","2","-1"
"4904","Curse of Tongues","The Avatar of Hakkar curses a player, reducing their casting speed by $12889s1% for $12889d.","0","0","136140","457","4905","0","0","1","256","2","2","-1"
"4905","Lash","The Avatar of Hakkar lashes out at his current target, stunning them for $6607d. In addition, Lash has a 10% chance of disarming its target for $33126d.","0","0","132109","457","0","0","0","1","0","3","2","-1"
"4906","Ferra","Ferra is Illyanna Ravenoak's faithful companion and will fight by her side to the death.","1083","0","0","407","4909","4907","0","1","0","1","1","-1"
"4907","Charge","Ferra charges a player, inflicting Physical damage and stunning them for $22911d.","0","0","132337","407","4908","0","4906","0","0","2","2","-1"
"4908","Maul","Ferra inflicts Physical damage to a player","0","0","132136","407","0","0","4906","0","0","3","2","-1"
"4909","Multi-Shot","Illyanna Ravenoak inflicts Physical damage to a player and up to ${$20735x1-1} players adjacent to the first.","0","0","132330","407","4910","0","0","0","0","4","2","-1"
"4910","Volley","Illyanna Ravenoak deals Arcane damage to all players within a targeted area ${$30933a1*2} yards wide.  Volley inflicts Arcane damage every second for $30933d.","0","0","132222","407","4911","0","0","0","0","5","2","-1"
"4911","Immolation Trap","Illyanna Ravenoak places an Immolation Trap at her feet. The Immolation Trap lasts $22910d or until a player walks over it.
The Immolation Trap inflicts Fire damage every $78578t1 seconds for $78578d to the player that walks over it.","0","0","135813","407","4912","0","0","0","128","6","2","-1"
"4912","Concussive Shot","Illyanna Ravenoak dazes a player, reducing their movement speed by $22914s1% for $22914d.  Concussive Shot has a 50% chance to stun the player for $22915d instead.","0","0","135860","407","0","0","0","0","128","7","2","-1"
"4913","Intruder Alert!","Tendris Warpwood calls any living Ironbark Protectors to come to his aid when players begin the fight.","0","0","0","406","4918","4914","0","1","48","1","0","-1"
"4914","Ironbark Protector","","13489","0","0","406","0","4915","4913","0","0","2","1","-1"
"4915","Trample","The Ironbark Protector inflicts Physical damage to all players within $5568a1 yards.","0","0","136063","406","4916","0","4914","0","0","3","2","-1"
"4916","Knock Away","The Ironbark Protector inflicts Physical damage to a player and knocks them away.  Knock Away also reduces the threat of the player by 50%.","0","0","132939","406","4917","0","4914","0","0","4","2","-1"
"4917","Entangling Roots","The Ironbark Protector entangles a player in roots, inflicting Nature damage every $28858t2 seconds and immobilizing them for $28858d.  
The Ironbark Protector will only use this ability if no player is in melee combat with it.","0","0","136100","406","0","0","4914","0","32","5","2","-1"
"4918","Trample","Tendris Warpwood inflicts Physical damage to all players within $5568a1 yards.","0","0","136063","406","4919","0","0","0","0","6","2","-1"
"4919","Grasping Vines","Tendris Warpwood inflicts Physical damage to all players within $22924a1 yards, knocking them down and immobilizing them for $22924d.","0","0","136100","406","4920","0","0","0","128","7","2","-1"
"4920","Entangle","Tendris Warpwood teleports a player to him and entangles them in roots, inflicting Nature damage every $22994t2 seconds and immobilizing them for $22994d.
Tendris Warpwood will only use this ability if no player is in melee combat with him.","0","0","136100","406","0","0","0","0","32","8","2","-1"
"4921","Satyr Form","Alzzin the Wildshaper uses these abilities in Satyr form.","0","0","0","405","4926","4922","0","1","0","1","0","-1"
"4922","Enervate","Alzzin the Wildshaper inflicts a player with Enervate Poison.  Enervate Poison drains the affected player of their mana and transfers it to Alzzin the Wildshaper.  Enervate Poison drains mana every $22661t1 seconds for $22661d.","0","0","132105","405","4923","0","4921","0","512","2","2","-1"
"4923","Wither","Alzzin the Wildshaper inflicts Nature damage to a player and Diseases them.  Wither inflicts Nature damage every $22662t2 seconds and reduces their Strength by $22662s3 for $22662d.","0","0","136066","405","4924","0","4921","0","1024","3","2","-1"
"4924","Thorns","Alzzin the Wildshaper covers himself in Thorns.  Thorns inflicts Nature damage to all players that attack Allzzin the Wildshaper for $22128d.","0","0","136104","405","0","0","4921","0","128","4","2","-1"
"4925","Dire Wolf Form","Alzzin the Wildshaper transforms into a Dire Wolf, increasing attack speed by $22660s2% and melee damage by $22660s3% for $22660d.","0","0","136095","405","4984","4927","0","1","0","10","2","-1"
"4926","Tree Form","Alzzin the Wildshaper transforms into a Tree, increasing his armor by $22688s2 and increasing his melee damage by $22688s3% for $22688d.","0","0","132129","405","4925","4930","0","1","0","5","2","-1"
"4927","Dire Wolf Form","Alzzin the Wildshaper uses these abilities in Dire Wolf form.","20180","0","0","405","0","4928","4925","0","0","11","1","-1"
"4928","Vicious Bite","Alzzin the Wildshaper inflicts Physical damage to a player.","0","0","132278","405","4929","0","4927","0","0","12","2","-1"
"4929","Mangle","Alzzin the Wildshaper Mangles a player.  Mangle slows movement speed by $22689s1% and inflicts Physical damage every $22689t2 seconds for $22689d.","0","0","132122","405","0","0","4927","0","0","13","2","-1"
"4930","Tree Form","Alzzin the Wildshaper uses these abilities in Tree form.","13173","0","0","405","0","4931","4926","0","0","6","1","-1"
"4931","Disarm","Alzzin the Wildhsaper Disarms a player for $22691d.","0","0","132343","405","4932","0","4930","0","1","7","2","-1"
"4932","Knock Away","Alzzin the Wildshaper inflicts Physical damage to a player and knocks them back. Knock Away reduces the threat of the affected player to zero.","0","0","132939","405","4933","0","4930","0","1","8","2","-1"
"4933","Wild Regneration","Alzzin the Wildshaper heals himself every $7948t1 seconds for $7948d.","0","0","136081","405","0","0","4930","0","128","9","2","-1"
"4934","Healing Wave","Jammal'an the Prophet heals an ally.","0","0","136052","458","4935","0","0","0","0","1","2","-1"
"4935","Flamestrike","Jammal'an the Prophet calls down a pillar of flame, inflicting Fire damage to all players within $12468a1 yards of the targeted area and additional Fire damage every $12468t2 seconds for $12468d.","0","0","135826","458","4936","0","0","0","0","2","2","-1"
"4936","Earthgrab Totem","Jammal'an the Prophet summons an Earthgrab Totem at his feet for $8376d. Earthgrab Totem immobilizes all players within $8377A1 yards every $8378t1 seconds.","0","0","136064","458","4937","0","0","0","0","3","2","-1"
"4937","Hex of Jammal'an","Jammal'an the Prophet hexes a player, increasing their damage by $12480s2%, transforming them and causing them to attack their allies.","0","0","136232","458","4938","0","0","0","0","4","2","-1"
"4938","Ogom the Wretched","Ogom the Wretched joins Jammal'an the Prophet in battle.","6709","0","0","458","0","4939","0","1","0","5","1","-1"
"4939","Curse of Weakness","Ogom the Wretched curses a player, reducing their Physical damage done.","0","0","136138","458","4940","0","4938","0","256","6","2","-1"
"4940","Shadow Word: Pain","Ogom the Wretched utters a word of darkness, inflicting Shadow damage to a player every $11639t1 seconds for $11639d.","0","0","136207","458","4941","0","4938","0","128","7","2","-1"
"4941","Shadow Bolt","Ogom the Wretched hurls a bolt of dark magic at a player, inflicting Shadow damage.","0","0","136197","458","0","0","4938","0","64","8","2","-1"
"4942","Acid Breath","The Wardens of the Dream breath acid, inflicting Nature damage instantly and additional Nature damage every $12884t1 seconds for $12884d to all players in front of them.","0","0","136007","459","4943","0","6114","1","0","2","2","-1"
"4943","Wing Flap","The Wardens of the Dream thrash their wings, knocking all players in front of them backwards.","0","0","136022","459","0","0","6114","1","0","3","2","-1"
"4950","Deep Slumber","The Shade of Eranikus lulls a player into a deep sleep for $12890d, stunning them and making them invulnerable.","0","0","136135","463","4951","0","0","0","128","1","2","-1"
"4951","Thrash","The Shade of Eranikus thrashes his current target, attacking $3391s1 additional times.","0","0","132152","463","4952","0","0","0","0","2","2","-1"
"4952","War Stomp","The Shade of Eranikus stomps, stunning all players within $11876A1 yards for $11876d.","0","0","132091","463","4953","0","0","0","0","3","2","-1"
"4953","Acid Breath","The Shade of Eranikus breaths acid, inflicting Nature damage instantly and additional Nature damage every $12891t1 seconds for $12891d to all players in front of him.","0","0","136007","463","0","0","0","0","0","4","2","-1"
"4954","Lightning Bolt","Lady Anacondra hurls a bolt of lightning at her current target, inflicting Nature damage.","0","0","136048","474","4955","0","0","1","64","1","2","-1"
"4955","Druid's Slumber","Lady Anacondra puts a player to sleep for $8040d. Any hostile action will awaken the target.","0","0","136090","474","4956","0","0","1","192","2","2","-1"
"4956","Thorns Aura","Lady Anacondra's thorns inflict Nature damage to any player that melee attack her.","0","0","136104","474","4957","0","0","1","0","3","2","-1"
"4957","Healing Touch","Lady Anacondra heals an ally.","0","0","136041","474","0","0","0","1","64","4","2","-1"
"4958","Lord Cobrahn: The Fanglord","Lord Cobrahn engages his foes in his Night Elf form, testing their strength in battle.","0","0","0","475","4962","4959","0","1","0","1","0","-1"
"4959","Lightning Bolt","Lord Cobrahn hurls a bolt of lightning at his current target, inflicting Nature damage.","0","0","136048","475","4960","0","4958","0","64","2","2","-1"
"4960","Druid's Slumber","Lord Cobrahn puts a player to sleep for $8040d. Any hostile action will awaken the target.","0","0","136090","475","4961","0","4958","0","192","3","2","-1"
"4961","Healing Touch","Lord Cobrahn heals an ally.","0","0","136041","475","0","0","4958","0","64","4","2","-1"
"4962","Lord Cobrahn: The Serpent","When Lord Cobrahn reaches 45% remaining health, he transforms into a serpent.","0","0","0","475","0","4963","0","1","0","5","0","-1"
"4963","Serpent Form","Lord Cobrahn transforms into a serpent, increasing his melee damage by $7965s2 but increasing the time between his attacks by $7965s3%.","0","0","136040","475","4964","0","4962","0","0","6","2","-1"
"4964","Poison","Lord Cobrahn poisons a player, inflicting Nature damage every $744t1 seconds for $744d.","0","0","136016","475","0","0","4962","0","512","7","2","-1"
"4965","Lightning Bolt","Lord Pythas hurls a bolt of lightning at his current target, inflicting Nature damage.","0","0","136048","476","4966","0","0","1","64","1","2","-1"
"4966","Druid's Slumber","Lord Pythas puts a player to sleep for $8040d. Any hostile action will awaken the target.","0","0","136090","476","4967","0","0","1","192","2","2","-1"
"4967","Healing Touch","Lord Pythas heals an ally.","0","0","136041","476","4968","0","0","1","64","3","2","-1"
"4968","Thunderclap","Lord Pythas inflicts Nature damage to all players within $8147A1 yards, increasing the time between their attacks by $8147s3% and slowing their movement speed by $8147s2% for $8147d.","0","0","136105","476","0","0","0","1","128","4","2","-1"
"4969","Crushing Bite","Kresh bites his current target, reducing their armor by $80362s1% for $80362d.","0","0","133726","477","0","0","0","1","0","1","2","-1"
"4970","Chained Bolt","Skum strikes a players with a lightning bolt that arcs to other nearby players, inflicting Nature damage. Chain bolt affects up to $6254x1 yards.","0","0","136015","478","0","0","0","1","64","1","2","-1"
"4971","Lightning Bolt","Lord Serpentis hurls a bolt of lightning at his current target, inflicting Nature damage.","0","0","136048","479","4972","0","0","1","64","1","2","-1"
"4972","Druid's Slumber","Lord Serpentis puts a player to sleep for $8040d. Any hostile action will awaken the target.","0","0","136090","479","4973","0","0","1","192","2","2","-1"
