Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown0_4,Unknown0_5,Unknown0_6,Unknown1
"342","30.89707","49.69333","51.49547","54.35627","56.26347","56.26347","56.26347","342"
"343","30.90507","49.7056","51.50827","54.3696","56.27733","56.27733","56.27733","343"
"344","30.91253","49.71786","51.52107","54.38346","56.29173","56.29173","56.29173","344"
"345","30.92053","49.73067","51.5344","54.39734","56.30613","56.30613","56.30613","345"
"346","30.92853","49.74294","51.5472","55.36533","57.27467","57.27467","57.27467","346"
"347","30.936","49.7552","51.56","55.3792","57.28907","57.28907","57.28907","347"
"348","30.94347","49.768","51.5728","55.39307","57.30293","57.30293","57.30293","348"
"349","30.95147","49.7808","51.58613","55.40747","57.31787","57.31787","57.31787","349"
"350","30.95947","49.79307","51.59893","55.42133","57.33227","57.33227","57.33227","350"
"351","30.96693","49.80533","51.61173","55.43467","57.34613","57.34613","57.34613","351"
"352","30.97493","49.81813","51.62506","55.44907","57.36106","57.36106","57.36106","352"
"353","30.98293","49.8304","51.63787","55.46293","57.37547","57.37547","57.37547","353"
"354","30.9904","49.84267","51.65067","55.4768","57.38987","57.38987","57.38987","354"
"355","30.9984","49.856","51.664","55.4912","57.40427","57.40427","57.40427","355"
"356","31.00587","49.86827","51.6768","55.50453","57.41867","57.41867","57.41867","356"
"357","31.01387","49.88054","51.6896","55.5184","57.43307","57.43307","57.43307","357"
"358","31.02187","49.89333","51.70293","55.5328","57.44747","57.44747","57.44747","358"
"359","31.02933","49.9056","51.71573","55.54667","58.41973","58.41973","58.41973","359"
"360","31.03733","49.9184","51.72906","55.56107","58.43467","58.43467","58.43467","360"
"361","31.04533","49.93067","51.74187","55.5744","58.44907","58.44907","58.44907","361"
"362","31.0528","49.94347","51.75467","55.58827","58.46347","58.46347","58.46347","362"
"363","31.0608","49.95627","51.768","55.60266","58.47893","58.47893","58.47893","363"
"364","31.06827","49.96853","51.7808","56.57547","58.49333","58.49333","58.49333","364"
"365","31.07627","49.98133","51.79413","56.58987","58.50827","58.50827","58.50827","365"
"366","31.08427","49.9936","51.80693","56.60373","58.52267","58.52267","58.52267","366"
"367","31.09173","50.00587","51.81973","56.6176","58.53707","58.53707","58.53707","367"
"368","31.09973","50.01867","51.83307","56.63253","58.552","58.552","58.552","368"
"369","31.10773","50.03147","51.84587","56.6464","58.5664","58.5664","58.5664","369"
"370","31.11573","50.04427","51.8592","56.6608","58.58187","58.58187","58.58187","370"
"371","31.1232","50.05653","51.872","56.6752","58.59627","58.59627","58.59627","371"
"372","31.1312","50.06933","51.88533","56.6896","58.6112","58.6112","58.6112","372"
"373","31.13867","50.0816","51.89813","56.70347","58.6256","58.6256","58.6256","373"
"374","31.14667","50.09387","51.91093","56.71733","58.64","58.64","58.64","374"
"375","31.15467","50.10667","51.92427","56.73227","58.65493","58.65493","58.65493","375"
"376","31.16213","50.11946","51.93707","56.74613","58.66987","58.66987","58.66987","376"
"377","31.17013","50.13227","51.9504","56.76053","58.6848","58.6848","58.6848","377"
"378","31.17813","50.14454","51.9632","55.7424","57.632","57.632","57.632","378"
"379","31.25867","50.27413","52.0976","55.8864","57.7808","57.7808","57.7808","379"
"380","31.33867","50.4032","52.23147","56.02987","57.9296","57.9296","57.9296","380"
"381","31.41973","50.53333","52.3664","56.17493","58.07893","58.07893","58.07893","381"
"382","31.5008","50.664","52.50134","57.27413","58.2288","58.2288","58.2288","382"
"383","31.58187","50.79413","52.63626","57.42133","58.37867","58.37867","58.37867","383"
"384","31.66347","50.92533","52.77227","57.5696","58.52907","58.52907","58.52907","384"
"385","31.74507","51.05653","52.90827","56.68747","57.632","57.632","57.632","385"
"386","31.78507","51.12107","52.97493","56.75893","57.70507","57.70507","57.70507","386"
"387","31.82507","51.1856","53.04213","56.83093","57.77813","57.77813","57.77813","387"
"388","31.8656","51.25067","53.10933","56.90294","57.8512","57.8512","57.8512","388"
"389","31.90613","51.3152","53.17653","56.97493","57.92427","57.92427","57.92427","389"
"390","31.94613","51.38027","53.24373","57.04693","57.99787","57.99787","57.99787","390"
"391","31.98667","51.4448","53.31093","57.11893","58.07093","58.07093","58.07093","391"
"392","32.0272","51.5104","53.37867","57.19147","58.14454","58.14454","58.14454","392"
"393","32.06773","51.57547","53.44587","57.26347","58.2176","58.2176","58.2176","393"
"394","32.10826","51.64053","53.5136","57.336","58.29173","58.29173","58.29173","394"
"395","32.1488","51.70613","53.58133","57.40854","58.36533","58.36533","58.36533","395"
"396","32.18933","51.7712","53.64907","57.48107","58.43893","58.43893","58.43893","396"
"397","32.22987","51.8368","53.7168","57.5536","58.51307","58.51307","58.51307","397"
"398","32.27094","51.9024","53.78507","57.62667","58.5872","58.5872","58.5872","398"
"399","32.31147","51.968","53.8528","56.68693","57.632","57.632","57.632","399"
"400","32.38187","52.08107","53.97013","57.75733","57.75733","57.75733","57.75733","400"
"401","32.45227","52.19467","54.08747","57.8832","57.8832","57.8832","57.8832","401"
"402","32.5232","52.30827","54.20533","58.00907","58.00907","58.00907","58.00907","402"
"403","32.59413","52.42187","54.3232","58.13547","58.13547","58.13547","58.13547","403"
"404","32.66507","52.536","54.4416","58.26187","58.26187","58.26187","58.26187","404"
"405","32.736","52.65067","54.56","58.3888","58.3888","58.3888","58.3888","405"
"406","32.80747","52.76534","54.67893","58.51627","58.51627","58.51627","58.51627","406"
"407","32.87893","52.88","54.79787","57.632","57.632","57.632","57.632","407"
"408","32.94133","52.98027","54.90187","57.74187","57.74187","57.74187","57.74187","408"
"409","33.00373","53.08107","55.0064","57.85173","57.85173","57.85173","57.85173","409"
"410","33.06667","53.18187","55.11094","57.9616","57.9616","57.9616","57.9616","410"
"411","33.12907","53.28267","55.21547","58.07147","58.07147","58.07147","58.07147","411"
"412","33.19253","53.38453","55.32053","58.18187","58.18187","58.18187","58.18187","412"
"413","33.25547","53.48587","55.4256","58.29227","58.29227","58.29227","58.29227","413"
"414","33.31893","53.58773","55.5312","58.40373","58.40373","58.40373","58.40373","414"
"415","33.38187","53.6896","55.6368","58.51467","58.51467","58.51467","58.51467","415"
"416","33.44533","53.79147","55.7424","57.632","57.632","57.632","57.632","416"
"417","33.52587","53.92107","55.8768","57.77067","57.77067","57.77067","57.77067","417"
"418","33.6064","54.05013","56.01067","58.85867","58.85867","58.85867","58.85867","418"
"419","33.68747","54.18027","56.1456","59.00053","59.00053","59.00053","59.00053","419"
"420","33.76853","54.31093","56.28053","59.1424","59.1424","59.1424","59.1424","420"
"421","33.8496","54.4416","56.416","59.2848","59.2848","59.2848","59.2848","421"
"422","33.93067","54.57227","56.55147","59.4272","59.4272","59.4272","59.4272","422"
"423","34.01227","54.70347","56.68747","58.57707","58.57707","58.57707","58.57707","423"
"424","34.10613","54.8544","56.84373","58.73867","58.73867","58.73867","58.73867","424"
"425","34.20053","55.00533","57.00053","58.9008","58.9008","58.9008","58.9008","425"
"426","34.29493","55.15733","57.15787","59.06293","59.06293","59.06293","59.06293","426"
"427","34.38933","55.30987","57.31573","59.22613","59.22613","59.22613","59.22613","427"
"428","34.48427","55.46187","57.4736","59.38933","59.38933","59.38933","59.38933","428"
"429","34.5792","55.61493","57.632","58.57653","58.57653","58.57653","58.57653","429"
"430","34.72","55.8416","57.86666","58.81547","58.81547","58.81547","58.81547","430"
"431","34.86133","56.0688","58.1024","59.05493","59.05493","59.05493","59.05493","431"
"432","35.00373","56.29707","58.3392","59.29547","59.29547","59.29547","59.29547","432"
"433","35.14613","56.52693","58.57707","58.57707","58.57707","58.57707","58.57707","433"
"434","35.28907","56.7568","58.81547","58.81547","58.81547","58.81547","58.81547","434"
"435","35.43307","56.98827","59.05493","60.00747","60.00747","60.00747","60.00747","435"
"436","35.57707","57.22027","59.29547","60.25173","60.25173","60.25173","60.25173","436"
"437","35.71307","57.4384","59.5216","59.5216","59.5216","59.5216","59.5216","437"
"438","35.7936","57.568","59.656","59.656","59.656","59.656","59.656","438"
"439","35.87413","57.6976","59.7904","59.7904","59.7904","59.7904","59.7904","439"
"440","35.95467","57.8272","59.9248","59.9248","59.9248","59.9248","59.9248","440"
"441","36.03573","57.95787","60.05973","60.05973","60.05973","60.05973","60.05973","441"
"442","36.11733","58.08853","60.1952","60.1952","60.1952","60.1952","60.1952","442"
"443","36.1984","58.2192","60.33067","60.33067","60.33067","60.33067","60.33067","443"
"444","36.28","58.3504","60.46667","60.46667","60.46667","60.46667","60.46667","444"
"445","36.37387","58.50134","60.62293","60.62293","60.62293","60.62293","60.62293","445"
"446","36.46773","58.65227","60.77973","60.77973","60.77973","60.77973","60.77973","446"
"447","36.56213","58.80427","60.93707","60.93707","60.93707","60.93707","60.93707","447"
"448","36.65707","58.9568","61.09493","61.09493","61.09493","61.09493","61.09493","448"
"449","36.75146","59.1088","61.2528","61.2528","61.2528","61.2528","61.2528","449"
"450","36.84693","59.26187","61.4112","61.4112","61.4112","61.4112","61.4112","450"
"451","36.92747","59.39147","61.5456","61.5456","61.5456","61.5456","61.5456","451"
"452","37.008","59.52107","61.68","61.68","61.68","61.68","61.68","452"
"453","37.08853","59.65067","61.8144","61.8144","61.8144","61.8144","61.8144","453"
"454","37.1696","59.78133","61.94933","61.94933","61.94933","61.94933","61.94933","454"
"455","37.25067","59.912","62.0848","62.0848","62.0848","62.0848","62.0848","455"
"456","37.33227","60.04267","62.22027","62.22027","62.22027","62.22027","62.22027","456"
"457","37.41387","60.17387","62.35627","62.35627","62.35627","62.35627","62.35627","457"
"458","37.50773","60.3248","62.51254","62.51254","62.51254","62.51254","62.51254","458"
"459","37.6016","60.47573","62.66933","62.66933","62.66933","62.66933","62.66933","459"
"460","37.696","60.62774","62.82667","62.82667","62.82667","62.82667","62.82667","460"
"461","37.79093","60.78027","62.98454","62.98454","62.98454","62.98454","62.98454","461"
"462","37.88533","60.93227","63.1424","63.1424","63.1424","63.1424","63.1424","462"
"463","37.98027","61.08533","63.3008","63.3008","63.3008","63.3008","63.3008","463"
"464","38.54773","61.99733","64.24586","64.24586","64.24586","64.24586","64.24586","464"
"465","38.82987","62.4512","64.71627","64.71627","64.71627","64.71627","64.71627","465"
"466","39.11413","62.9088","65.1904","65.1904","65.1904","65.1904","65.1904","466"
"467","39.68107","63.8208","66.13547","66.13547","66.13547","66.13547","66.13547","467"
"468","39.96373","64.27467","66.60587","66.60587","66.60587","66.60587","66.60587","468"
"469","40.248","64.73227","67.08","67.08","67.08","67.08","67.08","469"
"470","40.81493","65.64426","68.02507","68.02507","68.02507","68.02507","68.02507","470"
"471","41.09706","66.09814","68.49547","68.49547","68.49547","68.49547","68.49547","471"
"472","41.38187","66.55573","68.9696","68.9696","68.9696","68.9696","68.9696","472"
"473","41.9488","67.46774","69.91467","69.91467","69.91467","69.91467","69.91467","473"
"474","42.23093","67.9216","70.38506","70.38506","70.38506","70.38506","70.38506","474"
"475","42.51573","68.3792","70.8592","70.8592","70.8592","70.8592","70.8592","475"
"476","43.08213","69.29066","71.80373","71.80373","71.80373","71.80373","71.80373","476"
"477","43.3648","69.74506","72.27467","72.27467","72.27467","72.27467","72.27467","477"
"478","43.64907","70.20267","72.7488","72.7488","72.7488","72.7488","72.7488","478"
"479","44.216","71.11414","73.69334","73.69334","73.69334","73.69334","73.69334","479"
"480","44.49866","71.56853","74.16427","74.16427","74.16427","74.16427","74.16427","480"
"481","44.78293","72.02613","74.6384","74.6384","74.6384","74.6384","74.6384","481"
"482","45.34986","72.9376","75.58293","75.58293","75.58293","75.58293","75.58293","482"
"483","45.9168","73.8496","76.528","76.528","76.528","76.528","76.528","483"
"484","46.19947","74.304","76.99893","76.99893","76.99893","76.99893","76.99893","484"
"485","46.48373","74.76107","77.47253","77.47253","77.47253","77.47253","77.47253","485"
"486","47.05067","75.67307","78.4176","78.4176","78.4176","78.4176","78.4176","486"
"487","47.61707","76.58453","79.36214","79.36214","79.36214","79.36214","79.36214","487"
"488","48.18453","77.49654","80.3072","80.3072","80.3072","80.3072","80.3072","488"
"489","48.46667","77.95094","80.77813","80.77813","80.77813","80.77813","80.77813","489"
"490","48.75093","78.408","81.25173","81.25173","81.25173","81.25173","81.25173","490"
"491","49.31787","79.32","82.1968","82.1968","82.1968","82.1968","82.1968","491"
"492","49.8848","80.23147","83.14133","83.14133","83.14133","83.14133","83.14133","492"
"493","50.45173","81.14346","84.0864","84.0864","84.0864","84.0864","84.0864","493"
"494","50.7344","81.59787","84.55733","84.55733","84.55733","84.55733","84.55733","494"
"495","51.01867","82.05493","85.03093","85.03093","85.03093","85.03093","85.03093","495"
"496","51.5856","82.96693","85.976","85.976","85.976","85.976","85.976","496"
"497","52.15253","83.8784","86.92053","86.92053","86.92053","86.92053","86.92053","497"
"498","52.71947","84.7904","87.8656","87.8656","87.8656","87.8656","87.8656","498"
"499","53.28587","85.70187","88.81013","88.81013","88.81013","88.81013","88.81013","499"
"500","53.85333","86.61387","89.7552","89.7552","89.7552","89.7552","89.7552","500"
"501","54.13547","87.06827","90.22614","90.22614","90.22614","90.22614","90.22614","501"
"502","54.41973","87.52533","90.69973","90.69973","90.69973","90.69973","90.69973","502"
"503","54.98667","88.43733","91.6448","91.6448","91.6448","91.6448","91.6448","503"
"504","55.5536","89.3488","92.58933","92.58933","92.58933","92.58933","92.58933","504"
"505","56.12053","90.2608","93.5344","93.5344","93.5344","93.5344","93.5344","505"
"506","56.68747","91.17226","94.47894","94.47894","94.47894","94.47894","94.47894","506"
"507","57.25387","92.08373","95.42347","95.42347","95.42347","95.42347","95.42347","507"
"508","57.82133","92.99574","96.36853","96.36853","96.36853","96.36853","96.36853","508"
"509","58.38773","93.9072","97.31306","97.31306","97.31306","97.31306","97.31306","509"
"510","58.95467","94.8192","98.25813","98.25813","98.25813","98.25813","98.25813","510"
"511","59.5216","95.73067","99.20267","99.20267","99.20267","99.20267","99.20267","511"
"512","60.08853","96.64267","100.1477","100.1477","100.1477","100.1477","100.1477","512"
"513","60.65547","97.55413","101.0923","101.0923","101.0923","101.0923","101.0923","513"
"514","61.2224","98.46613","102.0373","102.0373","102.0373","102.0373","102.0373","514"
"515","61.78933","99.3776","102.9819","102.9819","102.9819","102.9819","102.9819","515"
"516","62.35627","100.2896","103.9269","103.9269","103.9269","103.9269","103.9269","516"
"517","62.92267","101.2011","104.8715","104.8715","104.8715","104.8715","104.8715","517"
"518","63.49014","102.1131","105.8165","105.8165","105.8165","105.8165","105.8165","518"
"519","64.05653","103.0245","106.7611","106.7611","106.7611","106.7611","106.7611","519"
"520","64.62347","103.9365","107.7061","107.7061","107.7061","107.7061","107.7061","520"
"521","65.1904","104.848","108.6507","108.6507","108.6507","108.6507","108.6507","521"
"522","65.75733","105.76","109.5957","109.5957","109.5957","109.5957","109.5957","522"
"523","66.32426","106.6715","110.5403","110.5403","110.5403","110.5403","110.5403","523"
"524","66.8912","107.5835","111.4853","111.4853","111.4853","111.4853","111.4853","524"
"525","67.45813","108.4949","112.4299","112.4299","112.4299","112.4299","112.4299","525"
"526","68.59147","110.3184","114.3195","114.3195","114.3195","114.3195","114.3195","526"
"527","69.15894","111.2304","115.2645","115.2645","115.2645","115.2645","115.2645","527"
"528","69.72533","112.1419","116.2091","116.2091","116.2091","116.2091","116.2091","528"
"529","70.29227","113.0539","117.1541","117.1541","117.1541","117.1541","117.1541","529"
"530","70.8592","113.9653","118.0987","118.0987","118.0987","118.0987","118.0987","530"
"531","71.42613","114.8768","119.0432","119.0432","119.0432","119.0432","119.0432","531"
"532","71.99306","115.7888","119.9883","119.9883","119.9883","119.9883","119.9883","532"
"533","73.12693","117.6123","121.8779","121.8779","121.8779","121.8779","121.8779","533"
"534","73.69334","118.5237","122.8224","122.8224","122.8224","122.8224","122.8224","534"
"535","74.26027","119.4357","123.7675","123.7675","123.7675","123.7675","123.7675","535"
"536","74.8272","120.3472","124.712","124.712","124.712","124.712","124.712","536"
"537","75.96107","122.1707","126.6016","126.6016","126.6016","126.6016","126.6016","537"
"538","76.528","123.0827","127.5467","127.5467","127.5467","127.5467","127.5467","538"
"539","77.09493","123.9941","128.4912","128.4912","128.4912","128.4912","128.4912","539"
"540","77.66187","124.9061","129.4363","129.4363","129.4363","129.4363","129.4363","540"
"541","78.79573","126.7296","131.3259","131.3259","131.3259","131.3259","131.3259","541"
"542","79.36214","127.6411","132.2704","132.2704","132.2704","132.2704","132.2704","542"
"543","79.92907","128.5531","133.2155","133.2155","133.2155","133.2155","133.2155","543"
"544","81.06293","130.3765","135.1051","135.1051","135.1051","135.1051","135.1051","544"
"545","81.62987","131.288","136.0496","136.0496","136.0496","136.0496","136.0496","545"
"546","82.1968","132.2","136.9947","136.9947","136.9947","136.9947","136.9947","546"
"547","83.33067","134.0235","138.8843","138.8843","138.8843","138.8843","138.8843","547"
"548","83.89706","134.9349","139.8288","139.8288","139.8288","139.8288","139.8288","548"
"549","84.46453","135.8469","140.7739","140.7739","140.7739","140.7739","140.7739","549"
"550","85.59787","137.6699","142.6629","142.6629","142.6629","142.6629","142.6629","550"
"551","86.1648","138.5819","143.608","143.608","143.608","143.608","143.608","551"
"552","87.29867","140.4053","145.4976","145.4976","145.4976","145.4976","145.4976","552"
"553","87.86507","141.3168","146.4421","146.4421","146.4421","146.4421","146.4421","553"
"554","88.43253","142.2288","147.3872","147.3872","147.3872","147.3872","147.3872","554"
"555","89.56586","144.0523","149.2768","149.2768","149.2768","149.2768","149.2768","555"
"556","90.1328","144.9637","150.2213","150.2213","150.2213","150.2213","150.2213","556"
"557","91.26667","146.7872","152.1109","152.1109","152.1109","152.1109","152.1109","557"
"558","91.8336","147.6992","153.056","153.056","153.056","153.056","153.056","558"
"559","92.96747","149.5227","154.9456","154.9456","154.9456","154.9456","154.9456","559"
"560","93.53387","150.4341","155.8901","155.8901","155.8901","155.8901","155.8901","560"
"561","94.66773","152.2576","157.7797","157.7797","157.7797","157.7797","157.7797","561"
"562","95.8016","154.0811","159.6693","159.6693","159.6693","159.6693","159.6693","562"
"563","96.36853","154.9931","160.6144","160.6144","160.6144","160.6144","160.6144","563"
"564","97.5024","156.8165","162.504","162.504","162.504","162.504","162.504","564"
"565","98.06934","157.728","163.4485","163.4485","163.4485","163.4485","163.4485","565"
"566","99.20267","159.5515","165.3381","165.3381","165.3381","165.3381","165.3381","566"
"567","100.3365","161.3749","167.2277","167.2277","167.2277","167.2277","167.2277","567"
"568","100.9035","162.2864","168.1723","168.1723","168.1723","168.1723","168.1723","568"
"569","102.0373","164.1099","170.0619","170.0619","170.0619","170.0619","170.0619","569"
"570","103.1707","165.9333","171.9515","171.9515","171.9515","171.9515","171.9515","570"
"571","103.7381","166.8453","172.8965","172.8965","172.8965","172.8965","172.8965","571"
"572","104.8715","168.6688","174.7861","174.7861","174.7861","174.7861","174.7861","572"
"573","106.0053","170.4923","176.6757","176.6757","176.6757","176.6757","176.6757","573"
"574","106.5723","171.4037","177.6203","177.6203","177.6203","177.6203","177.6203","574"
"575","107.7061","173.2272","179.5099","179.5099","179.5099","179.5099","179.5099","575"
"576","108.8395","175.0507","181.3995","181.3995","181.3995","181.3995","181.3995","576"
"577","109.9733","176.8741","183.2891","183.2891","183.2891","183.2891","183.2891","577"
"578","111.1072","178.6976","185.1787","185.1787","185.1787","185.1787","185.1787","578"
"579","111.6741","179.6096","186.1237","186.1237","186.1237","186.1237","186.1237","579"
"580","112.808","181.4331","188.0133","188.0133","188.0133","188.0133","188.0133","580"
"581","113.9413","183.256","189.9024","189.9024","189.9024","189.9024","189.9024","581"
"582","115.0752","185.0795","191.792","191.792","191.792","191.792","191.792","582"
"583","116.2091","186.9029","193.6816","193.6816","193.6816","193.6816","193.6816","583"
"584","117.3429","188.7264","195.5712","195.5712","195.5712","195.5712","195.5712","584"
"585","118.4763","190.5499","197.4608","197.4608","197.4608","197.4608","197.4608","585"
"586","119.6101","192.3733","199.3504","199.3504","199.3504","199.3504","199.3504","586"
"587","120.744","194.1968","201.24","201.24","201.24","201.24","201.24","587"
"588","121.8779","196.0203","203.1296","203.1296","203.1296","203.1296","203.1296","588"
"589","123.0117","197.8437","205.0192","205.0192","205.0192","205.0192","205.0192","589"
"590","124.1451","199.6672","206.9088","206.9088","206.9088","206.9088","206.9088","590"
"591","125.2789","201.4907","208.7984","208.7984","208.7984","208.7984","208.7984","591"
"592","126.4128","203.3141","210.688","210.688","210.688","210.688","210.688","592"
"593","127.5467","205.1376","212.5776","212.5776","212.5776","212.5776","212.5776","593"
"594","128.6805","206.9611","214.4672","214.4672","214.4672","214.4672","214.4672","594"
"595","129.8139","208.7845","216.3568","216.3568","216.3568","216.3568","216.3568","595"
"596","130.9477","210.608","218.2464","218.2464","218.2464","218.2464","218.2464","596"
"597","132.6485","213.3429","221.0805","221.0805","221.0805","221.0805","221.0805","597"
"598","133.7819","215.1664","222.9701","222.9701","222.9701","222.9701","222.9701","598"
"599","134.9157","216.9899","224.8597","224.8597","224.8597","224.8597","224.8597","599"
"600","136.0496","218.8133","226.7493","226.7493","226.7493","226.7493","226.7493","600"
"601","137.1835","220.6368","228.6389","228.6389","228.6389","228.6389","228.6389","601"
"602","138.8843","223.3723","231.4736","231.4736","231.4736","231.4736","231.4736","602"
"603","140.0181","225.1957","233.3632","233.3632","233.3632","233.3632","233.3632","603"
"604","141.1515","227.0192","235.2528","235.2528","235.2528","235.2528","235.2528","604"
"605","142.8523","229.7541","238.0869","238.0869","238.0869","238.0869","238.0869","605"
"606","143.9861","231.5776","239.9765","239.9765","239.9765","239.9765","239.9765","606"
"607","145.1195","233.4011","241.8661","241.8661","241.8661","241.8661","241.8661","607"
"608","146.8203","236.136","244.7003","244.7003","244.7003","244.7003","244.7003","608"
"609","147.9541","237.9595","246.5899","246.5899","246.5899","246.5899","246.5899","609"
"610","149.6549","240.6949","249.4245","249.4245","249.4245","249.4245","249.4245","610"
"611","150.7883","242.5184","251.3141","251.3141","251.3141","251.3141","251.3141","611"
"612","152.4891","245.2533","254.1483","254.1483","254.1483","254.1483","254.1483","612"
"613","153.6229","247.0768","256.0379","256.0379","256.0379","256.0379","256.0379","613"
"614","155.3237","249.8117","258.8725","258.8725","258.8725","258.8725","258.8725","614"
"615","156.4571","251.6352","260.7616","260.7616","260.7616","260.7616","260.7616","615"
"616","158.1579","254.3701","263.5963","263.5963","263.5963","263.5963","263.5963","616"
"617","159.2917","256.1936","265.4859","265.4859","265.4859","265.4859","265.4859","617"
"618","160.992","258.9291","268.32","268.32","268.32","268.32","268.32","618"
"619","162.6928","261.664","271.1547","271.1547","271.1547","271.1547","271.1547","619"
"620","163.8267","263.4875","273.0443","273.0443","273.0443","273.0443","273.0443","620"
"621","165.5269","266.2224","275.8784","275.8784","275.8784","275.8784","275.8784","621"
"622","167.2277","268.9579","278.7131","278.7131","278.7131","278.7131","278.7131","622"
"623","168.9285","271.6928","281.5472","281.5472","281.5472","281.5472","281.5472","623"
"624","170.0619","273.5163","283.4368","283.4368","283.4368","283.4368","283.4368","624"
"625","171.7627","276.2512","286.2709","286.2709","286.2709","286.2709","286.2709","625"
"626","173.4635","278.9867","289.1056","289.1056","289.1056","289.1056","289.1056","626"
"627","175.1637","281.7216","291.9397","291.9397","291.9397","291.9397","291.9397","627"
"628","176.8645","284.4571","294.7744","294.7744","294.7744","294.7744","294.7744","628"
"629","178.5653","287.192","297.6085","297.6085","297.6085","297.6085","297.6085","629"
"630","180.2661","289.9275","300.4432","300.4432","300.4432","300.4432","300.4432","630"
"631","181.9664","292.6624","303.2773","303.2773","303.2773","303.2773","303.2773","631"
"632","183.6672","295.3979","306.112","306.112","306.112","306.112","306.112","632"
"633","185.3675","298.1328","308.9461","308.9461","308.9461","308.9461","308.9461","633"
"634","187.0683","300.8677","311.7803","311.7803","311.7803","311.7803","311.7803","634"
"635","188.7691","303.6032","314.6149","314.6149","314.6149","314.6149","314.6149","635"
"636","190.4693","306.3381","317.4491","317.4491","317.4491","317.4491","317.4491","636"
"637","192.1701","309.0736","320.2837","320.2837","320.2837","320.2837","320.2837","637"
"638","193.8709","311.8085","323.1179","323.1179","323.1179","323.1179","323.1179","638"
"639","195.5717","314.544","325.9525","325.9525","325.9525","325.9525","325.9525","639"
"640","197.8389","318.1909","329.7317","329.7317","329.7317","329.7317","329.7317","640"
"641","199.5397","320.9259","332.5659","332.5659","332.5659","332.5659","332.5659","641"
"642","201.24","323.6608","335.4","335.4","335.4","335.4","335.4","642"
"643","202.9408","326.3963","338.2347","338.2347","338.2347","338.2347","338.2347","643"
"644","205.2085","330.0432","342.0139","342.0139","342.0139","342.0139","342.0139","644"
"645","206.9088","332.7781","344.848","344.848","344.848","344.848","344.848","645"
"646","209.1765","336.4251","348.6272","348.6272","348.6272","348.6272","348.6272","646"
"647","210.8773","339.1605","351.4619","351.4619","351.4619","351.4619","351.4619","647"
"648","213.1445","342.8069","355.2405","355.2405","355.2405","355.2405","355.2405","648"
"649","214.8453","345.5424","358.0752","358.0752","358.0752","358.0752","358.0752","649"
"650","217.1125","349.1893","361.8544","361.8544","361.8544","361.8544","361.8544","650"
"651","218.8133","351.9243","364.6885","364.6885","364.6885","364.6885","364.6885","651"
"652","221.0805","355.5712","368.4677","368.4677","368.4677","368.4677","368.4677","652"
"653","222.7813","358.3067","371.3024","371.3024","371.3024","371.3024","371.3024","653"
"654","225.0491","361.9536","375.0816","375.0816","375.0816","375.0816","375.0816","654"
"655","227.3163","365.6","378.8603","378.8603","378.8603","378.8603","378.8603","655"
"656","229.5835","369.2469","382.6395","382.6395","382.6395","382.6395","382.6395","656"
"657","231.2843","371.9824","385.4741","385.4741","385.4741","385.4741","385.4741","657"
"658","233.552","375.6293","389.2533","389.2533","389.2533","389.2533","389.2533","658"
"659","235.8197","379.2763","393.0325","393.0325","393.0325","393.0325","393.0325","659"
"660","238.0869","382.9232","396.8117","396.8117","396.8117","396.8117","396.8117","660"
"661","240.3547","386.5701","400.5909","400.5909","400.5909","400.5909","400.5909","661"
"662","242.6219","390.2165","404.3696","404.3696","404.3696","404.3696","404.3696","662"
"663","244.8891","393.8635","408.1488","408.1488","408.1488","408.1488","408.1488","663"
"664","247.1568","397.5104","411.928","411.928","411.928","411.928","411.928","664"
"665","249.4245","401.1573","415.7072","415.7072","415.7072","415.7072","415.7072","665"
"666","251.6917","404.8043","419.4864","419.4864","419.4864","419.4864","419.4864","666"
"667","253.9595","408.4512","423.2656","423.2656","423.2656","423.2656","423.2656","667"
"668","256.2267","412.0981","427.0448","427.0448","427.0448","427.0448","427.0448","668"
"669","259.0613","416.6565","431.7685","431.7685","431.7685","431.7685","431.7685","669"
"670","261.3285","420.3035","435.5477","435.5477","435.5477","435.5477","435.5477","670"
"671","263.5963","423.9504","439.3269","439.3269","439.3269","439.3269","439.3269","671"
"672","266.4309","428.5093","444.0512","444.0512","444.0512","444.0512","444.0512","672"
"673","268.6981","432.1563","447.8304","447.8304","447.8304","447.8304","447.8304","673"
"674","271.5323","436.7147","452.5541","452.5541","452.5541","452.5541","452.5541","674"
"675","273.8","440.3616","456.3333","456.3333","456.3333","456.3333","456.3333","675"
"676","276.6341","444.92","461.0571","461.0571","461.0571","461.0571","461.0571","676"
"677","278.9019","448.5669","464.8363","464.8363","464.8363","464.8363","464.8363","677"
"678","281.7365","453.1259","469.5605","469.5605","469.5605","469.5605","469.5605","678"
"679","284.0037","456.7723","473.3392","473.3392","473.3392","473.3392","473.3392","679"
"680","286.8379","461.3312","478.0635","478.0635","478.0635","478.0635","478.0635","680"
"681","289.6725","465.8896","482.7872","482.7872","482.7872","482.7872","482.7872","681"
"682","292.5067","470.4485","487.5115","487.5115","487.5115","487.5115","487.5115","682"
"683","294.7744","474.0955","491.2907","491.2907","491.2907","491.2907","491.2907","683"
"684","297.6085","478.6539","496.0144","496.0144","496.0144","496.0144","496.0144","684"
