Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown0_4,Unknown0_5,Unknown0_6,Unknown1
"338","11.99149","19.28638","19.98589","21.09628","21.83639","21.83639","21.83639","338"
"339","11.9946","19.29115","19.99086","21.10146","21.84178","21.84178","21.84178","339"
"340","11.9975","19.29591","19.99584","21.10664","21.84738","21.84738","21.84738","340"
"341","12.0004","19.30068","20.00081","21.11202","21.85276","21.85276","21.85276","341"
"342","12.00351","19.30586","20.00599","21.11741","21.85836","21.85836","21.85836","342"
"343","12.00662","19.31063","20.01096","21.12259","21.86374","21.86374","21.86374","343"
"344","12.00952","19.31539","20.01593","21.12798","21.86934","21.86934","21.86934","344"
"345","12.01263","19.32036","20.02111","21.13336","21.87493","21.87493","21.87493","345"
"346","12.01574","19.32513","20.02609","21.50943","22.25121","22.25121","22.25121","346"
"347","12.01864","19.3299","20.03106","21.51482","22.2568","22.2568","22.2568","347"
"348","12.02154","19.33487","20.03603","21.52021","22.26219","22.26219","22.26219","348"
"349","12.02464","19.33984","20.04121","21.5258","22.26799","22.26799","22.26799","349"
"350","12.02775","19.34461","20.04619","21.53119","22.27359","22.27359","22.27359","350"
"351","12.03065","19.34937","20.05116","21.53637","22.27897","22.27897","22.27897","351"
"352","12.03376","19.35435","20.05634","21.54196","22.28477","22.28477","22.28477","352"
"353","12.03687","19.35911","20.06131","21.54735","22.29037","22.29037","22.29037","353"
"354","12.03977","19.36388","20.06628","21.55274","22.29596","22.29596","22.29596","354"
"355","12.04288","19.36906","20.07146","21.55833","22.30156","22.30156","22.30156","355"
"356","12.04578","19.37382","20.07644","21.56351","22.30715","22.30715","22.30715","356"
"357","12.04889","19.37859","20.08141","21.5689","22.31275","22.31275","22.31275","357"
"358","12.052","19.38356","20.08659","21.57449","22.31834","22.31834","22.31834","358"
"359","12.0549","19.38832","20.09156","21.57988","22.69607","22.69607","22.69607","359"
"360","12.058","19.3933","20.09674","21.58547","22.70187","22.70187","22.70187","360"
"361","12.06111","19.39806","20.10172","21.59065","22.70746","22.70746","22.70746","361"
"362","12.06401","19.40304","20.10669","21.59604","22.71306","22.71306","22.71306","362"
"363","12.06712","19.40801","20.11187","21.60164","22.71906","22.71906","22.71906","363"
"364","12.07002","19.41278","20.11684","21.97957","22.72466","22.72466","22.72466","364"
"365","12.07313","19.41775","20.12202","21.98516","22.73046","22.73046","22.73046","365"
"366","12.07624","19.42251","20.12699","21.99055","22.73606","22.73606","22.73606","366"
"367","12.07914","19.42728","20.13197","21.99594","22.74165","22.74165","22.74165","367"
"368","12.08225","19.43225","20.13715","22.00174","22.74745","22.74745","22.74745","368"
"369","12.08535","19.43723","20.14212","22.00713","22.75305","22.75305","22.75305","369"
"370","12.08846","19.4422","20.1473","22.01272","22.75906","22.75906","22.75906","370"
"371","12.09136","19.44696","20.15227","22.01831","22.76465","22.76465","22.76465","371"
"372","12.09447","19.45194","20.15745","22.02391","22.77045","22.77045","22.77045","372"
"373","12.09737","19.4567","20.16242","22.0293","22.77604","22.77604","22.77604","373"
"374","12.10048","19.46147","20.1674","22.03468","22.78164","22.78164","22.78164","374"
"375","12.10359","19.46644","20.17258","22.04049","22.78744","22.78744","22.78744","375"
"376","12.10649","19.47141","20.17755","22.04587","22.79324","22.79324","22.79324","376"
"377","12.1096","19.47639","20.18273","22.05147","22.79905","22.79905","22.79905","377"
"378","12.11271","19.48115","20.1877","21.65592","22.39003","22.39003","22.39003","378"
"379","12.14399","19.5315","20.23992","21.71187","22.44784","22.44784","22.44784","379"
"380","12.17507","19.58164","20.29193","21.7676","22.50565","22.50565","22.50565","380"
"381","12.20657","19.6322","20.34435","21.82396","22.56367","22.56367","22.56367","381"
"382","12.23806","19.68296","20.39677","22.251","22.62189","22.62189","22.62189","382"
"383","12.26956","19.73352","20.44919","22.30819","22.68011","22.68011","22.68011","383"
"384","12.30126","19.78449","20.50203","22.36579","22.73854","22.73854","22.73854","384"
"385","12.33296","19.83546","20.55486","22.02308","22.39003","22.39003","22.39003","385"
"386","12.3485","19.86053","20.58076","22.05085","22.41842","22.41842","22.41842","386"
"387","12.36404","19.8856","20.60687","22.07882","22.4468","22.4468","22.4468","387"
"388","12.37979","19.91088","20.63298","22.10679","22.47519","22.47519","22.47519","388"
"389","12.39553","19.93596","20.65908","22.13476","22.50358","22.50358","22.50358","389"
"390","12.41107","19.96123","20.68519","22.16273","22.53217","22.53217","22.53217","390"
"391","12.42682","19.98631","20.7113","22.19071","22.56056","22.56056","22.56056","391"
"392","12.44257","20.01179","20.73761","22.21889","22.58915","22.58915","22.58915","392"
"393","12.45831","20.03707","20.76372","22.24686","22.61754","22.61754","22.61754","393"
"394","12.47406","20.06235","20.79003","22.27504","22.64634","22.64634","22.64634","394"
"395","12.48981","20.08783","20.81635","22.30322","22.67493","22.67493","22.67493","395"
"396","12.50556","20.11311","20.84266","22.33139","22.70353","22.70353","22.70353","396"
"397","12.5213","20.1386","20.86898","22.35957","22.73233","22.73233","22.73233","397"
"398","12.53726","20.16408","20.8955","22.38796","22.76113","22.76113","22.76113","398"
"399","12.55301","20.18957","20.92181","22.02287","22.39003","22.39003","22.39003","399"
"400","12.58036","20.23349","20.9674","22.43872","22.43872","22.43872","22.43872","400"
"401","12.60771","20.27763","21.01298","22.48762","22.48762","22.48762","22.48762","401"
"402","12.63526","20.32176","21.05877","22.53652","22.53652","22.53652","22.53652","402"
"403","12.66282","20.36589","21.10456","22.58563","22.58563","22.58563","22.58563","403"
"404","12.69038","20.41024","21.15056","22.63474","22.63474","22.63474","22.63474","404"
"405","12.71794","20.45478","21.19656","22.68405","22.68405","22.68405","22.68405","405"
"406","12.7457","20.49933","21.24277","22.73357","22.73357","22.73357","22.73357","406"
"407","12.77347","20.54388","21.28897","22.39003","22.39003","22.39003","22.39003","407"
"408","12.79771","20.58283","21.32937","22.43271","22.43271","22.43271","22.43271","408"
"409","12.82195","20.62199","21.36999","22.4754","22.4754","22.4754","22.4754","409"
"410","12.8464","20.66116","21.4106","22.51808","22.51808","22.51808","22.51808","410"
"411","12.87064","20.70032","21.45121","22.56076","22.56076","22.56076","22.56076","411"
"412","12.8953","20.73989","21.49203","22.60365","22.60365","22.60365","22.60365","412"
"413","12.91975","20.77926","21.53285","22.64655","22.64655","22.64655","22.64655","413"
"414","12.94441","20.81883","21.57387","22.68985","22.68985","22.68985","22.68985","414"
"415","12.96885","20.85841","21.6149","22.73295","22.73295","22.73295","22.73295","415"
"416","12.99351","20.89799","21.65592","22.39003","22.39003","22.39003","22.39003","416"
"417","13.0248","20.94833","21.70814","22.4439","22.4439","22.4439","22.4439","417"
"418","13.05609","20.99848","21.76014","22.86659","22.86659","22.86659","22.86659","418"
"419","13.08758","21.04903","21.81256","22.92171","22.92171","22.92171","22.92171","419"
"420","13.11907","21.0998","21.86499","22.97682","22.97682","22.97682","22.97682","420"
"421","13.15057","21.15056","21.91762","23.03214","23.03214","23.03214","23.03214","421"
"422","13.18206","21.20133","21.97025","23.08747","23.08747","23.08747","23.08747","422"
"423","13.21377","21.2523","22.02308","22.75719","22.75719","22.75719","22.75719","423"
"424","13.25023","21.31093","22.08379","22.81997","22.81997","22.81997","22.81997","424"
"425","13.28691","21.36957","22.14471","22.88296","22.88296","22.88296","22.88296","425"
"426","13.32358","21.42862","22.20583","22.94595","22.94595","22.94595","22.94595","426"
"427","13.36026","21.48788","22.26716","23.00935","23.00935","23.00935","23.00935","427"
"428","13.39714","21.54694","22.32849","23.07276","23.07276","23.07276","23.07276","428"
"429","13.43402","21.6064","22.39003","22.75698","22.75698","22.75698","22.75698","429"
"430","13.48872","21.69446","22.4812","22.84981","22.84981","22.84981","22.84981","430"
"431","13.54363","21.78273","22.57278","22.94284","22.94284","22.94284","22.94284","431"
"432","13.59895","21.87141","22.66478","23.03629","23.03629","23.03629","23.03629","432"
"433","13.65427","21.96071","22.75719","22.75719","22.75719","22.75719","22.75719","433"
"434","13.7098","22.05002","22.84981","22.84981","22.84981","22.84981","22.84981","434"
"435","13.76575","22.13994","22.94284","23.3129","23.3129","23.3129","23.3129","435"
"436","13.82169","22.23007","23.03629","23.4078","23.4078","23.4078","23.4078","436"
"437","13.87453","22.31482","23.12414","23.12414","23.12414","23.12414","23.12414","437"
"438","13.90581","22.36517","23.17636","23.17636","23.17636","23.17636","23.17636","438"
"439","13.9371","22.41552","23.22857","23.22857","23.22857","23.22857","23.22857","439"
"440","13.96839","22.46587","23.28078","23.28078","23.28078","23.28078","23.28078","440"
"441","13.99988","22.51663","23.33321","23.33321","23.33321","23.33321","23.33321","441"
"442","14.03158","22.56739","23.38584","23.38584","23.38584","23.38584","23.38584","442"
"443","14.06308","22.61816","23.43846","23.43846","23.43846","23.43846","23.43846","443"
"444","14.09478","22.66913","23.4913","23.4913","23.4913","23.4913","23.4913","444"
"445","14.13125","22.72777","23.55201","23.55201","23.55201","23.55201","23.55201","445"
"446","14.16771","22.78641","23.61293","23.61293","23.61293","23.61293","23.61293","446"
"447","14.20439","22.84546","23.67405","23.67405","23.67405","23.67405","23.67405","447"
"448","14.24127","22.90472","23.73538","23.73538","23.73538","23.73538","23.73538","448"
"449","14.27794","22.96377","23.79671","23.79671","23.79671","23.79671","23.79671","449"
"450","14.31503","23.02324","23.85825","23.85825","23.85825","23.85825","23.85825","450"
"451","14.34632","23.07359","23.91047","23.91047","23.91047","23.91047","23.91047","451"
"452","14.37761","23.12393","23.96268","23.96268","23.96268","23.96268","23.96268","452"
"453","14.40889","23.17428","24.01489","24.01489","24.01489","24.01489","24.01489","453"
"454","14.44039","23.22505","24.06732","24.06732","24.06732","24.06732","24.06732","454"
"455","14.47188","23.27581","24.11995","24.11995","24.11995","24.11995","24.11995","455"
"456","14.50359","23.32658","24.17257","24.17257","24.17257","24.17257","24.17257","456"
"457","14.53529","23.37755","24.22541","24.22541","24.22541","24.22541","24.22541","457"
"458","14.57175","23.43618","24.28612","24.28612","24.28612","24.28612","24.28612","458"
"459","14.60822","23.49482","24.34704","24.34704","24.34704","24.34704","24.34704","459"
"460","14.6449","23.55387","24.40816","24.40816","24.40816","24.40816","24.40816","460"
"461","14.68178","23.61313","24.46949","24.46949","24.46949","24.46949","24.46949","461"
"462","14.71845","23.67219","24.53082","24.53082","24.53082","24.53082","24.53082","462"
"463","14.75533","23.73165","24.59236","24.59236","24.59236","24.59236","24.59236","463"
"464","14.97579","24.08596","24.95952","24.95952","24.95952","24.95952","24.95952","464"
"465","15.0854","24.26229","25.14227","25.14227","25.14227","25.14227","25.14227","465"
"466","15.19584","24.44007","25.32647","25.32647","25.32647","25.32647","25.32647","466"
"467","15.41609","24.79438","25.69363","25.69363","25.69363","25.69363","25.69363","467"
"468","15.52591","24.97071","25.87638","25.87638","25.87638","25.87638","25.87638","468"
"469","15.63635","25.14849","26.06058","26.06058","26.06058","26.06058","26.06058","469"
"470","15.8566","25.5028","26.42774","26.42774","26.42774","26.42774","26.42774","470"
"471","15.96621","25.67912","26.61049","26.61049","26.61049","26.61049","26.61049","471"
"472","16.07685","25.8569","26.79469","26.79469","26.79469","26.79469","26.79469","472"
"473","16.29711","26.21121","27.16185","27.16185","27.16185","27.16185","27.16185","473"
"474","16.40672","26.38754","27.3446","27.3446","27.3446","27.3446","27.3446","474"
"475","16.51736","26.56532","27.5288","27.5288","27.5288","27.5288","27.5288","475"
"476","16.73741","26.91942","27.89575","27.89575","27.89575","27.89575","27.89575","476"
"477","16.84723","27.09596","28.07871","28.07871","28.07871","28.07871","28.07871","477"
"478","16.95766","27.27374","28.26291","28.26291","28.26291","28.26291","28.26291","478"
"479","17.17792","27.62784","28.62986","28.62986","28.62986","28.62986","28.62986","479"
"480","17.28773","27.80437","28.81282","28.81282","28.81282","28.81282","28.81282","480"
"481","17.39817","27.98215","28.99702","28.99702","28.99702","28.99702","28.99702","481"
"482","17.61842","28.33626","29.36397","29.36397","29.36397","29.36397","29.36397","482"
"483","17.83868","28.69057","29.73113","29.73113","29.73113","29.73113","29.73113","483"
"484","17.94849","28.8671","29.91409","29.91409","29.91409","29.91409","29.91409","484"
"485","18.05893","29.04467","30.09808","30.09808","30.09808","30.09808","30.09808","485"
"486","18.27918","29.39899","30.46524","30.46524","30.46524","30.46524","30.46524","486"
"487","18.49923","29.75309","30.83219","30.83219","30.83219","30.83219","30.83219","487"
"488","18.71969","30.1074","31.19935","31.19935","31.19935","31.19935","31.19935","488"
"489","18.8293","30.28394","31.38231","31.38231","31.38231","31.38231","31.38231","489"
"490","18.93974","30.46151","31.5663","31.5663","31.5663","31.5663","31.5663","490"
"491","19.15999","30.81582","31.93346","31.93346","31.93346","31.93346","31.93346","491"
"492","19.38025","31.16993","32.30041","32.30041","32.30041","32.30041","32.30041","492"
"493","19.6005","31.52424","32.66757","32.66757","32.66757","32.66757","32.66757","493"
"494","19.71031","31.70077","32.85052","32.85052","32.85052","32.85052","32.85052","494"
"495","19.82075","31.87834","33.03452","33.03452","33.03452","33.03452","33.03452","495"
"496","20.04101","32.23265","33.40168","33.40168","33.40168","33.40168","33.40168","496"
"497","20.26126","32.58676","33.76863","33.76863","33.76863","33.76863","33.76863","497"
"498","20.48151","32.94107","34.13578","34.13578","34.13578","34.13578","34.13578","498"
"499","20.70156","33.29517","34.50274","34.50274","34.50274","34.50274","34.50274","499"
"500","20.92202","33.64949","34.8699","34.8699","34.8699","34.8699","34.8699","500"
"501","21.03163","33.82602","35.05285","35.05285","35.05285","35.05285","35.05285","501"
"502","21.14207","34.00359","35.23685","35.23685","35.23685","35.23685","35.23685","502"
"503","21.36232","34.3579","35.604","35.604","35.604","35.604","35.604","503"
"504","21.58257","34.71201","35.97095","35.97095","35.97095","35.97095","35.97095","504"
"505","21.80283","35.06632","36.33812","36.33812","36.33812","36.33812","36.33812","505"
"506","22.02308","35.42043","36.70507","36.70507","36.70507","36.70507","36.70507","506"
"507","22.24313","35.77453","37.07202","37.07202","37.07202","37.07202","37.07202","507"
"508","22.46359","36.12884","37.43917","37.43917","37.43917","37.43917","37.43917","508"
"509","22.68363","36.48295","37.80613","37.80613","37.80613","37.80613","37.80613","509"
"510","22.90389","36.83726","38.17329","38.17329","38.17329","38.17329","38.17329","510"
"511","23.12414","37.19136","38.54024","38.54024","38.54024","38.54024","38.54024","511"
"512","23.34439","37.54568","38.90739","38.90739","38.90739","38.90739","38.90739","512"
"513","23.56465","37.89978","39.27435","39.27435","39.27435","39.27435","39.27435","513"
"514","23.7849","38.25409","39.6415","39.6415","39.6415","39.6415","39.6415","514"
"515","24.00516","38.6082","40.00845","40.00845","40.00845","40.00845","40.00845","515"
"516","24.22541","38.96251","40.37561","40.37561","40.37561","40.37561","40.37561","516"
"517","24.44546","39.31662","40.74257","40.74257","40.74257","40.74257","40.74257","517"
"518","24.66592","39.67093","41.10972","41.10972","41.10972","41.10972","41.10972","518"
"519","24.88596","40.02503","41.47667","41.47667","41.47667","41.47667","41.47667","519"
"520","25.10622","40.37934","41.84383","41.84383","41.84383","41.84383","41.84383","520"
"521","25.32647","40.73345","42.21078","42.21078","42.21078","42.21078","42.21078","521"
"522","25.54672","41.08776","42.57794","42.57794","42.57794","42.57794","42.57794","522"
"523","25.76698","41.44186","42.94489","42.94489","42.94489","42.94489","42.94489","523"
"524","25.98723","41.79618","43.31205","43.31205","43.31205","43.31205","43.31205","524"
"525","26.20749","42.15028","43.679","43.679","43.679","43.679","43.679","525"
"526","26.64779","42.8587","44.41311","44.41311","44.41311","44.41311","44.41311","526"
"527","26.86825","43.21301","44.78027","44.78027","44.78027","44.78027","44.78027","527"
"528","27.08829","43.56712","45.14722","45.14722","45.14722","45.14722","45.14722","528"
"529","27.30855","43.92143","45.51438","45.51438","45.51438","45.51438","45.51438","529"
"530","27.5288","44.27553","45.88133","45.88133","45.88133","45.88133","45.88133","530"
"531","27.74905","44.62964","46.24828","46.24828","46.24828","46.24828","46.24828","531"
"532","27.96931","44.98395","46.61544","46.61544","46.61544","46.61544","46.61544","532"
"533","28.40981","45.69236","47.34955","47.34955","47.34955","47.34955","47.34955","533"
"534","28.62986","46.04647","47.7165","47.7165","47.7165","47.7165","47.7165","534"
"535","28.85011","46.40078","48.08366","48.08366","48.08366","48.08366","48.08366","535"
"536","29.07037","46.75489","48.45061","48.45061","48.45061","48.45061","48.45061","536"
"537","29.51087","47.4633","49.18472","49.18472","49.18472","49.18472","49.18472","537"
"538","29.73113","47.81762","49.55188","49.55188","49.55188","49.55188","49.55188","538"
"539","29.95138","48.17172","49.91883","49.91883","49.91883","49.91883","49.91883","539"
"540","30.17163","48.52603","50.28599","50.28599","50.28599","50.28599","50.28599","540"
"541","30.61214","49.23445","51.0201","51.0201","51.0201","51.0201","51.0201","541"
"542","30.83219","49.58855","51.38705","51.38705","51.38705","51.38705","51.38705","542"
"543","31.05244","49.94287","51.75421","51.75421","51.75421","51.75421","51.75421","543"
"544","31.49295","50.65128","52.48832","52.48832","52.48832","52.48832","52.48832","544"
"545","31.7132","51.00539","52.85527","52.85527","52.85527","52.85527","52.85527","545"
"546","31.93346","51.3597","53.22243","53.22243","53.22243","53.22243","53.22243","546"
"547","32.37396","52.06812","53.95654","53.95654","53.95654","53.95654","53.95654","547"
"548","32.59401","52.42222","54.32349","54.32349","54.32349","54.32349","54.32349","548"
"549","32.81447","52.77654","54.69065","54.69065","54.69065","54.69065","54.69065","549"
"550","33.25477","53.48475","55.42455","55.42455","55.42455","55.42455","55.42455","550"
"551","33.47503","53.83905","55.79171","55.79171","55.79171","55.79171","55.79171","551"
"552","33.91553","54.54747","56.52582","56.52582","56.52582","56.52582","56.52582","552"
"553","34.13558","54.90158","56.89277","56.89277","56.89277","56.89277","56.89277","553"
"554","34.35604","55.25589","57.25993","57.25993","57.25993","57.25993","57.25993","554"
"555","34.79634","55.96431","57.99404","57.99404","57.99404","57.99404","57.99404","555"
"556","35.01659","56.31841","58.36099","58.36099","58.36099","58.36099","58.36099","556"
"557","35.4571","57.02683","59.0951","59.0951","59.0951","59.0951","59.0951","557"
"558","35.67735","57.38114","59.46226","59.46226","59.46226","59.46226","59.46226","558"
"559","36.11786","58.08956","60.19637","60.19637","60.19637","60.19637","60.19637","559"
"560","36.33791","58.44366","60.56332","60.56332","60.56332","60.56332","60.56332","560"
"561","36.77842","59.15208","61.29743","61.29743","61.29743","61.29743","61.29743","561"
"562","37.21892","59.86049","62.03154","62.03154","62.03154","62.03154","62.03154","562"
"563","37.43917","60.21481","62.39869","62.39869","62.39869","62.39869","62.39869","563"
"564","37.87968","60.92322","63.1328","63.1328","63.1328","63.1328","63.1328","564"
"565","38.09994","61.27733","63.49976","63.49976","63.49976","63.49976","63.49976","565"
"566","38.54024","61.98574","64.23386","64.23386","64.23386","64.23386","64.23386","566"
"567","38.98074","62.69416","64.96797","64.96797","64.96797","64.96797","64.96797","567"
"568","39.201","63.04827","65.33492","65.33492","65.33492","65.33492","65.33492","568"
"569","39.6415","63.75668","66.06904","66.06904","66.06904","66.06904","66.06904","569"
"570","40.0818","64.4651","66.80315","66.80315","66.80315","66.80315","66.80315","570"
"571","40.30227","64.81941","67.1703","67.1703","67.1703","67.1703","67.1703","571"
"572","40.74257","65.52783","67.90441","67.90441","67.90441","67.90441","67.90441","572"
"573","41.18307","66.23624","68.63852","68.63852","68.63852","68.63852","68.63852","573"
"574","41.40332","66.59035","69.00547","69.00547","69.00547","69.00547","69.00547","574"
"575","41.84383","67.29877","69.73959","69.73959","69.73959","69.73959","69.73959","575"
"576","42.28413","68.00719","70.47369","70.47369","70.47369","70.47369","70.47369","576"
"577","42.72464","68.7156","71.2078","71.2078","71.2078","71.2078","71.2078","577"
"578","43.16515","69.42402","71.94191","71.94191","71.94191","71.94191","71.94191","578"
"579","43.3854","69.77833","72.30907","72.30907","72.30907","72.30907","72.30907","579"
"580","43.82591","70.48675","73.04318","73.04318","73.04318","73.04318","73.04318","580"
"581","44.26621","71.19495","73.77708","73.77708","73.77708","73.77708","73.77708","581"
"582","44.70671","71.90337","74.51119","74.51119","74.51119","74.51119","74.51119","582"
"583","45.14722","72.61179","75.2453","75.2453","75.2453","75.2453","75.2453","583"
"584","45.58773","73.32021","75.97941","75.97941","75.97941","75.97941","75.97941","584"
"585","46.02803","74.02863","76.71352","76.71352","76.71352","76.71352","76.71352","585"
"586","46.46854","74.73704","77.44763","77.44763","77.44763","77.44763","77.44763","586"
"587","46.90904","75.44546","78.18174","78.18174","78.18174","78.18174","78.18174","587"
"588","47.34955","76.15388","78.91585","78.91585","78.91585","78.91585","78.91585","588"
"589","47.79006","76.86229","79.64996","79.64996","79.64996","79.64996","79.64996","589"
"590","48.23036","77.57071","80.38407","80.38407","80.38407","80.38407","80.38407","590"
"591","48.67086","78.27912","81.11818","81.11818","81.11818","81.11818","81.11818","591"
"592","49.11137","78.98754","81.85229","81.85229","81.85229","81.85229","81.85229","592"
"593","49.55188","79.69596","82.5864","82.5864","82.5864","82.5864","82.5864","593"
"594","49.99239","80.40437","83.32051","83.32051","83.32051","83.32051","83.32051","594"
"595","50.43269","81.11279","84.05462","84.05462","84.05462","84.05462","84.05462","595"
"596","50.8732","81.82121","84.78873","84.78873","84.78873","84.78873","84.78873","596"
"597","51.53395","82.88373","85.88979","85.88979","85.88979","85.88979","85.88979","597"
"598","51.97425","83.59215","86.62389","86.62389","86.62389","86.62389","86.62389","598"
"599","52.41476","84.30056","87.35801","87.35801","87.35801","87.35801","87.35801","599"
"600","52.85527","85.00898","88.09212","88.09212","88.09212","88.09212","88.09212","600"
"601","53.29578","85.7174","88.82623","88.82623","88.82623","88.82623","88.82623","601"
"602","53.95654","86.78013","89.92749","89.92749","89.92749","89.92749","89.92749","602"
"603","54.39705","87.48854","90.66161","90.66161","90.66161","90.66161","90.66161","603"
"604","54.83735","88.19696","91.39571","91.39571","91.39571","91.39571","91.39571","604"
"605","55.4981","89.25948","92.49677","92.49677","92.49677","92.49677","92.49677","605"
"606","55.93861","89.9679","93.23088","93.23088","93.23088","93.23088","93.23088","606"
"607","56.37891","90.67632","93.965","93.965","93.965","93.965","93.965","607"
"608","57.03967","91.73884","95.06606","95.06606","95.06606","95.06606","95.06606","608"
"609","57.48018","92.44725","95.80016","95.80016","95.80016","95.80016","95.80016","609"
"610","58.14094","93.50998","96.90143","96.90143","96.90143","96.90143","96.90143","610"
"611","58.58124","94.2184","97.63554","97.63554","97.63554","97.63554","97.63554","611"
"612","59.242","95.28092","98.7366","98.7366","98.7366","98.7366","98.7366","612"
"613","59.68251","95.98933","99.47071","99.47071","99.47071","99.47071","99.47071","613"
"614","60.34327","97.05186","100.572","100.572","100.572","100.572","100.572","614"
"615","60.78357","97.76028","101.3059","101.3059","101.3059","101.3059","101.3059","615"
"616","61.44433","98.8228","102.4072","102.4072","102.4072","102.4072","102.4072","616"
"617","61.88484","99.53121","103.1413","103.1413","103.1413","103.1413","103.1413","617"
"618","62.54539","100.5939","104.2423","104.2423","104.2423","104.2423","104.2423","618"
"619","63.20615","101.6565","105.3436","105.3436","105.3436","105.3436","105.3436","619"
"620","63.64666","102.3649","106.0777","106.0777","106.0777","106.0777","106.0777","620"
"621","64.30721","103.4274","107.1788","107.1788","107.1788","107.1788","107.1788","621"
"622","64.96797","104.4901","108.28","108.28","108.28","108.28","108.28","622"
"623","65.62874","105.5527","109.3811","109.3811","109.3811","109.3811","109.3811","623"
"624","66.06904","106.2611","110.1152","110.1152","110.1152","110.1152","110.1152","624"
"625","66.7298","107.3236","111.2163","111.2163","111.2163","111.2163","111.2163","625"
"626","67.39056","108.3863","112.3175","112.3175","112.3175","112.3175","112.3175","626"
"627","68.05111","109.4488","113.4186","113.4186","113.4186","113.4186","113.4186","627"
"628","68.71187","110.5116","114.5199","114.5199","114.5199","114.5199","114.5199","628"
"629","69.37263","111.5741","115.6209","115.6209","115.6209","115.6209","115.6209","629"
"630","70.03339","112.6368","116.7222","116.7222","116.7222","116.7222","116.7222","630"
"631","70.69395","113.6993","117.8232","117.8232","117.8232","117.8232","117.8232","631"
"632","71.35471","114.7621","118.9245","118.9245","118.9245","118.9245","118.9245","632"
"633","72.01526","115.8246","120.0256","120.0256","120.0256","120.0256","120.0256","633"
"634","72.67603","116.8871","121.1266","121.1266","121.1266","121.1266","121.1266","634"
"635","73.33678","117.9498","122.2279","122.2279","122.2279","122.2279","122.2279","635"
"636","73.99734","119.0124","123.329","123.329","123.329","123.329","123.329","636"
"637","74.6581","120.0751","124.4302","124.4302","124.4302","124.4302","124.4302","637"
"638","75.31886","121.1376","125.5313","125.5313","125.5313","125.5313","125.5313","638"
"639","75.97962","122.2003","126.6326","126.6326","126.6326","126.6326","126.6326","639"
"640","76.86043","123.6172","128.1008","128.1008","128.1008","128.1008","128.1008","640"
"641","77.52119","124.6797","129.2018","129.2018","129.2018","129.2018","129.2018","641"
"642","78.18174","125.7422","130.3029","130.3029","130.3029","130.3029","130.3029","642"
"643","78.8425","126.8049","131.4042","131.4042","131.4042","131.4042","131.4042","643"
"644","79.72352","128.2218","132.8724","132.8724","132.8724","132.8724","132.8724","644"
"645","80.38407","129.2843","133.9734","133.9734","133.9734","133.9734","133.9734","645"
"646","81.26508","130.7011","135.4417","135.4417","135.4417","135.4417","135.4417","646"
"647","81.92584","131.7639","136.5429","136.5429","136.5429","136.5429","136.5429","647"
"648","82.80665","133.1805","138.0109","138.0109","138.0109","138.0109","138.0109","648"
"649","83.46741","134.2432","139.1122","139.1122","139.1122","139.1122","139.1122","649"
"650","84.34822","135.66","140.5804","140.5804","140.5804","140.5804","140.5804","650"
"651","85.00898","136.7226","141.6815","141.6815","141.6815","141.6815","141.6815","651"
"652","85.88979","138.1394","143.1497","143.1497","143.1497","143.1497","143.1497","652"
"653","86.55054","139.2021","144.251","144.251","144.251","144.251","144.251","653"
"654","87.43156","140.619","145.7192","145.7192","145.7192","145.7192","145.7192","654"
"655","88.31237","142.0356","147.1872","147.1872","147.1872","147.1872","147.1872","655"
"656","89.19318","143.4524","148.6554","148.6554","148.6554","148.6554","148.6554","656"
"657","89.85394","144.5152","149.7567","149.7567","149.7567","149.7567","149.7567","657"
"658","90.73495","145.932","151.2249","151.2249","151.2249","151.2249","151.2249","658"
"659","91.61597","147.3488","152.6931","152.6931","152.6931","152.6931","152.6931","659"
"660","92.49677","148.7657","154.1614","154.1614","154.1614","154.1614","154.1614","660"
"661","93.37778","150.1825","155.6296","155.6296","155.6296","155.6296","155.6296","661"
"662","94.2586","151.5991","157.0976","157.0976","157.0976","157.0976","157.0976","662"
"663","95.1394","153.016","158.5658","158.5658","158.5658","158.5658","158.5658","663"
"664","96.02042","154.4328","160.034","160.034","160.034","160.034","160.034","664"
"665","96.90143","155.8496","161.5022","161.5022","161.5022","161.5022","161.5022","665"
"666","97.78224","157.2665","162.9705","162.9705","162.9705","162.9705","162.9705","666"
"667","98.66325","158.6833","164.4387","164.4387","164.4387","164.4387","164.4387","667"
"668","99.54406","160.1001","165.9069","165.9069","165.9069","165.9069","165.9069","668"
"669","100.6453","161.8711","167.7421","167.7421","167.7421","167.7421","167.7421","669"
"670","101.5261","163.2879","169.2103","169.2103","169.2103","169.2103","169.2103","670"
"671","102.4072","164.7047","170.6785","170.6785","170.6785","170.6785","170.6785","671"
"672","103.5084","166.4759","172.5139","172.5139","172.5139","172.5139","172.5139","672"
"673","104.3892","167.8927","173.9821","173.9821","173.9821","173.9821","173.9821","673"
"674","105.4903","169.6637","175.8173","175.8173","175.8173","175.8173","175.8173","674"
"675","106.3713","171.0805","177.2855","177.2855","177.2855","177.2855","177.2855","675"
"676","107.4724","172.8514","179.1207","179.1207","179.1207","179.1207","179.1207","676"
"677","108.3534","174.2682","180.5889","180.5889","180.5889","180.5889","180.5889","677"
"678","109.4546","176.0394","182.4243","182.4243","182.4243","182.4243","182.4243","678"
