Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9
"130","32239","17694","Ebon Gryphon","They love lions in Stormwind, and the gryphon is half lion. Of course they might not like which half. -Gryphon Master Talonaxe","|cFFFFD200Vendor: |rTannec Stonebeak|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","0","2"
"131","32240","17696","Snowy Gryphon","They love lions in Stormwind, and the gryphon is half lion. Of course they might not like which half. -Gryphon Master Talonaxe","|cFFFFD200Vendor: |rTannec Stonebeak|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","0","2"
"132","32242","17759","Swift Blue Gryphon","The Horde had dragons, we had the gryphons. We won that war. - Ilsa Blusterbrew","|cFFFFD200Vendor: |rTannec Stonebeak|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","0","2"
"133","32243","17699","Tawny Wind Rider","After being freed from vicious harpies by Cairne and Thrall, many of these creatures became valuable companions of the Horde.","|cFFFFD200Vendor: |rDrakma|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","0","2"
"134","32244","17700","Blue Wind Rider","After being freed from vicious harpies by Cairne and Thrall, many of these creatures became valuable companions of the Horde.","|cFFFFD200Vendor: |rDrakma|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","0","2"
"135","32245","17701","Green Wind Rider","After being freed from vicious harpies by Cairne and Thrall, many of these creatures became valuable companions of the Horde.","|cFFFFD200Vendor: |rDrakma|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","0","0"
"136","32246","17719","Swift Red Wind Rider","I still don't get why they fly faster when you put armor on them. -Drakma","|cFFFFD200Vendor: |rDrakma|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","0","2"
"137","32289","17718","Swift Red Gryphon","The Horde had dragons, we had the gryphons. We won that war. - Ilsa Blusterbrew","|cFFFFD200Vendor: |rTannec Stonebeak|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","0","2"
"138","32290","17703","Swift Green Gryphon","The Horde had dragons, we had the gryphons. We won that war. - Ilsa Blusterbrew","|cFFFFD200Vendor: |rTannec Stonebeak|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","0","2"
"139","32292","17717","Swift Purple Gryphon","The Horde had dragons, we had the gryphons. We won that war. - Ilsa Blusterbrew","|cFFFFD200Vendor: |rTannec Stonebeak|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","0","2"
"140","32295","17720","Swift Green Wind Rider","I still don't get why they fly faster when you put armor on them. -Drakma","|cFFFFD200Vendor: |rDrakma|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","0","2"
"141","32296","17722","Swift Yellow Wind Rider","I still don't get why they fly faster when you put armor on them. -Drakma","|cFFFFD200Vendor: |rDrakma|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","132","0","2"
"142","32297","17721","Swift Purple Wind Rider","I still don't get why they fly faster when you put armor on them. -Drakma","|cFFFFD200Vendor: |rDrakma|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","196","0","2"
"145","33630","6569","Blue Mechanostrider","""The terradynamic exo-plotters are conjoined by hydraulic imaging to the equilibrium enhancers..."" -Binjy Featherwhistle","|cFFFFD200Vendor: |rMilli Featherwhistle|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","64","0","2"
"146","33660","18697","Swift Pink Hawkstrider","""Their plumage is more beautiful than any other. Subtlety is for the birds! I mean... other birds."" -Viera Sunwhisper","|cFFFFD200Vendor: |rWinaestra|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"147","34406","17063","Brown Elekk","Patient and strong, the Elekk exemplify the Draenei attitude towards the hardships of life.","|cFFFFD200Vendor: |rTorallius the Pack Handler|n|cFFFFD200Zone: |rAzuremyst Isle|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"149","34767","19085","Thalassian Charger","Basking in the power of M'uru has strengthened its will.","|cFFFFD200Paladin|r","0","230","68","27944","1"
"150","34769","19296","Thalassian Warhorse","A loyal companion to any who would protect Silvermoon.","|cFFFFD200Paladin|r","0","230","68","27944","1"
"151","34790","19303","Dark War Talbuk","Despite their docile nature, talbuks have been known to gore seasoned warriors to death when threatened.","|cFFFFD200Vendor: |rAldraan (Alliance)|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\INV_MISC_RUNE_08.BLP:0|t20|TINTERFACE\ICONS\INV_MISC_RUNE_09.BLP:0|t|n|n|cFFFFD200Vendor: |rCoreiel (Horde)|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\INV_MISC_RUNE_08.BLP:0|t20|TINTERFACE\ICONS\INV_MISC_RUNE_09.BLP:0|t","0","230","0","0","2"
"152","34795","18696","Red Hawkstrider","Some of our brethren prefer horses, but the hawkstrider will always be the true symbol of Silvermoon. -Winaestra","|cFFFFD200Vendor: |rWinaestra|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"153","34896","19375","Cobalt War Talbuk","Despite their docile nature, talbuks have been known to gore seasoned warriors to death when threatened.","|cFFFFD200Vendor: |rProvisioner Nasela|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Faction: |rThe Mag'har - Exalted|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"154","34897","19377","White War Talbuk","Despite their docile nature, talbuks have been known to gore seasoned warriors to death when threatened.","|cFFFFD200Vendor: |rProvisioner Nasela|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Faction: |rThe Mag'har - Exalted|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"155","34898","19378","Silver War Talbuk","Despite their docile nature, talbuks have been known to gore seasoned warriors to death when threatened.","|cFFFFD200Vendor: |rProvisioner Nasela|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Faction: |rThe Mag'har - Exalted|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"156","34899","19376","Tan War Talbuk","Despite their docile nature, talbuks have been known to gore seasoned warriors to death when threatened.","|cFFFFD200Vendor: |rProvisioner Nasela|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Faction: |rThe Mag'har - Exalted|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"157","35018","19479","Purple Hawkstrider","Some of our brethren prefer horses, but the hawkstrider will always be the true symbol of Silvermoon. -Winaestra","|cFFFFD200Vendor: |rWinaestra|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"158","35020","19480","Blue Hawkstrider","Some of our brethren prefer horses, but the hawkstrider will always be the true symbol of Silvermoon. -Winaestra","|cFFFFD200Vendor: |rWinaestra|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"159","35022","19478","Black Hawkstrider","Some of our brethren prefer horses, but the hawkstrider will always be the true symbol of Silvermoon. -Winaestra","|cFFFFD200Vendor: |rWinaestra|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"160","35025","19484","Swift Green Hawkstrider","Their plumage is more beautiful than any other. Subtlety is for the birds! I mean... other birds. -Viera Sunwhisper","|cFFFFD200Vendor: |rWinaestra|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"161","35027","19482","Swift Purple Hawkstrider","Their plumage is more beautiful than any other. Subtlety is for the birds! I mean... other birds. -Viera Sunwhisper","|cFFFFD200Vendor: |rWinaestra|n|cFFFFD200Zone: |rEversong Woods|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"162","35028","20359","Swift Warstrider","You watch what happens when their master is attacked and you will see those birds in a whole new light. - Raider Bork","|cFFFFD200Vendor: |rRaider Bork|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r2000|TINTERFACE\PVPFRAME\PVPCurrency-Honor-Horde.blp:0|t","0","230","0","0","2"
"163","35710","19869","Gray Elekk","Patient and strong, the Elekk exemplify the Draenei attitude towards the hardships of life.","|cFFFFD200Vendor: |rTorallius the Pack Handler|n|cFFFFD200Zone: |rAzuremyst Isle|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"164","35711","19870","Purple Elekk","Patient and strong, the Elekk exemplify the Draenei attitude towards the hardships of life.","|cFFFFD200Vendor: |rTorallius the Pack Handler|n|cFFFFD200Zone: |rAzuremyst Isle|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"165","35712","19873","Great Green Elekk","An alpha member of the herd, this elekk is a prime example of the mighty creatures which thunder through Northern Nagrand.","|cFFFFD200Vendor: |rTorallius the Pack Handler|n|cFFFFD200Zone: |rAzuremyst Isle|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"166","35713","19871","Great Blue Elekk","An alpha member of the herd, this elekk is a prime example of the mighty creatures which thunder through Northern Nagrand.","|cFFFFD200Vendor: |rTorallius the Pack Handler|n|cFFFFD200Zone: |rAzuremyst Isle|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"167","35714","19872","Great Purple Elekk","An alpha member of the herd, this elekk is a prime example of the mighty creatures which thunder through Northern Nagrand.","|cFFFFD200Vendor: |rTorallius the Pack Handler|n|cFFFFD200Zone: |rAzuremyst Isle|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"168","36702","19250","Fiery Warhorse","Was one of the most vicious steeds stabled in Karazhan.","|cFFFFD200Drop: |rAttumen the Huntsman|n|cFFFFD200Location:|r Karazhan","0","230","0","0","0"
"169","37015","20344","Swift Nether Drake","The most aggressive nether drakes were awarded those heroes who showed significant prowess and commitment in the gladiatorial arena.","|cFFFFD200Legacy|r","0","248","192","0","5"
"170","39315","21073","Cobalt Riding Talbuk","The orcs once hunted these graceful herd animals as part of the om'riggor rite of passage ceremony.","|cFFFFD200Vendor: |rProvisioner Nasela|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Faction: |rThe Mag'har - Exalted|n|cFFFFD200Cost: |r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"171","39316","21074","Dark Riding Talbuk","The orcs once hunted these graceful herd animals as part of the om'riggor rite of passage ceremony.","|cFFFFD200Vendor: |rAldraan (Alliance)|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Cost: |r70|TINTERFACE\ICONS\INV_MISC_RUNE_08.BLP:0|t15|TINTERFACE\ICONS\INV_MISC_RUNE_09.BLP:0|t|n|n|cFFFFD200Vendor: |rCoreiel (Horde)|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Cost: |r70|TINTERFACE\ICONS\INV_MISC_RUNE_08.BLP:0|t15|TINTERFACE\ICONS\INV_MISC_RUNE_09.BLP:0|t","0","230","0","0","2"
"172","39317","21075","Silver Riding Talbuk","The orcs once hunted these graceful herd animals as part of the om'riggor rite of passage ceremony.","|cFFFFD200Vendor: |rProvisioner Nasela|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Faction: |rThe Mag'har - Exalted|n|cFFFFD200Cost: |r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"173","39318","21077","Tan Riding Talbuk","The orcs once hunted these graceful herd animals as part of the om'riggor rite of passage ceremony.","|cFFFFD200Vendor: |rProvisioner Nasela|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Faction: |rThe Mag'har - Exalted|n|cFFFFD200Cost: |r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"174","39319","21076","White Riding Talbuk","The orcs once hunted these graceful herd animals as part of the om'riggor rite of passage ceremony.","|cFFFFD200Vendor: |rProvisioner Nasela|n|cFFFFD200Zone: |rNagrand, Outland|n|cFFFFD200Faction: |rThe Mag'har - Exalted|n|cFFFFD200Cost: |r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","0","0","2"
"176","39798","21152","Green Riding Nether Ray","Nether Rays are among the most trusted, versatile mounts in all of Outland and beyond.","|cFFFFD200Vendor: |rGrella|n|cFFFFD200Zone: |rTerokkar Forest, Outland|n|cFFFFD200Faction: |rSha'tari Skyguard - Exalted|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","0","0","2"
"177","39800","21158","Red Riding Nether Ray","Nether Rays are among the most trusted, versatile mounts in all of Outland and beyond.","|cFFFFD200Vendor: |rGrella|n|cFFFFD200Zone: |rTerokkar Forest, Outland|n|cFFFFD200Faction: |rSha'tari Skyguard - Exalted|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","0","0","2"
"178","39801","21155","Purple Riding Nether Ray","Nether Rays are among the most trusted, versatile mounts in all of Outland and beyond.","|cFFFFD200Vendor: |rGrella|n|cFFFFD200Zone: |rTerokkar Forest, Outland|n|cFFFFD200Faction: |rSha'tari Skyguard - Exalted|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","0","0","2"
"179","39802","21157","Silver Riding Nether Ray","Nether Rays are among the most trusted, versatile mounts in all of Outland and beyond.","|cFFFFD200Vendor: |rGrella|n|cFFFFD200Zone: |rTerokkar Forest, Outland|n|cFFFFD200Faction: |rSha'tari Skyguard - Exalted|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","0","0","2"
"180","39803","21156","Blue Riding Nether Ray","Nether Rays are among the most trusted, versatile mounts in all of Outland and beyond.","|cFFFFD200Vendor: |rGrella|n|cFFFFD200Zone: |rTerokkar Forest, Outland|n|cFFFFD200Faction: |rSha'tari Skyguard - Exalted|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","128","0","2"
"183","40192","17890","Ashes of Al'ar","Al'ar was the beloved pet of Kael'thas Sunstrider, who often boasted that death would never claim it. Perhaps he was right.","|cFFFFD200Drop: |rKael'thas Sunstrider|n|cFFFFD200Location: |rThe Eye, Tempest Keep","0","248","128","0","0"
"185","41252","21473","Raven Lord","The rest be forgotten to walk upon the ground, clipped wings and shame. -Word of the Raven","|cFFFFD200Drop:|r Anzu|n|cFFFFD200Zone: |rSethekk Halls (Heroic)","0","230","0","0","0"
"186","41513","21520","Onyx Netherwing Drake","After promising to fly you to the ends of Outland, the netherwing drake was eventually drawn to the blue skies of Azeroth as well.","|cFFFFD200Quest: |rOnyxien the Onyx Netherwing Drake|n|cFFFFD200Zone: |rShattrath City, Outland","0","248","128","0","1"
"187","41514","21521","Azure Netherwing Drake","After promising to fly you to the ends of Outland, the netherwing drake was eventually drawn to the blue skies of Azeroth as well.","|cFFFFD200Quest: |rSuraku the Azure Netherwing Drake|n|cFFFFD200Zone: |rShattrath City, Outland","0","248","128","0","1"
"188","41515","21525","Cobalt Netherwing Drake","After promising to fly you to the ends of Outland, the netherwing drake was eventually drawn to the blue skies of Azeroth as well.","|cFFFFD200Quest: |rJorus the Cobalt Netherwing Drake|n|cFFFFD200Zone: |rShattrath City, Outland","0","248","128","0","1"
"189","41516","21523","Purple Netherwing Drake","After promising to fly you to the ends of Outland, the netherwing drake was eventually drawn to the blue skies of Azeroth as well.","|cFFFFD200Quest: |rMalfas the Purple Netherwing Drake|n|cFFFFD200Zone: |rShattrath City, Outland","0","248","128","0","1"
"190","41517","21522","Veridian Netherwing Drake","After promising to fly you to the ends of Outland, the netherwing drake was eventually drawn to the blue skies of Azeroth as well.","|cFFFFD200Quest: |rZoya the Veridian Netherwing Drake|n|cFFFFD200Zone: |rShattrath City, Outland","0","248","128","0","1"
"191","41518","21524","Violet Netherwing Drake","After promising to fly you to the ends of Outland, the netherwing drake was eventually drawn to the blue skies of Azeroth as well.","|cFFFFD200Quest: |rVoranaku the Violet Netherwing Drake|n|cFFFFD200Zone: |rShattrath City, Outland","0","248","128","0","1"
"196","42776","21973","Spectral Tiger","In true goblin fashion, Landro Longshot has put a stranglehold on the distribution of these mysterious incorporeal mounts.","|cFFFFD200Vendor: |rLandro Longshot|n|cFFFFD200Location:|r Booty Bay","0","230","64","0","8"
"197","42777","21974","Swift Spectral Tiger","Historians claim that these incorporeal beasts were created when Draenor exploded, unleashing energies that warped the world's flora and fauna.","|cFFFFD200Vendor: |rLandro Longshot|n|cFFFFD200Location:|r Booty Bay","0","230","64","0","8"
"199","43688","22464","Amani War Bear","Only the swiftest heroes venturing into the troll temple of Zul'Aman were able to subdue these rare battle mounts.","|cFFFFD200Legacy|r","0","230","64","0","0"
"201","43899","22265","Brewfest Ram","Brewers retired this mount from active advertising service after complaints that the beasts were ""too temperamental"" to control in major cities.","|cFFFFD200Legacy|r","0","230","64","0","6"
"202","43900","22350","Swift Brewfest Ram","Dwarves attribute this breed's even temperament to rigorous training, but other races argue that a daily diet of strong ale has something to do with it.","|cFFFFD200Drop:|r Keg-Shaped Treasure Chest|n|cFFFFD200Holiday:|r Brewfest","0","230","0","0","0"
"203","43927","22473","Cenarion War Hippogryph","Members of the Cenarion Circle have shared a long and prosperous partnership with their hippogryph allies. When conflict is unavoidable, the Cenarion War Hippogryph is called into service.","|cFFFFD200Vendor: |rFedryen Swiftspear|n|cFFFFD200Zone: |rZangarmarsh, Outland|n|cFFFFD200Faction: |rCenarion Expedition - Exalted|n|cFFFFD200Cost: |r2000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","128","0","2"
"204","44151","22720","Turbo-Charged Flying Machine","Only the most talented engineers have the courage and the mental stamina to create a flying machine that boasts stability and safety.  Turbo-charging one is just crazy!","|cFFFFD200Profession: |rEngineering","0","248","128","27941","3"
"205","44153","22719","Flying Machine","The backbone of the Alliance air force is comprised predominantly of gnomish flying machines due to their maneuverability and speed.","|cFFFFD200Profession: |rEngineering","0","248","128","27941","3"
"206","44317","20344","Merciless Nether Drake","The most aggressive nether drakes were awarded those heroes who showed significant prowess and commitment in the gladiatorial arena.","|cFFFFD200Legacy|r","0","248","192","0","5"
"207","44744","22620","Merciless Nether Drake","The most aggressive nether drakes were awarded those heroes who showed significant prowess and commitment in the gladiatorial arena.","|cFFFFD200Legacy|r","0","248","192","0","5"
"211","46197","23656","X-51 Nether-Rocket","First designed as a booster for a much larger rocket, the X-51 was determined to give the perfect thrust capacity for a single rider payload.","|cFFFFD200Vendor: |rLandro Longshot|n|cFFFFD200Location:|r Booty Bay","0","248","64","0","8"
"212","46199","23647","X-51 Nether-Rocket X-TREME","What it lacks in safety features it more than makes up for in speed and style.  Not for the faint of heart.","|cFFFFD200Vendor: |rLandro Longshot|n|cFFFFD200Location:|r Booty Bay","0","248","64","0","8"
"213","46628","19483","Swift White Hawkstrider","I may question Prince Kael'thas's loyalties, but never his style. -Elrodan","|cFFFFD200Drop: |rKael'thas Sunstrider|n|cFFFFD200Zone: |rMagisters' Terrace","0","230","0","0","0"
"219","48025","25159","Headless Horseman's Mount","Be it into the flood, or into the fire, this one will go where you require.","|cFFFFD200Drop:|r Loot-Filled Pumpkin|n|cFFFFD200Holiday:|r Hallow's End|n","0","248","0","0","0"
"220","48027","23928","Black War Elekk","Uniquely aggressive and pugnacious elekk bulls are culled from the herd and sold to Ethereal traders. The traders then train the bulls for combat and sell them to owners unconcerned about safety.","|cFFFFD200Vendor: |rLieutenant Karter|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r2000|TINTERFACE\PVPFRAME\PVPCurrency-Honor-Alliance.blp:0|t","0","230","0","0","2"
"221","48778","25280","Acherus Deathcharger","Some horses merely adopt the dark. This horse was born in it, molded by it.","|cFFFFD200Trainer:|r Death Knight|n","0","230","64","27942","2"
"222","48954","24693","Swift Zhevra","Zhevras are rarely used as mounts in Azeroth due to their stubborn nature and tendency to bite.","|cFFFFD200Recruit-a-Friend |r","0","230","64","0","7"
"223","49193","24725","Vengeful Nether Drake","The most aggressive nether drakes were awarded those heroes who showed significant prowess and commitment in the gladiatorial arena.","|cFFFFD200Legacy|r","0","248","192","0","5"
"224","49322","24745","Swift Zhevra","Zhevras are rarely used as mounts in Azeroth due to their stubborn nature and tendency to bite.","|cFFFFD200Recruit-a-Friend |r","0","230","0","0","7"
"225","49378","24758","Brewfest Riding Kodo","You can't remember exactly how you got this mount. Then again, you can't remember much of anything that happens at Brewfest.","|cFFFFD200Legacy|r","0","230","64","0","6"
"226","49379","24757","Great Brewfest Kodo","Coren Direbrew won this prize after drinking a Tauren druid under the table - and the druid was in bear form. It was one of Direbrew's proudest moments.","|cFFFFD200Drop:|r Keg-Shaped Treasure Chest|n|cFFFFD200Holiday:|r Brewfest","0","230","0","0","0"
"230","51412","25335","Big Battle Bear","He's big, he's ready for battle, and he's a bear. What more could you want in a mount?","|cFFFFD200Vendor: |rLandro Longshot|n|cFFFFD200Location:|r Booty Bay","0","230","64","0","8"
"236","54729","28108","Winged Steed of the Ebon Blade","Dead or alive, you're coming with me.","|cFFFFD200Vendor: |rDread Commander Thalanor|n|cFFFFD200Zone: |rEastern Plaguelands|n|cFFFFD200Cost: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","192","27942","2"
"237","54753","28428","White Polar Bear","The frost vrykul believe that wearing a necklace of polar bear claws will grant them otherworldly strength.","|cFFFFD200Drop:|r Hyldnir Spoils|n|cFFFFD200Location:|r The Storm Peaks","0","230","0","0","0"
"238","55164","26691","Swift Spectral Gryphon","Even the dead need a lift every now and then.","|cFFFFD200Legacy|r","0","242","64","0","5"
"240","55531","25871","Mechano-Hog","Difficult to build and to maintain, these hogs more than make up for their expense through sheer cool factor.","|cFFFFD200Profession: |rEngineering","0","230","4","0","3"
"241","58615","27507","Brutal Nether Drake","The most aggressive nether drakes were awarded those heroes who showed significant prowess and commitment in the gladiatorial arena.","|cFFFFD200Legacy|r","0","248","192","0","2"
"243","58983","27567","Big Blizzard Bear","Whenever you ride this mount, you feel the urge to shout, ""Cry havoc and let slip the murlocs of war!""","|cFFFFD200Promotion:|r BlizzCon|n","0","230","0","0","7"
"246","59567","27785","Azure Drake","Always speak politely to an enraged dragon.","|cFFFFD200Drop:|r Alexstrasza's Gift|n|cFFFFD200Location:|r Eye of Eternity","0","248","128","0","0"
"247","59568","25832","Blue Drake","Come not between the dragon and his wrath.","|cFFFFD200Drop:|r Alexstrasza's Gift|n|cFFFFD200Location:|r Eye of Eternity","0","248","128","0","0"
"248","59569","25833","Bronze Drake","Lost time is never found again. Oh, never mind I found it. -Chronormu","|cFFFFD200Drop: |rInfinite Corruptor|n|cFFFFD200Zone: |rThe Culling of Stratholme","0","248","128","0","0"
"249","59570","25835","Red Drake","You should never listen to minstrels' fancies. A dragon would never hurt a soul, unless they tried to hurt him first.","|cFFFFD200Vendor: |rCielstrasza|n|cFFFFD200Zone: |rDragonblight|n|cFFFFD200Faction: |rThe Wyrmrest Accord - Exalted|n|cFFFFD200Cost: |r2000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","248","128","0","2"
"250","59571","27796","Twilight Drake","But the most important rule, the rule you can never forget, no matter how much he cries, no matter how much he begs, never feed him after midnight.","|cFFFFD200Drop:|r Sartharion|n|cFFFFD200Location:|r The Obsidian Sanctum","0","248","128","0","0"
"251","59572","27659","Black Polar Bear","The taunka use black polar bear pelts in their religious rites, usually at the funerals of those who hunt black polar bears.","|cFFFFD200Legacy|r","0","230","64","0","2"
"253","59650","25831","Black Drake","It never pays to leave a live dragon out of the equation.","|cFFFFD200Drop:|r Sartharion","0","248","128","0","0"
"254","59785","27247","Black War Mammoth","Normally placid beasts, these intelligent animals form a strong bond with their riders, making them loyal and fearless in battle.","|cFFFFD200Vendor: |rKnight Dameron|n|cFFFFD200Zone: |rWintergrasp|n|cFFFFD200Cost: |r2000|TINTERFACE\PVPFRAME\PVPCurrency-Honor-Alliance.blp:0|t","0","230","4","0","2"
"255","59788","27245","Black War Mammoth","Sure-footed and unflappable, these dark-furred mammoths are prized for their steady temperament going into battle.","|cFFFFD200Vendor: |rStone Guard Mukar|n|cFFFFD200Zone: |rWintergrasp|n|cFFFFD200Cost: |r2000|TINTERFACE\PVPFRAME\PVPCurrency-Honor-Horde.blp:0|t","0","230","4","0","2"
"256","59791","27243","Wooly Mammoth","Directly descended from the original progenitor of the mammoth race, wooly mammoths are considered more feral and primal than their shorter-haired cousins.","|cFFFFD200Vendor: |rMei Francis|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","4","0","2"
"257","59793","27244","Wooly Mammoth","This wild variant of the mammoth is not bred for riding. Most wooly mammoths are captured in the wild and tamed by their riders, resulting in a fierce, cunning mount.","|cFFFFD200Vendor: |rMei Francis|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","0","230","4","0","2"
