Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2
"3209","1","1","980","3"
"3210","0","0","981","0"
"3211","0.05","0","981","1"
"3212","0.95","1","981","2"
"3213","1","1","981","3"
"3214","0","0","982","0"
"3215","0.05","0","982","1"
"3216","0.95","1","982","2"
"3217","1","1","982","3"
"3218","0","0","983","0"
"3219","0.05","0","983","1"
"3220","0.95","1","983","2"
"3221","1","1","983","3"
"3222","0","0","984","0"
"3223","0.05","0","984","1"
"3224","0.95","1","984","2"
"3225","1","1","984","3"
"3226","0","0","985","0"
"3227","0.05","0","985","1"
"3228","0.95","1","985","2"
"3229","1","1","985","3"
"3230","0","0","986","0"
"3231","0.05","0","986","1"
"3232","0.95","1","986","2"
"3233","1","1","986","3"
"3234","0","0","987","0"
"3235","0.05","0","987","1"
"3236","0.95","1","987","2"
"3237","1","1","987","3"
"3238","0","0","988","0"
"3239","0.05","0","988","1"
"3240","0.95","1","988","2"
"3241","1","1","988","3"
"3242","0","0","989","0"
"3243","0.05","0","989","1"
"3244","0.95","1","989","2"
"3245","1","1","989","3"
"3246","0","0","990","0"
"3247","0.05","0","990","1"
"3248","0.95","1","990","2"
"3249","1","1","990","3"
"3250","0","0","991","0"
"3251","0.05","0","991","1"
"3252","0.95","1","991","2"
"3253","1","1","991","3"
"3254","0","0","992","0"
"3255","0.05","0","992","1"
"3256","0.95","1","992","2"
"3257","1","1","992","3"
"3258","0","0","993","0"
"3259","0.05","0","993","1"
"3260","0.95","1","993","2"
"3261","1","1","993","3"
"3262","0","0","994","0"
"3263","0.05","0","994","1"
"3264","0.95","1","994","2"
"3265","1","1","994","3"
"3266","0","0","995","0"
"3267","0.05","0","995","1"
"3268","0.95","1","995","2"
"3269","1","1","995","3"
"3270","0","0","996","0"
"3271","0.05","0","996","1"
"3272","0.95","1","996","2"
"3273","1","1","996","3"
"3274","0","0","997","0"
"3275","0.05","0","997","1"
"3276","0.95","1","997","2"
"3277","1","1","997","3"
"3278","0","0","998","0"
"3279","0.05","0","998","1"
"3280","0.95","1","998","2"
"3281","1","1","998","3"
"3282","0","0","999","0"
"3283","0.05","0","999","1"
"3284","0.95","1","999","2"
"3285","1","1","999","3"
"3286","0","0","1000","0"
"3287","0.05","0","1000","1"
"3288","0.95","1","1000","2"
"3289","1","1","1000","3"
"3290","0","0","1001","0"
"3291","0.05","0","1001","1"
"3292","0.95","1","1001","2"
"3293","1","1","1001","3"
"3312","0","0","1009","0"
"3313","600","0.75","1009","1"
"3314","700","1","1009","2"
"3315","0","0","1010","0"
"3316","0.0625","0","1010","1"
"3317","0.125","1","1010","2"
"3318","1","1","1010","3"
"3319","0","0","1011","0"
"3320","0.003333333","0","1011","1"
"3321","0.004","1","1011","2"
"3322","1","1","1011","3"
"3323","0","0","1012","0"
"3324","0.05","0","1012","1"
"3325","0.95","1","1012","2"
"3326","1","1","1012","3"
"3327","0","0","1013","0"
"3328","0.05","0","1013","1"
"3329","0.95","1","1013","2"
"3330","1","1","1013","3"
"3331","0","0","1014","0"
"3332","0.05","0","1014","1"
"3333","0.95","1","1014","2"
"3334","1","1","1014","3"
"3335","0","0","1015","0"
"3336","0.05","0","1015","1"
"3337","0.95","1","1015","2"
"3338","1","1","1015","3"
"3339","0","0","1016","0"
"3340","0.05","0","1016","1"
"3341","0.95","1","1016","2"
"3342","1","1","1016","3"
"3343","0","0","1017","0"
"3344","0.05","0","1017","1"
"3345","0.95","1","1017","2"
"3346","1","1","1017","3"
"3347","0","0","1018","0"
"3348","0.05","0","1018","1"
"3349","0.95","1","1018","2"
"3350","1","1","1018","3"
"3351","0","0","1019","0"
"3352","0.05","0","1019","1"
"3353","0.95","1","1019","2"
"3354","1","1","1019","3"
"3355","710","1.2","1009","3"
"3356","0","0.2","1020","0"
"3357","30","0.2","1020","1"
"3358","0","0.3","1021","0"
"3359","30","0.3","1021","1"
"3360","0","0","1022","0"
"3361","0.75","1","1022","1"
"3362","1","1","1022","2"
"3363","0","1","1023","0"
"3364","0","0","1024","0"
"3365","0.6618182","0.4331551","1024","1"
"3366","1","1","1024","2"
"3367","0","0","1025","0"
"3368","0.06666667","0","1025","1"
"3369","0.07","1","1025","2"
"3370","1","1","1025","3"
"3371","0","0","1026","0"
"3372","0.1333333","0","1026","1"
"3373","0.15","1","1026","2"
"3374","1","1","1026","3"
"3375","0","0.9893048","1027","0"
"3403","1","1","1043","0"
"3404","250","1","1043","1"
"3405","318.273","0.45","1043","2"
"3406","350","0.001","1043","3"
"3452","0","0","1060","0"
"3453","0.05","0","1060","1"
"3454","0.95","1","1060","2"
"3455","1","1","1060","3"
"3456","0","0","1061","0"
"3457","0.05","0","1061","1"
"3458","0.95","1","1061","2"
"3459","1","1","1061","3"
"3460","0","0","1062","0"
"3461","0.05","0","1062","1"
"3462","0.95","1","1062","2"
"3463","1","1","1062","3"
"3464","0","0","1063","0"
"3465","0.05","0","1063","1"
"3466","0.95","1","1063","2"
"3467","1","1","1063","3"
"3468","0","0","1064","0"
"3469","0.05","0","1064","1"
"3470","0.95","1","1064","2"
"3471","1","1","1064","3"
"3472","0","0","1065","0"
"3473","0.05","0","1065","1"
"3474","0.95","1","1065","2"
"3475","1","1","1065","3"
"3476","0","0","1066","0"
"3477","0.05","0","1066","1"
"3478","0.95","1","1066","2"
"3479","1","1","1066","3"
"3480","0","0","1067","0"
"3481","0.05","0","1067","1"
"3482","0.95","1","1067","2"
"3483","1","1","1067","3"
"3484","0","0","1068","0"
"3485","0.05","0","1068","1"
"3486","1","1","1068","2"
"3487","0","0","1069","0"
"3488","0.05","0","1069","1"
"3489","1","1","1069","2"
"3490","0","0","1070","0"
"3491","0.05","0","1070","1"
"3492","1","1","1070","2"
"3493","0","0","1071","0"
"3494","0.1","0","1071","1"
"3495","0.2","1","1071","2"
"3496","1","1","1071","3"
"3497","0","0","1072","0"
"3498","0.1333333","0","1072","1"
"3499","0.2","1","1072","2"
"3500","1","1","1072","3"
"3501","0","0.9625667","1073","0"
"3502","1","0.9893048","1073","1"
"3504","0","0.9625667","1074","0"
"3505","1","1.016043","1074","1"
"3524","0","0","1087","0"
"3525","0.01666667","0","1087","1"
"3526","0.05","1","1087","2"
"3527","1","1","1087","3"
"3535","0","0","1091","0"
"3536","0.125","0","1091","1"
"3537","0.25","1","1091","2"
"3538","1","1","1091","3"
"3539","0","0","1092","0"
"3540","0.125","0","1092","1"
"3541","0.25","1","1092","2"
"3542","1","1","1092","3"
"3543","0","0","1093","0"
"3544","0.1","1","1093","1"
"3545","1","1","1093","2"
"3546","0","50","1094","0"
"3547","525","50","1094","1"
"3548","600","0","1094","2"
"3549","701","0","1094","3"
"3550","0","0","1095","0"
"3551","0.003333333","0","1095","1"
"3552","0.006666667","1","1095","2"
"3553","1","1","1095","3"
"3554","0","0","1096","0"
"3555","0.1","0","1096","1"
"3556","0.2","1","1096","2"
"3557","1","1","1096","3"
"3558","0","0","1097","0"
"3559","0.2","0","1097","1"
"3560","1","1","1097","2"
"3561","0","1","1098","0"
"3562","0","1","1099","0"
"3563","600","2","1099","1"
"3564","0","50","1100","0"
"3565","525","50","1100","1"
"3566","600","0","1100","2"
"3567","701","0","1100","3"
"3568","0","50","1101","0"
"3569","525","50","1101","1"
"3570","600","0","1101","2"
"3571","701","0","1101","3"
"3572","0","50","1102","0"
"3573","525","50","1102","1"
"3574","600","0","1102","2"
"3575","701","0","1102","3"
"3576","0","20","1103","0"
"3577","525","20","1103","1"
"3578","600","0","1103","2"
"3579","701","0","1103","3"
"3580","0","50","1104","0"
"3581","525","50","1104","1"
"3582","600","0","1104","2"
"3583","701","0","1104","3"
"3584","0","50","1105","0"
"3585","525","50","1105","1"
"3586","600","0","1105","2"
"3587","701","0","1105","3"
"3588","0","50","1106","0"
"3589","525","50","1106","1"
"3590","600","0","1106","2"
"3591","701","0","1106","3"
"3592","0","50","1107","0"
"3593","525","50","1107","1"
"3594","600","0","1107","2"
"3595","701","0","1107","3"
"3609","0","2","1112","0"
"3610","600","4","1112","1"
"3615","0","0.001","1113","0"
"3616","1","1.016043","1113","1"
"3617","0","1","1114","0"
"3618","0","0","1115","0"
"3619","0.03333334","0","1115","1"
"3620","0.04","1","1115","2"
"3621","1","1","1115","3"
"3622","0","0","1116","0"
"3623","0.1","0","1116","1"
"3624","0.2","1","1116","2"
"3625","1","1","1116","3"
"3626","0","1","1117","0"
"3627","0.003333333","0","486","1"
"3628","0.02","1","486","2"
"3629","1","0.9839572","486","3"
"3630","0","0","1118","0"
"3631","0.003333333","0","1118","1"
"3632","0.02","1","1118","2"
"3633","1","0.9839572","1118","3"
"3634","0","0","1119","0"
"3635","0.003333333","0","1119","1"
"3636","0.02","1","1119","2"
"3637","1","0.9839572","1119","3"
"3638","0","0","1120","0"
"3639","0.003333333","0","1120","1"
"3640","0.02","1","1120","2"
"3641","1","0.9839572","1120","3"
"3644","0","0","1122","0"
"3645","0.1","0","1122","1"
"3646","0.2","1","1122","2"
"3647","1","1","1122","3"
"3648","0","0","1123","0"
"3649","1","1","1123","1"
"3652","0","0.05","1124","0"
"3658","0.2","0.05","1124","1"
"3659","0.3","1","1124","2"
"3660","1","1","1124","3"
"3661","0","1","1125","0"
"3662","1","2","1125","1"
"3663","0","-1","1126","0"
"3664","4","3","1126","1"
"3665","0","0","1127","0"
"3666","0.1","0","1127","1"
"3667","0.2","1","1127","2"
"3668","1","1","1127","3"
"3669","0","0","1128","0"
"3670","0.006","0","1128","1"
"3671","0.012","1","1128","2"
"3672","1","1","1128","3"
"3673","0","0","1129","0"
"3674","1","1","1129","1"
"3675","0","0.01","1130","0"
"3676","0.5","1","1130","1"
"3678","0","0.01","1131","0"
"3679","0.75","1","1131","1"
"3680","1","1","1131","2"
"3687","1","1","1130","2"
"3688","0","0","1134","0"
"3689","1","-0.8","1134","1"
"3690","2","-0.96","1134","2"
"3691","3","-0.99","1134","3"
"3693","0","0","1136","0"
"3694","1","0","1136","1"
"3695","2","0","1136","2"
"3696","3","0","1136","3"
"3697","4","0","1136","4"
"3698","5","-0.1","1136","5"
"3699","6","-0.2","1136","6"
"3700","7","-0.34","1136","7"
"3701","8","-0.54","1136","8"
"3702","9","-1","1136","9"
"3703","0","0","1137","0"
"3704","5","0","1137","1"
"3705","6","-0.01","1137","2"
"3706","7","-0.03","1137","3"
"3707","8","-0.07","1137","4"
"3708","9","-0.16","1137","5"
"3709","10","-0.32","1137","6"
"3710","11","-0.6","1137","7"
"3711","12","-1","1137","8"
"3716","0","0.01","1138","0"
"3717","0.1","1","1138","1"
"3718","1","1","1138","2"
"3719","89","0","1139","0"
"3720","90","0.2","1139","1"
"3721","0","0","1140","0"
"3722","1","1","1140","1"
"3725","0","1","1141","0"
"3726","0.1","1","1141","1"
"3727","0.5","20","1141","2"
"3728","1","20","1141","3"
"3729","0","0","1142","0"
"3730","0.95","1","1142","1"
"3731","1","1","1142","2"
"3732","0","0","1143","0"
"3733","0.95","1","1143","1"
"3734","1","1","1143","2"
"3735","0","0.01","1144","0"
"3736","0.1","0.01","1144","1"
"3737","0.6","1","1144","2"
"3738","1","1","1144","3"
"3739","90","1","1145","0"
"3740","100","10","1145","1"
"3741","0","1","1146","0"
"3744","0","0","1147","0"
"3745","0.002","0","1147","1"
"3746","0.004","1","1147","2"
"3747","1","1","1147","3"
"3748","1","1","1148","0"
"3749","700","100","1148","1"
"3750","0","9","1149","0"
"3751","600","0","1149","1"
"3753","0","3","1150","0"
"3754","600","4","1150","1"
"3755","0","0","1151","0"
"3756","1","0","1151","1"
"3757","2","0","1151","2"
"3758","3","0","1151","3"
"3759","4","0","1151","4"
"3760","5","-0.1","1151","5"
"3761","6","-0.2","1151","6"
"3762","7","-0.34","1151","7"
"3763","8","-0.54","1151","8"
"3764","9","-1","1151","9"
"3765","0","0","1152","0"
"3766","1","0","1152","1"
"3767","2","0","1152","2"
"3768","3","0","1152","3"
"3769","4","0","1152","4"
"3770","5","-0.1","1152","5"
"3771","6","-0.2","1152","6"
"3772","7","-0.34","1152","7"
"3773","8","-0.54","1152","8"
"3774","9","-1","1152","9"
"3775","0","0","1153","0"
"3776","1","0","1153","1"
"3777","2","0","1153","2"
"3778","3","0","1153","3"
"3779","4","0","1153","4"
"3780","5","0","1153","5"
"3781","6","-0.01","1153","6"
"3782","7","-0.03","1153","7"
"3783","8","-0.07","1153","8"
"3784","9","-0.16","1153","9"
"3785","10","-0.32","1153","10"
"3786","11","-0.6","1153","11"
"3787","12","-1","1153","12"
"3788","0","0","1154","0"
"3789","1","0","1154","1"
"3790","2","0","1154","2"
"3791","3","0","1154","3"
"3792","4","0","1154","4"
"3793","5","0","1154","5"
"3794","6","-0.01","1154","6"
"3795","7","-0.03","1154","7"
"3796","8","-0.07","1154","8"
"3797","9","-0.16","1154","9"
"3798","10","-0.32","1154","10"
"3799","11","-0.6","1154","11"
"3800","12","-1","1154","12"
"3801","0","0","1155","0"
"3802","0","0","1155","1"
"3803","0","0","1155","2"
"3804","1","-0.03","1155","3"
"3805","2","-0.08","1155","4"
"3806","3","-0.14","1155","5"
"3807","4","-0.26","1155","6"
"3808","5","-0.48","1155","7"
"3809","6","-1","1155","8"
"3814","0","0","1156","0"
"3815","1","1","1156","1"
"3816","0","0","1157","0"
"3817","100","100","1157","1"
"3818","0","0","1158","0"
"3819","1","-0.5","1158","1"
"3820","0","0","1159","0"
"3821","1","-0.33","1159","1"
"3822","2","-0.555","1159","2"
"3823","3","-0.7","1159","3"
"3824","4","-0.8","1159","4"
"3825","5","-0.86","1159","5"
"3826","6","-0.91","1159","6"
"3827","7","-0.94","1159","7"
"3828","9","-0.97","1159","8"
"3829","10","-0.9893048","1159","9"
"3830","0","0","1160","0"
"3831","1","-0.33","1160","1"
"3832","2","-0.555","1160","2"
"3833","3","-0.7","1160","3"
"3834","4","-0.8","1160","4"
"3835","5","-0.86","1160","5"
"3836","6","-0.91","1160","6"
"3837","7","-0.94","1160","7"
"3838","9","-0.97","1160","8"
"3839","10","-0.9893048","1160","9"
"3840","0","0","1161","0"
"3841","1","-0.2","1161","1"
"3842","2","-0.36","1161","2"
"3843","3","-0.488","1161","3"
"3844","4","-0.5904","1161","4"
"3845","5","-0.67232","1161","5"
"3846","6","-0.737","1161","6"
"3847","7","-0.79","1161","7"
"3848","8","-0.83","1161","8"
"3849","9","-0.86","1161","9"
"3850","10","-0.89","1161","10"
"3851","0","0","1162","0"
"3852","1","-0.33","1162","1"
"3853","2","-0.555","1162","2"
"3854","3","-0.7","1162","3"
"3855","4","-0.8","1162","4"
"3856","5","-0.86","1162","5"
"3857","6","-0.91","1162","6"
"3858","7","-0.94","1162","7"
"3859","9","-0.97","1162","8"
"3860","10","-0.9893048","1162","9"
"3861","2","-0.75","1158","2"
"3862","3","-0.875","1158","3"
"3863","4","-0.9375","1158","4"
"3864","5","-0.96875","1158","5"
"3865","6","-0.99","1158","6"
"3866","0","0","1163","0"
"3867","6","-15","1163","1"
"3868","0","0.01","1164","0"
"3869","0.003333","1","1164","1"
"3870","1","1","1164","2"
"3871","0","1","1165","0"
"3872","0.5","2","1165","1"
"3873","1","2","1165","2"
"3874","0","1","1166","0"
"3875","1","0","1166","1"
"3876","0","1","1167","0"
"3877","0","0","1168","0"
"3878","0.1","0","1168","1"
"3879","0.2","1","1168","2"
"3880","1","1","1168","3"
"3881","0","0","1169","0"
"3882","0.2","0","1169","1"
"3883","1","1","1169","2"
"3914","0","0","1177","0"
"3915","0.1","0.9","1177","1"
"3916","1","1","1177","2"
"3919","0","0.5080214","1179","0"
"3920","1","1.149733","1179","1"
"3921","0","0.03359985","1180","0"
"3934","0","1","1187","0"
"3935","0.33","2.5","1187","1"
"3936","1","2.5","1187","2"
"3937","0","1","1188","0"
"3944","0","1","1191","0"
"3945","0","0","1192","0"
"3946","0.3127273","0.197861","1192","1"
"3947","1","1","1192","2"
"3952","0","1","1195","0"
"3953","1","2","1195","1"
"3954","0","1","1196","0"
"3955","1","2","1196","1"
"3956","0","1","1197","0"
"3957","0","1","1198","0"
"3958","0.75","1","1198","1"
"3959","1","0.01","1198","2"
"3963","0","1","1201","0"
"3964","1","2","1201","1"
"3965","0","1","1202","0"
"3966","1","2","1202","1"
"3967","0","1","1203","0"
"3968","1","2","1203","1"
"3969","0","0","1204","0"
"3970","5","0","1204","1"
"3971","6","-0.17","1204","2"
"3972","0","0","1205","0"
"3973","1","1","1205","1"
"3974","0","1","1206","0"
"3975","1","0","1206","1"
"3976","0","0","1207","0"
"3977","0.1","0","1207","1"
"3978","0.15","1","1207","2"
"3979","1","1","1207","3"
"3980","0","0","1208","0"
"3981","1","5","1208","1"
"3982","0","1","1209","0"
"3983","0.1","1","1209","1"
"3984","0.5","20","1209","2"
"3985","1","20","1209","3"
"3986","0","0","1210","0"
"3987","0.4036364","0.5935829","1210","1"
"3988","1","1","1210","2"
"3989","0","0","1211","0"
"3990","0.01666667","0","1211","1"
"3991","0.05","1","1211","2"
"3992","1","1","1211","3"
"3993","0","0.01","1212","0"
"3994","0.1","0.01","1212","1"
"3995","0.6","1","1212","2"
"3996","1","1","1212","3"
"3997","0","0","1213","0"
"3998","0.3018182","0.8502674","1213","1"
"3999","0.4036364","0.9465241","1213","2"
"4000","0.4981818","1","1213","3"
"4001","0.6036364","0.9465241","1213","4"
"4002","0.6981818","0.8502674","1213","5"
"4003","1","0","1213","6"
"4004","0","1","1214","0"
"4005","0","1","1215","0"
"4006","0","1","1216","0"
"4007","1","1","1216","1"
"4009","1","1.497326","1146","1"
"4010","0","0","1217","0"
"4011","0.0125","0","1217","1"
"4012","0.03333334","1","1217","2"
"4013","1","1","1217","3"
"4014","0","0","1218","0"
"4015","0.04166667","0","1218","1"
"4016","0.2291667","-6.28319","1218","2"
"4017","0.2291667","6.28319","1218","3"
"4018","0.604167","-6.28319","1218","4"
"4019","0.604167","6.28319","1218","5"
"4020","0.9791667","-6.28319","1218","6"
"4021","0.9791667","6.28319","1218","7"
"4022","1","5.585053","1218","8"
"4026","0","0","1219","0"
"4027","0.0125","0","1219","1"
"4028","0.03333334","1","1219","2"
"4029","1","1","1219","3"
"4030","0","0","1220","0"
"4031","0.04166667","0","1220","1"
"4032","0.208333","6.28319","1220","2"
"4033","0.208333","-6.283185","1220","3"
"4034","0.5416667","6.28319","1220","4"
"4035","0.5416667","-6.28319","1220","5"
"4036","0.875","6.28319","1220","6"
"4037","0.875","-6.28319","1220","7"
"4038","1","-1.570796","1220","8"
"4042","0","0","1221","0"
"4043","0.0125","0","1221","1"
"4044","0.03333334","1","1221","2"
"4045","1","1","1221","3"
"4046","0","0","1222","0"
"4047","0.04166667","0","1222","1"
"4048","0.208333","6.28319","1222","2"
"4049","0.208333","-6.28319","1222","3"
"4050","0.5416667","6.28319","1222","4"
"4051","0.5416667","-6.28319","1222","5"
"4052","0.875","6.28319","1222","6"
"4053","0.875","-6.28319","1222","7"
"4054","1","-1.570796","1222","8"
"4058","0","0","1223","0"
"4059","0","0","1223","1"
"4060","0.15","1","1223","2"
"4061","1","1","1223","3"
"4062","1","1","1223","4"
"4063","0","0","1224","0"
"4064","0.05","0","1224","1"
"4065","0.06","1","1224","2"
"4066","1","1","1224","3"
"4067","1","8","1225","0"
"4068","599","8","1225","1"
"4069","650","18","1225","2"
"4080","1","8","1226","0"
"4081","599","8","1226","1"
"4082","650","18","1226","2"
"4093","1","8","1227","0"
"4094","599","8","1227","1"
"4095","650","18","1227","2"
"4106","1","8","1228","0"
"4107","599","8","1228","1"
"4108","650","18","1228","2"
"4119","1","8","1229","0"
"4120","599","8","1229","1"
"4121","650","18","1229","2"
"4132","90","4","1230","0"
"4133","94","4","1230","1"
"4134","95","5","1230","2"
"4135","99","5","1230","3"
"4136","100","6","1230","4"
"4137","90","4","1231","0"
"4138","94","4","1231","1"
"4139","95","5","1231","2"
"4140","99","5","1231","3"
"4141","100","6","1231","4"
"4142","90","4","1232","0"
"4143","94","4","1232","1"
"4144","95","5","1232","2"
"4145","99","5","1232","3"
"4146","100","6","1232","4"
"4147","90","4","1233","0"
"4148","94","4","1233","1"
"4149","95","5","1233","2"
"4150","99","5","1233","3"
"4151","100","6","1233","4"
"4152","90","4","1234","0"
"4153","94","4","1234","1"
"4154","95","5","1234","2"
"4155","99","5","1234","3"
"4156","100","6","1234","4"
"4157","90","4","1235","0"
"4158","94","4","1235","1"
"4159","95","5","1235","2"
"4160","99","5","1235","3"
"4161","100","6","1235","4"
"4162","90","4","1236","0"
"4163","94","4","1236","1"
"4164","95","5","1236","2"
"4165","99","5","1236","3"
"4166","100","6","1236","4"
"4167","90","4","1237","0"
"4168","94","4","1237","1"
"4169","95","5","1237","2"
"4170","99","5","1237","3"
"4171","100","6","1237","4"
"4172","0","0","1238","0"
"4173","0.05","0","1238","1"
"4174","0.5","1","1238","2"
"4175","1","1","1238","3"
"4176","0","0","1239","0"
"4177","0.05","0","1239","1"
"4178","0.5","1","1239","2"
"4179","1","1","1239","3"
"4181","89","0","1240","0"
"4182","90","0.2","1240","1"
"4183","100","0.5","1240","2"
"4187","1","1","1241","0"
"4188","9","1","1241","1"
"4189","10","1","1241","2"
"4190","30","1","1241","3"
"4191","1","0","1242","0"
"4192","18","0","1242","1"
"4193","19","1","1242","2"
"4194","30","1","1242","3"
"4195","1","0","1243","0"
"4196","9","0","1243","1"
"4197","10","0.1","1243","2"
"4198","18","0.98","1243","3"
"4199","19","0.09","1243","4"
"4200","27","0.97","1243","5"
"4201","28","0.08","1243","6"
"4202","30","0.3","1243","7"
"4209","1","0","1244","0"
"4210","27","0","1244","1"
"4211","28","1","1244","2"
"4212","30","1","1244","3"
"4213","0","0.1","1245","0"
"4214","0.35","0.1","1245","1"
"4215","0.4","1","1245","2"
"4216","1","1","1245","3"
"4217","1","8","1246","0"
"4218","599","8","1246","1"
"4219","650","18","1246","2"
"4230","1","8","1249","0"
"4231","599","8","1249","1"
"4232","650","18","1249","2"
"4235","1","8","1250","0"
"4236","599","8","1250","1"
"4237","650","18","1250","2"
"4240","1","1","1251","0"
"4241","700","0","1251","1"
"4242","700","0","1251","2"
"4255","1","0","1252","0"
"4256","625","0.7","1252","1"
"4257","950","0","1252","2"
"4271","650","0","1253","0"
"4272","650","0","1253","1"
"4273","950","1","1253","2"
"4278","1","0","1254","0"
"4279","100","0.05","1254","1"
"4280","200","0.1","1254","2"
"4281","300","0.15","1254","3"
"4282","400","0.2","1254","4"
"4283","500","0.25","1254","5"
"4284","525","0.3","1254","6"
"4285","550","0.35","1254","7"
"4286","575","0.4","1254","8"
"4287","600","0.5","1254","9"
"4288","625","0.7","1254","10"
"4289","650","0.8","1254","11"
"4290","675","0.9","1254","12"
"4291","700","1","1254","13"
"4292","1000","1","1254","14"
"4293","0","0","1255","0"
"4294","1","-0.8","1255","1"
"4295","3","-0.9","1255","2"
"4296","5","-0.95","1255","3"
"4304","0","0","1256","0"
"4305","6","-1","1256","1"
"4314","0","0","1257","0"
"4315","1","0","1257","1"
"4316","2","0","1257","2"
"4317","3","0","1257","3"
"4318","4","0","1257","4"
"4319","5","0","1257","5"
"4320","6","-0.01","1257","6"
"4321","7","-0.03","1257","7"
"4322","8","-0.07","1257","8"
"4323","9","-0.16","1257","9"
"4324","10","-0.32","1257","10"
"4325","11","-0.6","1257","11"
"4326","12","-1","1257","12"
"4327","0","0","1258","0"
"4328","4","0","1258","1"
"4329","7","0","1258","2"
"4330","8","-0.03","1258","3"
"4331","9","-0.07","1258","4"
"4332","10","-0.2","1258","5"
"4340","0","0","1259","0"
"4341","1","0","1259","1"
"4342","2","0","1259","2"
"4343","3","0","1259","3"
"4344","4","0","1259","4"
"4345","5","-0.1","1259","5"
"4346","6","-0.2","1259","6"
"4347","7","-0.34","1259","7"
"4348","8","-0.54","1259","8"
"4349","9","-1","1259","9"
"4350","0","0","1260","0"
"4351","1","-0.2","1260","1"
"4352","2","-0.36","1260","2"
"4353","3","-0.488","1260","3"
"4354","4","-0.5904","1260","4"
"4355","5","-0.67232","1260","5"
"4356","6","-0.737","1260","6"
"4357","7","-0.79","1260","7"
"4358","8","-0.83","1260","8"
"4359","9","-0.86","1260","9"
"4360","10","-0.89","1260","10"
"4361","0","0","1261","0"
"4362","1","-0.6","1261","1"
"4372","0","0","1262","0"
"4373","1","-0.8","1262","1"
"4383","0","0","1263","0"
"4384","1","-0.5","1263","1"
"4385","0","0.05","1264","0"
"4386","0.1","1","1264","1"
"4387","1","1","1264","2"
"4388","0","0","1265","0"
"4389","0.025","0","1265","1"
"4390","0.03","1","1265","2"
"4391","1","1","1265","3"
"4392","0","0","1266","0"
"4393","0.025","0","1266","1"
"4394","0.03","1","1266","2"
"4395","1","1","1266","3"
"4396","0","0","1267","0"
"4397","0.025","0","1267","1"
"4398","0.03","1","1267","2"
"4399","1","1","1267","3"
"4400","90","0.5","1268","0"
"4401","100","1","1268","1"
"4402","0","0","1269","0"
"4403","5","-1","1269","1"
"4406","100","0.5","1139","2"
"4407","90","0.5","1271","0"
"4408","100","1","1271","1"
"4409","90","0.5","1272","0"
"4410","100","1","1272","1"
"4411","90","0.5","1273","0"
"4412","100","1","1273","1"
"4413","90","0.5","1274","0"
"4414","100","1","1274","1"
"4415","90","0.5","1275","0"
"4416","100","1","1275","1"
"4417","90","0.5","1276","0"
"4418","100","1","1276","1"
"4419","90","0.5","1277","0"
"4420","100","1","1277","1"
"4421","89","5","1278","0"
"4422","90","6","1278","1"
"4423","100","8","1278","2"
"4424","89","0","1279","0"
"4425","90","0.2","1279","1"
"4426","100","0.5","1279","2"
"4427","0","0","1280","0"
"4428","1","1","1280","1"
"4429","590","8","1280","2"
"4430","599","8","1280","3"
"4431","600","0","1280","4"
"4437","0","0","1281","0"
"4438","1","2","1281","1"
"4439","590","9","1281","2"
"4440","599","9","1281","3"
"4448","0","0","1282","0"
"4449","599","0","1282","1"
"4450","600","1","1282","2"
"4451","700","2","1282","3"
"4457","0","0","1283","0"
"4458","599","0","1283","1"
"4459","600","2","1283","2"
"4460","700","4","1283","3"
"4469","0","0","1284","0"
"4470","600","1","1284","1"
"4471","700","2","1284","2"
"4479","0","0","1285","0"
"4480","599","0","1285","1"
"4481","600","2","1285","2"
"4489","0","3","1286","0"
"4490","599","10","1286","1"
"4491","600","0","1286","2"
"4492","700","0","1286","3"
"4500","0","1","1287","0"
"4501","599","5","1287","1"
"4502","600","0","1287","2"
"4503","700","0","1287","3"
"4511","700","4","1285","3"
"4512","600","0","1281","4"
"4513","0","0.0534758","1288","0"
"4514","0.2109091","0.9893048","1288","1"
"4515","1","1.229947","1288","2"
"4516","0","0","1289","0"
"4517","0.05090909","0.935829","1289","1"
"4518","1","1.229947","1289","2"
"4519","2","-0.85","1261","2"
"4520","5","-0.9","1261","3"
"4521","10","0","1290","0"
"4522","30","1","1290","1"
"4523","3","-0.95","1262","2"
"4524","5","-0.95","1262","3"
"4525","12","-1","1258","6"
"4526","7","-0.28","1204","3"
"4527","8","-0.375","1204","4"
"4528","9","-0.444","1204","5"
"4529","10","-0.5","1204","6"
"4530","12","-0.58","1204","7"
"4531","16","-0.6878","1204","8"
"4532","20","-0.75","1204","9"
"4533","25","-0.8","1204","10"
"4534","30","-0.838","1204","11"
"4535","50","-0.9","1204","12"
"4536","100","-0.95","1204","13"
"4537","200","-0.975","1204","14"
"4538","5","-0.9411765","1263","2"
"4539","0","0","1291","0"
"4540","0.04","0","1291","1"
"4541","0.05","1","1291","2"
"4542","1","1","1291","3"
"4543","0","6.28319","1292","0"
"4544","0.05","6.28319","1292","1"
"4545","1","-6.28319","1292","2"
"4546","0","0","1293","0"
"4547","1","1","1293","1"
"4548","0","0","1294","0"
"4549","0.03","0","1294","1"
"4550","0.0375","1","1294","2"
"4551","1","1","1294","3"
"4552","0","6.28319","1295","0"
