Id,Unknown0,Unknown1_0,Unknown1_1,Unknown1_2,Unknown1_3,Unknown1_4,Unknown1_5,Unknown1_6,Unknown2,Unknown3,Unknown4,Unknown5
"62406","68263","536871462","0","0","1073741824","16777217","0","0","35","1","85","85"
"62410","68267","102","0","0","0","16777216","0","0","188","0","1","1"
"62421","68278","411566176","0","33554432","1048576","16777216","0","0","1602","-1","3","3"
"62434","68287","415830016","8","1048576","1048576","16777216","0","0","1735","-1","3","3"
"62436","68289","302","0","0","0","16777216","0","0","1741","4","90","90"
"62459","68303","536871462","167772160","0","0","16777216","0","0","35","1","85","85"
"62461","68305","2424832004","72","16777216","1114182","16777216","0","0","2621","6","110","110"
"62480","68324","536871462","167772160","0","0","16777216","0","0","35","1","85","85"
"62483","68327","102","0","0","0","16777216","0","0","190","4","1","1"
"62486","68330","536871462","167772160","0","0","16777216","0","0","35","1","85","85"
"62513","68357","411566176","0","33554432","1048576","16777216","0","0","14","-1","3","3"
"62514","68358","411566176","0","33554432","1048576","16777216","0","0","14","4","90","90"
"62515","68359","536871462","167772160","0","0","16777216","0","0","35","1","85","85"
"62552","68396","403178336","0","33554432","0","16777216","0","0","35","4","1","1"
"62568","68412","536871462","167772160","0","0","16777216","0","0","35","1","85","85"
"62571","68415","403178336","0","33554432","0","16777216","0","0","35","4","1","1"
"62618","68462","138936390","0","0","0","16777216","0","0","35","0","90","90"
"62619","68463","138936390","0","0","0","16777216","0","0","35","0","90","90"
"62620","68464","138936390","0","0","0","16777216","0","0","35","0","90","90"
"62621","68465","138936390","0","0","0","16777216","0","0","35","0","90","90"
"62622","68466","102","0","0","0","16777216","0","0","190","4","1","1"
"62623","68467","102","0","0","0","16777216","0","0","190","4","1","1"
"62624","68468","102","0","0","0","16777216","0","0","190","4","1","1"
"62630","68474","268959748","0","16777216","0","16777216","0","0","2634","4","92","92"
"62633","68477","2416443462","0","0","0","16777216","0","0","2635","4","90","90"
"62638","68482","403177478","0","0","0","16777216","0","0","35","4","90","90"
"62660","68500","536871462","167772160","0","0","16777216","0","0","35","1","85","85"
"62662","68502","102","0","0","0","16777216","0","0","188","0","1","1"
"62666","68506","268959840","0","0","0","16777216","0","0","188","4","1","1"
"62669","68509","268959846","1048576","0","0","16777216","0","0","188","0","1","1"
"62671","68511","403178336","0","33554432","0","16777216","0","0","35","4","1","1"
"62673","68513","268959840","0","0","0","16777216","0","0","188","4","1","1"
"62678","68518","536871462","0","0","0","16777216","0","0","35","1","85","85"
"62715","68555","268959846","0","0","0","16777216","0","0","190","0","25","25"
"62718","68558","268959846","0","0","0","16777216","0","0","190","0","25","25"
"62719","68559","268959846","0","0","0","16777216","0","0","190","0","25","25"
"62720","68560","268959862","0","0","0","16777216","0","0","190","0","25","25"
"62721","68561","268959846","0","0","0","16777216","0","0","190","0","25","25"
"62722","68562","268959846","0","0","0","16777216","0","0","190","0","25","25"
"62723","68563","268959846","0","0","0","16777216","0","0","190","0","25","25"
"62724","68564","268959846","0","0","0","16777216","0","0","190","0","25","25"
"62725","68565","268959846","0","0","0","16777216","0","0","190","0","25","25"
"62726","68566","268959846","0","0","0","16777216","0","0","190","0","25","25"
"62727","68567","268959846","0","0","0","16777216","0","0","35","0","3","3"
"62728","68568","268959846","0","0","0","16777216","0","0","35","0","3","3"
"62729","68569","268959846","0","0","0","16777216","0","0","35","0","3","3"
"62730","68570","268959846","0","0","0","16777216","0","0","35","0","3","3"
"62731","68571","268959846","0","0","0","16777216","0","0","35","0","3","3"
"62732","68572","268959846","0","0","0","16777216","0","0","35","0","3","3"
"62733","68573","268959846","0","0","0","16777216","0","0","35","0","3","3"
"62735","68575","268959846","0","0","0","16777216","0","0","35","0","3","3"
"62737","68577","102","0","0","0","16777216","0","0","35","4","1","1"
"62738","68578","102","0","0","0","16777216","0","0","35","4","1","1"
"62739","68579","102","0","0","0","16777216","0","0","35","4","1","1"
"62740","68580","102","0","0","0","16777216","0","0","35","4","1","1"
"62761","68601","525414","32","2","0","16777216","0","0","35","4","1","1"
"62769","68609","411631616","8","1048576","1049088","16777216","0","0","2618","-1","3","3"
"62772","68612","268959744","0","0","0","16777216","0","0","79","4","90","90"
"62773","68613","268959744","0","0","0","16777216","0","0","2123","4","90","90"
"62811","68651","411631616","8","1048576","1049088","16777216","0","0","534","-1","3","3"
"62812","68652","411631712","8","1048576","1049088","16777216","0","0","534","-1","3","3"
"62814","68654","102","0","0","0","16777216","0","0","188","0","1","1"
"62815","68655","102","0","0","0","16777216","0","0","188","0","1","1"
"62816","68656","102","0","0","0","16777216","0","0","188","0","1","1"
"62817","68657","102","0","0","0","16777216","0","0","188","0","1","1"
"62818","68658","102","0","0","0","16777216","0","0","188","0","1","1"
"62819","68659","102","0","0","0","16777216","0","0","188","0","1","1"
"62820","68660","102","0","0","0","16777216","0","0","188","0","1","1"
"62821","68661","102","0","0","0","16777216","0","0","188","0","1","1"
"62822","68662","102","0","0","0","16777216","0","0","188","0","1","1"
"62823","68663","102","0","0","0","16777216","0","0","188","0","1","1"
"62824","68664","102","0","0","0","16777216","0","0","188","0","1","1"
"62825","68665","102","0","0","0","16777216","0","0","188","0","1","1"
"62826","68666","102","0","0","0","16777216","0","0","188","0","1","1"
"62837","68677","411631712","8","1048576","1049088","16777216","0","0","534","-1","3","3"
"62843","68683","536871462","167772160","0","0","16777216","0","0","35","1","85","85"
"62849","68689","411631712","8","1048576","1049088","16777216","0","0","534","-1","3","3"
"62850","68690","415826016","8","1048576","1048576","16777216","0","0","1733","-1","3","3"
"62862","68702","536871462","167772160","0","0","16777216","0","0","35","1","85","85"
"62909","68749","411631616","8","1048576","1049088","16777216","0","0","534","-1","3","3"
"62926","68766","268959744","0","0","0","16777216","0","0","2123","4","90","90"
"62932","68771","536870917","0","0","0","16777216","0","0","35","0","80","80"
"62934","68773","536870917","0","0","0","16777216","0","0","35","0","80","80"
"62937","68776","536871462","167772160","0","0","16777216","0","0","35","1","85","85"
"62938","68777","269025286","0","0","0","16777216","0","0","1770","-1","3","3"
"62956","68795","268959750","0","0","128","16777216","0","0","1770","4","90","90"
"62965","68804","70","0","0","0","16777728","0","0","188","0","1","1"
"62966","68805","70","0","0","0","16777728","0","0","188","0","1","1"
"62967","68806","70","0","0","0","16777728","0","0","188","0","1","1"
"62973","68812","268959846","0","0","0","16777216","0","0","12","4","90","90"
"62978","68817","403178336","0","33554432","0","16777216","0","0","35","4","1","1"
"62980","68819","70","0","0","0","16777728","0","0","188","0","1","1"
"62981","68820","70","0","0","0","16777216","0","0","188","0","5","5"
"62998","68837","50332774","0","40960","536871424","16777216","0","0","1732","4","90","90"
"62999","68838","2118","0","0","0","16777216","0","0","188","0","1","1"
"63000","68839","70","0","0","0","16777216","0","0","188","0","1","1"
"63002","68841","70","0","0","0","16777216","0","0","188","0","1","1"
"63003","68842","2563313760","8","1048576","1048576","16777216","0","0","2110","-1","3","3"
"63006","68845","70","0","0","0","16777216","0","0","188","0","5","5"
"63007","68846","70","0","0","0","16777216","0","0","188","0","5","5"
"63011","68850","268959814","0","0","0","16777728","0","0","188","0","1","1"
"63041","68880","302514792","0","0","0","16777216","0","0","1735","4","90","90"
"63042","68881","524390","0","0","0","16777216","0","0","12","4","15","15"
"63043","68882","269025382","8","0","0","16777216","0","0","1734","-1","3","3"
"63058","68894","536871462","0","2048","0","16777216","0","0","35","1","85","85"
"63059","68895","536871462","0","2048","0","16777216","0","0","35","1","85","85"
"63060","68896","536871462","0","2048","0","16777216","0","0","35","1","85","85"
"63061","68897","536871462","0","2048","0","16777216","0","0","35","1","85","85"
"63062","68898","536871462","0","2048","0","16777216","0","0","35","1","85","85"
"63063","68899","536871462","0","2048","0","16777216","0","0","35","1","85","85"
"63064","68900","536871462","0","2048","0","16777216","0","0","35","1","85","85"
"63065","68901","536871462","0","2048","0","16777216","0","0","35","1","85","85"
"63068","68904","3498644488","94","16778240","3211264","16809984","0","0","16","4","93","93"
"63069","68905","3498644488","94","16778240","3211264","16809984","0","0","16","4","93","93"
"63082","68918","403178336","0","33554432","0","16777216","0","0","35","4","1","1"
"63085","68921","415826016","8","1048576","1048576","16777216","0","0","1733","-1","3","3"
"63086","68922","415830016","8","1048576","1048576","16777216","0","0","2007","-1","3","3"
"63089","68925","403177536","0","0","0","16777216","0","0","35","3","90","90"
"63091","68927","403177536","0","0","0","16777216","2","0","35","3","90","90"
"63101","68937","403178336","0","33554432","0","16777216","0","0","35","4","1","1"
"63130","68966","411631712","8","1048576","1049088","16777216","0","0","534","-1","3","3"
"63134","68970","277348352","8","16777216","0","16777216","0","0","232","-1","3","3"
"63136","68972","415830016","8","1048576","1048576","16777216","0","0","2007","-1","3","3"
"63142","68978","268959744","0","0","0","16777216","0","0","2123","4","90","90"
"63182","69018","536871462","0","2048","0","16777216","0","0","35","1","85","85"
"63189","69025","268959748","0","16777216","0","16777216","0","0","2634","4","92","92"
"63190","69026","2563313664","8","1048576","1048576","16777216","0","0","2633","-1","3","3"
"63192","69028","536871782","0","40960","0","16777216","0","0","35","0","1","1"
"63211","69045","406913062","0","0","1048576","16777216","0","0","1652","0","70","70"
"63214","69048","0","0","0","0","16777216","0","0","35","0","60","60"
"63336","69161","3498639360","72","25165824","1114112","16777216","0","0","14","4","93","93"
"63349","69170","268959744","0","0","2048","16777216","0","0","16","4","90","90"
"63387","69208","70","0","0","0","16777728","0","0","188","0","1","1"
"63444","69257","524390","0","33554432","0","16777216","0","0","35","0","90","90"
"63481","69294","268959744","0","0","0","16777216","0","0","16","4","90","90"
"63482","69295","268959744","0","0","0","16777216","0","0","16","4","90","90"
"63483","69296","268959744","0","0","0","16777216","0","0","16","4","90","90"
"63900","69601","536871462","0","0","0","16777216","0","0","35","1","85","85"
"63948","69648","268959814","0","0","0","16777216","0","0","190","4","1","1"
"63949","69649","102","0","0","0","16777216","0","0","190","4","1","1"
"63951","69651","2416443392","0","0","0","16777216","0","0","14","4","90","90"
"63952","69652","285737574","0","40960","1073742336","16783361","0","0","16","4","93","93"
"63954","69654","0","0","0","0","16777216","0","0","14","4","93","93"
"64154","69748","102","0","0","0","16777216","0","0","190","4","1","1"
"64165","69755","2424832008","72","16777216","1114112","16777216","0","0","14","4","90","90"
"64188","69778","102","0","0","0","16777216","0","0","190","4","1","1"
"64192","69782","403177536","0","33554432","0","16777216","0","0","2598","3","90","90"
"64204","69794","268959814","0","0","0","16777216","0","0","190","4","1","1"
"64206","69796","70","0","0","0","16777216","0","0","188","0","1","1"
"64268","69818","268959814","0","0","0","16777216","0","0","7","0","1","1"
"64269","69819","268959814","0","0","0","16777216","0","0","7","0","1","1"
"64270","69820","102","0","0","0","16777216","0","0","190","4","1","1"
"64303","69848","102","0","0","0","16777216","0","0","190","4","1","1"
"64304","69849","70","0","0","0","16777216","0","0","188","0","1","1"
"64372","69888","6","0","0","0","16777216","0","0","1814","4","93","93"
"64374","69890","102","0","0","0","16777216","0","0","190","4","1","1"
"64375","69891","102","0","0","0","16777216","0","0","190","4","1","1"
"64376","69892","102","0","0","0","16777216","0","0","190","4","1","1"
"64377","69893","102","0","0","0","16777216","0","0","190","4","1","1"
"64412","69915","65536","0","0","0","16777216","0","0","16","4","90","90"
"64415","69918","65536","0","0","0","16777216","0","0","16","4","90","90"
"64463","69945","32","0","0","0","16777216","0","0","16","4","90","90"
"64469","69950","0","0","0","0","16777216","0","0","14","4","90","90"
"64614","70052","33554754","1048576","33554436","1073741824","16777216","0","0","35","0","90","90"
"64638","70068","277348356","72","16777216","1116230","16777216","0","0","2621","6","113","113"
"64652","70082","70","0","0","0","16777216","0","0","35","0","1","1"
"64653","70083","70","0","0","0","16777216","0","0","188","0","1","1"
"64654","70084","268959758","536870912","0","0","16777216","0","0","1665","2","80","80"
"64673","70098","70","0","0","0","16777216","0","0","188","0","1","1"
"64700","70116","0","0","0","0","16777216","0","0","14","4","90","90"
"64751","70144","102","0","0","0","16777216","0","0","190","4","1","1"
"64761","70154","70","0","0","0","16777216","0","0","188","0","1","1"
"64865","70225","268959808","0","0","0","16777216","0","0","2598","3","90","90"
"64908","70257","268959846","0","0","0","16777216","0","0","188","4","1","1"
"64909","70258","268959846","0","0","0","16777216","0","0","188","4","1","1"
"64910","70259","268959846","0","0","0","16777216","0","0","188","4","1","1"
"64911","70260","268959846","0","0","0","16777216","0","0","188","4","1","1"
"64912","70261","268959846","0","0","0","16777216","0","0","188","4","1","1"
"64930","70279","2416443406","72","0","1114240","16777216","0","0","2110","4","90","90"
"64987","70335","268959846","0","0","0","16777216","0","0","35","4","90","90"
"65094","70438","403177536","0","33554432","0","16777216","0","0","2598","3","90","90"
"65112","70451","70","0","0","0","16777216","0","0","188","0","1","1"
"65113","70452","70","0","0","0","16777216","0","0","188","0","1","1"
"65114","70453","70","0","0","0","16777216","0","0","188","0","1","1"
"65150","70473","268959744","0","0","0","16777216","0","0","2635","4","90","90"
"65153","70476","403177536","0","0","0","16777216","2","0","35","3","90","90"
"65263","70543","268959744","0","0","0","16777216","0","0","2635","4","90","90"
"65408","70626","336068614","1024","0","0","16778240","0","0","954","4","50","50"
"65446","70656","2424832068","72","16777216","1116742","16777216","0","0","2621","6","112","112"
"65543","70694","277348364","72","16777216","67654","16777216","0","0","2621","6","112","112"
"65557","70707","65536","0","0","0","16777216","0","0","14","5","95","95"
"65587","70733","277364740","262216","16777216","1116742","150994944","0","0","2621","6","111","111"
"65593","70739","277348356","72","16777216","1116742","16777216","0","0","2621","6","112","112"
"65655","70789","1101062","128","0","0","16777216","0","0","14","4","90","90"
"65665","70799","415830016","8","1048576","1048576","16777216","0","0","2633","-1","3","3"
"65757","70859","269025382","0","0","0","16777216","2","0","1801","5","100","100"
"65761","70863","2424897568","72","16777216","2148598400","16777216","0","0","2111","5","91","91"
"65785","70879","268959814","262144","1","134217728","16777216","0","0","2656","5","92","92"
"65822","70902","268959846","0","0","0","16777216","0","0","1732","5","90","90"
"65829","70909","268959846","0","0","0","16777216","0","0","2651","5","93","93"
"65840","70920","277348352","72","16777216","167839872","16777216","0","0","1814","5","91","91"
"65841","70921","2550661184","0","0","0","16777216","0","0","35","3","90","90"
"65858","70938","302514278","0","1","0","16777216","0","0","2651","5","92","92"
"65891","70968","268959744","0","1","167772160","16777216","0","0","2660","4","90","90"
"65894","70971","268960806","553648128","262145","167774208","16777216","0","0","2650","4","90","90"
"65895","70972","268959782","553648128","262145","167774208","16777216","0","0","2650","4","90","90"
"65897","70974","536871462","0","0","0","16777216","0","0","35","3","60","60"
"65901","70978","310902886","8","16777216","0","16777472","0","0","2661","-1","3","3"
"65903","70980","268959744","0","0","0","16777216","0","0","35","4","90","90"
"65909","70986","277348352","8","25165825","167772160","16777216","0","0","2660","4","90","90"
"65912","70989","0","0","0","0","16777216","0","0","35","4","100","100"
"65935","71003","403177536","0","33554432","0","16777216","0","0","35","3","90","90"
"65940","71008","268959744","0","1","167772160","16777216","0","0","2660","4","90","90"
"65946","71014","102","0","0","0","16777216","0","0","188","0","1","1"
"65947","71015","102","0","0","0","16777216","0","0","188","0","1","1"
"65948","71016","102","0","0","0","16777216","0","0","188","0","1","1"
"65949","71017","524390","0","0","0","16777216","0","0","188","0","1","1"
"65950","71018","268959846","0","0","0","16777216","0","0","188","0","1","1"
"65951","71019","102","0","0","0","16777216","0","0","188","0","1","1"
"65952","71020","102","0","0","0","16777216","0","0","188","0","1","1"
"65953","71021","102","0","0","0","16777216","0","0","188","0","1","1"
"65954","71022","102","0","0","0","16777216","0","0","188","0","1","1"
"65955","71023","102","1024","0","0","16777216","0","0","188","0","1","1"
"65961","71029","2684354598","0","33562624","1073741824","16783361","0","0","35","3","60","60"
"65965","71033","102","0","0","0","16777216","0","0","188","0","1","1"
"65971","71039","78","64","40960","0","16777216","0","0","106","4","90","90"
"65972","71040","78","64","0","0","16777216","0","0","106","4","90","90"
"65976","71044","102","0","0","0","16777216","0","0","188","0","1","1"
"65995","71063","268959808","0","0","0","16777216","0","0","35","4","90","90"
"65997","71065","268959846","0","0","0","16777216","0","0","2491","4","92","92"
"65998","71066","268959744","0","1","167772160","16777216","0","0","2660","4","90","90"
"66015","71083","268959846","0","0","0","16777216","0","0","2491","4","92","92"
"66021","71089","403177478","0","0","0","16777216","0","0","1734","4","86","86"
"66063","71105","2550661184","0","0","0","16777216","0","0","35","3","90","90"
"66066","71108","403177536","0","0","0","16777216","2","0","35","3","90","90"
"66067","71109","2684354598","0","33562624","1073741824","16783361","2","0","35","3","60","60"
"66077","71113","268959744","0","1","167772160","16777216","0","0","2660","4","90","90"
"66079","71114","268959744","0","1","167772160","16777216","0","0","2660","4","90","90"
"66082","71116","268959745","0","0","0","16777216","0","0","2659","4","90","90"
"66094","71126","0","0","0","0","16777216","0","0","2650","4","90","90"
"66095","71127","0","0","0","0","16777216","0","0","2650","4","90","90"
"66096","71128","0","0","0","0","16777216","0","0","2650","4","90","90"
"66100","71132","268959750","553648128","262145","167774208","16777216","0","0","35","4","90","90"
"66107","71139","2550661184","0","0","0","16777216","0","0","35","3","90","90"
"66110","71142","403177536","0","1024","0","16777216","2","0","35","3","90","90"
"66112","71144","33554528","0","1024","0","16777216","2","0","2110","4","90","90"
"66114","71146","2684354598","0","33562624","1073741824","16783361","0","0","35","3","60","60"
"66115","71147","310902886","8","16777216","0","16777216","0","0","2663","-1","3","3"
"66116","71148","277348448","8","16777216","0","16777216","0","0","2650","-1","3","3"
"66117","71149","269025380","0","33554432","1048576","16777216","0","0","35","-1","3","3"
"66118","71150","268959846","0","0","0","16777216","0","0","35","4","90","90"
"66119","71151","449384544","8","1048576","1048576","16777216","0","0","1735","-1","3","3"
"66127","71159","268959840","0","0","0","16777216","0","0","188","4","1","1"
"66131","71163","268959814","0","0","0","16777728","0","0","7","0","1","1"
"66133","71165","2550661184","0","0","0","16777216","0","0","35","3","90","90"
"66134","71166","2550661184","0","0","0","16777216","2","0","35","3","90","90"
"66137","71169","2181038176","0","0","0","16777216","2","0","35","4","90","90"
"66138","71170","536870950","0","33562624","1073741824","16783361","0","0","35","3","60","60"
"66140","71172","2416443494","553648128","294913","167774208","16777216","0","0","2650","4","90","90"
"66141","71173","2416443494","553648128","262145","167774208","16777216","0","0","2650","4","90","90"
"66179","71199","1065030","0","0","0","16777216","0","0","2136","0","5","5"
"66180","71200","1065030","0","0","0","16777216","0","0","2136","0","5","5"
"66181","71201","1065030","0","0","0","16777216","0","0","2136","0","5","5"
"66204","71224","0","0","0","0","16777216","0","0","35","4","90","90"
"66246","71249","449384544","8","1048576","1048576","16777216","0","0","1735","-1","3","3"
"66247","71250","277348448","8","16777216","0","16777216","0","0","2650","-1","3","3"
"66272","71260","5","0","0","0","16777216","0","0","35","0","60","60"
"66276","71263","268959846","553648128","262145","167774208","16777216","0","0","2650","4","90","90"
"66289","71269","536871462","0","0","0","16777216","0","0","35","1","85","85"
"66307","71275","302514278","553648128","262145","167774208","16777216","0","0","2663","4","90","90"
"66314","71281","268959782","553648128","262145","167774208","16777216","0","0","2650","4","90","90"
"66315","71282","268959782","553648128","262145","167774208","16777216","0","0","2650","4","90","90"
"66316","71283","268959782","553648128","262145","167774208","16777216","0","0","2650","4","90","90"
"66318","71285","268959782","553648128","262145","167774208","16777216","0","0","2650","4","90","90"
"66321","71288","268959744","0","1","167772160","16777216","0","0","2660","4","90","90"
"66323","71290","268959846","553648128","294913","167774208","16777216","0","0","2650","4","90","90"
"66324","71291","268959846","553648128","262145","167774208","16777216","0","0","2650","4","90","90"
"66338","71305","268959846","553648128","262145","167774208","16777216","0","0","2650","4","90","90"
"66339","71306","268959846","553648128","262145","167774208","16777216","0","0","2650","4","90","90"
"66340","71307","268959846","553648128","262145","167774208","16777216","0","0","2650","4","90","90"
"66341","71308","268959846","553648128","262145","167774208","16777216","0","0","2650","4","90","90"
"66352","71317","403177536","0","0","0","16777216","2","0","35","3","90","90"
"66354","71319","268959782","553648128","262145","167774208","16777216","0","0","2661","4","90","90"
"66400","71344","2416509284","0","33554432","1048576","16777216","0","0","35","-1","3","3"
"66401","71345","2416443494","0","0","0","16777216","0","0","35","4","90","90"
"66408","71352","403177536","0","0","0","16777216","2","0","35","3","90","90"
"66441","71373","268959846","553648128","262145","167774208","16777216","0","0","2663","4","90","90"
"66442","71374","268959846","553648128","262145","167774208","16777216","0","0","2663","4","90","90"
"66443","71375","268959846","553648128","262145","167774208","16777216","0","0","2663","4","90","90"
"66445","71377","268959846","553648128","262145","167774208","16777216","0","0","2663","4","90","90"
"66455","71387","403177536","0","0","0","16777216","2","0","35","3","90","90"
"66478","71404","403177536","0","0","0","16777216","2","0","35","3","90","90"
"66504","71424","403177536","0","0","0","16777216","0","0","35","3","90","90"
"66506","71426","403177536","0","0","0","16777216","2","0","35","3","90","90"
"66509","71429","102","0","0","0","16777216","0","0","188","0","1","1"
"66514","71434","301989892","3145728","33595392","1610613248","16777217","0","0","188","3","90","90"
"66515","71435","301989892","3145728","33595392","1610613248","16777217","0","0","188","3","90","90"
"66518","71438","268959846","0","0","0","16777216","0","0","190","0","25","25"
"66519","71439","301989892","3145728","33595392","1610613248","16777217","0","0","188","3","90","90"
"66521","71441","301989892","3145728","33595392","1610613248","16777217","0","0","188","3","90","90"
"66538","71457","33554534","0","40960","512","16777216","0","0","534","4","90","90"
"66552","61213","277348352","72","16778240","1114112","16777216","0","0","2102","4","92","92"
"66601","71488","102","0","0","0","16777216","0","0","188","0","1","1"
"66619","71502","268959846","0","0","0","16777216","0","0","35","5","10","10"
"66621","71504","1082720256","78","16778240","1114112","16777216","0","0","14","4","93","93"
"66627","71510","268959846","0","0","0","16777216","0","0","2654","5","95","95"
"66631","71514","536871462","0","33562624","1073741824","16777216","0","0","35","3","60","60"
"66755","71589","268959748","0","0","0","16777216","0","0","35","4","90","90"
"66766","71600","73","0","0","0","16777216","0","0","35","5","90","90"
"66816","71646","2458387494","72","16777216","1116160","16777472","0","0","1736","5","91","91"
"66831","71655","268959846","0","0","0","16777216","0","0","188","0","1","1"
"66839","71663","268959750","0","0","0","16777216","0","0","35","5","5","5"
"66845","71669","277348352","4168","25165824","2147483648","16777216","0","0","16","5","91","91"
"66877","71693","70","0","0","0","16777216","0","0","35","0","1","1"
"66884","71700","70","0","0","0","16777216","0","0","188","0","1","1"
"66912","71717","268959854","262144","0","0","16777216","0","0","2654","5","95","95"
"66913","71718","273154054","0","0","0","16777216","0","0","714","-1","0","0"
"66920","71725","0","0","0","0","16777216","0","0","35","5","90","90"
"66923","71728","268959760","0","0","0","16777216","0","0","14","5","90","90"
"66924","71729","268959760","0","0","0","16777216","0","0","14","5","90","90"
"66964","71769","268959846","0","0","0","16777216","0","0","2654","5","95","95"
"66972","71777","268959854","262144","0","0","16777216","0","0","2654","5","95","95"
"66975","71780","268959750","262144","1","167772288","16777216","0","0","2656","5","92","92"
"66978","71783","268959846","0","0","0","16777216","0","0","2651","5","95","95"
"67011","71794","138936390","0","0","0","16777216","0","0","35","-1","0","0"
"67037","71812","870","0","40960","0","16777216","0","0","58","5","95","95"
"67045","71816","268959846","0","0","0","16777216","0","0","35","2","25","25"
"67048","71819","268959854","262144","1","0","16777216","0","0","2654","5","95","95"
"67073","71844","268959846","0","0","0","16777216","0","0","35","0","7","7"
"67092","71863","268959744","0","0","0","16777216","0","0","14","5","93","93"
"67094","71865","1351156744","94","150995968","3213632","285245440","4096","0","16","4","93","93"
"67099","71870","268959744","0","0","0","16777216","0","0","14","5","93","93"
"67104","71875","73","0","0","0","16777216","0","0","35","5","90","90"
"67108","71879","302514278","0","1","0","16777216","0","0","2651","5","90","90"
"67116","71887","268959846","0","0","0","16777216","0","0","35","0","1","1"
"67117","71888","268959846","0","0","0","16777216","0","0","35","0","1","1"
"67119","71890","268959846","0","0","0","16777216","0","0","35","0","1","1"
"67120","71891","268959846","0","0","0","16777216","0","0","35","0","1","1"
"67121","71892","268959846","0","0","0","16777216","0","0","35","0","1","1"
"67122","71893","268959846","0","0","0","16777216","0","0","35","0","1","1"
"67123","71894","268959846","0","0","0","16777216","0","0","35","0","1","1"
"67124","71895","268959846","0","0","0","16777216","0","0","35","0","1","1"
"67125","71896","268959846","0","0","0","16777216","0","0","35","0","1","1"
"67126","71897","268959846","0","0","0","16777216","0","0","35","0","25","25"
"67127","71898","268959846","0","0","0","16777216","0","0","35","0","25","25"
"67128","71899","268959846","0","0","0","16777216","0","0","35","0","1","1"
"67129","71900","268959846","0","0","0","16777216","0","0","35","0","1","1"
"67130","71901","268959846","0","0","0","16777216","0","0","35","0","1","1"
"67131","71902","268959846","0","0","0","16777216","0","0","35","0","1","1"
"67134","71905","268959846","0","0","0","16777216","0","0","35","0","1","1"
"67151","71922","553648486","0","40960","1610613248","16783361","0","0","114","5","90","90"
"67153","71924","403177536","0","0","0","16777216","2","0","35","4","90","90"
"67155","71926","1116209160","266312","16777216","3211264","16777216","0","0","35","4","90","90"
"67156","71927","268959744","0","0","0","16777216","0","0","35","4","90","90"
"67158","71929","403177574","0","0","128","16777216","0","0","35","4","90","90"
"67159","71930","407372838","536870912","0","0","16777216","0","0","35","4","90","90"
"67160","71931","268959846","0","0","0","16777216","0","0","35","4","90","90"
"67161","71932","268959750","0","33554432","0","16777216","0","0","35","4","90","90"
"67162","71933","102","0","0","0","16777216","0","0","35","0","90","90"
"67163","71934","273154054","16777984","0","0","16777216","0","0","35","4","90","90"
"67177","71942","102","0","0","0","16777216","0","0","188","0","1","1"
"67194","71959","2424832000","72","16777216","2048","16777216","0","0","2150","5","100","100"
"67226","71991","102","0","0","0","16777216","0","0","188","0","1","1"
"67233","71998","102","0","0","0","16777216","0","0","188","0","1","1"
"67244","72009","2416443494","0","0","0","16777216","0","0","190","0","25","25"
"67276","72028","0","0","0","0","16777216","0","0","35","5","90","90"
"67303","72053","268959846","0","0","0","16777216","0","0","35","3","25","25"
"67304","72054","268959846","0","0","0","16777216","0","0","35","3","25","25"
"67305","72055","268959846","0","0","0","16777216","0","0","35","3","25","25"
"67377","72097","268959846","0","0","0","16777216","0","0","35","0","25","25"
"67378","72098","268959846","0","0","0","16777216","0","0","35","0","25","25"
"67379","72099","268959846","0","0","0","16777216","0","0","35","0","25","25"
"67380","72100","268959846","0","0","0","16777216","0","0","35","0","25","25"
"67381","72101","268959846","0","0","0","16777216","0","0","35","0","25","25"
"67382","72102","268959846","0","0","0","16777216","0","0","35","0","25","25"
"67383","72103","268959846","0","0","0","16777216","0","0","35","0","25","25"
"67384","72104","268959846","0","0","0","16777216","0","0","35","0","25","25"
"67385","72105","268959846","0","0","0","16777216","0","0","35","0","25","25"
"67386","72106","268959846","0","0","0","16777216","0","0","35","0","25","25"
"67387","72107","268959846","0","0","0","16777216","0","0","35","0","25","25"
"67388","72108","268959846","0","0","0","16777216","0","0","35","0","25","25"
"67389","72109","268959846","0","0","0","16777216","0","0","35","0","25","25"
"67390","72110","268959846","0","0","0","16777216","0","0","35","3","25","25"
"67391","72111","268959846","0","0","0","16777216","0","0","35","3","25","25"
"67392","72112","268959846","0","0","0","16777216","0","0","35","3","25","25"
"67393","72113","268959846","0","0","0","16777216","0","0","35","3","25","25"
"67394","72114","268959846","0","0","0","16777216","0","0","35","3","25","25"
"67395","72115","268959846","0","0","0","16777216","0","0","35","3","25","25"
"67396","72116","268959846","0","0","0","16777216","0","0","35","3","25","25"
"67397","72117","268959846","0","0","0","16777216","0","0","35","3","25","25"
"67398","72118","268959846","0","0","0","16777216","0","0","35","3","25","25"
"67450","72160","102","0","0","0","16777216","0","0","188","0","1","1"
"67548","72230","268959758","0","1","167772160","16777216","0","0","2263","5","100","100"
"67558","72240","268959744","262144","0","0","16777216","0","0","16","5","92","92"
"67566","72247","268959760","0","0","0","16777216","0","0","1711","5","90","90"
"67573","72251","0","0","3221225984","0","16777216","0","0","1711","5","92","92"
