Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown13,Unknown14
"309","Doomhammer","16726646","0.3","0.45","0","172","37730","0","4","20","0","0","0","0"
"310","Doomhammer","9895754","0.3","0.45","0","171","37725","0","1","22","0","0","0","0"
"311","Doomhammer","16762196","0.3","0.45","0","171","37732","0","3","23","0","0","0","0"
"312","Doomhammer","13648383","0.3","0.45","0","171","37733","0","4","24","0","0","0","0"
"313","Doomhammer","4285897395","0.5","0.4","0","173","37734","0","2","26","2","0","0","0"
"314","Doomhammer","2621326","0.4","0.4","0","173","37735","0","3","27","2","0","0","0"
"315","Doomhammer","13168634","0.5","0.4","0","173","37736","0","4","28","2","0","0","0"
"316","Ulthalesh, The Deadwind Harvester","4293382002","0.5","0.5","0","179","37724","0","4","13","0","0","0","0"
"317","Ulthalesh, The Deadwind Harvester","16769676","0.5","0.5","0","180","37731","0","2","17","0","0","0","0"
"318","Ulthalesh, The Deadwind Harvester","2238949","0.5","0.5","0","181","39786","0","3","21","0","0","0","0"
"319","Ulthalesh, The Deadwind Harvester","2024822","0.5","0.5","0","182","37726","0","1","25","0","0","0","0"
"320","Ulthalesh, The Deadwind Harvester","4439624","0.4","0.65","0","178","37718","0","2","10","0","0","0","0"
"321","Ulthalesh, The Deadwind Harvester","10829783","0.5","0.5","0","178","37719","0","3","11","0","0","0","0"
"322","Ulthalesh, The Deadwind Harvester","13118749","0.5","0.5","0","178","37720","0","4","12","0","0","0","0"
"323","Ulthalesh, The Deadwind Harvester","15568426","0.5","0.5","0","182","37728","0","2","26","0","0","0","0"
"324","Ulthalesh, The Deadwind Harvester","6433946","0.5","0.5","0","182","37729","0","4","27","0","0","0","0"
"325","Ulthalesh, The Deadwind Harvester","16124176","0.5","0.5","0","182","37730","0","3","28","0","0","0","0"
"326","Ulthalesh, The Deadwind Harvester","4519215","0.5","0.5","0","181","39784","0","2","22","0","0","0","0"
"327","Ulthalesh, The Deadwind Harvester","15740205","0.5","0.5","0","181","39785","0","4","23","0","0","0","0"
"328","Ulthalesh, The Deadwind Harvester","12074983","0.5","0.5","0","181","42299","0","1","24","0","0","0","0"
"329","Ulthalesh, The Deadwind Harvester","6089290","0.5","0.5","0","180","37725","0","1","18","0","0","0","0"
"330","Ulthalesh, The Deadwind Harvester","10106346","0.5","0.5","0","180","37732","0","3","19","0","0","0","0"
"331","Ulthalesh, The Deadwind Harvester","13835035","0.5","0.5","0","180","37733","0","4","20","0","0","0","0"
"332","Ulthalesh, The Deadwind Harvester","3532867","0.5","0.5","0","179","37722","0","2","14","0","0","0","0"
"333","Ulthalesh, The Deadwind Harvester","10234844","0.5","0.5","0","179","37723","0","3","15","0","0","0","0"
"334","Ulthalesh, The Deadwind Harvester","14161945","0.5","0.5","0","179","37721","0","1","16","0","0","0","0"
"336","Fu Zan, the Wanderer's Companion","5424127","0.7","0.55","0","129","37718","0","2","10","0","0","0","0"
"337","Fu Zan, the Wanderer's Companion","4707946","0.5","0.5","0","130","37721","0","1","13","0","0","0","0"
"338","Fu Zan, the Wanderer's Companion","3855469","0.5","0.5","0","132","37733","0","4","17","0","0","0","0"
"339","Fu Zan, the Wanderer's Companion","4381060","0.5","0.5","0","131","37729","0","3","21","0","0","0","0"
"340","Fu Zan, the Wanderer's Companion","6677627","0.5","0.5","0","133","37734","0","1","25","2","0","0","0"
"341","Fu Zan, the Wanderer's Companion","15082532","0.5","0.5","0","129","37719","0","3","11","0","0","0","0"
"342","Fu Zan, the Wanderer's Companion","15651405","0.5","0.5","0","129","37720","0","4","12","0","0","0","0"
"343","Fu Zan, the Wanderer's Companion","6789609","0.5","0.5","0","130","37722","0","2","14","0","0","0","0"
"344","Fu Zan, the Wanderer's Companion","13970990","0.5","0.5","0","130","37723","0","3","15","0","0","0","0"
"345","Fu Zan, the Wanderer's Companion","13820224","0.5","0.5","0","130","37724","0","4","16","0","0","0","0"
"346","Fu Zan, the Wanderer's Companion","4492232","0.5","0.5","0","132","37731","0","2","18","0","0","0","0"
"347","Fu Zan, the Wanderer's Companion","14559529","0.5","0.5","0","132","37732","0","3","19","0","0","0","0"
"348","Fu Zan, the Wanderer's Companion","14343983","0.5","0.5","0","132","37725","0","1","20","0","0","0","0"
"349","Fu Zan, the Wanderer's Companion","7249636","0.5","0.5","0","131","37728","0","2","22","0","0","0","0"
"350","Fu Zan, the Wanderer's Companion","15283252","0.5","0.5","0","131","37726","0","1","23","0","0","0","0"
"351","Fu Zan, the Wanderer's Companion","14673484","0.5","0.5","0","131","37730","0","4","24","0","0","0","0"
"352","Fu Zan, the Wanderer's Companion","5809634","0.5","0.5","0","133","37727","0","2","26","2","0","0","0"
"353","Fu Zan, the Wanderer's Companion","14628149","0.5","0.5","0","133","37735","0","3","27","2","0","0","0"
"354","Fu Zan, the Wanderer's Companion","15001147","0.5","0.5","0","133","37736","0","4","28","2","0","0","0"
"355","Maw of the Damned","12390339","0.6","0.4","0","32","37718","0","2","10","0","0","0","0"
"356","Maw of the Damned","9370663","0.5","0.4","0","32","37719","0","3","11","0","0","0","0"
"357","Maw of the Damned","3793407","0.6","0.4","0","32","37720","0","4","12","0","0","0","0"
"358","Maw of the Damned","16717848","0.5","0.4","0","92","37721","0","1","13","0","0","0","0"
"359","Maw of the Damned","10223425","0.5","0.4","0","93","37734","0","2","17","2","0","0","0"
"360","Maw of the Damned","4313599","0.7","0.4","0","94","37732","0","3","21","0","0","0","0"
"361","Maw of the Damned","13763805","0.6","0.4","0","92","37722","0","2","14","0","0","0","0"
"362","Maw of the Damned","9502534","0.6","0.4","0","92","37723","0","3","15","0","0","0","0"
"363","Maw of the Damned","3070207","0.6","0.4","0","92","37724","0","4","16","0","0","0","0"
"364","Maw of the Damned","16715535","0.4","0.4","0","93","37727","0","1","18","2","0","0","0"
"365","Maw of the Damned","3669950","0.6","0.4","0","93","37735","0","3","19","2","0","0","0"
"366","Maw of the Damned","14876159","0.6","0.4","0","93","37736","0","4","20","2","0","0","0"
"367","Maw of the Damned","3866564","0.6","0.4","0","94","37731","0","2","22","0","0","0","0"
"368","Maw of the Damned","16730549","0.6","0.4","0","94","37725","0","1","23","0","0","0","0"
"369","Maw of the Damned","14482943","0.7","0.4","0","94","37733","0","4","24","0","0","0","0"
"370","Blades of the Fallen Prince","5884671","0.5","0.4","0","96","37721","62","1","13","0","0","0","0"
"371","Blades of the Fallen Prince","3256556","0.6","0.5","0","99","37725","62","1","17","0","0","0","0"
"372","Blades of the Fallen Prince","3256556","0.6","0.4","0","97","37727","62","1","21","2","0","0","0"
"373","Blades of the Fallen Prince","3256556","0.7","0.4","0","98","37726","62","1","25","0","0","0","0"
"374","Blades of the Fallen Prince","189775","0.6","0.4","0","39","37718","62","2","10","0","0","0","0"
"375","Blades of the Fallen Prince","15516721","0.8","0.4","0","39","37719","62","3","11","0","0","0","0"
"376","Blades of the Fallen Prince","3271908","0.7","0.4","0","39","37720","62","4","12","0","0","0","0"
"377","Blades of the Fallen Prince","3271788","0.7","0.5","0","96","37722","62","2","14","0","0","0","0"
"378","Blades of the Fallen Prince","16425258","0.5","0.4","0","96","37723","62","3","15","0","0","0","0"
"379","Blades of the Fallen Prince","3269100","0.8","0.4","0","96","37724","62","4","16","0","0","0","0"
"380","Blades of the Fallen Prince","3140633","0.6","0.4","0","99","37731","62","2","18","0","0","0","0"
"381","Blades of the Fallen Prince","16756275","0.6","0.5","0","99","37732","62","3","19","0","0","0","0"
"382","Blades of the Fallen Prince","16182072","0.7","0.4","0","99","37733","62","4","20","0","0","0","0"
"383","Blades of the Fallen Prince","3997653","0.6","0.4","0","97","37734","62","2","22","2","0","0","0"
"384","Blades of the Fallen Prince","12726271","0.6","0.4","0","97","37735","62","3","23","2","0","0","0"
"385","Blades of the Fallen Prince","15482929","0.5","0.4","0","97","37736","62","4","24","2","0","0","0"
"386","Blades of the Fallen Prince","3271758","0.6","0.4","0","98","37728","62","2","26","0","0","0","0"
"387","Blades of the Fallen Prince","12923372","0.6","0.3","0","98","37729","62","3","27","0","0","0","0"
"388","Blades of the Fallen Prince","16758311","0.7","0.35","0","98","37730","62","4","28","0","0","0","0"
"389","Apocalypse","11678188","0.5","0.4","0","33","37719","62","3","11","0","0","0","0"
"390","Apocalypse","15554105","0.5","0.4","0","33","37720","62","4","12","0","0","0","0"
"391","Apocalypse","3254508","0.6","0.3","0","102","37722","62","2","13","0","0","0","0"
"392","Apocalypse","5165052","0.5","0.4","0","100","37730","62","4","17","0","0","0","0"
"393","Apocalypse","3199231","0.5","0.45","0","101","37733","62","4","21","0","0","0","0"
"394","Apocalypse","3256556","0.5","0.4","0","103","39784","62","2","25","0","0","0","0"
"395","Apocalypse","5565489","0.5","0.3","0","102","37721","62","1","14","0","0","0","0"
"396","Apocalypse","16730401","0.4","0.3","0","102","37723","62","3","15","0","0","0","0"
"397","Apocalypse","16777215","0.5","0.35","0","102","37724","62","4","16","0","0","0","0"
"398","Apocalypse","7859249","0.5","0.4","0","100","37728","62","2","18","0","0","0","0"
"399","Apocalypse","16752945","0.5","0.35","0","100","37726","62","1","19","0","0","0","0"
"400","Apocalypse","15220778","0.4","0.4","0","100","37729","62","3","20","0","0","0","0"
"401","Apocalypse","16736568","0.5","0.4","0","101","37731","62","2","22","0","0","0","0"
"402","Apocalypse","3538903","0.5","0.4","0","101","37732","62","3","23","0","0","0","0"
"403","Apocalypse","15723566","0.5","0.4","0","101","37725","62","1","24","0","0","0","0"
"404","Apocalypse","9318892","0.5","0.35","0","103","42267","62","1","26","0","0","0","0"
"405","Apocalypse","16342826","0.5","0.35","0","103","39785","62","3","27","0","0","0","0"
"406","Apocalypse","2359283","0.5","0.35","0","103","39786","62","4","28","0","0","0","0"
"407","Scythe of Elune","4282440387","0.5","0.5","0","108","37721","61","1","13","0","0","0","0"
"408","Scythe of Elune","4281640657","0.5","0.5","0","109","37733","61","4","17","0","0","0","0"
"409","Scythe of Elune","4282440402","0.5","0.5","0","111","37729","61","3","21","0","0","0","0"
"410","Scythe of Elune","4283398112","0.5","0.5","0","110","39786","61","4","25","0","0","0","0"
"411","Scythe of Elune","4286507348","0.5","0.5","0","81","37718","61","2","10","0","0","0","0"
"412","Scythe of Elune","4289025754","0.5","0.5","0","81","37719","61","3","11","0","0","0","0"
"413","Scythe of Elune","4293245984","0.5","0.5","0","81","37720","61","4","12","0","0","0","0"
"414","Scythe of Elune","4282440273","0.5","0.5","0","108","37722","61","2","14","0","0","0","0"
"415","Scythe of Elune","4288301010","0.5","0.5","0","108","37723","61","3","15","0","0","0","0"
"416","Scythe of Elune","4294685206","0.5","0.5","0","108","37724","61","4","16","0","0","0","0"
"417","Scythe of Elune","4282440273","0.5","0.5","0","109","37731","61","2","18","0","0","0","0"
"418","Scythe of Elune","4288363980","0.5","0.5","0","109","37732","61","3","19","0","0","0","0"
"419","Scythe of Elune","4294967295","0.5","0.5","0","109","37725","61","1","20","0","0","0","0"
"420","Scythe of Elune","4294442880","0.5","0.5","0","111","37728","61","2","22","0","0","0","0"
"421","Scythe of Elune","4294934914","0.5","0.5","0","111","37726","61","1","23","0","0","0","0"
"422","Scythe of Elune","4292057682","0.5","0.5","0","111","37730","61","4","24","0","0","0","0"
"423","Scythe of Elune","4290930149","0.5","0.5","0","110","39784","61","2","26","0","0","0","0"
"424","Scythe of Elune","4293345343","0.5","0.5","0","110","39785","61","3","27","0","0","0","0"
"425","Scythe of Elune","4294303285","0.5","0.5","0","110","42271","61","1","28","0","0","0","0"
"426","Fangs of Ashamane","4112989","0.5","0.5","66779","91","38416","0","1","9","3","1","0","0"
"427","Fangs of Ashamane","10319436","0.5","0.5","66777","91","38417","0","2","9","3","1","0","0"
"428","Fangs of Ashamane","14274424","0.5","0.5","66778","91","38418","0","3","9","3","1","0","0"
"429","Fangs of Ashamane","2983883","0.5","0.5","66776","91","37719","0","6","9","0","1","0","0"
"430","Fangs of Ashamane","9321405","0.5","0.5","66780","91","38419","0","4","9","3","1","0","0"
"431","Fangs of Ashamane","13822955","0.5","0.5","66781","91","37720","0","7","9","0","1","0","0"
"432","Fangs of Ashamane","2876068","0.5","0.5","66786","112","37722","0","2","10","0","1","0","0"
"433","Fangs of Ashamane","9057236","0.5","0.5","66794","115","37726","0","1","12","0","1","0","0"
"434","Fangs of Ashamane","2352725","0.5","0.5","66790","113","37725","0","1","10","0","1","0","0"
"435","Fangs of Ashamane","3653887","0.5","0.5","66782","114","37727","0","1","11","2","1","0","0"
"436","Fangs of Ashamane","13465931","0.5","0.5","66787","112","37721","0","1","10","0","1","0","0"
"437","Fangs of Ashamane","15580434","0.5","0.5","66788","112","37723","0","3","10","0","1","0","0"
"438","Fangs of Ashamane","14161390","0.5","0.5","66789","112","37724","0","4","10","0","1","0","0"
"439","Fangs of Ashamane","3332826","0.5","0.5","66795","115","37728","0","2","12","0","1","0","0"
"440","Fangs of Ashamane","14362155","0.5","0.5","66796","115","37729","0","3","12","0","1","0","0"
"441","Fangs of Ashamane","13184910","0.5","0.5","66797","115","37730","0","4","12","0","1","0","0"
"442","Fangs of Ashamane","15581735","0.5","0.5","66791","113","37731","0","2","10","0","1","0","0"
"443","Fangs of Ashamane","9779671","0.5","0.5","66792","113","37732","0","3","10","0","1","0","0"
"444","Fangs of Ashamane","8517880","0.5","0.5","66793","113","37733","0","4","10","0","1","0","0"
"445","Fangs of Ashamane","10354500","0.5","0.5","66783","114","37734","0","2","11","2","1","0","0"
"446","Fangs of Ashamane","14953215","0.5","0.5","66784","114","37735","0","3","11","2","1","0","0"
"447","Fangs of Ashamane","16587541","0.5","0.5","66785","114","37736","0","4","11","2","1","0","0"
"448","Titanstrike","5998826","0.5","0.5","0","117","37721","0","1","13","0","0","0","0"
"449","Titanstrike","3986919","0.5","0.5","0","118","37730","0","4","17","0","0","0","0"
"450","Titanstrike","4907719","0.5","0.5","0","119","37732","0","3","21","0","0","0","0"
"451","Titanstrike","4039121","0.5","0.5","0","120","37727","0","1","25","2","0","0","0"
"452","Titanstrike","9981390","0.5","0.5","0","116","37718","0","2","10","0","0","0","0"
"453","Titanstrike","13972532","0.5","0.5","0","116","37719","0","3","11","0","0","0","0"
"454","Titanstrike","14542138","0.5","0.5","0","116","37720","0","4","12","0","0","0","0"
"455","Titanstrike","10939987","0.5","0.5","0","117","37724","0","4","14","0","0","0","0"
"456","Titanstrike","13251538","0.5","0.5","0","117","37722","0","2","15","0","0","0","0"
"457","Titanstrike","15287107","0.5","0.5","0","117","37723","0","3","16","0","0","0","0"
"458","Titanstrike","3272816","0.5","0.5","0","118","37728","0","2","18","0","0","0","0"
"459","Titanstrike","14959941","0.5","0.5","0","118","37729","0","3","19","0","0","0","0"
"460","Titanstrike","14410551","0.5","0.5","0","118","37726","0","1","20","0","0","0","0"
"461","Titanstrike","7138880","0.5","0.5","0","119","37731","0","2","22","0","0","0","0"
"462","Titanstrike","10304702","0.5","0.5","0","119","37725","0","1","23","0","0","0","0"
"463","Titanstrike","15397434","0.5","0.5","0","119","37733","0","4","24","0","0","0","0"
"464","Titanstrike","8967744","0.5","0.5","0","120","37736","0","4","26","2","0","0","0"
"465","Titanstrike","9257932","0.5","0.5","0","120","37734","0","2","27","2","0","0","0"
"466","Titanstrike","14235190","0.5","0.5","0","120","37735","0","3","28","2","0","0","0"
"467","The Eagle Spear","12470239","0.5","0.5","0","52","37718","0","2","10","0","0","0","0"
"468","The Eagle Spear","3335367","0.5","0.5","0","52","37719","0","3","11","0","0","0","0"
"469","The Eagle Spear","14018379","0.5","0.5","0","52","37720","0","4","12","0","0","0","0"
"470","The Eagle Spear","7488970","0.5","0.5","0","121","37722","0","2","13","0","0","0","0"
"471","The Eagle Spear","3094245","0.5","0.5","0","122","37732","0","3","17","0","0","0","0"
"472","The Eagle Spear","3468770","0.5","0.5","0","123","37726","0","1","21","0","0","0","0"
"473","The Eagle Spear","14512207","0.5","0.5","0","124","42279","0","1","25","0","0","0","0"
"474","The Eagle Spear","9040429","0.5","0.5","0","121","37724","0","4","14","0","0","0","0"
"475","The Eagle Spear","14699836","0.5","0.5","0","121","37721","0","1","15","0","0","0","0"
"476","The Eagle Spear","4278255615","0.5","0.5","0","121","37723","0","3","16","0","0","0","0"
"477","The Eagle Spear","8183624","0.5","0.5","0","123","37728","0","2","22","0","0","0","0"
"478","The Eagle Spear","4149992","0.5","0.5","0","123","37729","0","3","23","0","0","0","0"
"479","The Eagle Spear","15876397","0.5","0.5","0","123","37730","0","4","24","0","0","0","0"
"480","The Eagle Spear","3063335","0.5","0.5","0","122","37731","0","2","18","0","0","0","0"
"481","The Eagle Spear","15876397","0.5","0.5","0","122","37725","0","1","19","0","0","0","0"
"482","The Eagle Spear","3007454","0.5","0.5","0","122","37733","0","4","20","0","0","0","0"
"483","The Eagle Spear","12749187","0.5","0.5","0","124","39784","0","2","26","0","0","0","0"
"484","The Eagle Spear","10895581","0.5","0.5","0","124","39785","0","3","27","0","0","0","0"
"485","The Eagle Spear","15614997","0.5","0.5","0","124","39786","0","4","28","0","0","0","0"
"486","Felo'melorn","4284145","0.5","0.5","0","125","37724","0","4","13","0","0","0","0"
"487","Felo'melorn","3751385","0.5","0.5","0","127","37730","0","4","17","0","0","0","0"
"488","Felo'melorn","4575473","0.5","0.5","0","126","37731","0","2","21","0","0","0","0"
"489","Felo'melorn","4191186","0.5","0.5","0","128","37727","0","1","25","2","0","0","0"
"490","Felo'melorn","8470515","0.5","0.5","0","51","37718","0","2","10","0","0","0","0"
"491","Felo'melorn","5419819","0.5","0.5","0","51","37719","0","3","11","0","0","0","0"
"492","Felo'melorn","9802991","0.5","0.5","0","51","37720","0","4","12","0","0","0","0"
"493","Felo'melorn","6147118","0.5","0.5","0","125","37722","0","2","14","0","0","0","0"
"494","Felo'melorn","9642695","0.5","0.5","0","125","37723","0","3","15","0","0","0","0"
"495","Felo'melorn","15950399","0.5","0.5","0","125","37721","0","1","16","0","0","0","0"
"496","Felo'melorn","2417512","0.5","0.5","0","127","37728","0","2","18","0","0","0","0"
"497","Felo'melorn","10303436","0.5","0.5","0","127","37729","0","3","19","0","0","0","0"
"498","Felo'melorn","15950399","0.5","0.5","0","127","37726","0","1","20","0","0","0","0"
"499","Felo'melorn","4780859","0.5","0.5","0","126","37725","0","1","22","0","0","0","0"
"500","Felo'melorn","13524967","0.5","0.5","0","126","37732","0","3","23","0","0","0","0"
"501","Felo'melorn","16728085","0.5","0.5","0","126","37733","0","4","24","0","0","0","0"
"502","Felo'melorn","9240352","0.5","0.5","0","128","37734","0","2","26","2","0","0","0"
"503","Felo'melorn","12407793","0.5","0.5","0","128","37735","0","3","27","2","0","0","0"
"504","Felo'melorn","15950399","0.5","0.5","0","128","37736","0","4","28","2","0","0","0"
"505","Sheilun, Staff of the Mists","1493233","0.5","0.5","0","134","37722","0","2","13","0","0","0","0"
"506","Sheilun, Staff of the Mists","1493233","0.5","0.5","0","137","37733","0","4","17","0","0","0","0"
"507","Sheilun, Staff of the Mists","1455345","0.5","0.5","0","135","39785","0","3","21","0","0","0","0"
"508","Sheilun, Staff of the Mists","1493233","0.5","0.5","0","136","37726","0","1","25","0","0","0","0"
"509","Sheilun, Staff of the Mists","5038232","0.5","0.5","0","50","37718","0","2","10","0","0","0","0"
"510","Sheilun, Staff of the Mists","15801366","0.5","0.5","0","50","37719","0","3","11","0","0","0","0"
"511","Sheilun, Staff of the Mists","15593750","0.5","0.5","0","50","37720","0","4","12","0","0","0","0"
"512","Sheilun, Staff of the Mists","1503655","0.5","0.5","0","134","37721","0","1","14","0","0","0","0"
"513","Sheilun, Staff of the Mists","15806742","0.5","0.5","0","134","37723","0","3","15","0","0","0","0"
"514","Sheilun, Staff of the Mists","15397142","0.5","0.5","0","134","37724","0","4","16","0","0","0","0"
"515","Sheilun, Staff of the Mists","8319254","0.5","0.5","0","137","37731","0","2","18","0","0","0","0"
"516","Sheilun, Staff of the Mists","11885769","0.5","0.5","0","137","37732","0","3","19","0","0","0","0"
"517","Sheilun, Staff of the Mists","15807510","0.5","0.5","0","137","37725","0","1","20","0","0","0","0"
"518","Sheilun, Staff of the Mists","15828300","0.5","0.5","0","135","39784","0","2","22","0","0","0","0"
"519","Sheilun, Staff of the Mists","2075252","0.5","0.5","0","135","42285","0","1","23","0","0","0","0"
"520","Sheilun, Staff of the Mists","16716288","0.5","0.5","0","135","39786","0","4","24","0","0","0","0"
"521","Sheilun, Staff of the Mists","1503543","0.5","0.5","0","136","37728","0","2","26","0","0","0","0"
"522","Sheilun, Staff of the Mists","8984305","0.5","0.5","0","136","37729","0","3","27","0","0","0","0"
"523","Sheilun, Staff of the Mists","4675056","0.5","0.5","0","136","37730","0","4","28","0","0","0","0"
"524","Fists of the Heavns","4176098","0.6","0.5","0","139","37724","0","4","13","0","0","0","0"
"525","Fists of the Heavns","3466495","0.5","0.65","0","140","37725","0","1","17","0","0","0","0"
"526","Fists of the Heavns","5128162","0.6","0.5","0","141","37729","0","3","21","0","0","0","0"
"527","Fists of the Heavns","4170722","0.5","0.6","0","142","42286","0","1","25","0","0","0","0"
"528","Fists of the Heavns","4710975","0.5","0.6","0","138","37718","0","2","10","0","0","0","0"
"529","Fists of the Heavns","16728353","0.6","0.55","0","138","37719","0","3","11","0","0","0","0"
"530","Fists of the Heavns","16771663","0.5","0.6","0","138","37720","0","4","12","0","0","0","0"
"531","Fists of the Heavns","7143264","0.5","0.5","0","139","37722","0","2","14","0","0","0","0"
"532","Fists of the Heavns","16734003","0.5","0.5","0","139","37723","0","3","15","0","0","0","0"
"533","Fists of the Heavns","16449363","0.4","0.5","0","139","37721","0","1","16","0","0","0","0"
"534","Fists of the Heavns","16398113","0.3","0.55","0","140","37731","0","2","18","0","0","0","0"
"535","Fists of the Heavns","15066623","0.4","0.5","0","140","37732","0","3","19","0","0","0","0"
"536","Fists of the Heavns","4186724","0.6","0.5","0","140","37733","0","4","20","0","0","0","0"
"537","Fists of the Heavns","6487878","0.4","0.5","0","141","37728","0","2","22","0","0","0","0"
"538","Fists of the Heavns","14828607","0.6","0.5","0","141","37726","0","1","23","0","0","0","0"
"539","Fists of the Heavns","16773195","0.4","0.4","0","141","37730","0","4","24","0","0","0","0"
"540","Fists of the Heavns","5634632","0.5","0.55","0","142","39784","0","2","26","0","0","0","0"
"541","Fists of the Heavns","16728898","0.4","0.6","0","142","39785","0","3","27","0","0","0","0"
"542","Fists of the Heavns","13954047","0.5","0.6","0","142","39786","0","4","28","0","0","0","0"
"543","The Silver Hand","46079","0.5","0.5","0","143","37722","0","2","13","0","0","0","0"
"544","The Silver Hand","46079","0.5","0.5","0","145","37726","0","1","25","0","0","0","0"
"545","The Silver Hand","3324917","0.5","0.5","0","146","37725","0","1","21","0","0","0","0"
"546","The Silver Hand","46079","0.5","0.5","0","144","37727","0","1","17","2","0","0","0"
"547","The Silver Hand","1959674","0.5","0.5","0","47","37718","0","2","10","0","0","0","0"
"548","The Silver Hand","9584105","0.5","0.5","0","47","37719","0","3","11","0","0","0","0"
"549","The Silver Hand","16257561","0.5","0.5","0","47","37720","0","4","12","0","0","0","0"
"550","The Silver Hand","3404714","0.5","0.5","0","145","37728","0","2","26","0","0","0","0"
"551","The Silver Hand","8207285","0.5","0.5","0","145","37729","0","3","27","0","0","0","0"
"552","The Silver Hand","13312069","0.5","0.5","0","145","37730","0","4","28","0","0","0","0"
"553","The Silver Hand","9253870","0.5","0.5","0","143","37723","0","3","14","0","0","0","0"
"554","Aldrachi Warblades","16765254","0.5","0.5","0","90","0","72","1","9","1","0","0","0"
"555","Aldrachi Warblades","4619282","0.5","0.5","0","90","37718","72","2","10","0","0","0","0"
"556","Aldrachi Warblades","7801775","0.5","0.5","0","90","37719","72","3","11","0","0","0","0"
"557","Aldrachi Warblades","11776947","0.5","0.5","0","90","37720","72","4","12","0","0","0","0"
"558","Aldrachi Warblades","4283753912","0.5","0.5","0","104","37722","76","2","13","0","0","0","0"
"559","Aldrachi Warblades","4292570403","0.5","0.5","0","104","37721","76","1","14","0","0","0","0"
"560","Aldrachi Warblades","4281132093","0.5","0.5","0","104","37723","76","3","15","0","0","0","0"
"561","Aldrachi Warblades","4290454491","0.5","0.5","0","104","37724","76","4","16","0","0","0","0"
"562","Aldrachi Warblades","4282053609","0.5","0.5","0","106","37731","76","2","17","0","0","0","0"
"563","Aldrachi Warblades","4286968388","0.5","0.5","0","106","37725","76","1","18","0","0","0","0"
"564","Aldrachi Warblades","4292361212","0.5","0.5","0","106","37732","76","3","19","0","0","0","0"
"565","Aldrachi Warblades","4292491808","0.5","0.5","0","106","37733","76","4","20","0","0","0","0"
"566","Aldrachi Warblades","4287534781","0.5","0.5","0","105","37728","76","2","21","0","0","0","0"
"567","Aldrachi Warblades","4293315205","0.5","0.5","0","105","37726","76","1","22","0","0","0","0"
"568","Aldrachi Warblades","4284843621","0.5","0.5","0","105","37729","76","3","23","0","0","0","0"
"569","Aldrachi Warblades","4285158997","0.5","0.5","0","105","37730","76","4","24","0","0","0","0"
"570","Aldrachi Warblades","4281844161","0.5","0.5","0","107","39784","76","2","25","0","0","0","0"
"571","Aldrachi Warblades","4287154486","0.5","0.5","0","107","42270","76","1","26","0","0","0","0"
"572","Aldrachi Warblades","4286325702","0.5","0.5","0","107","39785","76","3","27","0","0","0","0"
"573","Aldrachi Warblades","4293275166","0.5","0.5","0","107","39786","76","4","28","0","0","0","0"
"576","Maw of the Damned","4284676351","0.7","0.4","0","95","37726","0","1","25","0","0","0","0"
"577","Maw of the Damned","4287364939","0.6","0.4","0","95","37728","0","2","26","0","0","0","0"
"578","Maw of the Damned","4292952831","0.6","0.4","0","95","37729","0","3","27","0","0","0","0"
"579","Maw of the Damned","4294967235","0.6","0.3","0","95","37730","0","4","28","0","0","0","0"
"581","The Silver Hand","4292614694","0.5","0.5","0","143","37724","0","4","15","0","0","0","0"
"582","The Silver Hand","4294310430","0.5","0.5","0","143","37721","0","1","16","0","0","0","0"
"583","The Silver Hand","8923843","0.5","0.5","0","144","37734","0","2","18","2","0","0","0"
"584","The Silver Hand","4292232474","0.5","0.5","0","144","37735","0","3","19","2","0","0","0"
"585","The Silver Hand","4282314342","0.5","0.5","0","144","37736","0","4","20","2","0","0","0"
"586","The Silver Hand","4288885956","0.5","0.5","0","146","37732","0","3","22","0","0","0","0"
"587","The Silver Hand","4290523968","0.5","0.5","0","146","37733","0","4","23","0","0","0","0"
"588","The Silver Hand","4294959172","0.5","0.5","0","146","37731","0","2","24","0","0","0","0"
"609","The Kingslayers","4153830","0.5","0.5","0","80","39785","0","3","25","0","0","0","0"
"610","The Kingslayers","15671585","0.5","0.5","0","80","39784","0","2","26","0","0","0","0"
"611","The Kingslayers","4252894","0.5","0.5","0","80","42293","0","1","27","0","0","0","0"
"612","The Kingslayers","15724561","0.5","0.5","0","80","39786","0","4","28","0","0","0","0"
"654","Warswords of the Valarjar","4292686409","0.6","0.6","0","193","37718","62","2","10","0","0","0","0"
"655","Warswords of the Valarjar","4287112324","0.6","0.6","0","193","37719","62","3","11","0","0","0","0"
"656","Warswords of the Valarjar","4282495321","0.6","0.6","0","193","37720","62","4","12","0","0","0","0"
"657","Warswords of the Valarjar","4294950942","0.6","0.6","0","194","37721","62","1","13","0","0","0","0"
"658","Warswords of the Valarjar","4279482936","0.6","0.6","0","194","37724","62","4","14","0","0","0","0"
"659","Warswords of the Valarjar","4287109764","0.6","0.6","0","194","37723","62","3","15","0","0","0","0"
"660","Warswords of the Valarjar","4293665283","0.6","0.6","0","194","37722","62","2","16","0","0","0","0"
"661","Warswords of the Valarjar","4281913074","0.6","0.6","0","195","37726","62","1","17","0","0","0","0"
