Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7_0,Unknown7_1,Unknown7_2,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown21,Unknown22
"41014","4294967295","Fury Road","","0","26248","38948","-1","0","0","0","0","0","18648","0","0","0","0","255","0","0","110","0","0","109"
"41024","4294967295","Dirge of the Dead","","0","21901","38948","-1","0","0","0","0","0","18260","0","0","0","0","255","0","0","110","0","0","109"
"41025","4294967295","Rise of the Fallen","","0","21902","38948","-1","0","0","0","0","0","18261","0","0","0","0","255","0","0","110","0","0","109"
"41026","4294967295","Back to the Shadows","","0","21904","38948","-1","0","0","0","0","0","18262","0","0","0","0","255","0","0","110","0","0","109"
"41055","4294967295","Primal Payback","","0","21947","38948","-1","0","0","0","0","0","18334","0","0","0","0","255","0","0","110","0","0","109"
"41057","4294967295","Primal Payback","","0","21951","38948","-1","0","0","0","0","0","18335","0","0","0","0","255","0","0","110","0","0","109"
"41076","4294967295","Munitions Testing","","0","21967","38948","-1","0","0","0","0","0","18635","0","0","0","0","255","0","0","110","0","0","109"
"41077","4294967295","Munitions Testing","","0","21968","38948","-1","0","0","0","0","0","18636","0","0","0","0","255","0","0","110","0","0","109"
"41078","4294967295","Munitions Testing","","0","21969","38948","-1","0","0","0","0","0","18637","0","0","0","0","255","0","0","110","0","0","109"
"41089","4294967295","Lords of the Hills","","0","21987","38948","-1","0","0","0","0","0","18201","0","0","0","0","255","0","0","110","0","0","136"
"41090","4294967295","Lords of the Hills","","0","21986","38948","-1","0","0","0","0","0","18202","0","0","0","0","255","0","0","110","0","0","136"
"41091","4294967295","Lords of the Hills","","0","21988","38948","-1","0","0","0","0","0","18203","0","0","0","0","255","0","0","110","0","0","136"
"41093","4294967295","DANGER: Durguth","","0","22136","38948","-1","0","0","0","0","0","18213","0","0","0","0","255","0","0","110","0","0","136"
"41095","4294967295","Critical Crops","","0","21997","38948","-1","0","0","0","0","0","18913","0","0","0","0","255","0","0","110","0","0","109"
"41122","4294967295","Mists Take You","","0","22021","38948","-1","0","0","0","0","0","18927","0","0","0","0","255","0","0","110","0","0","109"
"41127","4294967295","Gunksnout Infestation","","0","22068","38948","-1","0","0","0","0","0","18929","0","0","0","0","255","0","0","110","0","0","109"
"41130","4294967295","Don't Fear the Weeper","","0","22033","38948","-1","0","0","0","0","0","18255","0","0","0","0","255","0","0","110","0","0","109"
"41131","4294967295","Bound to the Sea","","0","22034","38948","-1","0","0","0","0","0","18256","0","0","0","0","255","0","0","110","0","0","109"
"41132","4294967295","Queen of Serpents","","0","22036","38948","-1","0","0","0","0","0","18258","0","0","0","0","255","0","0","110","0","0","109"
"41133","4294967295","Breaking Bones","","0","22037","38948","-1","0","0","0","0","0","18257","0","0","0","0","255","0","0","110","0","0","109"
"41144","4294967295","Return to the River","","0","22057","38948","-1","0","0","0","0","0","18330","0","0","0","0","255","0","0","110","0","0","109"
"41145","4294967295","Water of Life","","0","22058","38948","-1","0","0","0","0","0","18331","0","0","0","0","255","0","0","110","0","0","109"
"41196","4294967295","Leystone Basilisks","","0","22118","38948","-1","0","0","0","186","75","18225","0","0","0","0","255","0","0","110","0","0","120"
"41198","4294967295","Leystone Basilisks","","0","22120","38948","-1","0","0","0","186","75","18226","0","0","0","0","255","0","0","110","0","0","120"
"41199","4294967295","Leystone Rumblers","","0","22122","38948","-1","0","0","0","186","75","18227","0","0","0","0","255","0","0","110","0","0","120"
"41200","4294967295","Rough Leystone Outcropping","","0","22121","38948","-1","0","0","0","186","75","18228","0","0","0","0","255","0","0","110","0","0","120"
"41201","4294967295","Coarse Leystone Outcropping","","0","22123","38948","-1","0","0","0","186","75","18229","0","0","0","0","255","0","0","110","0","0","120"
"41202","4294967295","Crude Leystone Seams","","0","22124","38948","-1","0","0","0","186","75","18230","0","0","0","0","255","0","0","110","0","0","120"
"41203","4294967295","Bright Leystone Deposits","","0","22125","38948","-1","0","0","0","186","75","18231","0","0","0","0","255","0","0","110","0","0","120"
"41204","4294967295","Hard Leystone Deposits","","0","22126","38948","-1","0","0","0","186","75","18232","0","0","0","0","255","0","0","110","0","0","120"
"41205","4294967295","Warm Leystone Deposits","","0","22127","38948","-1","0","0","0","186","75","18233","0","0","0","0","255","0","0","110","0","0","120"
"41206","4294967295","Work Order: Leystone","","0","22128","38948","-1","0","0","0","186","75","18234","0","0","0","0","255","0","0","110","0","0","120"
"41207","4294967295","Supplies Needed: Leystone","","0","22129","38948","-1","0","0","0","0","0","18235","0","0","0","0","255","0","0","110","0","0","109"
"41208","4294967295","Brimstone Destroyer","","0","22130","38948","-1","0","0","0","186","75","18236","0","0","0","0","255","0","0","110","0","0","120"
"41209","4294967295","Brimstone Destroyer","","0","22131","38948","-1","0","0","0","186","75","18237","0","0","0","0","255","0","0","110","0","0","120"
"41210","4294967295","Brimstone Destroyer","","0","22132","38948","-1","0","0","0","186","75","18238","0","0","0","0","255","0","0","110","0","0","120"
"41211","4294967295","Neltharion's Lair: Neltharion's Treasure","","0","22912","42902","-1","0","0","0","0","0","18839","0","0","0","0","255","0","0","110","0","0","137"
"41219","4294967295","Flourishing Foxflower","","0","22147","38948","-1","0","0","0","182","75","18251","0","0","0","0","255","0","0","110","0","0","119"
"41223","4294967295","Work Order: Foxflower","","0","22151","38948","-1","0","0","0","182","75","18266","0","0","0","0","255","0","0","110","0","0","119"
"41224","4294967295","Supplies Needed: Foxflower","","0","22152","38948","-1","0","0","0","0","0","18267","0","0","0","0","255","0","0","110","0","0","109"
"41225","4294967295","Felwort","","0","22153","38948","-1","0","0","0","182","75","18268","0","0","0","0","255","0","0","110","0","0","119"
"41227","33555378","Warden Tower Assault: Cordana's Apex","","0","24888","38948","-1","0","0","0","0","0","18272","0","0","0","0","255","0","0","110","0","0","113"
"41228","4294967295","Foxflower Cluster","","0","22156","38948","-1","0","0","0","182","75","18269","0","0","0","0","255","0","0","110","0","0","119"
"41232","4294967295","Thick Ironhorn Hide","","0","22162","38948","-1","0","0","0","393","75","18278","0","0","0","0","255","0","0","110","0","0","124"
"41233","4294967295","Bristled Bear Skin","","0","22163","38948","-1","0","0","0","393","75","18279","0","0","0","0","255","0","0","110","0","0","124"
"41234","4294967295","Shaggy Saber Hide","","0","22164","38948","-1","0","0","0","393","75","18280","0","0","0","0","255","0","0","110","0","0","124"
"41235","4294967295","Work Order: Stonehide Leather","","0","22165","38948","-1","0","0","0","393","75","18281","0","0","0","0","255","0","0","110","0","0","124"
"41236","4294967295","Where's Our Wine?","","0","22168","0","-1","41559","0","0","0","0","18626","0","0","0","0","255","0","0","110","0","0","0"
"41237","4294967295","Supplies Needed: Stonehide Leather","","0","22166","38948","-1","0","0","0","0","0","18282","0","0","0","0","255","0","0","110","0","0","109"
"41238","4294967295","Calcified Wormscales","","0","22167","38948","-1","0","0","0","393","75","18283","0","0","0","0","255","0","0","110","0","0","124"
"41239","4294967295","Felhide","","0","22169","38948","-1","0","0","0","393","75","18284","0","0","0","0","255","0","0","110","0","0","124"
"41240","4294967295","Work Order: Highmountain Salmon","","0","22170","38948","-1","0","0","0","356","75","18285","0","0","0","0","255","0","0","110","0","0","130"
"41242","4294967295","Slab of Bacon","","0","22172","38948","-1","0","0","0","185","75","18288","0","0","0","0","255","0","0","110","0","0","131"
"41243","4294967295","Huge Highmountain Salmon","","0","22173","38948","-1","0","0","0","356","75","18300","0","0","0","0","255","0","0","110","0","0","130"
"41244","4294967295","Lively Highmountain Salmon","","0","22174","38948","-1","0","0","0","356","75","18301","0","0","0","0","255","0","0","110","0","0","130"
"41252","4294967295","Wild Northern Barracuda","","0","22182","38948","-1","0","0","0","356","75","18305","0","0","0","0","255","0","0","110","0","0","130"
"41253","4294967295","Migrating Highmountain Salmon","","0","22183","38948","-1","0","0","0","356","75","18328","0","0","0","0","255","0","0","110","0","0","130"
"41257","18875469","Warden Tower Assault: Cordana's Apex","","0","22155","38948","-1","0","0","0","0","0","18430","0","0","0","0","255","0","0","110","0","0","113"
"41259","4294967295","Slab of Bacon","","0","22209","38948","-1","0","0","0","185","75","18336","0","0","0","0","255","0","0","110","0","0","131"
"41260","4294967295","Slab of Bacon","","0","22210","38948","-1","0","0","0","185","75","18337","0","0","0","0","255","0","0","110","0","0","131"
"41261","4294967295","Slab of Bacon","","0","26359","38948","-1","0","0","0","185","75","18338","0","0","0","0","255","0","0","110","0","0","131"
"41262","4294967295","Slab of Bacon","","0","22212","38948","-1","0","0","0","185","75","18339","0","0","0","0","255","0","0","110","0","0","131"
"41264","4294967295","Lively Cursed Queenfish","","0","22214","38948","-1","0","0","0","356","75","18340","0","0","0","0","255","0","0","110","0","0","130"
"41265","4294967295","Huge Cursed Queenfish","","0","22215","38948","-1","0","0","0","356","75","18341","0","0","0","0","255","0","0","110","0","0","130"
"41266","4294967295","Raft Fishing","","0","22216","38948","-1","0","0","0","356","75","18342","0","0","0","0","255","0","0","110","0","0","130"
"41267","4294967295","Work Order: Cursed Queenfish","","0","22217","38948","-1","0","0","0","356","75","18343","0","0","0","0","255","0","0","110","0","0","130"
"41268","4294967295","Queen Queenfish","","0","22218","38948","-1","0","0","0","356","75","18344","0","0","0","0","255","0","0","110","0","0","130"
"41269","4294967295","Lively Mossgill Perch","","0","22219","38948","-1","0","0","0","356","75","18345","0","0","0","0","255","0","0","110","0","0","130"
"41270","4294967295","Huge Mossgill Perch","","0","22220","38948","-1","0","0","0","356","75","18346","0","0","0","0","255","0","0","110","0","0","130"
"41271","4294967295","Into the Whirlpool","","0","22221","38948","-1","0","0","0","356","75","18347","0","0","0","0","255","0","0","110","0","0","130"
"41272","4294967295","Work Order: Mossgill Perch","","0","22222","38948","-1","0","0","0","356","75","18348","0","0","0","0","255","0","0","110","0","0","130"
"41273","4294967295","Buoy Fishing","","0","22223","38948","-1","0","0","0","356","75","18349","0","0","0","0","255","0","0","110","0","0","130"
"41274","4294967295","Lively Stormrays","","0","22224","38948","-1","0","0","0","356","75","18350","0","0","0","0","255","0","0","110","0","0","130"
"41275","4294967295","Huge Stormrays","","0","22225","38948","-1","0","0","0","356","75","18351","0","0","0","0","255","0","0","110","0","0","130"
"41276","4294967295","Rocket Boot Fishing","","0","22226","38948","-1","0","0","0","356","75","18352","0","0","0","0","255","0","0","110","0","0","130"
"41277","4294967295","Work Order: Stormrays","","0","22227","38948","-1","0","0","0","356","75","18353","0","0","0","0","255","0","0","110","0","0","130"
"41278","4294967295","Slippery Stormrays","","0","22228","38948","-1","0","0","0","356","75","18354","0","0","0","0","255","0","0","110","0","0","130"
"41279","4294967295","Lively Runescale Koi","","0","22229","38948","-1","0","0","0","356","75","18355","0","0","0","0","255","0","0","110","0","0","130"
"41280","4294967295","Huge Runescale Koi","","0","22230","38948","-1","0","0","0","356","75","18356","0","0","0","0","255","0","0","110","0","0","130"
"41282","4294967295","Work Order: Runescale Koi","","0","22232","45166","-1","0","0","0","356","75","18358","0","0","0","0","255","0","0","110","0","0","130"
"41283","4294967295","The Angler Mangler","","0","22233","38948","-1","0","0","0","356","75","18359","0","0","0","0","255","0","0","110","0","0","130"
"41286","4294967295","Aethril Cluster","","0","22236","38948","-1","0","0","0","182","75","18371","0","0","0","0","255","0","0","110","0","0","119"
"41287","4294967295","Work Order: Aethril","","0","22237","38948","-1","0","0","0","182","75","18372","0","0","0","0","255","0","0","110","0","0","119"
"41288","4294967295","Supplies Needed: Aethril","","0","22238","38948","-1","0","0","0","0","0","18373","0","0","0","0","255","0","0","110","0","0","109"
"41289","4294967295","Flourishing Aethril","","0","22239","38948","-1","0","0","0","182","75","18374","0","0","0","0","255","0","0","110","0","0","119"
"41290","4294967295","Aqueous Aethril","","0","22240","38948","-1","0","0","0","182","75","18375","0","0","0","0","255","0","0","110","0","0","119"
"41291","4294967295","Dreamleaf Cluster","","0","22241","38948","-1","0","0","0","182","75","18376","0","0","0","0","255","0","0","110","0","0","119"
"41292","4294967295","Work Order: Dreamleaf","","0","22242","38948","-1","0","0","0","182","75","18377","0","0","0","0","255","0","0","110","0","0","119"
"41293","4294967295","Supplies Needed: Dreamleaf","","0","22243","38948","-1","0","0","0","0","0","18378","0","0","0","0","255","0","0","110","0","0","109"
"41294","4294967295","Flourishing Dreamleaf","","0","22244","38948","-1","0","0","0","182","75","18379","0","0","0","0","255","0","0","110","0","0","119"
"41295","4294967295","Dreamleaf-Covered Ancient","","0","22245","38948","-1","0","0","0","182","75","18380","0","0","0","0","255","0","0","110","0","0","119"
"41296","4294967295","Fjarnskaggl Cluster","","0","22246","38948","-1","0","0","0","182","75","18381","0","0","0","0","255","0","0","110","0","0","119"
"41297","4294967295","Work Order: Fjarnskaggl","","0","22247","38948","-1","0","0","0","182","75","18382","0","0","0","0","255","0","0","110","0","0","119"
"41298","4294967295","Supplies Needed: Fjarnskaggl","","0","22248","38948","-1","0","0","0","0","0","18383","0","0","0","0","255","0","0","110","0","0","109"
"41299","4294967295","Flourishing Fjarnskaggl","","0","22249","38948","-1","0","0","0","182","75","18384","0","0","0","0","255","0","0","110","0","0","119"
"41300","4294967295","Singed Fjarnskaggl","","0","22250","38948","-1","0","0","0","182","75","18385","0","0","0","0","255","0","0","110","0","0","119"
"41301","4294967295","Starlight Rose Cluster","","0","22251","38948","-1","0","0","0","182","75","18386","0","0","0","0","255","0","0","110","0","0","119"
"41302","4294967295","Work Order: Starlight Roses","","0","22252","45166","-1","0","0","0","182","75","18387","0","0","0","0","255","0","0","110","0","0","119"
"41303","4294967295","Supplies Needed: Starlight Roses","","0","22253","45166","-1","0","0","0","0","0","18388","0","0","0","0","255","0","0","110","0","0","109"
"41304","4294967295","Flourishing Starlight Roses","","0","22254","38948","-1","0","0","0","182","75","18389","0","0","0","0","255","0","0","110","0","0","119"
"41305","4294967295","Nightborne Herb Trader","","0","22255","38948","-1","0","0","0","182","75","18390","0","0","0","0","255","0","0","110","0","0","119"
"41308","4294967295","Border Reinforcements","","0","22262","38948","-1","0","0","0","0","0","18392","0","0","0","0","255","0","0","110","0","0","109"
"41311","4294967295","Work Order: Leystone","","0","22267","38948","-1","0","0","0","186","75","18391","0","0","0","0","255","0","0","110","0","0","120"
"41312","4294967295","Work Order: Leystone","","0","22268","38948","-1","0","0","0","186","75","18393","0","0","0","0","255","0","0","110","0","0","120"
"41313","4294967295","Work Order: Leystone","","0","22269","38948","-1","0","0","0","186","75","18394","0","0","0","0","255","0","0","110","0","0","120"
"41314","4294967295","Work Order: Felslate","","0","22270","45166","-1","0","0","0","186","75","18395","0","0","0","0","255","0","0","110","0","0","120"
"41315","4294967295","Supplies Needed: Leystone","","0","22271","38948","-1","0","0","0","0","0","18396","0","0","0","0","255","0","0","110","0","0","109"
"41316","4294967295","Supplies Needed: Leystone","","0","22272","38948","-1","0","0","0","0","0","18397","0","0","0","0","255","0","0","110","0","0","109"
"41317","4294967295","Supplies Needed: Leystone","","0","22273","38948","-1","0","0","0","0","0","18398","0","0","0","0","255","0","0","110","0","0","109"
"41318","4294967295","Supplies Needed: Felslate","","0","22274","45166","-1","0","0","0","0","0","18399","0","0","0","0","255","0","0","110","0","0","109"
"41322","4294967295","Unscratched Hippogryph Scale","","0","22278","38948","-1","0","0","0","393","75","18401","0","0","0","0","255","0","0","110","0","0","124"
"41323","4294967295","Fatty Lion Seal Skin","","0","22279","38948","-1","0","0","0","393","75","18402","0","0","0","0","255","0","0","110","0","0","124"
"41324","4294967295","Silky Prowler Fur","","0","22280","38948","-1","0","0","0","393","75","18403","0","0","0","0","255","0","0","110","0","0","124"
"41326","4294967295","Work Order: Stormscales","","0","22284","38948","-1","0","0","0","393","75","18405","0","0","0","0","255","0","0","110","0","0","124"
"41327","4294967295","Supplies Needed: Stormscales","","0","22285","38948","-1","0","0","0","0","0","18406","0","0","0","0","255","0","0","110","0","0","109"
"41333","4294967295","Rugged Wolf Hide","","0","22293","38948","-1","0","0","0","393","75","18407","0","0","0","0","255","0","0","110","0","0","124"
"41334","4294967295","Musky Bear Hide","","0","22291","38948","-1","0","0","0","393","75","18408","0","0","0","0","255","0","0","110","0","0","124"
"41336","4294967295","Bristly Musken Hide","","0","22292","38948","-1","0","0","0","393","75","18409","0","0","0","0","255","0","0","110","0","0","124"
"41337","4294967295","Pristine Stag Hide","","0","22294","38948","-1","0","0","0","393","75","18410","0","0","0","0","255","0","0","110","0","0","124"
"41338","4294967295","Work Order: Stonehide Leather","","0","22295","38948","-1","0","0","0","393","75","18411","0","0","0","0","255","0","0","110","0","0","124"
"41339","4294967295","Supplies Needed: Stonehide Leather","","0","22296","38948","-1","0","0","0","0","0","18412","0","0","0","0","255","0","0","110","0","0","109"
"41340","4294967295","Perfect Storm Drake Scale","","0","22297","38948","-1","0","0","0","393","75","18413","0","0","0","0","255","0","0","110","0","0","124"
"41342","4294967295","Thick Bear Hide","","0","22299","38948","-1","0","0","0","393","75","18415","0","0","0","0","255","0","0","110","0","0","124"
"41343","4294967295","Solid Crabshell Fragment","","0","22300","38948","-1","0","0","0","393","75","18416","0","0","0","0","255","0","0","110","0","0","124"
"41344","4294967295","Work Order: Stormscales","","0","22301","38948","-1","0","0","0","393","75","18417","0","0","0","0","255","0","0","110","0","0","124"
"41345","4294967295","Supplies Needed: Stormscales","","0","22302","38948","-1","0","0","0","0","0","18418","0","0","0","0","255","0","0","110","0","0","109"
"41346","4294967295","Velvety Stalker Hide","","0","22303","38948","-1","0","0","0","393","75","18419","0","0","0","0","255","0","0","110","0","0","124"
"41347","4294967295","Extra-Rancid Felhound Hide","","0","22304","38948","-1","0","0","0","393","75","18420","0","0","0","0","255","0","0","110","0","0","124"
"41349","4294967295","Rock-Hard Crab Chitin","","0","22306","38948","-1","0","0","0","393","75","18422","0","0","0","0","255","0","0","110","0","0","124"
"41350","4294967295","Work Order: Stonehide Leather","","0","22307","45166","-1","0","0","0","393","75","18423","0","0","0","0","255","0","0","110","0","0","124"
"41351","4294967295","Supplies Needed: Stonehide Leather","","0","22308","45166","-1","0","0","0","0","0","18424","0","0","0","0","255","0","0","110","0","0","109"
"41352","4294967295","Felslate Basilisks","","0","22309","38948","-1","0","0","0","186","75","18425","0","0","0","0","255","0","0","110","0","0","120"
"41353","4294967295","Odious Felslate Outcropping","","0","22310","38948","-1","0","0","0","186","75","18427","0","0","0","0","255","0","0","110","0","0","120"
"41354","4294967295","Shattered Felslate Seams","","0","22311","38948","-1","0","0","0","186","75","18428","0","0","0","0","255","0","0","110","0","0","120"
"41357","4294967295","Primordial Felslate Deposits","","0","22312","38948","-1","0","0","0","186","75","18429","0","0","0","0","255","0","0","110","0","0","120"
"41365","4294967295","The Problem at Hand: Felsworn","","0","22321","0","-1","0","0","0","0","0","18437","0","0","0","0","255","0","0","110","0","0","0"
"41414","4294967295","Weapons of Deathwing","","0","26234","38948","-1","0","0","0","0","0","18426","0","0","0","0","255","0","0","110","0","0","109"
"41416","4294967295","Retake the Skyhorn","","0","22384","38948","-1","0","0","0","0","0","18631","0","0","0","0","255","0","0","110","0","0","109"
"41417","4294967295","Jeremy's Test Criteria-Based Progress Bar","","0","22382","0","-1","0","0","0","0","0","18632","0","0","0","0","255","0","0","98","0","0","0"
"41419","4294967295","Legion Invaders","","0","22388","33294","-1","0","0","0","0","0","0","0","0","0","0","255","0","0","10","0","0","0"
"41420","33555378","Warden Tower Assault: Nightwatcher's Perch","","0","22392","38948","-1","0","0","0","0","0","18430","0","0","0","0","255","0","0","110","0","0","113"
"41421","18875469","Warden Tower Assault: Nightwatcher's Perch","","0","24887","38948","-1","0","0","0","0","0","18272","0","0","0","0","255","0","0","110","0","0","113"
"41427","4294967295","Get Vrekt","","0","22411","38948","-1","0","0","0","0","0","18656","0","0","0","0","255","0","0","110","0","0","109"
"41428","4294967295","Unstable Portal","","0","22401","38948","-1","0","0","0","0","0","18686","0","0","0","0","255","0","0","110","0","0","109"
"41429","4294967295","Corrupted Waters","","0","22402","38948","-1","0","0","0","0","0","18687","0","0","0","0","255","0","0","110","0","0","109"
"41431","4294967295","Legion Portal","","0","22412","39219","-1","0","0","0","0","0","0","0","0","0","0","255","0","0","10","0","0","0"
"41432","4294967295","Fiery Leystone Deposits","","0","22413","38948","-1","0","0","0","186","75","18658","0","0","0","0","255","0","0","110","0","0","120"
"41433","4294967295","Massive Leystone Deposits","","0","22414","38948","-1","0","0","0","186","75","18659","0","0","0","0","255","0","0","110","0","0","120"
"41434","4294967295","Glowing Leystone Deposits","","0","22415","38948","-1","0","0","0","186","75","18660","0","0","0","0","255","0","0","110","0","0","120"
"41435","4294967295","Smooth Leystone Deposits","","0","22416","38948","-1","0","0","0","186","75","18661","0","0","0","0","255","0","0","110","0","0","120"
"41437","4294967295","Fine Leystone Deposits","","0","22417","38948","-1","0","0","0","186","75","18662","0","0","0","0","255","0","0","110","0","0","120"
"41438","4294967295","Charged Leystone Deposits","","0","22418","38948","-1","0","0","0","186","75","18663","0","0","0","0","255","0","0","110","0","0","120"
"41439","4294967295","Exquisite Leystone Deposits","","0","22419","38948","-1","0","0","0","186","75","18664","0","0","0","0","255","0","0","110","0","0","120"
"41440","4294967295","Magnificent Leystone Deposits","","0","22420","38948","-1","0","0","0","186","75","18665","0","0","0","0","255","0","0","110","0","0","120"
"41441","4294967295","Superior Leystone Deposits","","0","22422","38948","-1","0","0","0","186","75","18666","0","0","0","0","255","0","0","110","0","0","120"
"41442","4294967295","Striking Leystone Deposits","","0","22423","38948","-1","0","0","0","186","75","18667","0","0","0","0","255","0","0","110","0","0","120"
"41443","4294967295","Ancient Leystone Deposits","","0","22424","38948","-1","0","0","0","186","75","18668","0","0","0","0","255","0","0","110","0","0","120"
"41444","4294967295","Dark Leystone Deposits","","0","22425","38948","-1","0","0","0","186","75","18669","0","0","0","0","255","0","0","110","0","0","120"
"41445","4294967295","Stormy Leystone Deposits","","0","22426","38948","-1","0","0","0","186","75","18670","0","0","0","0","255","0","0","110","0","0","120"
"41446","4294967295","Darkened Felslate Deposits","","0","22427","38948","-1","0","0","0","186","75","18671","0","0","0","0","255","0","0","110","0","0","120"
"41447","4294967295","Burning Felslate Deposits","","0","22428","38948","-1","0","0","0","186","75","18672","0","0","0","0","255","0","0","110","0","0","120"
"41448","4294967295","Heavy Felslate Deposits","","0","22429","38948","-1","0","0","0","186","75","18673","0","0","0","0","255","0","0","110","0","0","120"
"41451","4294967295","Assault on Hrydshal","","0","22446","38948","-1","0","0","0","0","0","18674","0","0","0","0","255","0","0","110","0","0","109"
"41454","4294967295","Luminous Leystone Outcropping","","0","22670","38948","-1","0","0","0","186","75","18678","0","0","0","0","255","0","0","110","0","0","120"
"41455","4294967295","Gleaming Leystone Outcropping","","0","22440","38948","-1","0","0","0","186","75","18679","0","0","0","0","255","0","0","110","0","0","120"
"41457","4294967295","Radiant Leystone Outcropping","","0","22442","38948","-1","0","0","0","186","75","18680","0","0","0","0","255","0","0","110","0","0","120"
"41458","4294967295","Hardened Leystone Outcropping","","0","22443","38948","-1","0","0","0","186","75","18681","0","0","0","0","255","0","0","110","0","0","120"
"41459","4294967295","Dense Leystone Outcropping","","0","22444","38948","-1","0","0","0","186","75","18682","0","0","0","0","255","0","0","110","0","0","120"
"41460","4294967295","Primal Leystone Outcropping","","0","22445","38948","-1","0","0","0","186","75","18683","0","0","0","0","255","0","0","110","0","0","120"
"41461","4294967295","Malevolent Felslate Outcropping","","0","22447","38948","-1","0","0","0","186","75","18684","0","0","0","0","255","0","0","110","0","0","120"
"41481","4294967295","Brimstone Destroyer","","0","22464","38948","-1","0","0","0","186","75","18688","0","0","0","0","255","0","0","110","0","0","120"
"41482","4294967295","Brimstone Destroyer","","0","22465","38948","-1","0","0","0","186","75","18689","0","0","0","0","255","0","0","110","0","0","120"
"41483","4294967295","Brimstone Destroyer","","0","22466","38948","-1","0","0","0","186","75","18690","0","0","0","0","255","0","0","110","0","0","120"
"41484","4294967295","Brimstone Destroyer","","0","22468","38948","-1","0","0","0","186","75","18691","0","0","0","0","255","0","0","110","0","0","120"
"41486","4294967295","Brimstone Destroyer","","0","22469","38948","-1","0","0","0","186","75","18692","0","0","0","0","255","0","0","110","0","0","120"
"41487","4294967295","Brimstone Destroyer","","0","22470","38948","-1","0","0","0","186","75","18693","0","0","0","0","255","0","0","110","0","0","120"
"41488","4294967295","Brimstone Destroyer","","0","22471","38948","-1","0","0","0","186","75","18694","0","0","0","0","255","0","0","110","0","0","120"
"41489","4294967295","Brimstone Destroyer","","0","22472","38948","-1","0","0","0","186","75","18695","0","0","0","0","255","0","0","110","0","0","120"
"41490","4294967295","Brimstone Destroyer","","0","22473","38948","-1","0","0","0","186","75","18696","0","0","0","0","255","0","0","110","0","0","120"
"41491","4294967295","Brimstone Destroyer","","0","22474","38948","-1","0","0","0","186","75","18697","0","0","0","0","255","0","0","110","0","0","120"
"41492","4294967295","Brimstone Destroyer","","0","22475","38948","-1","0","0","0","186","75","18698","0","0","0","0","255","0","0","110","0","0","120"
"41493","4294967295","Brimstone Destroyer","","0","22476","38948","-1","0","0","0","186","75","18699","0","0","0","0","255","0","0","110","0","0","120"
"41495","4294967295","Brilliant Leystone Seams","","0","22671","38948","-1","0","0","0","186","75","18700","0","0","0","0","255","0","0","110","0","0","120"
"41496","4294967295","Raw Leystone Seams","","0","22479","38948","-1","0","0","0","186","75","18701","0","0","0","0","255","0","0","110","0","0","120"
"41497","4294967295","Wild Leystone Seams","","0","22478","38948","-1","0","0","0","186","75","18702","0","0","0","0","255","0","0","110","0","0","120"
"41498","4294967295","Leystone Basilisks","","0","22480","38948","-1","0","0","0","186","75","18703","0","0","0","0","255","0","0","110","0","0","120"
"41500","4294967295","Leyworms","","0","22483","38948","-1","0","0","0","186","75","18704","0","0","0","0","255","0","0","110","0","0","120"
"41501","4294967295","Leystone Basilisks","","0","22484","38948","-1","0","0","0","186","75","18705","0","0","0","0","255","0","0","110","0","0","120"
"41502","4294967295","Leystone Basilisks","","0","22485","38948","-1","0","0","0","186","75","18706","0","0","0","0","255","0","0","110","0","0","120"
"41503","4294967295","Leystone Basilisks","","0","22486","38948","-1","0","0","0","186","75","18707","0","0","0","0","255","0","0","110","0","0","120"
"41504","4294967295","Leystone Basilisks","","0","22487","38948","-1","0","0","0","186","75","18708","0","0","0","0","255","0","0","110","0","0","120"
"41505","4294967295","Leystone Basilisks","","0","22488","38948","-1","0","0","0","186","75","18709","0","0","0","0","255","0","0","110","0","0","120"
"41506","4294967295","Leystone Basilisks","","0","22489","38948","-1","0","0","0","186","75","18710","0","0","0","0","255","0","0","110","0","0","120"
"41507","4294967295","Leystone Basilisks","","0","22490","38948","-1","0","0","0","186","75","18711","0","0","0","0","255","0","0","110","0","0","120"
"41508","4294967295","Felslate Basilisks","","0","22491","38948","-1","0","0","0","186","75","18712","0","0","0","0","255","0","0","110","0","0","120"
"41509","4294967295","Felslate Basilisks","","0","22492","38948","-1","0","0","0","186","75","18713","0","0","0","0","255","0","0","110","0","0","120"
"41511","4294967295","Felwort","","0","22494","38948","-1","0","0","0","182","75","18715","0","0","0","0","255","0","0","110","0","0","119"
"41512","4294967295","Felwort","","0","22495","38948","-1","0","0","0","182","75","18716","0","0","0","0","255","0","0","110","0","0","119"
"41513","4294967295","Felwort","","0","22496","38948","-1","0","0","0","182","75","18717","0","0","0","0","255","0","0","110","0","0","119"
"41514","4294967295","Felwort","","0","22497","38948","-1","0","0","0","182","75","18718","0","0","0","0","255","0","0","110","0","0","119"
"41515","4294967295","Felwort","","0","22498","38948","-1","0","0","0","182","75","18719","0","0","0","0","255","0","0","110","0","0","119"
"41516","4294967295","Felwort","","0","22499","38948","-1","0","0","0","182","75","18720","0","0","0","0","255","0","0","110","0","0","119"
