Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10
"795","0","0","15","0","606","23","0","110","0","0","0"
"801","0","0","1","33","674","37","0","0","0","0","0"
"802","0","0","1","37","675","37","0","0","0","0","0"
"803","0","0","1","38","676","37","0","0","0","0","0"
"804","0","0","1","34","677","37","0","0","0","0","0"
"805","0","0","1","35","678","37","0","0","0","0","0"
"806","0","0","1","36","679","37","0","0","0","0","0"
"807","0","0","0.95","0","680","17","0","0","0","0","0"
"808","0","0","0.9","0","681","17","0","0","0","0","0"
"809","0","0","0.85","0","682","17","0","0","0","0","0"
"810","0","0","5","0","683","2","0","0","0","0","0"
"811","0","0","10","0","684","2","0","0","0","0","0"
"812","0","0","15","0","685","2","0","0","0","0","0"
"813","0","0","1","38","686","37","0","0","0","0","0"
"814","0","0","1","38","687","37","0","0","0","0","0"
"815","0","0","1","38","688","37","0","0","0","0","0"
"816","0","0","1","36","689","37","0","0","0","0","0"
"817","0","0","1","36","690","37","0","0","0","0","0"
"818","0","0","1","36","691","37","0","0","0","0","0"
"819","0","0","0.85","0","692","17","0","0","0","0","0"
"820","0","0","0.85","0","693","17","0","0","0","0","0"
"821","0","0","0.85","0","694","17","0","0","0","0","0"
"822","0","0","15","0","695","2","0","0","0","0","0"
"823","0","0","15","0","696","2","0","0","0","0","0"
"824","0","0","15","0","697","2","0","0","0","0","0"
"825","0","0","10","93","698","22","1","0","0","0","0"
"826","0","0","20","93","699","22","1","0","0","0","0"
"827","0","0","15","94","700","22","1","0","0","0","0"
"828","0","0","20","94","701","22","1","0","0","0","0"
"829","0","0","10","79","702","22","1","0","0","0","0"
"830","0","0","20","79","703","22","1","0","0","0","0"
"831","0","0","15","80","704","22","1","0","0","0","0"
"832","0","0","20","80","705","22","1","0","0","0","0"
"833","0","0","10","97","706","22","1","0","0","0","0"
"834","0","0","20","97","707","22","1","0","0","0","0"
"835","0","0","15","98","708","22","1","0","0","0","0"
"836","0","0","20","98","709","22","1","0","0","0","0"
"837","0","0","10","72","710","22","1","0","0","0","0"
"838","0","0","20","72","711","22","1","0","0","0","0"
"839","0","0","15","73","712","22","1","0","0","0","0"
"840","0","0","20","73","713","22","1","0","0","0","0"
"841","0","0","10","86","714","22","1","0","0","0","0"
"842","0","0","20","86","715","22","1","0","0","0","0"
"843","0","0","15","85","716","22","1","0","0","0","0"
"844","0","0","20","85","717","22","1","0","0","0","0"
"845","0","0","10","99","718","22","1","0","0","0","0"
"846","0","0","20","99","719","22","1","0","0","0","0"
"847","0","0","15","100","720","22","1","0","0","0","0"
"848","0","0","20","100","721","22","1","0","0","0","0"
"849","0","0","10","102","722","22","1","0","0","0","0"
"850","0","0","20","102","723","22","1","0","0","0","0"
"851","0","0","15","103","724","22","1","0","0","0","0"
"852","0","0","20","103","725","22","1","0","0","0","0"
"853","0","0","10","67","726","22","1","0","0","0","0"
"854","0","0","20","67","727","22","1","0","0","0","0"
"855","0","0","15","66","728","22","1","0","0","0","0"
"856","0","0","20","66","729","22","1","0","0","0","0"
"857","0","0","10","81","730","22","1","0","0","0","0"
"858","0","0","20","81","731","22","1","0","0","0","0"
"859","0","0","15","82","732","22","1","0","0","0","0"
"860","0","0","20","82","733","22","1","0","0","0","0"
"861","0","0","10","87","734","22","1","0","0","0","0"
"862","0","0","20","87","735","22","1","0","0","0","0"
"863","0","0","15","88","736","22","1","0","0","0","0"
"864","0","0","20","88","737","22","1","0","0","0","0"
"865","0","0","10","91","738","22","1","0","0","0","0"
"866","0","0","20","91","739","22","1","0","0","0","0"
"867","0","0","15","92","740","22","1","0","0","0","0"
"868","0","0","20","92","741","22","1","0","0","0","0"
"869","0","0","10","75","742","22","1","0","0","0","0"
"870","0","0","20","75","743","22","1","0","0","0","0"
"871","0","0","15","76","744","22","1","0","0","0","0"
"872","0","0","20","76","745","22","1","0","0","0","0"
"873","0","0","5","0","691","2","0","0","0","0","0"
"874","0","0","1","33","689","37","0","0","0","0","0"
"875","0","0","0.95","0","690","17","0","0","0","0","0"
"876","0","0","1","34","696","37","0","0","0","0","0"
"877","0","0","1","33","695","37","0","0","0","0","0"
"878","0","0","0.95","0","697","17","0","0","0","0","0"
"879","0","0","1","34","686","37","0","0","0","0","0"
"880","0","0","5","0","688","2","0","0","0","0","0"
"881","0","0","0.95","0","687","17","0","0","0","0","0"
"882","0","0","1","34","693","37","0","0","0","0","0"
"883","0","0","5","0","694","2","0","0","0","0","0"
"884","0","0","1","33","692","37","0","0","0","0","0"
"885","0","0","1","38","746","37","0","0","0","0","0"
"886","0","0","1","38","747","37","0","0","0","0","0"
"887","0","0","20","0","748","2","0","0","0","0","0"
"888","0","0","30","0","749","2","0","0","0","0","0"
"889","0","0","20","0","546","23","0","113","0","0","0"
"890","0","0","20","0","546","23","0","114","0","0","0"
"891","0","0","20","0","546","23","0","109","0","0","0"
"896","0","0","20","0","634","2","0","0","0","0","0"
"897","0","0","20","0","750","2","0","0","0","0","0"
"898","0","0","1","0","751","2","0","0","0","0","0"
"899","0","0","25","0","752","2","0","0","0","0","0"
"900","0","0","1","82","753","34","0","0","0","0","0"
"901","0","0","20","0","754","7","0","0","0","0","4"
"902","0","0","40","0","755","7","0","0","0","0","4"
"903","0","0","30","0","756","7","0","0","0","0","4"
"904","0","0","20","0","757","6","0","0","0","0","8"
"905","0","0","30","0","758","6","0","0","0","0","8"
"906","0","0","40","0","759","6","0","0","0","0","8"
"907","0","0","-15","0","760","2","0","0","1","0","0"
"908","0","0","75","0","761","2","0","0","1","0","0"
"909","0","0","-15","0","762","2","0","0","1","0","0"
"910","0","0","-25","0","763","2","0","0","1","0","0"
"912","0","0","1","75","629","34","0","0","0","0","0"
"913","0","0","1","79","615","34","0","0","0","0","0"
"914","0","0","1","97","579","34","0","0","0","0","0"
"915","0","0","1","86","585","34","0","0","0","0","0"
"916","0","0","1","67","571","34","0","0","0","0","0"
"917","0","0","1","102","498","34","0","0","0","0","0"
"918","0","0","1","99","598","34","0","0","0","0","0"
"919","0","0","1","81","753","34","0","0","0","0","0"
"920","0","0","1","87","594","34","0","0","0","0","0"
"921","0","0","1","91","658","34","0","0","0","0","0"
"922","0","0","1","68568","764","21","0","0","0","0","0"
"923","0","0","20","0","765","2","0","0","0","0","0"
"924","0","0","15","0","766","23","0","121","0","0","0"
"925","0","0","15","0","767","23","0","121","0","0","0"
"926","0","0","15","0","768","23","0","121","0","0","0"
"927","0","0","15","0","769","23","0","115","0","0","0"
"928","0","0","15","0","769","23","0","110","0","0","0"
"929","0","0","15","0","770","23","0","121","0","0","0"
"930","0","0","15","0","771","23","0","110","0","0","0"
"931","0","0","15","0","772","23","0","110","0","0","0"
"932","0","0","15","0","773","23","0","115","0","0","0"
"933","0","0","15","0","773","23","0","110","0","0","0"
"934","0","0","15","0","774","23","0","121","0","0","0"
"935","0","0","0","68587","775","21","0","0","0","0","0"
"936","0","0","20","0","776","2","0","0","0","0","0"
"937","0","0","15","0","777","23","0","121","0","0","0"
"938","0","0","30","0","778","2","0","0","0","0","0"
"939","0","0","15","0","779","23","0","121","0","0","0"
"940","0","0","15","0","780","23","0","115","0","0","0"
"941","0","0","15","0","781","23","0","110","0","0","0"
"942","0","0","1","68589","782","21","0","0","0","0","0"
"943","0","0","1","38","783","37","0","0","0","0","0"
"944","0","0","1","38","784","37","0","0","0","0","0"
"945","0","0","1","70306","785","21","0","0","0","0","0"
"946","0","0","1","38","786","37","0","0","0","0","0"
"947","0","0","1","70306","787","21","0","0","0","0","0"
"948","0","0","1","70306","788","21","0","0","0","0","0"
"949","0","0","1","68600","789","21","0","0","0","0","0"
"951","0","0","25","0","791","2","0","0","0","0","0"
"952","0","0","15","0","792","2","0","0","0","0","0"
"953","0","0","50","0","793","2","0","0","0","0","0"
"954","0","0","50","0","794","2","0","0","0","0","0"
"955","0","0","25","0","795","2","0","0","0","0","0"
"956","0","0","100","0","796","2","0","0","0","0","0"
"957","0","0","1","73","588","34","0","0","0","0","0"
"958","0","0","1","93","645","34","0","0","0","0","0"
"960","0","0","50","0","798","23","0","113","0","0","0"
"961","0","0","50","0","798","23","0","114","0","0","0"
"962","0","0","50","0","798","23","0","109","0","0","0"
"963","0","0","15","0","799","23","0","115","0","0","0"
"964","0","0","15","0","799","23","0","121","0","0","0"
"965","0","0","20","70341","800","21","0","0","0","0","0"
"966","0","0","15","0","801","23","0","115","0","0","0"
"967","0","0","30","0","802","2","0","0","0","0","0"
"968","0","0","15","0","803","23","0","110","0","0","0"
"969","0","0","15","0","804","23","0","121","0","0","0"
