Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5_0,Unknown5_1,Unknown6_0,Unknown6_1,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28
"282","7200","86400","Flint's Hide","Get it!","Nagrand","0","0","0","0","0","104","33147","33","824","0","98","15","2","0","35","1","0","0","2","0","0","0","900","0","0"
"283","7200","86400","The Wolfmother's Pelts","The wolfmother Gar'lua raises the most ferocious of Warsong wolves.  Their pelts would dent the Warsong war effort and fetch a tidy sum.","Nagrand","0","0","0","0","0","104","33147","33","824","0","99","26","2","0","35","1","0","0","2","0","0","0","900","0","0"
"284","21600","86400","Ug'lok the Incompetent","Even an ogre as incompetent as Ug'lok the Frozen can amass a fortune via slave labor, but be prepared to counter his magic should it happen to work.","Frostfire Ridge","0","0","0","0","0","101","28879","33","824","0","100","23","2","0","35","1","0","0","2","0","0","0","1500","0","0"
"285","21600","86400","The One True Brambleking","Rumor has it that Brambleking Fili's staff points the way to a hidden cache.  Myth?","Shadowmoon Valley","0","0","0","0","0","106","28879","33","824","0","100","20","2","0","35","1","0","0","2","0","0","0","1500","0","0"
"286","21600","86400","Lost in the Foundry","The Iron Horde excavations taking place in The Pit occasionally turn up rare diamonds.  Retrieve one and we'll make use of it.","Gorgrond","0","0","0","0","0","103","28879","33","824","0","100","11","2","0","35","1","0","0","2","0","0","0","1500","0","0"
"287","21600","86400","Blackrock Munitions","Not only does the ammunition of the Iron Horde carry value on the black market, but lifting some means less for the Earthbreaker cannon.","Gorgrond","0","0","0","0","0","103","28879","33","824","0","100","22","2","0","35","1","0","0","2","0","0","0","1500","0","0"
"288","21600","86400","The Golden Halls of Skyreach","You and I both know the arakkoa are loaded.  Feels like we could make a fortune just chipping away at the walls.","Skyreach","0","0","0","0","0","107","28879","33","824","0","100","14","3","0","35","1","0","0","2","0","0","1","1500","0","0"
"289","21600","86400","Profitable Machinations","A joint operation between the Venture Co. and Iron Horde is taking place on Darktide Roost.  Profit must be some sort of motive.","Shadowmoon Valley","0","0","0","0","0","106","28879","33","824","0","100","26","2","0","35","1","0","0","2","0","0","0","1500","0","0"
"290","28800","129600","Seas the Day","The Iron Docks have resumed operations despite our previous incursions. Let us show them how base their iron is against our mettle.","Iron Docks","0","0","0","0","630","103","32933","38","824","0","100","17","3","0","3","1","0","0","2","0","30","0","1500","0","0"
"291","28800","129600","Murder Most Fowl","The denizens of Skyreach have stymied the war effort in arakkoan territory. Time to implement our new strategy: Operation Open Season.","Skyreach","0","0","0","0","630","107","32933","38","824","0","100","14","3","0","3","1","0","0","2","0","30","0","1500","0","0"
"292","28800","129600","Eviction","The Iron Horde and its lackeys have ""energetically"" refused to vacate our own Blackrock Mountain. Go collect back rent from their corpses.","Upper Blackrock Spire","0","0","0","0","630","164","32933","38","824","0","100","11","3","0","3","1","0","0","2","0","30","0","1500","0","0"
"293","28800","129600","A Grave Mistake","The Sargerei and their allies continue their desecration of Auchindoun. I recommend executing our ""no traitor left behind alive"" policy.","Auchindoun","0","0","0","0","630","105","32933","38","824","0","100","11","3","0","3","1","0","0","2","0","30","0","1500","0","0"
"294","36000","129600","Labor Dispute","Ogres are bringing in slaves to shore up defenses in the mines. Free the slaves, and the area will be vulnerable to attack.","Bloodmaul Slag Mines","0","0","0","0","630","101","32933","38","824","0","100","12","3","0","3","1","0","0","2","0","30","0","1500","0","0"
"295","28800","129600","Logistics Are For Professionals","The Blackrocks need an uninterrupted supply of metal to fuel production of their war machines. Let's make life difficult for them.","Grimrail Depot","0","0","0","0","630","103","32933","38","824","0","100","11","3","0","3","1","0","0","2","0","30","0","1500","0","0"
"296","36000","129600","Rustle in the Bushes","The natives are restless. Again. The Kirin Tor have asked us to help them with some ""gardening.""","The Everbloom","0","0","0","0","630","104","32933","38","824","0","100","20","3","0","3","1","0","0","2","0","30","0","1500","0","0"
"297","21600","129600","To Rest Again","Our shaman have prepared a ritual to return souls summoned by the Shadowmoon to rest. Go and perform this ritual at the burial grounds.","Shadowmoon Burial Grounds","0","0","0","0","615","106","28886","38","824","0","100","24","3","0","3","1","0","0","2","0","30","0","1500","0","0"
"298","21600","129600","Running Aground","The Iron Horde's flagship is at the Iron Docks. It's intimidating, but if it's steered into a shoal, it'll founder like any other boat.","Iron Docks","0","0","0","0","615","103","28886","38","824","0","100","22","3","0","3","1","0","0","2","0","20","0","1500","0","0"
"299","28800","129600","Is It a Bird? A Zeppelin?","Apexis devices are sun powered, but what if the sun is blocked? Zeppelins will work, and the goblins might help. Go, but pack airsick bags.","Skyreach","0","0","0","0","615","107","28886","38","824","0","100","21","3","0","3","1","0","0","2","0","40","0","1500","0","0"
"300","28800","129600","Lava, Lava Everywhere","A fortress in a volcano is both ingenious and foolhardy. Impenetrable, yes, but a shaman can cause an eruption that will decimate it.","Upper Blackrock Spire","0","0","0","0","0","164","27780","30","824","0","100","21","3","0","3","1","0","0","2","0","20","0","1500","0","0"
"301","28800","129600","Clearing the Caches","Soulbinder Nyami has hidden caches of reagents for the Sargerei's summoning rituals all across Auchindoun. Find the caches and destroy them.","Auchindoun","0","0","0","0","0","105","27780","30","824","0","100","16","3","0","3","1","0","0","2","0","30","0","1500","0","0"
"302","21600","129600","Shafted Miners","A mineshaft has collapsed, and those Bloodmaul dogs have left the enslaved miners down there to die. We must dig them out!","Bloodmaul Slag Mines","0","0","0","0","630","101","28886","38","824","0","100","12","3","0","3","1","0","0","2","0","30","0","1500","0","0"
"303","21600","129600","Got a Light?","A train full of artillery and explosives is about to leave the depot. Detonating one bomb should be enough to destroy the entire payload.","Grimrail Depot","0","0","0","0","630","103","28886","38","824","0","100","11","3","0","3","1","0","0","2","0","20","0","1500","0","0"
"304","28800","129600","Spored to Death","The river we've been using as our water source has been tainted by those nasty spores! Find a new source before people get thirsty.","The Everbloom","0","0","0","0","630","104","28886","38","824","0","100","25","3","0","3","1","0","0","2","0","40","0","1500","0","0"
"305","28800","129600","Ghost Wranglers","The spirits of the burial grounds are restless. Seek their knowledge and their power to end Ner'zhul's scheming once and for all.","Shadowmoon Burial Grounds","0","0","0","0","630","106","28886","38","824","0","100","19","3","0","3","1","0","0","2","0","20","0","1500","0","0"
"306","28800","129600","Rollin' like a Kraken","With some diving gear and a little luck, a seaborne attack could be our best chance of infiltrating the heavily fortified Iron Docks.","Iron Docks","0","0","0","0","630","103","28886","38","824","0","100","17","3","0","3","1","0","0","2","0","30","0","1500","0","0"
"307","28800","129600","Operation Skybreach","The arakkoa view us ""ground dwellers"" as nothing more than beasts. Let us see what they think after we lay waste to their lofty spires.","Skyreach","0","0","0","0","630","107","28886","38","824","0","100","14","3","0","3","1","0","0","2","0","20","0","1500","0","0"
"308","28800","129600","We Have a Mole","Getting into Blackrock Spire will not be easy, but we have a secret weapon: mole machines. The Black Irons will never know what hit them.","Upper Blackrock Spire","0","0","0","0","630","164","28886","38","824","0","100","21","3","0","3","1","0","0","2","0","20","0","1500","0","0"
"309","21600","129600","The Lost World","A portal in Auchindoun links Draenor to the demon world of Argus. Cut off the Legion's reinforcements: destroy every trace of the portal.","Auchindoun","0","0","0","0","630","105","28886","38","824","0","100","24","3","0","3","1","0","0","2","0","20","0","1500","0","0"
"310","21600","129600","Sixteen Tons","Slaves in the Slag Mines are ripe for revolt. Aid them. Then ask if they've dug up any powerful relics lately. Try to be subtle.","Bloodmaul Slag Mines","0","0","0","0","630","101","28886","38","824","0","100","18","3","0","3","1","0","0","2","0","20","0","1500","0","0"
"311","21600","129600","Can't Go Home This Way","Trains symbolize inevitability, but you've never put much stock in fate. That's good: you've got a huge infrastructure to shatter.","Grimrail Depot","0","0","0","0","630","103","28886","38","824","0","100","11","3","0","3","1","0","0","2","0","0","0","1500","0","0"
"312","21600","129600","Magical Mystery Tour","The Kirin Tor who were sent to Gorgrond have gone silent. Turned or slain? Find out what's going on, and get them back on task if you can.","The Everbloom","0","0","0","0","630","104","28886","38","824","0","100","25","3","0","3","1","0","0","2","0","0","0","1500","0","0"
"313","28800","1209000","Highmaul Raid","The time for a critical assault on Highmaul is at hand.  To victory!","Highmaul","0","0","0","0","645","104","28909","41","824","0","100","28","3","0","3","1","0","0","2","0","100","1","1500","0","0"
"314","28800","1209000","Highmaul Raid","The time for a critical assault on Highmaul is at hand.  To victory!","Highmaul","0","0","0","0","645","104","28909","41","824","0","100","17","3","0","3","1","0","0","2","0","100","1","1500","0","0"
"315","28800","1209000","Highmaul Raid","The time for a critical assault on Highmaul is at hand.  To victory!","Highmaul","0","0","0","0","645","104","28909","41","824","0","100","12","3","0","3","1","0","0","2","0","100","1","1500","0","0"
"316","28800","1209000","Highmaul Raid","The time for a critical assault on Highmaul is at hand.  To victory!","Highmaul","0","0","0","0","645","104","28909","41","824","0","100","29","3","0","3","1","0","0","2","0","100","1","1500","0","0"
"317","28800","1209000","Highmaul Raid","The time for a critical assault on Highmaul is at hand.  To victory!","Highmaul","0","0","0","0","645","104","28908","41","824","0","100","28","3","0","3","1","0","0","2","0","100","1","1500","0","0"
"318","28800","1209000","Highmaul Raid","The time for a critical assault on Highmaul is at hand.  To victory!","Highmaul","0","0","0","0","645","104","28908","41","824","0","100","17","3","0","3","1","0","0","2","0","100","1","1500","0","0"
"319","28800","1209000","Highmaul Raid","The time for a critical assault on Highmaul is at hand.  To victory!","Highmaul","0","0","0","0","645","104","28908","41","824","0","100","12","3","0","3","1","0","0","2","0","100","1","1500","0","0"
"320","28800","1209000","Highmaul Raid","The time for a critical assault on Highmaul is at hand.  To victory!","Highmaul","0","0","0","0","645","104","28908","41","824","0","100","29","3","0","3","1","0","0","2","0","100","1","1500","0","0"
"321","28800","1209000","Highmaul Raid","The time for a critical assault on Highmaul is at hand.  To victory!","Highmaul","0","0","0","0","645","104","28907","41","824","0","100","28","3","0","3","1","0","0","2","0","100","1","1500","0","0"
"322","28800","1209000","Highmaul Raid","The time for a critical assault on Highmaul is at hand.  To victory!","Highmaul","0","0","0","0","645","104","28907","41","824","0","100","17","3","0","3","1","0","0","2","0","100","1","1500","0","0"
"323","28800","1209000","Highmaul Raid","The time for a critical assault on Highmaul is at hand.  To victory!","Highmaul","0","0","0","0","645","104","28907","41","824","0","100","12","3","0","3","1","0","0","2","0","100","1","1500","0","0"
"324","28800","1209000","Highmaul Raid","The time for a critical assault on Highmaul is at hand.  To victory!","Highmaul","0","0","0","0","645","104","28907","41","824","0","100","29","3","0","3","1","0","0","2","0","100","1","1500","0","0"
"325","28800","1209000","Highmaul Raid","The time for a critical assault on Highmaul is at hand.  To victory!","Highmaul","0","0","0","0","645","104","28906","41","824","0","100","28","3","0","3","1","0","0","2","0","100","1","1500","0","0"
"326","28800","1209000","Highmaul Raid","The time for a critical assault on Highmaul is at hand.  To victory!","Highmaul","0","0","0","0","645","104","28906","41","824","0","100","17","3","0","3","1","0","0","2","0","100","1","1500","0","0"
"327","28800","1209000","Highmaul Raid","The time for a critical assault on Highmaul is at hand.  To victory!","Highmaul","0","0","0","0","645","104","28906","41","824","0","100","12","3","0","3","1","0","0","2","0","100","1","1500","0","0"
"328","28800","1209000","Highmaul Raid","The time for a critical assault on Highmaul is at hand.  To victory!","Highmaul","0","0","0","0","645","104","28906","41","824","0","100","29","3","0","3","1","0","0","2","0","100","1","1500","0","0"
"329","1800","86400","The Dance Studio","Rumored not to exist, yet clearly baseless.","Northrend Academy of Dance","0","0","0","0","0","101","27781","29","824","0","90","27","1","0","12","1","100","0","2","0","5","1","100","0","0"
"330","21600","86400","Finding Farahlon","The Netherstorm must have come from somewhere.  Get on a boat, sail northeast, and bring something good back while you're at it.","Farahlon","0","0","0","0","0","103","27781","29","824","0","90","25","1","0","16","1","80","0","2","0","10","1","500","0","0"
"331","1800","86400","Tracking Griftah","Some shifty troll sold our troops a bunch of worthless junk.  Rough him up a bit and get a refund!","Talador","0","0","0","0","0","105","27781","29","824","0","90","26","1","0","13","1","50","0","2","0","10","1","500","0","0"
"332","3600","86400","Mysteries of Lok-rath","The Warsong clan stationed in Lok-rath is rumored to stockpile some strange form of currency.  It may hold some historic significance.","Nagrand","0","0","0","0","0","104","29008","29","824","0","98","29","1","0","16","1","30","0","2","0","10","1","900","0","0"
"333","300","86400","Clean the Latrine","It's best not to lose a bet with the janitor.","Outhouse","0","0","0","0","0","106","29013","29","824","0","90","28","1","0","6","1","100","0","2","0","0","0","50","0","0"
"334","36000","252000","Mogor's Dilemma","Mogor the Ogre is having trouble with some gladiators, but slaughtering other ogres would look bad for him.  He'll pay us for the dirty work.","Nagrand","0","0","0","0","0","104","27780","31","824","0","100","12","3","0","3","1","0","0","2","0","25","1","1500","0","0"
"335","36000","252000","The Bloodmane Scrolls","The ruthless war prides of the Bloodmane have made off with the Reveries of Sethek, scrolls sacred to the outcasts.","Spires of Arak","0","0","0","0","0","107","27780","31","824","0","100","15","3","0","3","1","0","0","2","0","25","1","1500","0","0"
"336","36000","252000","The Liberation of Shattrath","The once-great city of Shattrath continues to be subjugated by the legion.  Cry havoc, and let slip the followers of war.","Talador","0","0","0","0","0","105","27780","31","824","0","100","16","3","0","3","1","0","0","2","0","25","1","1500","0","0"
"337","57600","252000","The Ring of Trials","Sometimes, a follower's skills just aren't cutting the mustard.  The ring offers a rare opportunity to retrain.","Nagrand","0","0","0","0","0","104","27780","31","824","0","100","0","1","0","12","1","100","0","2","0","25","1","1500","0","0"
"338","28800","86400","Domination of Nagrand","Slay our Alliance adversaries for the glory of the Horde!  Go forth to victory!","Nagrand","0","0","0","0","0","104","29219","30","824","0","100","29","3","0","3","1","0","0","2","0","10","0","1500","0","0"
"339","28800","86400","Domination of Frostfire","Slay our Alliance adversaries for the glory of the Horde!  Go forth to victory!","Frostfire Ridge","0","0","0","0","0","101","29219","30","824","0","100","23","3","0","3","1","0","0","2","0","10","0","1500","0","0"
"340","28800","86400","Domination of Spires of Arak","Slay our Alliance adversaries for the glory of the Horde!  Go forth to victory!","Spires of Arak","0","0","0","0","0","107","29219","30","824","0","100","21","3","0","3","1","0","0","2","0","10","0","1500","0","0"
"341","28800","86400","Domination of Talador","Slay our Alliance adversaries for the glory of the Horde!  Go forth to victory!","Talador","0","0","0","0","0","105","29219","30","824","0","100","26","3","0","3","1","0","0","2","0","10","0","1500","0","0"
"342","28800","86400","Domination of Gorgrond","Slay our Alliance adversaries for the glory of the Horde!  Go forth to victory!","Gorgrond","0","0","0","0","0","103","29219","30","824","0","100","22","3","0","3","1","0","0","2","0","10","0","1500","0","0"
"343","28800","86400","Domination of Nagrand","Slay our Horde adversaries for great justice and for the Alliance!","Nagrand","0","0","0","0","0","104","29220","30","824","0","100","29","3","0","3","1","0","0","2","0","10","0","1500","0","0"
"344","28800","86400","Domination of Frostfire","Slay our Horde adversaries for great justice and for the Alliance!","Frostfire Ridge","0","0","0","0","0","101","29220","30","824","0","100","23","3","0","3","1","0","0","2","0","10","0","1500","0","0"
"345","28800","86400","Domination of Spires of Arak","Slay our Horde adversaries for great justice and for the Alliance!","Spires of Arak","0","0","0","0","0","107","29220","30","824","0","100","21","3","0","3","1","0","0","2","0","10","0","1500","0","0"
"346","28800","86400","Domination of Talador","Slay our Horde adversaries for great justice and for the Alliance!","Talador","0","0","0","0","0","105","29220","30","824","0","100","26","3","0","3","1","0","0","2","0","10","0","1500","0","0"
"347","28800","86400","Domination of Gorgrond","Slay our Horde adversaries for great justice and for the Alliance!","Gorgrond","0","0","0","0","0","103","29220","30","824","0","100","22","3","0","3","1","0","0","2","0","0","0","1500","0","0"
"348","28800","86400","Conquest of Nagrand","Slay our Horde adversaries for great justice and for the Alliance!","Nagrand","0","0","0","0","0","104","27108","42","824","0","100","29","3","0","3","1","0","0","2","0","10","1","1500","0","0"
"349","28800","86400","Conquest of Frostfire","Slay our Horde adversaries for great justice and for the Alliance!","Frostfire Ridge","0","0","0","0","0","101","27108","42","824","0","100","23","3","0","3","1","0","0","2","0","10","1","1500","0","0"
"350","28800","86400","Conquest of Spires of Arak","Slay our Horde adversaries for great justice and for the Alliance!","Spires of Arak","0","0","0","0","0","107","27108","42","824","0","100","21","3","0","3","1","0","0","2","0","10","1","1500","0","0"
"351","28800","86400","Conquest of Talador","Slay our Horde adversaries for great justice and for the Alliance!","Talador","0","0","0","0","0","105","27108","42","824","0","100","26","3","0","3","1","0","0","2","0","10","1","1500","0","0"
"352","28800","86400","Conquest of Gorgrond","Slay our Horde adversaries for great justice and for the Alliance!","Gorgrond","0","0","0","0","0","103","27108","42","824","0","100","22","3","0","3","1","0","0","2","0","0","1","1500","0","0"
"353","28800","86400","Conquest of Nagrand","Slay our Alliance adversaries for the glory of the Horde!  Go forth to victory!","Nagrand","0","0","0","0","0","104","27108","42","824","0","100","29","3","0","3","1","0","0","2","0","10","1","1500","0","0"
"354","28800","86400","Conquest of Frostfire","Slay our Alliance adversaries for the glory of the Horde!  Go forth to victory!","Frostfire Ridge","0","0","0","0","0","101","27108","42","824","0","100","23","3","0","3","1","0","0","2","0","10","1","1500","0","0"
"355","28800","86400","Conquest of Spires of Arak","Slay our Alliance adversaries for the glory of the Horde!  Go forth to victory!","Spires of Arak","0","0","0","0","0","107","27108","42","824","0","100","21","3","0","3","1","0","0","2","0","10","1","1500","0","0"
"356","28800","86400","Conquest of Talador","Slay our Alliance adversaries for the glory of the Horde!  Go forth to victory!","Talador","0","0","0","0","0","105","27108","42","824","0","100","26","3","0","3","1","0","0","2","0","10","1","1500","0","0"
"357","28800","86400","Conquest of Gorgrond","Slay our Alliance adversaries for the glory of the Horde!  Go forth to victory!","Gorgrond","0","0","0","0","0","103","27108","42","824","0","100","22","3","0","3","1","0","0","2","0","10","1","1500","0","0"
"358","36000","252000","Drov the Ruiner","Gorgrond plays host to one of the most fearsome creatures in all Draenor.  Tremble before his might, but come back with some plunder afterwards.","Gorgrond","0","0","0","0","0","103","27780","31","824","0","100","22","3","0","3","1","0","0","2","0","25","1","1500","0","0"
"359","36000","252000","Rukhmar","A manifestation of a Sun God, Rukhmar demands fealty and obedience.  She will not be defeated easily.","Spires of Arak","0","0","0","0","0","107","27780","31","824","0","100","21","3","0","3","1","0","0","2","0","25","1","1500","0","0"
"360","36000","252000","Errand for the SPS","If you really want to join the Steamwheedle Preservation Society, you've got to really care about Highmaul artifacts.","Nagrand","0","0","0","0","0","104","27780","31","824","0","100","12","3","0","3","1","0","0","2","0","25","1","1500","0","0"
"361","36000","252000","Blingtron's Secret Vault","While we were occupied with the sabotage of the Dark Portal, Blingtron managed to build a vault of riches.  Find it!","Tanaan Jungle","0","0","0","0","0","102","27780","31","824","0","100","25","3","0","3","1","0","0","2","0","25","1","1500","0","0"
"362","10800","86400","Hearthstone Tournament","We could use a master tactician around here.  Plus, we might get some autographs.","Garrison","0","0","0","0","0","106","29013","29","824","0","90","26","1","0","12","1","100","0","2","0","0","1","400","0","0"
"363","10800","86400","Hearthstone Tournament","We could use a master tactician around here.  Plus, we might get some autographs.","Garrison","0","0","0","0","0","101","29014","29","824","0","90","23","1","0","12","1","100","0","2","0","0","1","400","0","0"
"364","14400","86400","The Burning Crusade","Rumor has it there's a chili cook-off soon, and frankly I'm tired of eating the same gruel every day.  Send someone to get whatever wins.","Talador","0","0","0","0","0","105","27781","29","824","0","90","26","1","0","10","1","100","0","2","0","10","1","200","0","0"
"365","28800","86400","Path of the Titans","Behold!  Endless customization awaits in this system within a system within a system.","Cataclysm Zone","0","0","0","0","0","164","27781","29","824","0","90","21","3","0","12","1","50","0","2","0","25","1","400","0","0"
"366","36000","57600","Tusks Like Icicles","Coldtusk the boar continues to roam the shivering trench, and clearly we can't rely on the ravagers to take care of him.","Frostfire Ridge","0","0","0","0","0","101","28569","43","824","0","90","15","3","0","3","1","65","0","2","0","20","0","200","0","0"
"367","36000","57600","Fury of the Southwind Cliffs","The furies that roam the Southwind Cliffs have been known to leave their dead frozen in place.  Perhaps there are things worth retrieving.","Frostfire Ridge","0","0","0","0","0","101","28753","43","824","0","91","18","3","0","3","1","65","0","2","0","20","0","400","0","0"
"368","36000","57600","The Umbral Giant","The marshes of the Umbrafen are the stomping ground of Ba'ruun, a danger to all that need enter the fen.","Shadowmoon Valley","0","0","0","0","0","106","28568","43","824","0","90","20","3","0","3","1","65","0","2","0","20","0","200","0","0"
"369","36000","57600","The Hills of Talbuk Past","Rumors speak of a ghostly talbuk that haunts the southern reaches of Shadowmoon Valley, we should investigate.","Shadowmoon Valley","0","0","0","0","0","106","28752","43","824","0","91","20","3","0","3","1","65","0","2","0","20","0","400","0","0"
"370","36000","57600","Rolkor","Comb the northern wastelands of Gorgond for Rolkor.  Find him and defeat him for the glory of the garrison.","Shadowmoon Valley","0","0","0","0","0","103","27785","43","824","0","92","17","3","0","3","1","50","0","2","0","20","0","600","0","0"
"371","36000","57600","Breaker of the Blue Flame","Our scouts speak of a cavern in northern Gorgrond in which a strange ogron named Gelgor of the Blue Flame lies.","Gorgrond","0","0","0","0","0","103","27786","43","824","0","93","21","3","0","3","1","50","0","2","0","20","0","800","0","0"
"372","36000","57600","The Mother of All Kaliri","Hen-Mother Hami.  She who breeds the swooping terrors of the sky.  Find her, subdue her, and restore freedom to the skies.","Talador","0","0","0","0","0","105","27787","43","824","0","94","26","3","0","3","1","50","0","2","0","20","0","1000","0","0"
"373","36000","57600","Steeltusk Lives","The Iron Horde have equipped a particularly violent elekk named Steeltusk.  Let's make sure this doesn't become more common.","Talador","0","0","0","0","0","105","27788","43","824","0","95","11","3","0","3","1","50","0","2","0","20","0","1200","0","0"
"374","36000","57600","Murkbog Terror","Scouts report a many-headed beast named Festerbloom waylaying travelers crossing the Murkbog.  Clear the path for everyone's sake.","Spires of Arak","0","0","0","0","0","107","32984","43","824","0","96","20","3","0","3","1","50","0","2","0","20","0","1400","0","0"
"375","36000","57600","Ancient of Corruption","Rumors swirl of an ancient gone awry in the undergrowth.  Track down this ""Shadowbark"" and take care of business.","Spires of Arak","0","0","0","0","0","107","32985","43","824","0","97","26","3","0","3","1","50","0","2","0","20","0","1600","0","0"
"376","36000","57600","The Gorian Warmaster","We've isolated the murderous Warmaster Blugthol to a tower within Mar'gok's Overwatch.  It's time to take him out.","Nagrand","0","0","0","0","0","104","32986","43","824","0","98","12","3","0","3","1","50","0","2","0","20","0","1800","0","0"
"377","36000","57600","Heart of the Sabermaw","Just north of Grommashar dwell the Sabermaw clan, notorious outpost raiders.  Strike out at their leader, Soulfang, and crush their morale.","Nagrand","0","0","0","0","0","104","32987","43","824","0","99","29","3","0","3","1","50","0","2","0","20","0","2000","0","0"
"378","3600","86400","Boom Is the Word","A very large Iron Horde fuel-storage tank sits alongside a rail bridge to the north. Crack the tank open, add some dynamite.  BOOM!","Gorgrond","0","0","0","0","0","103","29928","44","824","0","90","21","3","0","3","1","0","0","2","0","10","0","100","0","0"
"379","28800","129600","Too Much Business","We suspect a goblin merchant of selling to both us and the Iron Horde. Tail him, and if he is double-dealing, drag him back by his ears.","Spires of Arak","0","0","0","0","675","107","32934","62","824","0","100","21","2","0","3","1","0","0","2","0","60","0","1500","0","0"
"380","14400","129600","Raiding the Raiders","Iron Horde raiders have descended on nearby draenei villages. Find the raiders' camp and raid it. Turnabout, they say, is fair play.","Nagrand","0","0","0","0","0","104","27780","30","824","0","100","29","2","0","3","1","0","0","2","0","15","0","1500","0","0"
"381","36000","129600","What's Mine Is A Mine","Word has it that an Iron Horde mine near our outpost has hit a rich vein. We can't let them have nice things. Storm in and claim the mine.","Talador","0","0","0","0","675","105","32934","62","824","0","100","24","2","0","3","1","0","0","2","0","60","0","1500","0","0"
"382","3600","86400","Iron Horde Chef","Iron Horde cuisine is revolting, but the refugees need food. Find orc camps and pilfer what rations they have. Mints might be prudent too.","Talador","0","0","0","0","0","105","29928","44","824","0","90","11","3","0","3","1","0","0","2","0","10","0","100","0","0"
"383","3600","86400","Thunderlords, Ho!","Rumor has it that the Thunderlord clan is using strange ""blades of omen"" that can change size. Destroy these weapons while we can.","Frostfire Ridge","0","0","0","0","0","101","29928","44","824","0","90","11","3","0","3","1","0","0","2","0","10","0","100","0","0"
"384","28800","129600","Warchief's Pride","Grommash has a legendary ego and temper. Hit the Warsong hard and he'll be consumed with the need for vengeance. We want him distracted.","Nagrand","0","0","0","0","615","104","5703","30","824","0","100","29","3","0","3","1","0","0","2","0","30","0","1500","0","0"
"385","14400","129600","Hefty Metal","Blackrock scouts have discovered a vast trove of metal ore perfect for making weapons. Make sure they never report their findings.","Gorgrond","0","0","0","0","0","103","27780","30","824","0","100","11","2","0","3","1","0","0","2","0","15","0","1500","0","0"
"386","3600","86400","The Dark Night Rises","Curiously, our scouts say a Shadowmoon encampment is always vulnerable at night. You'd think they'd be more used to the dark. Oh well.","Shadowmoon Valley","0","0","0","0","0","106","29928","44","824","0","90","11","3","0","3","1","0","0","2","0","10","0","100","0","0"
"387","3600","86400","Shattered Land","Some Shattered Hand raiders have scattered, but though they look haggard, they may soon find new victims to splatter.","Spires of Arak","0","0","0","0","0","107","29928","44","824","0","90","11","3","0","3","1","0","0","2","0","10","0","100","0","0"
"388","3600","86400","Ogre-Stepping Boundaries","Those Highmaul ogres are annexing more land than we can afford to lose. We're green-lighting a terminal solution to this problem: you.","Nagrand","0","0","0","0","0","104","29928","44","824","0","90","12","3","0","3","1","0","0","2","0","10","0","100","0","0"
"389","3600","86400","It'll Be Ogre Soon","Bloodmaul ogres enslave others and then rely on their forced labor. Go inspire the downtrodden by kicking the fight out of their oppressors.","Frostfire Ridge","0","0","0","0","0","101","29928","44","824","0","90","23","3","0","3","1","0","0","2","0","10","0","100","0","0"
"390","3600","86400","Ogre Confident","The Bladespire clan has concocted a ""foolproof"" plan of defense. Make it backfire by killing their elite and leaving their ""fools"" alive.","Frostfire Ridge","0","0","0","0","0","101","29928","44","824","0","90","12","3","0","3","1","0","0","2","0","10","0","100","0","0"
"391","28800","129600","Spring Preening","We cannot allow the arakkoa to acquire more of their deadly Apexis technology. Raid their excavation sites. Leave nothing but dust behind!","Spires of Arak","0","0","0","0","675","107","32934","62","824","0","100","22","2","0","3","1","0","0","2","0","60","0","1500","0","0"
"392","21600","129600","Pluck Them All","Our alchemists have found uses for the oils secreted by arakkoa feathers. Gather as many as you can - by any means necessary.","Talador","0","0","0","0","615","105","5703","30","824","0","100","14","3","0","3","1","0","0","2","0","30","0","1500","0","0"
"393","3600","86400","Mean Screech","We have crafted a device to mimic an arakkoa's cries for help. Deploy it in the Spires of Arak to draw our feathery foes into an ambush.","Spires of Arak","0","0","0","0","0","107","29928","44","824","0","90","14","3","0","3","1","0","0","2","0","10","0","100","0","0"
"394","28800","129600","Mulch Ado about Nothing","The podlings have been raiding the graves of our allies to feed one of their genesaur. Recover the bodies. If they want mulch, mulch them!","Gorgrond","0","0","0","0","660","103","32745","38","824","0","100","25","2","0","3","1","0","0","2","0","40","0","1500","0","0"
"395","28800","129600","Lunch Breakers","We need to get the gronn riled again. Kill the local meat-based wildlife and see if starvation turns them against the Iron Horde nearby.","Gorgrond","0","0","0","0","660","103","32929","38","824","0","100","15","2","0","3","1","0","0","2","0","40","0","1500","0","0"
"396","28800","129600","Night of the Primals","Our scouts report that the botani are snatching workers from the quarries. Kill the primals and find out what they are using the orcs for.","Shadowmoon Valley","0","0","0","0","675","106","32934","62","824","0","100","20","2","0","3","1","0","0","2","0","60","0","1500","0","0"
"397","36000","129600","Green Fel","The reckless warlock Gul'dan intends to create a fel volcano in the center of Shadowmoon Valley. Stop him before he dooms us all.","Shadowmoon Valley","0","0","0","0","675","106","32934","62","824","0","100","26","2","0","3","1","0","0","2","0","60","0","1500","0","0"
